Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	extinction[24]	extinction[25]	gamma	speciation_rates[1]	total_speciation	turnover
4549	1	-42.30118	-45.80857	3.507393	0.1303861	0.01142957	0.0684788	0.0684788	0.0684788	0.0684788	0.0684788	0.0684788	0.0684788	0.0684788	0.0684788	0.0684788	0.0684788	0.0684788	0.0684788	0.0684788	0.0684788	0.0684788	0.0684788	0.0684788	0.0684788	0.0684788	0.0684788	0.0684788	0.0684788	0.0684788	0.0684788	0.04191884	0.130386	0.1303861	0.5252003
4550	0	-38.67892	-43.99761	5.318691	0.07074277	0.0153503	0.000338853	0.000338853	0.000338853	0.000338853	0.000338853	0.000338853	0.000338853	0.000338853	0.000338853	0.000338853	0.000338853	0.000338853	0.000338853	0.000338853	0.000338853	0.000338853	0.000338853	0.000338853	0.000338853	0.000338853	0.000338853	0.000338853	0.000338853	0.000338853	0.000338853	0.03910082	0.0707428	0.07074277	0.004789927
4551	1	-40.14227	-45.12126	4.978983	0.0811403	0.01822033	0.0237481	0.0237481	0.0237481	0.0237481	0.0237481	0.0237481	0.0237481	0.0237481	0.0237481	0.0237481	0.0237481	0.0237481	0.0237481	0.0237481	0.0237481	0.0237481	0.0237481	0.0237481	0.0237481	0.0237481	0.0237481	0.0237481	0.0237481	0.0237481	0.0237481	0.03843326	0.0811403	0.0811403	0.2926795
4552	0	-39.01623	-44.13748	5.121252	0.08119825	0.01897698	0.00478081	0.00478081	0.00478081	0.00478081	0.00478081	0.00478081	0.00478081	0.00478081	0.00478081	0.00478081	0.00478081	0.00478081	0.00478081	0.00478081	0.00478081	0.00478081	0.00478081	0.00478081	0.00478081	0.00478081	0.00478081	0.00478081	0.00478081	0.00478081	0.00478081	0.02327266	0.0811983	0.08119825	0.05887824
4553	1	-39.57992	-44.35224	4.772326	0.07687453	0.06532117	0.00761237	0.00761237	0.00761237	0.00761237	0.00761237	0.00761237	0.00761237	0.00761237	0.00761237	0.00761237	0.00761237	0.00761237	0.00761237	0.00761237	0.00761237	0.00761237	0.00761237	0.00761237	0.00761237	0.00761237	0.00761237	0.00761237	0.00761237	0.00761237	0.00761237	0.02503169	0.0768745	0.07687453	0.0990233
4554	0	-39.69537	-45.01661	5.321247	0.07222843	0.03924225	0.0175021	0.0175021	0.0175021	0.0175021	0.0175021	0.0175021	0.0175021	0.0175021	0.0175021	0.0175021	0.0175021	0.0175021	0.0175021	0.0175021	0.0175021	0.0175021	0.0175021	0.0175021	0.0175021	0.0175021	0.0175021	0.0175021	0.0175021	0.0175021	0.0175021	0.01041403	0.0722284	0.07222843	0.2423162
4555	1	-39.08597	-44.00644	4.920473	0.08814905	0.03500639	0.00721471	0.00721471	0.00721471	0.00721471	0.00721471	0.00721471	0.00721471	0.00721471	0.00721471	0.00721471	0.00721471	0.00721471	0.00721471	0.00721471	0.00721471	0.00721471	0.00721471	0.00721471	0.00721471	0.00721471	0.00721471	0.00721471	0.00721471	0.00721471	0.00721471	0.006083876	0.088149	0.08814905	0.08184674
4556	0	-41.46356	-46.14891	4.685348	0.088212	0.05361106	0.0410619	0.0410619	0.0410619	0.0410619	0.0410619	0.0410619	0.0410619	0.0410619	0.0410619	0.0410619	0.0410619	0.0410619	0.0410619	0.0410619	0.0410619	0.0410619	0.0410619	0.0410619	0.0410619	0.0410619	0.0410619	0.0410619	0.0410619	0.0410619	0.0410619	0.01079937	0.088212	0.088212	0.4654906
4557	1	-39.28625	-44.26708	4.980834	0.08814905	0.02360024	0.0139062	0.0139062	0.0139062	0.0139062	0.0139062	0.0139062	0.0139062	0.0139062	0.0139062	0.0139062	0.0139062	0.0139062	0.0139062	0.0139062	0.0139062	0.0139062	0.0139062	0.0139062	0.0139062	0.0139062	0.0139062	0.0139062	0.0139062	0.0139062	0.0139062	0.01145393	0.088149	0.08814905	0.1577574
4558	0	-39.61384	-44.75823	5.144398	0.07835789	0.03540303	0.0204671	0.0204671	0.0204671	0.0204671	0.0204671	0.0204671	0.0204671	0.0204671	0.0204671	0.0204671	0.0204671	0.0204671	0.0204671	0.0204671	0.0204671	0.0204671	0.0204671	0.0204671	0.0204671	0.0204671	0.0204671	0.0204671	0.0204671	0.0204671	0.0204671	0.01321043	0.0783579	0.07835789	0.2612003
4559	1	-39.57799	-44.51441	4.936418	0.07738373	0.05121623	0.0145296	0.0145296	0.0145296	0.0145296	0.0145296	0.0145296	0.0145296	0.0145296	0.0145296	0.0145296	0.0145296	0.0145296	0.0145296	0.0145296	0.0145296	0.0145296	0.0145296	0.0145296	0.0145296	0.0145296	0.0145296	0.0145296	0.0145296	0.0145296	0.0145296	0.02117164	0.0773837	0.07738373	0.1877599
4560	0	-39.23937	-44.05888	4.819516	0.07798293	0.06830109	0.00337407	0.00337407	0.00337407	0.00337407	0.00337407	0.00337407	0.00337407	0.00337407	0.00337407	0.00337407	0.00337407	0.00337407	0.00337407	0.00337407	0.00337407	0.00337407	0.00337407	0.00337407	0.00337407	0.00337407	0.00337407	0.00337407	0.00337407	0.00337407	0.00337407	0.01394623	0.0779829	0.07798293	0.04326682
4561	1	-38.95924	-44.24151	5.282275	0.07738373	0.02026337	0.00865316	0.00865316	0.00865316	0.00865316	0.00865316	0.00865316	0.00865316	0.00865316	0.00865316	0.00865316	0.00865316	0.00865316	0.00865316	0.00865316	0.00865316	0.00865316	0.00865316	0.00865316	0.00865316	0.00865316	0.00865316	0.00865316	0.00865316	0.00865316	0.00865316	0.01753877	0.0773837	0.07738373	0.1118214
4562	0	-41.22739	-45.24004	4.012652	0.1101422	0.0490771	0.0239618	0.0239618	0.0239618	0.0239618	0.0239618	0.0239618	0.0239618	0.0239618	0.0239618	0.0239618	0.0239618	0.0239618	0.0239618	0.0239618	0.0239618	0.0239618	0.0239618	0.0239618	0.0239618	0.0239618	0.0239618	0.0239618	0.0239618	0.0239618	0.0239618	0.0155982	0.110142	0.1101422	0.2175536
4563	1	-39.4231	-44.20462	4.781518	0.07738373	0.02693495	0.0025541	0.0025541	0.0025541	0.0025541	0.0025541	0.0025541	0.0025541	0.0025541	0.0025541	0.0025541	0.0025541	0.0025541	0.0025541	0.0025541	0.0025541	0.0025541	0.0025541	0.0025541	0.0025541	0.0025541	0.0025541	0.0025541	0.0025541	0.0025541	0.0025541	0.06094292	0.0773837	0.07738373	0.03300568
4564	0	-40.34776	-44.84134	4.493581	0.07377111	0.04382827	0.00461153	0.00461153	0.00461153	0.00461153	0.00461153	0.00461153	0.00461153	0.00461153	0.00461153	0.00461153	0.00461153	0.00461153	0.00461153	0.00461153	0.00461153	0.00461153	0.00461153	0.00461153	0.00461153	0.00461153	0.00461153	0.00461153	0.00461153	0.00461153	0.00461153	0.0838812	0.0737711	0.07377111	0.0625114
4565	1	-40.88088	-45.39193	4.511052	0.07738373	0.03656012	0.0174043	0.0174043	0.0174043	0.0174043	0.0174043	0.0174043	0.0174043	0.0174043	0.0174043	0.0174043	0.0174043	0.0174043	0.0174043	0.0174043	0.0174043	0.0174043	0.0174043	0.0174043	0.0174043	0.0174043	0.0174043	0.0174043	0.0174043	0.0174043	0.0174043	0.0783643	0.0773837	0.07738373	0.2249086
4566	0	-41.38605	-45.29903	3.912982	0.08694679	0.01261405	0.00626607	0.00626607	0.00626607	0.00626607	0.00626607	0.00626607	0.00626607	0.00626607	0.00626607	0.00626607	0.00626607	0.00626607	0.00626607	0.00626607	0.00626607	0.00626607	0.00626607	0.00626607	0.00626607	0.00626607	0.00626607	0.00626607	0.00626607	0.00626607	0.00626607	0.1328987	0.0869468	0.08694679	0.07206792
4567	1	-40.38036	-44.78122	4.40086	0.09120463	0.01349838	0.00594934	0.00594934	0.00594934	0.00594934	0.00594934	0.00594934	0.00594934	0.00594934	0.00594934	0.00594934	0.00594934	0.00594934	0.00594934	0.00594934	0.00594934	0.00594934	0.00594934	0.00594934	0.00594934	0.00594934	0.00594934	0.00594934	0.00594934	0.00594934	0.00594934	0.07021731	0.0912046	0.09120463	0.06523066
4568	0	-43.25201	-47.85809	4.606084	0.05035371	0.02114475	0.00115549	0.00115549	0.00115549	0.00115549	0.00115549	0.00115549	0.00115549	0.00115549	0.00115549	0.00115549	0.00115549	0.00115549	0.00115549	0.00115549	0.00115549	0.00115549	0.00115549	0.00115549	0.00115549	0.00115549	0.00115549	0.00115549	0.00115549	0.00115549	0.00115549	0.1668632	0.0503537	0.05035371	0.02294739
4569	1	-40.66454	-45.01731	4.35277	0.09476843	0.01265833	0.00632621	0.00632621	0.00632621	0.00632621	0.00632621	0.00632621	0.00632621	0.00632621	0.00632621	0.00632621	0.00632621	0.00632621	0.00632621	0.00632621	0.00632621	0.00632621	0.00632621	0.00632621	0.00632621	0.00632621	0.00632621	0.00632621	0.00632621	0.00632621	0.00632621	0.0649776	0.0947684	0.09476843	0.06675443
4570	0	-40.98217	-46.66041	5.678244	0.05232127	0.02061041	0.00473892	0.00473892	0.00473892	0.00473892	0.00473892	0.00473892	0.00473892	0.00473892	0.00473892	0.00473892	0.00473892	0.00473892	0.00473892	0.00473892	0.00473892	0.00473892	0.00473892	0.00473892	0.00473892	0.00473892	0.00473892	0.00473892	0.00473892	0.00473892	0.00473892	0.05416996	0.0523213	0.05232127	0.09057349
4571	1	-40.87295	-45.46254	4.589596	0.09476843	0.04171413	0.0422076	0.0422076	0.0422076	0.0422076	0.0422076	0.0422076	0.0422076	0.0422076	0.0422076	0.0422076	0.0422076	0.0422076	0.0422076	0.0422076	0.0422076	0.0422076	0.0422076	0.0422076	0.0422076	0.0422076	0.0422076	0.0422076	0.0422076	0.0422076	0.0422076	0.01223925	0.0947684	0.09476843	0.4453762
4572	0	-40.21845	-44.6085	4.390057	0.08728874	0.04796402	0.0094833	0.0094833	0.0094833	0.0094833	0.0094833	0.0094833	0.0094833	0.0094833	0.0094833	0.0094833	0.0094833	0.0094833	0.0094833	0.0094833	0.0094833	0.0094833	0.0094833	0.0094833	0.0094833	0.0094833	0.0094833	0.0094833	0.0094833	0.0094833	0.0094833	0.04879643	0.0872887	0.08728874	0.1086429
4573	1	-42.15394	-45.84868	3.694738	0.09476843	0.1231816	0.031362	0.031362	0.031362	0.031362	0.031362	0.031362	0.031362	0.031362	0.031362	0.031362	0.031362	0.031362	0.031362	0.031362	0.031362	0.031362	0.031362	0.031362	0.031362	0.031362	0.031362	0.031362	0.031362	0.031362	0.031362	0.02025754	0.0947684	0.09476843	0.3309334
4574	0	-40.64254	-45.11525	4.472714	0.08728874	0.06301586	0.0271373	0.0271373	0.0271373	0.0271373	0.0271373	0.0271373	0.0271373	0.0271373	0.0271373	0.0271373	0.0271373	0.0271373	0.0271373	0.0271373	0.0271373	0.0271373	0.0271373	0.0271373	0.0271373	0.0271373	0.0271373	0.0271373	0.0271373	0.0271373	0.0271373	0.02547892	0.0872887	0.08728874	0.3108908
4575	1	-38.93643	-43.93976	5.003324	0.08048643	0.03201402	0.00547272	0.00547272	0.00547272	0.00547272	0.00547272	0.00547272	0.00547272	0.00547272	0.00547272	0.00547272	0.00547272	0.00547272	0.00547272	0.00547272	0.00547272	0.00547272	0.00547272	0.00547272	0.00547272	0.00547272	0.00547272	0.00547272	0.00547272	0.00547272	0.00547272	0.02420335	0.0804864	0.08048643	0.0679955
4576	0	-39.22357	-44.56899	5.345418	0.06746994	0.04586827	0.00812707	0.00812707	0.00812707	0.00812707	0.00812707	0.00812707	0.00812707	0.00812707	0.00812707	0.00812707	0.00812707	0.00812707	0.00812707	0.00812707	0.00812707	0.00812707	0.00812707	0.00812707	0.00812707	0.00812707	0.00812707	0.00812707	0.00812707	0.00812707	0.00812707	0.01590992	0.0674699	0.06746994	0.1204547
4577	1	-43.52089	-47.89441	4.373522	0.08048643	0.03768136	0.039153	0.039153	0.039153	0.039153	0.039153	0.039153	0.039153	0.039153	0.039153	0.039153	0.039153	0.039153	0.039153	0.039153	0.039153	0.039153	0.039153	0.039153	0.039153	0.039153	0.039153	0.039153	0.039153	0.039153	0.039153	0.08151623	0.0804864	0.08048643	0.4864542
4578	0	-39.41854	-44.85264	5.434103	0.06718118	0.02698114	0.00954774	0.00954774	0.00954774	0.00954774	0.00954774	0.00954774	0.00954774	0.00954774	0.00954774	0.00954774	0.00954774	0.00954774	0.00954774	0.00954774	0.00954774	0.00954774	0.00954774	0.00954774	0.00954774	0.00954774	0.00954774	0.00954774	0.00954774	0.00954774	0.00954774	0.02681075	0.0671812	0.06718118	0.1421193
4579	1	-40.34902	-44.71657	4.367547	0.09691117	0.01382188	0.024777	0.024777	0.024777	0.024777	0.024777	0.024777	0.024777	0.024777	0.024777	0.024777	0.024777	0.024777	0.024777	0.024777	0.024777	0.024777	0.024777	0.024777	0.024777	0.024777	0.024777	0.024777	0.024777	0.024777	0.024777	0.05578948	0.0969112	0.09691117	0.2556676
4580	0	-40.16303	-44.66727	4.504233	0.09897761	0.02624662	0.0307431	0.0307431	0.0307431	0.0307431	0.0307431	0.0307431	0.0307431	0.0307431	0.0307431	0.0307431	0.0307431	0.0307431	0.0307431	0.0307431	0.0307431	0.0307431	0.0307431	0.0307431	0.0307431	0.0307431	0.0307431	0.0307431	0.0307431	0.0307431	0.0307431	0.02338238	0.0989776	0.09897761	0.3106069
4581	1	-42.23282	-48.39682	6.163998	0.04330813	0.00854188	0.002476	0.002476	0.002476	0.002476	0.002476	0.002476	0.002476	0.002476	0.002476	0.002476	0.002476	0.002476	0.002476	0.002476	0.002476	0.002476	0.002476	0.002476	0.002476	0.002476	0.002476	0.002476	0.002476	0.002476	0.002476	0.04520151	0.0433081	0.04330813	0.05717179
4582	0	-41.16629	-45.54212	4.375834	0.1017096	0.02578161	0.00670828	0.00670828	0.00670828	0.00670828	0.00670828	0.00670828	0.00670828	0.00670828	0.00670828	0.00670828	0.00670828	0.00670828	0.00670828	0.00670828	0.00670828	0.00670828	0.00670828	0.00670828	0.00670828	0.00670828	0.00670828	0.00670828	0.00670828	0.00670828	0.00670828	0.02834018	0.10171	0.1017096	0.06595522
4583	1	-39.96555	-45.40688	5.441334	0.05825887	0.01345307	0.00305199	0.00305199	0.00305199	0.00305199	0.00305199	0.00305199	0.00305199	0.00305199	0.00305199	0.00305199	0.00305199	0.00305199	0.00305199	0.00305199	0.00305199	0.00305199	0.00305199	0.00305199	0.00305199	0.00305199	0.00305199	0.00305199	0.00305199	0.00305199	0.00305199	0.06687669	0.0582589	0.05825887	0.05238663
4584	0	-41.02267	-45.41896	4.396295	0.07509107	0.02220146	0.0128903	0.0128903	0.0128903	0.0128903	0.0128903	0.0128903	0.0128903	0.0128903	0.0128903	0.0128903	0.0128903	0.0128903	0.0128903	0.0128903	0.0128903	0.0128903	0.0128903	0.0128903	0.0128903	0.0128903	0.0128903	0.0128903	0.0128903	0.0128903	0.0128903	0.1112037	0.0750911	0.07509107	0.1716626
4585	1	-44.48149	-47.73693	3.255434	0.07437725	0.0412453	0.0207228	0.0207228	0.0207228	0.0207228	0.0207228	0.0207228	0.0207228	0.0207228	0.0207228	0.0207228	0.0207228	0.0207228	0.0207228	0.0207228	0.0207228	0.0207228	0.0207228	0.0207228	0.0207228	0.0207228	0.0207228	0.0207228	0.0207228	0.0207228	0.0207228	0.2084268	0.0743772	0.07437725	0.2786174
4586	0	-38.86228	-43.87613	5.013846	0.07509107	0.04194922	0.000131561	0.000131561	0.000131561	0.000131561	0.000131561	0.000131561	0.000131561	0.000131561	0.000131561	0.000131561	0.000131561	0.000131561	0.000131561	0.000131561	0.000131561	0.000131561	0.000131561	0.000131561	0.000131561	0.000131561	0.000131561	0.000131561	0.000131561	0.000131561	0.000131561	0.02970074	0.0750911	0.07509107	0.001752013
4587	1	-40.89592	-44.96807	4.07215	0.1005508	0.02475491	0.0273945	0.0273945	0.0273945	0.0273945	0.0273945	0.0273945	0.0273945	0.0273945	0.0273945	0.0273945	0.0273945	0.0273945	0.0273945	0.0273945	0.0273945	0.0273945	0.0273945	0.0273945	0.0273945	0.0273945	0.0273945	0.0273945	0.0273945	0.0273945	0.0273945	0.06327581	0.100551	0.1005508	0.272444
4588	0	-39.15821	-44.63275	5.474542	0.06315379	0.04382307	0.00448604	0.00448604	0.00448604	0.00448604	0.00448604	0.00448604	0.00448604	0.00448604	0.00448604	0.00448604	0.00448604	0.00448604	0.00448604	0.00448604	0.00448604	0.00448604	0.00448604	0.00448604	0.00448604	0.00448604	0.00448604	0.00448604	0.00448604	0.00448604	0.00448604	0.01823014	0.0631538	0.06315379	0.07103362
4589	1	-40.80728	-45.50881	4.701525	0.09411068	0.02791965	0.041024	0.041024	0.041024	0.041024	0.041024	0.041024	0.041024	0.041024	0.041024	0.041024	0.041024	0.041024	0.041024	0.041024	0.041024	0.041024	0.041024	0.041024	0.041024	0.041024	0.041024	0.041024	0.041024	0.041024	0.041024	0.01685051	0.0941107	0.09411068	0.4359124
4590	0	-46.11625	-51.03214	4.915894	0.06315379	0.08926147	0.0356437	0.0356437	0.0356437	0.0356437	0.0356437	0.0356437	0.0356437	0.0356437	0.0356437	0.0356437	0.0356437	0.0356437	0.0356437	0.0356437	0.0356437	0.0356437	0.0356437	0.0356437	0.0356437	0.0356437	0.0356437	0.0356437	0.0356437	0.0356437	0.0356437	0.02865652	0.0631538	0.06315379	0.5643945
4591	1	-41.50604	-45.5423	4.036265	0.1016514	0.02735559	0.010985	0.010985	0.010985	0.010985	0.010985	0.010985	0.010985	0.010985	0.010985	0.010985	0.010985	0.010985	0.010985	0.010985	0.010985	0.010985	0.010985	0.010985	0.010985	0.010985	0.010985	0.010985	0.010985	0.010985	0.010985	0.06090083	0.101651	0.1016514	0.1080657
4592	0	-42.52556	-47.66202	5.136463	0.06411161	0.08716527	0.0226788	0.0226788	0.0226788	0.0226788	0.0226788	0.0226788	0.0226788	0.0226788	0.0226788	0.0226788	0.0226788	0.0226788	0.0226788	0.0226788	0.0226788	0.0226788	0.0226788	0.0226788	0.0226788	0.0226788	0.0226788	0.0226788	0.0226788	0.0226788	0.0226788	0.005769303	0.0641116	0.06411161	0.3537397
4593	1	-40.00234	-44.50439	4.50205	0.0858781	0.06766063	0.0143307	0.0143307	0.0143307	0.0143307	0.0143307	0.0143307	0.0143307	0.0143307	0.0143307	0.0143307	0.0143307	0.0143307	0.0143307	0.0143307	0.0143307	0.0143307	0.0143307	0.0143307	0.0143307	0.0143307	0.0143307	0.0143307	0.0143307	0.0143307	0.0143307	0.02221056	0.0858781	0.0858781	0.1668731
4594	0	-41.99011	-46.69919	4.709081	0.08153399	0.07596775	0.0365018	0.0365018	0.0365018	0.0365018	0.0365018	0.0365018	0.0365018	0.0365018	0.0365018	0.0365018	0.0365018	0.0365018	0.0365018	0.0365018	0.0365018	0.0365018	0.0365018	0.0365018	0.0365018	0.0365018	0.0365018	0.0365018	0.0365018	0.0365018	0.0365018	0.006473255	0.081534	0.08153399	0.4476876
4595	1	-38.88849	-43.96104	5.072552	0.07162038	0.05481837	0.00123792	0.00123792	0.00123792	0.00123792	0.00123792	0.00123792	0.00123792	0.00123792	0.00123792	0.00123792	0.00123792	0.00123792	0.00123792	0.00123792	0.00123792	0.00123792	0.00123792	0.00123792	0.00123792	0.00123792	0.00123792	0.00123792	0.00123792	0.00123792	0.00123792	0.0215652	0.0716204	0.07162038	0.01728441
4596	0	-38.70093	-44.12467	5.423736	0.06487916	0.05568026	0.0020495	0.0020495	0.0020495	0.0020495	0.0020495	0.0020495	0.0020495	0.0020495	0.0020495	0.0020495	0.0020495	0.0020495	0.0020495	0.0020495	0.0020495	0.0020495	0.0020495	0.0020495	0.0020495	0.0020495	0.0020495	0.0020495	0.0020495	0.0020495	0.0020495	0.006181897	0.0648792	0.06487916	0.03158942
4597	1	-41.86417	-45.68457	3.820395	0.08314141	0.1398811	0.0157069	0.0157069	0.0157069	0.0157069	0.0157069	0.0157069	0.0157069	0.0157069	0.0157069	0.0157069	0.0157069	0.0157069	0.0157069	0.0157069	0.0157069	0.0157069	0.0157069	0.0157069	0.0157069	0.0157069	0.0157069	0.0157069	0.0157069	0.0157069	0.0157069	0.02651716	0.0831414	0.08314141	0.1889174
4598	0	-40.16396	-45.01046	4.846497	0.06487916	0.1126229	0.00207913	0.00207913	0.00207913	0.00207913	0.00207913	0.00207913	0.00207913	0.00207913	0.00207913	0.00207913	0.00207913	0.00207913	0.00207913	0.00207913	0.00207913	0.00207913	0.00207913	0.00207913	0.00207913	0.00207913	0.00207913	0.00207913	0.00207913	0.00207913	0.00207913	0.006963143	0.0648792	0.06487916	0.03204613
4599	1	-40.29921	-44.75698	4.457779	0.08755327	0.02553973	0.000104791	0.000104791	0.000104791	0.000104791	0.000104791	0.000104791	0.000104791	0.000104791	0.000104791	0.000104791	0.000104791	0.000104791	0.000104791	0.000104791	0.000104791	0.000104791	0.000104791	0.000104791	0.000104791	0.000104791	0.000104791	0.000104791	0.000104791	0.000104791	0.000104791	0.0636403	0.0875533	0.08755327	0.001196881
4600	0	-43.18284	-48.66884	5.485993	0.06781436	0.02117709	0.0330436	0.0330436	0.0330436	0.0330436	0.0330436	0.0330436	0.0330436	0.0330436	0.0330436	0.0330436	0.0330436	0.0330436	0.0330436	0.0330436	0.0330436	0.0330436	0.0330436	0.0330436	0.0330436	0.0330436	0.0330436	0.0330436	0.0330436	0.0330436	0.0330436	0.02549123	0.0678144	0.06781436	0.4872652
4601	1	-40.17973	-44.60128	4.421551	0.08690281	0.03690276	0.0063342	0.0063342	0.0063342	0.0063342	0.0063342	0.0063342	0.0063342	0.0063342	0.0063342	0.0063342	0.0063342	0.0063342	0.0063342	0.0063342	0.0063342	0.0063342	0.0063342	0.0063342	0.0063342	0.0063342	0.0063342	0.0063342	0.0063342	0.0063342	0.0063342	0.05788748	0.0869028	0.08690281	0.07288832
4602	0	-38.92046	-44.09033	5.169873	0.08034364	0.02120432	0.00613266	0.00613266	0.00613266	0.00613266	0.00613266	0.00613266	0.00613266	0.00613266	0.00613266	0.00613266	0.00613266	0.00613266	0.00613266	0.00613266	0.00613266	0.00613266	0.00613266	0.00613266	0.00613266	0.00613266	0.00613266	0.00613266	0.00613266	0.00613266	0.00613266	0.01879443	0.0803436	0.08034364	0.07633034
4603	1	-40.65599	-44.91234	4.256342	0.08690281	0.05263105	0.0166566	0.0166566	0.0166566	0.0166566	0.0166566	0.0166566	0.0166566	0.0166566	0.0166566	0.0166566	0.0166566	0.0166566	0.0166566	0.0166566	0.0166566	0.0166566	0.0166566	0.0166566	0.0166566	0.0166566	0.0166566	0.0166566	0.0166566	0.0166566	0.0166566	0.05868004	0.0869028	0.08690281	0.1916698
4604	0	-40.80277	-45.34662	4.543851	0.08034364	0.07263541	0.0216379	0.0216379	0.0216379	0.0216379	0.0216379	0.0216379	0.0216379	0.0216379	0.0216379	0.0216379	0.0216379	0.0216379	0.0216379	0.0216379	0.0216379	0.0216379	0.0216379	0.0216379	0.0216379	0.0216379	0.0216379	0.0216379	0.0216379	0.0216379	0.0216379	0.02996551	0.0803436	0.08034364	0.2693175
4605	1	-42.75099	-46.05154	3.300549	0.08605634	0.1103487	0.00503206	0.00503206	0.00503206	0.00503206	0.00503206	0.00503206	0.00503206	0.00503206	0.00503206	0.00503206	0.00503206	0.00503206	0.00503206	0.00503206	0.00503206	0.00503206	0.00503206	0.00503206	0.00503206	0.00503206	0.00503206	0.00503206	0.00503206	0.00503206	0.00503206	0.09912807	0.0860563	0.08605634	0.058474
4606	0	-39.85021	-44.44242	4.592214	0.07956105	0.05310376	0.00612419	0.00612419	0.00612419	0.00612419	0.00612419	0.00612419	0.00612419	0.00612419	0.00612419	0.00612419	0.00612419	0.00612419	0.00612419	0.00612419	0.00612419	0.00612419	0.00612419	0.00612419	0.00612419	0.00612419	0.00612419	0.00612419	0.00612419	0.00612419	0.00612419	0.04705193	0.0795611	0.07956105	0.07697471
4607	1	-38.96627	-44.09777	5.131501	0.07157612	0.0369159	0.00380981	0.00380981	0.00380981	0.00380981	0.00380981	0.00380981	0.00380981	0.00380981	0.00380981	0.00380981	0.00380981	0.00380981	0.00380981	0.00380981	0.00380981	0.00380981	0.00380981	0.00380981	0.00380981	0.00380981	0.00380981	0.00380981	0.00380981	0.00380981	0.00380981	0.03370802	0.0715761	0.07157612	0.05322743
4608	0	-41.33518	-45.28524	3.950063	0.07956105	0.1006587	0.00401467	0.00401467	0.00401467	0.00401467	0.00401467	0.00401467	0.00401467	0.00401467	0.00401467	0.00401467	0.00401467	0.00401467	0.00401467	0.00401467	0.00401467	0.00401467	0.00401467	0.00401467	0.00401467	0.00401467	0.00401467	0.00401467	0.00401467	0.00401467	0.00401467	0.06371221	0.0795611	0.07956105	0.05046022
