Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	extinction[24]	extinction[25]	extinction[26]	extinction[27]	extinction[28]	extinction[29]	extinction[30]	extinction[31]	extinction[32]	extinction[33]	extinction[34]	extinction[35]	extinction[36]	extinction[37]	extinction[38]	extinction[39]	extinction[40]	gamma	speciation_rates[1]	total_speciation	turnover
4222	0	-103.6009	-104.5862	0.9852657	0.05543484	0.1184475	0.0371775	0.0371775	0.0371775	0.0371775	0.0371775	0.0371775	0.0371775	0.0371775	0.0371775	0.0371775	0.0371775	0.0371775	0.0371775	0.0371775	0.0371775	0.0371775	0.0371775	0.0371775	0.0371775	0.0371775	0.0371775	0.0371775	0.0371775	0.0371775	0.0371775	0.0371775	0.0371775	0.0371775	0.0371775	0.0371775	0.0371775	0.0371775	0.0371775	0.0371775	0.0371775	0.0371775	0.0371775	0.0371775	0.0371775	0.0371775	0.05357774	0.0554348	0.05543484	0.6706516
4223	1	-106.1409	-104.2604	-1.880524	0.07170756	0.1077665	0.0500611	0.0500611	0.0500611	0.0500611	0.0500611	0.0500611	0.0500611	0.0500611	0.0500611	0.0500611	0.0500611	0.0500611	0.0500611	0.0500611	0.0500611	0.0500611	0.0500611	0.0500611	0.0500611	0.0500611	0.0500611	0.0500611	0.0500611	0.0500611	0.0500611	0.0500611	0.0500611	0.0500611	0.0500611	0.0500611	0.0500611	0.0500611	0.0500611	0.0500611	0.0500611	0.0500611	0.0500611	0.0500611	0.0500611	0.0500611	0.154358	0.0717076	0.07170756	0.698129
4224	0	-104.4566	-103.9371	-0.519474	0.06246365	0.132535	0.0480728	0.0480728	0.0480728	0.0480728	0.0480728	0.0480728	0.0480728	0.0480728	0.0480728	0.0480728	0.0480728	0.0480728	0.0480728	0.0480728	0.0480728	0.0480728	0.0480728	0.0480728	0.0480728	0.0480728	0.0480728	0.0480728	0.0480728	0.0480728	0.0480728	0.0480728	0.0480728	0.0480728	0.0480728	0.0480728	0.0480728	0.0480728	0.0480728	0.0480728	0.0480728	0.0480728	0.0480728	0.0480728	0.0480728	0.0480728	0.1050971	0.0624637	0.06246365	0.7696127
4225	1	-107.853	-101.8924	-5.960596	0.1094612	0.09522787	0.0921522	0.0921522	0.0921522	0.0921522	0.0921522	0.0921522	0.0921522	0.0921522	0.0921522	0.0921522	0.0921522	0.0921522	0.0921522	0.0921522	0.0921522	0.0921522	0.0921522	0.0921522	0.0921522	0.0921522	0.0921522	0.0921522	0.0921522	0.0921522	0.0921522	0.0921522	0.0921522	0.0921522	0.0921522	0.0921522	0.0921522	0.0921522	0.0921522	0.0921522	0.0921522	0.0921522	0.0921522	0.0921522	0.0921522	0.0921522	0.1190594	0.109461	0.1094612	0.8418706
4226	0	-103.9884	-104.1568	0.1683752	0.06246365	0.08744858	0.0428999	0.0428999	0.0428999	0.0428999	0.0428999	0.0428999	0.0428999	0.0428999	0.0428999	0.0428999	0.0428999	0.0428999	0.0428999	0.0428999	0.0428999	0.0428999	0.0428999	0.0428999	0.0428999	0.0428999	0.0428999	0.0428999	0.0428999	0.0428999	0.0428999	0.0428999	0.0428999	0.0428999	0.0428999	0.0428999	0.0428999	0.0428999	0.0428999	0.0428999	0.0428999	0.0428999	0.0428999	0.0428999	0.0428999	0.0428999	0.08139858	0.0624637	0.06246365	0.6867982
4227	1	-104.3278	-108.553	4.22514	0.02206813	0.1132993	0.003317	0.003317	0.003317	0.003317	0.003317	0.003317	0.003317	0.003317	0.003317	0.003317	0.003317	0.003317	0.003317	0.003317	0.003317	0.003317	0.003317	0.003317	0.003317	0.003317	0.003317	0.003317	0.003317	0.003317	0.003317	0.003317	0.003317	0.003317	0.003317	0.003317	0.003317	0.003317	0.003317	0.003317	0.003317	0.003317	0.003317	0.003317	0.003317	0.003317	0.1376145	0.0220681	0.02206813	0.1503072
4228	0	-104.4516	-107.7662	3.314608	0.03762969	0.08341356	0.0271939	0.0271939	0.0271939	0.0271939	0.0271939	0.0271939	0.0271939	0.0271939	0.0271939	0.0271939	0.0271939	0.0271939	0.0271939	0.0271939	0.0271939	0.0271939	0.0271939	0.0271939	0.0271939	0.0271939	0.0271939	0.0271939	0.0271939	0.0271939	0.0271939	0.0271939	0.0271939	0.0271939	0.0271939	0.0271939	0.0271939	0.0271939	0.0271939	0.0271939	0.0271939	0.0271939	0.0271939	0.0271939	0.0271939	0.0271939	0.07066029	0.0376297	0.03762969	0.7226702
4229	1	-105.6683	-108.1932	2.524895	0.02868463	0.2109571	0.00871548	0.00871548	0.00871548	0.00871548	0.00871548	0.00871548	0.00871548	0.00871548	0.00871548	0.00871548	0.00871548	0.00871548	0.00871548	0.00871548	0.00871548	0.00871548	0.00871548	0.00871548	0.00871548	0.00871548	0.00871548	0.00871548	0.00871548	0.00871548	0.00871548	0.00871548	0.00871548	0.00871548	0.00871548	0.00871548	0.00871548	0.00871548	0.00871548	0.00871548	0.00871548	0.00871548	0.00871548	0.00871548	0.00871548	0.00871548	0.1300924	0.0286846	0.02868463	0.303838
4230	0	-104.8862	-108.1505	3.264315	0.03491035	0.06762729	0.00865707	0.00865707	0.00865707	0.00865707	0.00865707	0.00865707	0.00865707	0.00865707	0.00865707	0.00865707	0.00865707	0.00865707	0.00865707	0.00865707	0.00865707	0.00865707	0.00865707	0.00865707	0.00865707	0.00865707	0.00865707	0.00865707	0.00865707	0.00865707	0.00865707	0.00865707	0.00865707	0.00865707	0.00865707	0.00865707	0.00865707	0.00865707	0.00865707	0.00865707	0.00865707	0.00865707	0.00865707	0.00865707	0.00865707	0.00865707	0.1243096	0.0349103	0.03491035	0.24798
4231	1	-105.3948	-108.1583	2.763455	0.02868463	0.1326844	0.00953948	0.00953948	0.00953948	0.00953948	0.00953948	0.00953948	0.00953948	0.00953948	0.00953948	0.00953948	0.00953948	0.00953948	0.00953948	0.00953948	0.00953948	0.00953948	0.00953948	0.00953948	0.00953948	0.00953948	0.00953948	0.00953948	0.00953948	0.00953948	0.00953948	0.00953948	0.00953948	0.00953948	0.00953948	0.00953948	0.00953948	0.00953948	0.00953948	0.00953948	0.00953948	0.00953948	0.00953948	0.00953948	0.00953948	0.00953948	0.184509	0.0286846	0.02868463	0.3325643
4232	0	-105.8466	-109.1129	3.266307	0.02530643	0.1980585	0.00158652	0.00158652	0.00158652	0.00158652	0.00158652	0.00158652	0.00158652	0.00158652	0.00158652	0.00158652	0.00158652	0.00158652	0.00158652	0.00158652	0.00158652	0.00158652	0.00158652	0.00158652	0.00158652	0.00158652	0.00158652	0.00158652	0.00158652	0.00158652	0.00158652	0.00158652	0.00158652	0.00158652	0.00158652	0.00158652	0.00158652	0.00158652	0.00158652	0.00158652	0.00158652	0.00158652	0.00158652	0.00158652	0.00158652	0.00158652	0.1096387	0.0253064	0.02530643	0.0626925
4233	1	-103.4704	-107.3082	3.837808	0.03229963	0.0729702	0.0174625	0.0174625	0.0174625	0.0174625	0.0174625	0.0174625	0.0174625	0.0174625	0.0174625	0.0174625	0.0174625	0.0174625	0.0174625	0.0174625	0.0174625	0.0174625	0.0174625	0.0174625	0.0174625	0.0174625	0.0174625	0.0174625	0.0174625	0.0174625	0.0174625	0.0174625	0.0174625	0.0174625	0.0174625	0.0174625	0.0174625	0.0174625	0.0174625	0.0174625	0.0174625	0.0174625	0.0174625	0.0174625	0.0174625	0.0174625	0.09313982	0.0322996	0.03229963	0.5406394
4234	0	-105.5934	-107.2421	1.648682	0.03240155	0.2082523	0.0122786	0.0122786	0.0122786	0.0122786	0.0122786	0.0122786	0.0122786	0.0122786	0.0122786	0.0122786	0.0122786	0.0122786	0.0122786	0.0122786	0.0122786	0.0122786	0.0122786	0.0122786	0.0122786	0.0122786	0.0122786	0.0122786	0.0122786	0.0122786	0.0122786	0.0122786	0.0122786	0.0122786	0.0122786	0.0122786	0.0122786	0.0122786	0.0122786	0.0122786	0.0122786	0.0122786	0.0122786	0.0122786	0.0122786	0.0122786	0.1755396	0.0324016	0.03240155	0.3789496
4235	1	-103.7304	-107.1594	3.429076	0.03776782	0.08111847	0.0116838	0.0116838	0.0116838	0.0116838	0.0116838	0.0116838	0.0116838	0.0116838	0.0116838	0.0116838	0.0116838	0.0116838	0.0116838	0.0116838	0.0116838	0.0116838	0.0116838	0.0116838	0.0116838	0.0116838	0.0116838	0.0116838	0.0116838	0.0116838	0.0116838	0.0116838	0.0116838	0.0116838	0.0116838	0.0116838	0.0116838	0.0116838	0.0116838	0.0116838	0.0116838	0.0116838	0.0116838	0.0116838	0.0116838	0.0116838	0.05984073	0.0377678	0.03776782	0.3093598
4236	0	-103.588	-106.6546	3.066626	0.0359799	0.08032641	0.0203324	0.0203324	0.0203324	0.0203324	0.0203324	0.0203324	0.0203324	0.0203324	0.0203324	0.0203324	0.0203324	0.0203324	0.0203324	0.0203324	0.0203324	0.0203324	0.0203324	0.0203324	0.0203324	0.0203324	0.0203324	0.0203324	0.0203324	0.0203324	0.0203324	0.0203324	0.0203324	0.0203324	0.0203324	0.0203324	0.0203324	0.0203324	0.0203324	0.0203324	0.0203324	0.0203324	0.0203324	0.0203324	0.0203324	0.0203324	0.1184654	0.0359799	0.0359799	0.5651032
4237	1	-104.7977	-108.6074	3.809736	0.03462143	0.07880743	0.0245665	0.0245665	0.0245665	0.0245665	0.0245665	0.0245665	0.0245665	0.0245665	0.0245665	0.0245665	0.0245665	0.0245665	0.0245665	0.0245665	0.0245665	0.0245665	0.0245665	0.0245665	0.0245665	0.0245665	0.0245665	0.0245665	0.0245665	0.0245665	0.0245665	0.0245665	0.0245665	0.0245665	0.0245665	0.0245665	0.0245665	0.0245665	0.0245665	0.0245665	0.0245665	0.0245665	0.0245665	0.0245665	0.0245665	0.0245665	0.06207584	0.0346214	0.03462143	0.7095764
4238	0	-104.1836	-105.4612	1.277573	0.04604229	0.1450346	0.0234548	0.0234548	0.0234548	0.0234548	0.0234548	0.0234548	0.0234548	0.0234548	0.0234548	0.0234548	0.0234548	0.0234548	0.0234548	0.0234548	0.0234548	0.0234548	0.0234548	0.0234548	0.0234548	0.0234548	0.0234548	0.0234548	0.0234548	0.0234548	0.0234548	0.0234548	0.0234548	0.0234548	0.0234548	0.0234548	0.0234548	0.0234548	0.0234548	0.0234548	0.0234548	0.0234548	0.0234548	0.0234548	0.0234548	0.0234548	0.1111674	0.0460423	0.04604229	0.5094194
4239	1	-109.2426	-110.5202	1.277578	0.04756052	0.0727655	0.0220242	0.0220242	0.0220242	0.0220242	0.0220242	0.0220242	0.0220242	0.0220242	0.0220242	0.0220242	0.0220242	0.0220242	0.0220242	0.0220242	0.0220242	0.0220242	0.0220242	0.0220242	0.0220242	0.0220242	0.0220242	0.0220242	0.0220242	0.0220242	0.0220242	0.0220242	0.0220242	0.0220242	0.0220242	0.0220242	0.0220242	0.0220242	0.0220242	0.0220242	0.0220242	0.0220242	0.0220242	0.0220242	0.0220242	0.0220242	0.1651045	0.0475605	0.04756052	0.4630779
4240	0	-103.4192	-107.0766	3.657351	0.03803908	0.07905077	0.0189919	0.0189919	0.0189919	0.0189919	0.0189919	0.0189919	0.0189919	0.0189919	0.0189919	0.0189919	0.0189919	0.0189919	0.0189919	0.0189919	0.0189919	0.0189919	0.0189919	0.0189919	0.0189919	0.0189919	0.0189919	0.0189919	0.0189919	0.0189919	0.0189919	0.0189919	0.0189919	0.0189919	0.0189919	0.0189919	0.0189919	0.0189919	0.0189919	0.0189919	0.0189919	0.0189919	0.0189919	0.0189919	0.0189919	0.0189919	0.0358056	0.0380391	0.03803908	0.4992724
4241	1	-103.4723	-105.2822	1.809927	0.04494026	0.1154161	0.0248697	0.0248697	0.0248697	0.0248697	0.0248697	0.0248697	0.0248697	0.0248697	0.0248697	0.0248697	0.0248697	0.0248697	0.0248697	0.0248697	0.0248697	0.0248697	0.0248697	0.0248697	0.0248697	0.0248697	0.0248697	0.0248697	0.0248697	0.0248697	0.0248697	0.0248697	0.0248697	0.0248697	0.0248697	0.0248697	0.0248697	0.0248697	0.0248697	0.0248697	0.0248697	0.0248697	0.0248697	0.0248697	0.0248697	0.0248697	0.1008566	0.0449403	0.04494026	0.5533943
4242	0	-106.4098	-109.4968	3.086969	0.03803908	0.04765008	0.0206939	0.0206939	0.0206939	0.0206939	0.0206939	0.0206939	0.0206939	0.0206939	0.0206939	0.0206939	0.0206939	0.0206939	0.0206939	0.0206939	0.0206939	0.0206939	0.0206939	0.0206939	0.0206939	0.0206939	0.0206939	0.0206939	0.0206939	0.0206939	0.0206939	0.0206939	0.0206939	0.0206939	0.0206939	0.0206939	0.0206939	0.0206939	0.0206939	0.0206939	0.0206939	0.0206939	0.0206939	0.0206939	0.0206939	0.0206939	0.1242445	0.0380391	0.03803908	0.544018
4243	1	-103.9532	-108.1362	4.183069	0.03211585	0.06717007	0.00492889	0.00492889	0.00492889	0.00492889	0.00492889	0.00492889	0.00492889	0.00492889	0.00492889	0.00492889	0.00492889	0.00492889	0.00492889	0.00492889	0.00492889	0.00492889	0.00492889	0.00492889	0.00492889	0.00492889	0.00492889	0.00492889	0.00492889	0.00492889	0.00492889	0.00492889	0.00492889	0.00492889	0.00492889	0.00492889	0.00492889	0.00492889	0.00492889	0.00492889	0.00492889	0.00492889	0.00492889	0.00492889	0.00492889	0.00492889	0.06663275	0.0321158	0.03211585	0.1534722
4244	0	-103.4163	-107.3605	3.944162	0.0316768	0.07792592	0.00733861	0.00733861	0.00733861	0.00733861	0.00733861	0.00733861	0.00733861	0.00733861	0.00733861	0.00733861	0.00733861	0.00733861	0.00733861	0.00733861	0.00733861	0.00733861	0.00733861	0.00733861	0.00733861	0.00733861	0.00733861	0.00733861	0.00733861	0.00733861	0.00733861	0.00733861	0.00733861	0.00733861	0.00733861	0.00733861	0.00733861	0.00733861	0.00733861	0.00733861	0.00733861	0.00733861	0.00733861	0.00733861	0.00733861	0.00733861	0.08506877	0.0316768	0.0316768	0.2316715
4245	1	-104.5714	-108.0989	3.527434	0.03211585	0.06946732	0.012306	0.012306	0.012306	0.012306	0.012306	0.012306	0.012306	0.012306	0.012306	0.012306	0.012306	0.012306	0.012306	0.012306	0.012306	0.012306	0.012306	0.012306	0.012306	0.012306	0.012306	0.012306	0.012306	0.012306	0.012306	0.012306	0.012306	0.012306	0.012306	0.012306	0.012306	0.012306	0.012306	0.012306	0.012306	0.012306	0.012306	0.012306	0.012306	0.012306	0.129899	0.0321158	0.03211585	0.3831742
4246	0	-104.874	-107.285	2.410934	0.04327733	0.1363654	0.027397	0.027397	0.027397	0.027397	0.027397	0.027397	0.027397	0.027397	0.027397	0.027397	0.027397	0.027397	0.027397	0.027397	0.027397	0.027397	0.027397	0.027397	0.027397	0.027397	0.027397	0.027397	0.027397	0.027397	0.027397	0.027397	0.027397	0.027397	0.027397	0.027397	0.027397	0.027397	0.027397	0.027397	0.027397	0.027397	0.027397	0.027397	0.027397	0.027397	0.03988516	0.0432773	0.04327733	0.6330556
4247	1	-107.8061	-104.0446	-3.76148	0.08440727	0.154486	0.0590854	0.0590854	0.0590854	0.0590854	0.0590854	0.0590854	0.0590854	0.0590854	0.0590854	0.0590854	0.0590854	0.0590854	0.0590854	0.0590854	0.0590854	0.0590854	0.0590854	0.0590854	0.0590854	0.0590854	0.0590854	0.0590854	0.0590854	0.0590854	0.0590854	0.0590854	0.0590854	0.0590854	0.0590854	0.0590854	0.0590854	0.0590854	0.0590854	0.0590854	0.0590854	0.0590854	0.0590854	0.0590854	0.0590854	0.0590854	0.1423954	0.0844073	0.08440727	0.7000034
4248	0	-103.8554	-107.3437	3.488329	0.03092746	0.1311171	0.0164442	0.0164442	0.0164442	0.0164442	0.0164442	0.0164442	0.0164442	0.0164442	0.0164442	0.0164442	0.0164442	0.0164442	0.0164442	0.0164442	0.0164442	0.0164442	0.0164442	0.0164442	0.0164442	0.0164442	0.0164442	0.0164442	0.0164442	0.0164442	0.0164442	0.0164442	0.0164442	0.0164442	0.0164442	0.0164442	0.0164442	0.0164442	0.0164442	0.0164442	0.0164442	0.0164442	0.0164442	0.0164442	0.0164442	0.0164442	0.08650855	0.0309275	0.03092746	0.531703
4249	1	-105.505	-106.7803	1.275229	0.0353493	0.1887643	0.017427	0.017427	0.017427	0.017427	0.017427	0.017427	0.017427	0.017427	0.017427	0.017427	0.017427	0.017427	0.017427	0.017427	0.017427	0.017427	0.017427	0.017427	0.017427	0.017427	0.017427	0.017427	0.017427	0.017427	0.017427	0.017427	0.017427	0.017427	0.017427	0.017427	0.017427	0.017427	0.017427	0.017427	0.017427	0.017427	0.017427	0.017427	0.017427	0.017427	0.1967813	0.0353493	0.0353493	0.4929953
4250	0	-104.0194	-106.4872	2.467787	0.03573165	0.1130277	0.0150623	0.0150623	0.0150623	0.0150623	0.0150623	0.0150623	0.0150623	0.0150623	0.0150623	0.0150623	0.0150623	0.0150623	0.0150623	0.0150623	0.0150623	0.0150623	0.0150623	0.0150623	0.0150623	0.0150623	0.0150623	0.0150623	0.0150623	0.0150623	0.0150623	0.0150623	0.0150623	0.0150623	0.0150623	0.0150623	0.0150623	0.0150623	0.0150623	0.0150623	0.0150623	0.0150623	0.0150623	0.0150623	0.0150623	0.0150623	0.1486455	0.0357316	0.03573165	0.4215385
4251	1	-106.2205	-107.978	1.75751	0.0353493	0.2144023	0.0118185	0.0118185	0.0118185	0.0118185	0.0118185	0.0118185	0.0118185	0.0118185	0.0118185	0.0118185	0.0118185	0.0118185	0.0118185	0.0118185	0.0118185	0.0118185	0.0118185	0.0118185	0.0118185	0.0118185	0.0118185	0.0118185	0.0118185	0.0118185	0.0118185	0.0118185	0.0118185	0.0118185	0.0118185	0.0118185	0.0118185	0.0118185	0.0118185	0.0118185	0.0118185	0.0118185	0.0118185	0.0118185	0.0118185	0.0118185	0.1229151	0.0353493	0.0353493	0.3343338
4252	0	-104.1696	-106.5023	2.332655	0.03985165	0.08664995	0.0211922	0.0211922	0.0211922	0.0211922	0.0211922	0.0211922	0.0211922	0.0211922	0.0211922	0.0211922	0.0211922	0.0211922	0.0211922	0.0211922	0.0211922	0.0211922	0.0211922	0.0211922	0.0211922	0.0211922	0.0211922	0.0211922	0.0211922	0.0211922	0.0211922	0.0211922	0.0211922	0.0211922	0.0211922	0.0211922	0.0211922	0.0211922	0.0211922	0.0211922	0.0211922	0.0211922	0.0211922	0.0211922	0.0211922	0.0211922	0.1387908	0.0398516	0.03985165	0.531776
4253	1	-107.6585	-108.664	1.005503	0.03108098	0.2120439	0.00513197	0.00513197	0.00513197	0.00513197	0.00513197	0.00513197	0.00513197	0.00513197	0.00513197	0.00513197	0.00513197	0.00513197	0.00513197	0.00513197	0.00513197	0.00513197	0.00513197	0.00513197	0.00513197	0.00513197	0.00513197	0.00513197	0.00513197	0.00513197	0.00513197	0.00513197	0.00513197	0.00513197	0.00513197	0.00513197	0.00513197	0.00513197	0.00513197	0.00513197	0.00513197	0.00513197	0.00513197	0.00513197	0.00513197	0.00513197	0.2520107	0.031081	0.03108098	0.1651159
4254	0	-106.5674	-107.806	1.238667	0.03985165	0.1325301	0.0226936	0.0226936	0.0226936	0.0226936	0.0226936	0.0226936	0.0226936	0.0226936	0.0226936	0.0226936	0.0226936	0.0226936	0.0226936	0.0226936	0.0226936	0.0226936	0.0226936	0.0226936	0.0226936	0.0226936	0.0226936	0.0226936	0.0226936	0.0226936	0.0226936	0.0226936	0.0226936	0.0226936	0.0226936	0.0226936	0.0226936	0.0226936	0.0226936	0.0226936	0.0226936	0.0226936	0.0226936	0.0226936	0.0226936	0.0226936	0.2023094	0.0398516	0.03985165	0.5694516
4255	1	-105.7058	-107.1709	1.465104	0.03551564	0.2007257	0.010829	0.010829	0.010829	0.010829	0.010829	0.010829	0.010829	0.010829	0.010829	0.010829	0.010829	0.010829	0.010829	0.010829	0.010829	0.010829	0.010829	0.010829	0.010829	0.010829	0.010829	0.010829	0.010829	0.010829	0.010829	0.010829	0.010829	0.010829	0.010829	0.010829	0.010829	0.010829	0.010829	0.010829	0.010829	0.010829	0.010829	0.010829	0.010829	0.010829	0.1638239	0.0355156	0.03551564	0.3049089
4256	0	-105.402	-106.7878	1.385804	0.03985165	0.1419448	0.014481	0.014481	0.014481	0.014481	0.014481	0.014481	0.014481	0.014481	0.014481	0.014481	0.014481	0.014481	0.014481	0.014481	0.014481	0.014481	0.014481	0.014481	0.014481	0.014481	0.014481	0.014481	0.014481	0.014481	0.014481	0.014481	0.014481	0.014481	0.014481	0.014481	0.014481	0.014481	0.014481	0.014481	0.014481	0.014481	0.014481	0.014481	0.014481	0.014481	0.178181	0.0398516	0.03985165	0.3633726
4257	1	-105.4784	-108.3628	2.884398	0.03670885	0.1535787	0.0229051	0.0229051	0.0229051	0.0229051	0.0229051	0.0229051	0.0229051	0.0229051	0.0229051	0.0229051	0.0229051	0.0229051	0.0229051	0.0229051	0.0229051	0.0229051	0.0229051	0.0229051	0.0229051	0.0229051	0.0229051	0.0229051	0.0229051	0.0229051	0.0229051	0.0229051	0.0229051	0.0229051	0.0229051	0.0229051	0.0229051	0.0229051	0.0229051	0.0229051	0.0229051	0.0229051	0.0229051	0.0229051	0.0229051	0.0229051	0.05463445	0.0367089	0.03670885	0.6239666
4258	0	-106.8575	-108.5751	1.717662	0.02957111	0.2450392	0.00600071	0.00600071	0.00600071	0.00600071	0.00600071	0.00600071	0.00600071	0.00600071	0.00600071	0.00600071	0.00600071	0.00600071	0.00600071	0.00600071	0.00600071	0.00600071	0.00600071	0.00600071	0.00600071	0.00600071	0.00600071	0.00600071	0.00600071	0.00600071	0.00600071	0.00600071	0.00600071	0.00600071	0.00600071	0.00600071	0.00600071	0.00600071	0.00600071	0.00600071	0.00600071	0.00600071	0.00600071	0.00600071	0.00600071	0.00600071	0.1660299	0.0295711	0.02957111	0.2029248
4259	1	-103.6124	-105.9458	2.333451	0.04560124	0.07849047	0.0217651	0.0217651	0.0217651	0.0217651	0.0217651	0.0217651	0.0217651	0.0217651	0.0217651	0.0217651	0.0217651	0.0217651	0.0217651	0.0217651	0.0217651	0.0217651	0.0217651	0.0217651	0.0217651	0.0217651	0.0217651	0.0217651	0.0217651	0.0217651	0.0217651	0.0217651	0.0217651	0.0217651	0.0217651	0.0217651	0.0217651	0.0217651	0.0217651	0.0217651	0.0217651	0.0217651	0.0217651	0.0217651	0.0217651	0.0217651	0.07744908	0.0456012	0.04560124	0.4772919
4260	0	-103.7151	-107.3789	3.663825	0.02779284	0.1178065	0.00668404	0.00668404	0.00668404	0.00668404	0.00668404	0.00668404	0.00668404	0.00668404	0.00668404	0.00668404	0.00668404	0.00668404	0.00668404	0.00668404	0.00668404	0.00668404	0.00668404	0.00668404	0.00668404	0.00668404	0.00668404	0.00668404	0.00668404	0.00668404	0.00668404	0.00668404	0.00668404	0.00668404	0.00668404	0.00668404	0.00668404	0.00668404	0.00668404	0.00668404	0.00668404	0.00668404	0.00668404	0.00668404	0.00668404	0.00668404	0.1201175	0.0277928	0.02779284	0.2404951
4261	1	-104.0295	-107.8578	3.828348	0.03035027	0.08582878	0.0171953	0.0171953	0.0171953	0.0171953	0.0171953	0.0171953	0.0171953	0.0171953	0.0171953	0.0171953	0.0171953	0.0171953	0.0171953	0.0171953	0.0171953	0.0171953	0.0171953	0.0171953	0.0171953	0.0171953	0.0171953	0.0171953	0.0171953	0.0171953	0.0171953	0.0171953	0.0171953	0.0171953	0.0171953	0.0171953	0.0171953	0.0171953	0.0171953	0.0171953	0.0171953	0.0171953	0.0171953	0.0171953	0.0171953	0.0171953	0.1047642	0.0303503	0.03035027	0.5665605
4262	0	-103.0701	-106.7055	3.635398	0.03454507	0.07510305	0.0142206	0.0142206	0.0142206	0.0142206	0.0142206	0.0142206	0.0142206	0.0142206	0.0142206	0.0142206	0.0142206	0.0142206	0.0142206	0.0142206	0.0142206	0.0142206	0.0142206	0.0142206	0.0142206	0.0142206	0.0142206	0.0142206	0.0142206	0.0142206	0.0142206	0.0142206	0.0142206	0.0142206	0.0142206	0.0142206	0.0142206	0.0142206	0.0142206	0.0142206	0.0142206	0.0142206	0.0142206	0.0142206	0.0142206	0.0142206	0.08413611	0.0345451	0.03454507	0.4116525
4263	1	-104.0314	-107.4506	3.419191	0.03047484	0.095042	0.0145249	0.0145249	0.0145249	0.0145249	0.0145249	0.0145249	0.0145249	0.0145249	0.0145249	0.0145249	0.0145249	0.0145249	0.0145249	0.0145249	0.0145249	0.0145249	0.0145249	0.0145249	0.0145249	0.0145249	0.0145249	0.0145249	0.0145249	0.0145249	0.0145249	0.0145249	0.0145249	0.0145249	0.0145249	0.0145249	0.0145249	0.0145249	0.0145249	0.0145249	0.0145249	0.0145249	0.0145249	0.0145249	0.0145249	0.0145249	0.1349625	0.0304748	0.03047484	0.4766189
4264	0	-103.8233	-107.2822	3.458923	0.03814031	0.05236002	0.0131922	0.0131922	0.0131922	0.0131922	0.0131922	0.0131922	0.0131922	0.0131922	0.0131922	0.0131922	0.0131922	0.0131922	0.0131922	0.0131922	0.0131922	0.0131922	0.0131922	0.0131922	0.0131922	0.0131922	0.0131922	0.0131922	0.0131922	0.0131922	0.0131922	0.0131922	0.0131922	0.0131922	0.0131922	0.0131922	0.0131922	0.0131922	0.0131922	0.0131922	0.0131922	0.0131922	0.0131922	0.0131922	0.0131922	0.0131922	0.08111696	0.0381403	0.03814031	0.345885
4265	1	-103.8534	-107.197	3.343589	0.04013433	0.03962614	0.0213845	0.0213845	0.0213845	0.0213845	0.0213845	0.0213845	0.0213845	0.0213845	0.0213845	0.0213845	0.0213845	0.0213845	0.0213845	0.0213845	0.0213845	0.0213845	0.0213845	0.0213845	0.0213845	0.0213845	0.0213845	0.0213845	0.0213845	0.0213845	0.0213845	0.0213845	0.0213845	0.0213845	0.0213845	0.0213845	0.0213845	0.0213845	0.0213845	0.0213845	0.0213845	0.0213845	0.0213845	0.0213845	0.0213845	0.0213845	0.08130808	0.0401343	0.04013433	0.5328231
4266	0	-110.1812	-114.7676	4.586434	0.01520537	0.140586	0.00664135	0.00664135	0.00664135	0.00664135	0.00664135	0.00664135	0.00664135	0.00664135	0.00664135	0.00664135	0.00664135	0.00664135	0.00664135	0.00664135	0.00664135	0.00664135	0.00664135	0.00664135	0.00664135	0.00664135	0.00664135	0.00664135	0.00664135	0.00664135	0.00664135	0.00664135	0.00664135	0.00664135	0.00664135	0.00664135	0.00664135	0.00664135	0.00664135	0.00664135	0.00664135	0.00664135	0.00664135	0.00664135	0.00664135	0.00664135	0.1570607	0.0152054	0.01520537	0.4367767
