Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	extinction[24]	extinction[25]	extinction[26]	gamma	speciation_rates[1]	total_speciation	turnover
59	1	-133.5593	-136.9213	3.362004	0.07687812	0.07122658	0.00913582	0.00913582	0.00913582	0.00913582	0.00913582	0.00913582	0.00913582	0.00913582	0.00913582	0.00913582	0.00913582	0.00913582	0.00913582	0.00913582	0.00913582	0.00913582	0.00913582	0.00913582	0.00913582	0.00913582	0.00913582	0.00913582	0.00913582	0.00913582	0.00913582	0.00913582	0.01975693	0.0768781	0.07687812	0.1188351
60	0	-134.2189	-135.5556	1.336701	0.114538	0.02384669	0.0433736	0.0433736	0.0433736	0.0433736	0.0433736	0.0433736	0.0433736	0.0433736	0.0433736	0.0433736	0.0433736	0.0433736	0.0433736	0.0433736	0.0433736	0.0433736	0.0433736	0.0433736	0.0433736	0.0433736	0.0433736	0.0433736	0.0433736	0.0433736	0.0433736	0.0433736	0.05536582	0.114538	0.114538	0.3786833
61	1	-133.9478	-134.3382	0.3904349	0.1263971	0.07694967	0.0594841	0.0594841	0.0594841	0.0594841	0.0594841	0.0594841	0.0594841	0.0594841	0.0594841	0.0594841	0.0594841	0.0594841	0.0594841	0.0594841	0.0594841	0.0594841	0.0594841	0.0594841	0.0594841	0.0594841	0.0594841	0.0594841	0.0594841	0.0594841	0.0594841	0.0594841	0.02940613	0.126397	0.1263971	0.4706131
62	0	-134.3707	-135.8011	1.430415	0.114538	0.0396539	0.0364452	0.0364452	0.0364452	0.0364452	0.0364452	0.0364452	0.0364452	0.0364452	0.0364452	0.0364452	0.0364452	0.0364452	0.0364452	0.0364452	0.0364452	0.0364452	0.0364452	0.0364452	0.0364452	0.0364452	0.0364452	0.0364452	0.0364452	0.0364452	0.0364452	0.0364452	0.0301872	0.114538	0.114538	0.3181929
63	1	-134.0806	-134.3469	0.2662796	0.1263971	0.09453658	0.0528907	0.0528907	0.0528907	0.0528907	0.0528907	0.0528907	0.0528907	0.0528907	0.0528907	0.0528907	0.0528907	0.0528907	0.0528907	0.0528907	0.0528907	0.0528907	0.0528907	0.0528907	0.0528907	0.0528907	0.0528907	0.0528907	0.0528907	0.0528907	0.0528907	0.0528907	0.02423475	0.126397	0.1263971	0.4184487
64	0	-134.2498	-137.0374	2.787653	0.08984829	0.02925556	0.0245607	0.0245607	0.0245607	0.0245607	0.0245607	0.0245607	0.0245607	0.0245607	0.0245607	0.0245607	0.0245607	0.0245607	0.0245607	0.0245607	0.0245607	0.0245607	0.0245607	0.0245607	0.0245607	0.0245607	0.0245607	0.0245607	0.0245607	0.0245607	0.0245607	0.0245607	0.04535702	0.0898483	0.08984829	0.2733571
65	1	-135.2036	-135.255	0.05142075	0.1263971	0.115624	0.0697923	0.0697923	0.0697923	0.0697923	0.0697923	0.0697923	0.0697923	0.0697923	0.0697923	0.0697923	0.0697923	0.0697923	0.0697923	0.0697923	0.0697923	0.0697923	0.0697923	0.0697923	0.0697923	0.0697923	0.0697923	0.0697923	0.0697923	0.0697923	0.0697923	0.0697923	0.0246332	0.126397	0.1263971	0.5521674
66	0	-137.3506	-137.8642	0.5135662	0.1087653	0.06872699	0.0573003	0.0573003	0.0573003	0.0573003	0.0573003	0.0573003	0.0573003	0.0573003	0.0573003	0.0573003	0.0573003	0.0573003	0.0573003	0.0573003	0.0573003	0.0573003	0.0573003	0.0573003	0.0573003	0.0573003	0.0573003	0.0573003	0.0573003	0.0573003	0.0573003	0.0573003	0.125648	0.108765	0.1087653	0.5268251
67	1	-133.8136	-135.1896	1.375989	0.1056429	0.08485653	0.0338534	0.0338534	0.0338534	0.0338534	0.0338534	0.0338534	0.0338534	0.0338534	0.0338534	0.0338534	0.0338534	0.0338534	0.0338534	0.0338534	0.0338534	0.0338534	0.0338534	0.0338534	0.0338534	0.0338534	0.0338534	0.0338534	0.0338534	0.0338534	0.0338534	0.0338534	0.04104402	0.105643	0.1056429	0.3204511
68	0	-137.9769	-138.2237	0.2468397	0.09203115	0.1452123	0.0157967	0.0157967	0.0157967	0.0157967	0.0157967	0.0157967	0.0157967	0.0157967	0.0157967	0.0157967	0.0157967	0.0157967	0.0157967	0.0157967	0.0157967	0.0157967	0.0157967	0.0157967	0.0157967	0.0157967	0.0157967	0.0157967	0.0157967	0.0157967	0.0157967	0.0157967	0.1710602	0.0920311	0.09203115	0.1716447
69	1	-138.1214	-138.6378	0.5164582	0.08938915	0.1490301	0.0253212	0.0253212	0.0253212	0.0253212	0.0253212	0.0253212	0.0253212	0.0253212	0.0253212	0.0253212	0.0253212	0.0253212	0.0253212	0.0253212	0.0253212	0.0253212	0.0253212	0.0253212	0.0253212	0.0253212	0.0253212	0.0253212	0.0253212	0.0253212	0.0253212	0.0253212	0.1553147	0.0893891	0.08938915	0.2832692
70	0	-133.4973	-135.8452	2.347874	0.09203115	0.06886187	0.0211756	0.0211756	0.0211756	0.0211756	0.0211756	0.0211756	0.0211756	0.0211756	0.0211756	0.0211756	0.0211756	0.0211756	0.0211756	0.0211756	0.0211756	0.0211756	0.0211756	0.0211756	0.0211756	0.0211756	0.0211756	0.0211756	0.0211756	0.0211756	0.0211756	0.0211756	0.03730722	0.0920311	0.09203115	0.2300917
71	1	-134.6441	-136.625	1.98094	0.08938915	0.0887551	0.00448589	0.00448589	0.00448589	0.00448589	0.00448589	0.00448589	0.00448589	0.00448589	0.00448589	0.00448589	0.00448589	0.00448589	0.00448589	0.00448589	0.00448589	0.00448589	0.00448589	0.00448589	0.00448589	0.00448589	0.00448589	0.00448589	0.00448589	0.00448589	0.00448589	0.00448589	0.06914152	0.0893891	0.08938915	0.05018384
72	0	-133.6284	-135.3298	1.701458	0.1027268	0.07870877	0.0352684	0.0352684	0.0352684	0.0352684	0.0352684	0.0352684	0.0352684	0.0352684	0.0352684	0.0352684	0.0352684	0.0352684	0.0352684	0.0352684	0.0352684	0.0352684	0.0352684	0.0352684	0.0352684	0.0352684	0.0352684	0.0352684	0.0352684	0.0352684	0.0352684	0.0352684	0.031239	0.102727	0.1027268	0.3433228
73	1	-134.9136	-136.3321	1.4185	0.09977773	0.05136898	0.0326805	0.0326805	0.0326805	0.0326805	0.0326805	0.0326805	0.0326805	0.0326805	0.0326805	0.0326805	0.0326805	0.0326805	0.0326805	0.0326805	0.0326805	0.0326805	0.0326805	0.0326805	0.0326805	0.0326805	0.0326805	0.0326805	0.0326805	0.0326805	0.0326805	0.0326805	0.103656	0.0997777	0.09977773	0.3275325
74	0	-133.897	-135.4329	1.535901	0.1027268	0.06906544	0.032208	0.032208	0.032208	0.032208	0.032208	0.032208	0.032208	0.032208	0.032208	0.032208	0.032208	0.032208	0.032208	0.032208	0.032208	0.032208	0.032208	0.032208	0.032208	0.032208	0.032208	0.032208	0.032208	0.032208	0.032208	0.032208	0.05743812	0.102727	0.1027268	0.3135307
75	1	-134.7411	-137.5104	2.769329	0.07964438	0.06813644	0.0186115	0.0186115	0.0186115	0.0186115	0.0186115	0.0186115	0.0186115	0.0186115	0.0186115	0.0186115	0.0186115	0.0186115	0.0186115	0.0186115	0.0186115	0.0186115	0.0186115	0.0186115	0.0186115	0.0186115	0.0186115	0.0186115	0.0186115	0.0186115	0.0186115	0.0186115	0.06637331	0.0796444	0.07964438	0.2336825
76	0	-134.3971	-135.6582	1.261059	0.1027268	0.1008048	0.0249499	0.0249499	0.0249499	0.0249499	0.0249499	0.0249499	0.0249499	0.0249499	0.0249499	0.0249499	0.0249499	0.0249499	0.0249499	0.0249499	0.0249499	0.0249499	0.0249499	0.0249499	0.0249499	0.0249499	0.0249499	0.0249499	0.0249499	0.0249499	0.0249499	0.0249499	0.05318288	0.102727	0.1027268	0.2428767
77	1	-135.6579	-137.6969	2.038921	0.07964438	0.0839014	0.0086901	0.0086901	0.0086901	0.0086901	0.0086901	0.0086901	0.0086901	0.0086901	0.0086901	0.0086901	0.0086901	0.0086901	0.0086901	0.0086901	0.0086901	0.0086901	0.0086901	0.0086901	0.0086901	0.0086901	0.0086901	0.0086901	0.0086901	0.0086901	0.0086901	0.0086901	0.1236492	0.0796444	0.07964438	0.1091112
78	0	-134.4549	-137.1104	2.655539	0.07640934	0.1071187	0.00282321	0.00282321	0.00282321	0.00282321	0.00282321	0.00282321	0.00282321	0.00282321	0.00282321	0.00282321	0.00282321	0.00282321	0.00282321	0.00282321	0.00282321	0.00282321	0.00282321	0.00282321	0.00282321	0.00282321	0.00282321	0.00282321	0.00282321	0.00282321	0.00282321	0.00282321	0.05717887	0.0764093	0.07640934	0.03694854
79	1	-134.2688	-135.7094	1.44064	0.1009237	0.0676828	0.0247039	0.0247039	0.0247039	0.0247039	0.0247039	0.0247039	0.0247039	0.0247039	0.0247039	0.0247039	0.0247039	0.0247039	0.0247039	0.0247039	0.0247039	0.0247039	0.0247039	0.0247039	0.0247039	0.0247039	0.0247039	0.0247039	0.0247039	0.0247039	0.0247039	0.0247039	0.07860719	0.100924	0.1009237	0.2447784
80	0	-134.6418	-138.2631	3.621301	0.07640934	0.03353755	0.0121422	0.0121422	0.0121422	0.0121422	0.0121422	0.0121422	0.0121422	0.0121422	0.0121422	0.0121422	0.0121422	0.0121422	0.0121422	0.0121422	0.0121422	0.0121422	0.0121422	0.0121422	0.0121422	0.0121422	0.0121422	0.0121422	0.0121422	0.0121422	0.0121422	0.0121422	0.03418383	0.0764093	0.07640934	0.1589095
81	1	-133.9541	-137.2784	3.324338	0.07509846	0.03764896	0.00645584	0.00645584	0.00645584	0.00645584	0.00645584	0.00645584	0.00645584	0.00645584	0.00645584	0.00645584	0.00645584	0.00645584	0.00645584	0.00645584	0.00645584	0.00645584	0.00645584	0.00645584	0.00645584	0.00645584	0.00645584	0.00645584	0.00645584	0.00645584	0.00645584	0.00645584	0.06722816	0.0750985	0.07509846	0.08596506
82	0	-133.8074	-137.1131	3.305726	0.07640934	0.03540242	0.00570087	0.00570087	0.00570087	0.00570087	0.00570087	0.00570087	0.00570087	0.00570087	0.00570087	0.00570087	0.00570087	0.00570087	0.00570087	0.00570087	0.00570087	0.00570087	0.00570087	0.00570087	0.00570087	0.00570087	0.00570087	0.00570087	0.00570087	0.00570087	0.00570087	0.00570087	0.06387647	0.0764093	0.07640934	0.07460953
83	1	-134.2634	-137.7925	3.529071	0.07509846	0.01940876	0.00595599	0.00595599	0.00595599	0.00595599	0.00595599	0.00595599	0.00595599	0.00595599	0.00595599	0.00595599	0.00595599	0.00595599	0.00595599	0.00595599	0.00595599	0.00595599	0.00595599	0.00595599	0.00595599	0.00595599	0.00595599	0.00595599	0.00595599	0.00595599	0.00595599	0.00595599	0.06499515	0.0750985	0.07509846	0.07930913
84	0	-134.239	-137.2725	3.033487	0.08363694	0.03872803	0.0208465	0.0208465	0.0208465	0.0208465	0.0208465	0.0208465	0.0208465	0.0208465	0.0208465	0.0208465	0.0208465	0.0208465	0.0208465	0.0208465	0.0208465	0.0208465	0.0208465	0.0208465	0.0208465	0.0208465	0.0208465	0.0208465	0.0208465	0.0208465	0.0208465	0.0208465	0.04664649	0.0836369	0.08363694	0.2492502
85	1	-134.1373	-137.7885	3.651228	0.07509846	0.02865343	0.00377933	0.00377933	0.00377933	0.00377933	0.00377933	0.00377933	0.00377933	0.00377933	0.00377933	0.00377933	0.00377933	0.00377933	0.00377933	0.00377933	0.00377933	0.00377933	0.00377933	0.00377933	0.00377933	0.00377933	0.00377933	0.00377933	0.00377933	0.00377933	0.00377933	0.00377933	0.04353468	0.0750985	0.07509846	0.05032498
86	0	-133.735	-136.231	2.496042	0.08791165	0.04098687	0.011539	0.011539	0.011539	0.011539	0.011539	0.011539	0.011539	0.011539	0.011539	0.011539	0.011539	0.011539	0.011539	0.011539	0.011539	0.011539	0.011539	0.011539	0.011539	0.011539	0.011539	0.011539	0.011539	0.011539	0.011539	0.011539	0.07380718	0.0879116	0.08791165	0.1312566
87	1	-134.8613	-138.089	3.227752	0.07509846	0.03286674	0.0132246	0.0132246	0.0132246	0.0132246	0.0132246	0.0132246	0.0132246	0.0132246	0.0132246	0.0132246	0.0132246	0.0132246	0.0132246	0.0132246	0.0132246	0.0132246	0.0132246	0.0132246	0.0132246	0.0132246	0.0132246	0.0132246	0.0132246	0.0132246	0.0132246	0.0132246	0.08166898	0.0750985	0.07509846	0.1760962
88	0	-134.766	-136.762	1.995923	0.08791165	0.07469515	0.00347304	0.00347304	0.00347304	0.00347304	0.00347304	0.00347304	0.00347304	0.00347304	0.00347304	0.00347304	0.00347304	0.00347304	0.00347304	0.00347304	0.00347304	0.00347304	0.00347304	0.00347304	0.00347304	0.00347304	0.00347304	0.00347304	0.00347304	0.00347304	0.00347304	0.00347304	0.09011083	0.0879116	0.08791165	0.03950608
89	1	-135.2856	-138.7253	3.439732	0.07509846	0.05649838	0.0206735	0.0206735	0.0206735	0.0206735	0.0206735	0.0206735	0.0206735	0.0206735	0.0206735	0.0206735	0.0206735	0.0206735	0.0206735	0.0206735	0.0206735	0.0206735	0.0206735	0.0206735	0.0206735	0.0206735	0.0206735	0.0206735	0.0206735	0.0206735	0.0206735	0.0206735	0.03683936	0.0750985	0.07509846	0.2752853
90	0	-133.75	-136.6102	2.860182	0.08791165	0.0406737	0.0081951	0.0081951	0.0081951	0.0081951	0.0081951	0.0081951	0.0081951	0.0081951	0.0081951	0.0081951	0.0081951	0.0081951	0.0081951	0.0081951	0.0081951	0.0081951	0.0081951	0.0081951	0.0081951	0.0081951	0.0081951	0.0081951	0.0081951	0.0081951	0.0081951	0.0081951	0.03770634	0.0879116	0.08791165	0.09321971
91	1	-133.8804	-137.4214	3.540954	0.07509846	0.04950953	0.00740357	0.00740357	0.00740357	0.00740357	0.00740357	0.00740357	0.00740357	0.00740357	0.00740357	0.00740357	0.00740357	0.00740357	0.00740357	0.00740357	0.00740357	0.00740357	0.00740357	0.00740357	0.00740357	0.00740357	0.00740357	0.00740357	0.00740357	0.00740357	0.00740357	0.00740357	0.03370603	0.0750985	0.07509846	0.09858491
92	0	-135.0752	-138.5642	3.489007	0.07307733	0.05341669	0.0162963	0.0162963	0.0162963	0.0162963	0.0162963	0.0162963	0.0162963	0.0162963	0.0162963	0.0162963	0.0162963	0.0162963	0.0162963	0.0162963	0.0162963	0.0162963	0.0162963	0.0162963	0.0162963	0.0162963	0.0162963	0.0162963	0.0162963	0.0162963	0.0162963	0.0162963	0.04649472	0.0730773	0.07307733	0.2230012
93	1	-134.0792	-137.6306	3.551344	0.07509846	0.05221607	0.010359	0.010359	0.010359	0.010359	0.010359	0.010359	0.010359	0.010359	0.010359	0.010359	0.010359	0.010359	0.010359	0.010359	0.010359	0.010359	0.010359	0.010359	0.010359	0.010359	0.010359	0.010359	0.010359	0.010359	0.010359	0.010359	0.02996051	0.0750985	0.07509846	0.1379389
94	0	-133.9906	-137.5141	3.523492	0.07307733	0.06068325	0.00768309	0.00768309	0.00768309	0.00768309	0.00768309	0.00768309	0.00768309	0.00768309	0.00768309	0.00768309	0.00768309	0.00768309	0.00768309	0.00768309	0.00768309	0.00768309	0.00768309	0.00768309	0.00768309	0.00768309	0.00768309	0.00768309	0.00768309	0.00768309	0.00768309	0.00768309	0.03577965	0.0730773	0.07307733	0.1051365
95	1	-133.9673	-136.3102	2.342863	0.09774226	0.03720464	0.0192419	0.0192419	0.0192419	0.0192419	0.0192419	0.0192419	0.0192419	0.0192419	0.0192419	0.0192419	0.0192419	0.0192419	0.0192419	0.0192419	0.0192419	0.0192419	0.0192419	0.0192419	0.0192419	0.0192419	0.0192419	0.0192419	0.0192419	0.0192419	0.0192419	0.0192419	0.03696677	0.0977423	0.09774226	0.1968634
96	0	-135.2858	-138.1491	2.863349	0.07614997	0.07140808	0.0173412	0.0173412	0.0173412	0.0173412	0.0173412	0.0173412	0.0173412	0.0173412	0.0173412	0.0173412	0.0173412	0.0173412	0.0173412	0.0173412	0.0173412	0.0173412	0.0173412	0.0173412	0.0173412	0.0173412	0.0173412	0.0173412	0.0173412	0.0173412	0.0173412	0.0173412	0.07358442	0.07615	0.07614997	0.2277241
97	1	-133.7809	-137.1171	3.336115	0.07368208	0.04278272	0.000631825	0.000631825	0.000631825	0.000631825	0.000631825	0.000631825	0.000631825	0.000631825	0.000631825	0.000631825	0.000631825	0.000631825	0.000631825	0.000631825	0.000631825	0.000631825	0.000631825	0.000631825	0.000631825	0.000631825	0.000631825	0.000631825	0.000631825	0.000631825	0.000631825	0.000631825	0.06897653	0.0736821	0.07368208	0.008575021
98	0	-133.6899	-135.6717	1.981871	0.09547785	0.1033291	0.0173023	0.0173023	0.0173023	0.0173023	0.0173023	0.0173023	0.0173023	0.0173023	0.0173023	0.0173023	0.0173023	0.0173023	0.0173023	0.0173023	0.0173023	0.0173023	0.0173023	0.0173023	0.0173023	0.0173023	0.0173023	0.0173023	0.0173023	0.0173023	0.0173023	0.0173023	0.01982701	0.0954778	0.09547785	0.1812175
99	1	-133.9769	-137.2575	3.280634	0.07227059	0.08111407	0.00320601	0.00320601	0.00320601	0.00320601	0.00320601	0.00320601	0.00320601	0.00320601	0.00320601	0.00320601	0.00320601	0.00320601	0.00320601	0.00320601	0.00320601	0.00320601	0.00320601	0.00320601	0.00320601	0.00320601	0.00320601	0.00320601	0.00320601	0.00320601	0.00320601	0.00320601	0.04422531	0.0722706	0.07227059	0.04436114
100	0	-133.2851	-135.5675	2.282365	0.09547785	0.08322719	0.0159433	0.0159433	0.0159433	0.0159433	0.0159433	0.0159433	0.0159433	0.0159433	0.0159433	0.0159433	0.0159433	0.0159433	0.0159433	0.0159433	0.0159433	0.0159433	0.0159433	0.0159433	0.0159433	0.0159433	0.0159433	0.0159433	0.0159433	0.0159433	0.0159433	0.0159433	0.009879517	0.0954778	0.09547785	0.1669847
101	1	-133.9644	-136.0205	2.056157	0.09061383	0.1104322	0.0149701	0.0149701	0.0149701	0.0149701	0.0149701	0.0149701	0.0149701	0.0149701	0.0149701	0.0149701	0.0149701	0.0149701	0.0149701	0.0149701	0.0149701	0.0149701	0.0149701	0.0149701	0.0149701	0.0149701	0.0149701	0.0149701	0.0149701	0.0149701	0.0149701	0.0149701	0.03297384	0.0906138	0.09061383	0.1652072
102	0	-134.8464	-137.2195	2.373065	0.09547785	0.07812222	0.0435938	0.0435938	0.0435938	0.0435938	0.0435938	0.0435938	0.0435938	0.0435938	0.0435938	0.0435938	0.0435938	0.0435938	0.0435938	0.0435938	0.0435938	0.0435938	0.0435938	0.0435938	0.0435938	0.0435938	0.0435938	0.0435938	0.0435938	0.0435938	0.0435938	0.0435938	0.005914485	0.0954778	0.09547785	0.4565855
103	1	-134.4037	-136.2915	1.887817	0.09660035	0.116106	0.0189812	0.0189812	0.0189812	0.0189812	0.0189812	0.0189812	0.0189812	0.0189812	0.0189812	0.0189812	0.0189812	0.0189812	0.0189812	0.0189812	0.0189812	0.0189812	0.0189812	0.0189812	0.0189812	0.0189812	0.0189812	0.0189812	0.0189812	0.0189812	0.0189812	0.0189812	0.01006802	0.0966003	0.09660035	0.1964926
104	0	-133.3326	-135.7112	2.378528	0.09547785	0.06694106	0.0189622	0.0189622	0.0189622	0.0189622	0.0189622	0.0189622	0.0189622	0.0189622	0.0189622	0.0189622	0.0189622	0.0189622	0.0189622	0.0189622	0.0189622	0.0189622	0.0189622	0.0189622	0.0189622	0.0189622	0.0189622	0.0189622	0.0189622	0.0189622	0.0189622	0.0189622	0.01654937	0.0954778	0.09547785	0.198603
105	1	-133.6275	-135.7103	2.082858	0.09660035	0.08994646	0.0320726	0.0320726	0.0320726	0.0320726	0.0320726	0.0320726	0.0320726	0.0320726	0.0320726	0.0320726	0.0320726	0.0320726	0.0320726	0.0320726	0.0320726	0.0320726	0.0320726	0.0320726	0.0320726	0.0320726	0.0320726	0.0320726	0.0320726	0.0320726	0.0320726	0.0320726	0.0167235	0.0966003	0.09660035	0.3320129
106	0	-133.8852	-136.0274	2.142191	0.09547785	0.09185967	0.00864648	0.00864648	0.00864648	0.00864648	0.00864648	0.00864648	0.00864648	0.00864648	0.00864648	0.00864648	0.00864648	0.00864648	0.00864648	0.00864648	0.00864648	0.00864648	0.00864648	0.00864648	0.00864648	0.00864648	0.00864648	0.00864648	0.00864648	0.00864648	0.00864648	0.00864648	0.0152645	0.0954778	0.09547785	0.09056009
107	1	-133.8	-135.6488	1.848815	0.09660035	0.09529304	0.0273902	0.0273902	0.0273902	0.0273902	0.0273902	0.0273902	0.0273902	0.0273902	0.0273902	0.0273902	0.0273902	0.0273902	0.0273902	0.0273902	0.0273902	0.0273902	0.0273902	0.0273902	0.0273902	0.0273902	0.0273902	0.0273902	0.0273902	0.0273902	0.0273902	0.0273902	0.03478118	0.0966003	0.09660035	0.283541
108	0	-133.9267	-134.7868	0.860176	0.11857	0.06505684	0.0531931	0.0531931	0.0531931	0.0531931	0.0531931	0.0531931	0.0531931	0.0531931	0.0531931	0.0531931	0.0531931	0.0531931	0.0531931	0.0531931	0.0531931	0.0531931	0.0531931	0.0531931	0.0531931	0.0531931	0.0531931	0.0531931	0.0531931	0.0531931	0.0531931	0.0531931	0.03886444	0.11857	0.11857	0.448622
109	1	-137.0009	-136.5005	-0.5004351	0.119964	0.08801575	0.0448397	0.0448397	0.0448397	0.0448397	0.0448397	0.0448397	0.0448397	0.0448397	0.0448397	0.0448397	0.0448397	0.0448397	0.0448397	0.0448397	0.0448397	0.0448397	0.0448397	0.0448397	0.0448397	0.0448397	0.0448397	0.0448397	0.0448397	0.0448397	0.0448397	0.0448397	0.1440343	0.119964	0.119964	0.3737765
110	0	-134.8899	-136.12	1.230078	0.11857	0.04388326	0.0613987	0.0613987	0.0613987	0.0613987	0.0613987	0.0613987	0.0613987	0.0613987	0.0613987	0.0613987	0.0613987	0.0613987	0.0613987	0.0613987	0.0613987	0.0613987	0.0613987	0.0613987	0.0613987	0.0613987	0.0613987	0.0613987	0.0613987	0.0613987	0.0613987	0.0613987	0.02304777	0.11857	0.11857	0.5178267
111	1	-135.5875	-136.5745	0.9869782	0.119964	0.03531742	0.0292174	0.0292174	0.0292174	0.0292174	0.0292174	0.0292174	0.0292174	0.0292174	0.0292174	0.0292174	0.0292174	0.0292174	0.0292174	0.0292174	0.0292174	0.0292174	0.0292174	0.0292174	0.0292174	0.0292174	0.0292174	0.0292174	0.0292174	0.0292174	0.0292174	0.0292174	0.04799126	0.119964	0.119964	0.2435519
112	0	-133.7759	-135.6673	1.891476	0.1040071	0.07622657	0.0193374	0.0193374	0.0193374	0.0193374	0.0193374	0.0193374	0.0193374	0.0193374	0.0193374	0.0193374	0.0193374	0.0193374	0.0193374	0.0193374	0.0193374	0.0193374	0.0193374	0.0193374	0.0193374	0.0193374	0.0193374	0.0193374	0.0193374	0.0193374	0.0193374	0.0193374	0.007433608	0.104007	0.1040071	0.1859237
113	1	-133.7386	-136.9487	3.210108	0.08213546	0.03837667	0.00616059	0.00616059	0.00616059	0.00616059	0.00616059	0.00616059	0.00616059	0.00616059	0.00616059	0.00616059	0.00616059	0.00616059	0.00616059	0.00616059	0.00616059	0.00616059	0.00616059	0.00616059	0.00616059	0.00616059	0.00616059	0.00616059	0.00616059	0.00616059	0.00616059	0.00616059	0.03787987	0.0821355	0.08213546	0.0750052
114	0	-134.5871	-136.6292	2.042119	0.1040071	0.05662331	0.0473952	0.0473952	0.0473952	0.0473952	0.0473952	0.0473952	0.0473952	0.0473952	0.0473952	0.0473952	0.0473952	0.0473952	0.0473952	0.0473952	0.0473952	0.0473952	0.0473952	0.0473952	0.0473952	0.0473952	0.0473952	0.0473952	0.0473952	0.0473952	0.0473952	0.0473952	0.0119726	0.104007	0.1040071	0.4556922
115	1	-133.7334	-136.5635	2.830137	0.08213546	0.04188057	0.00231964	0.00231964	0.00231964	0.00231964	0.00231964	0.00231964	0.00231964	0.00231964	0.00231964	0.00231964	0.00231964	0.00231964	0.00231964	0.00231964	0.00231964	0.00231964	0.00231964	0.00231964	0.00231964	0.00231964	0.00231964	0.00231964	0.00231964	0.00231964	0.00231964	0.00231964	0.072373	0.0821355	0.08213546	0.02824163
116	0	-134.2942	-135.7431	1.448908	0.1040071	0.09361146	0.0191622	0.0191622	0.0191622	0.0191622	0.0191622	0.0191622	0.0191622	0.0191622	0.0191622	0.0191622	0.0191622	0.0191622	0.0191622	0.0191622	0.0191622	0.0191622	0.0191622	0.0191622	0.0191622	0.0191622	0.0191622	0.0191622	0.0191622	0.0191622	0.0191622	0.0191622	0.0343055	0.104007	0.1040071	0.184239
117	1	-137.3445	-139.3721	2.027634	0.08213546	0.05573281	0.0105337	0.0105337	0.0105337	0.0105337	0.0105337	0.0105337	0.0105337	0.0105337	0.0105337	0.0105337	0.0105337	0.0105337	0.0105337	0.0105337	0.0105337	0.0105337	0.0105337	0.0105337	0.0105337	0.0105337	0.0105337	0.0105337	0.0105337	0.0105337	0.0105337	0.0105337	0.1387711	0.0821355	0.08213546	0.1282482
118	0	-133.9025	-134.5023	0.5997973	0.122915	0.07617712	0.0488418	0.0488418	0.0488418	0.0488418	0.0488418	0.0488418	0.0488418	0.0488418	0.0488418	0.0488418	0.0488418	0.0488418	0.0488418	0.0488418	0.0488418	0.0488418	0.0488418	0.0488418	0.0488418	0.0488418	0.0488418	0.0488418	0.0488418	0.0488418	0.0488418	0.0488418	0.02905693	0.122915	0.122915	0.3973626
119	1	-135.7159	-137.409	1.693118	0.1023135	0.05583172	0.00534021	0.00534021	0.00534021	0.00534021	0.00534021	0.00534021	0.00534021	0.00534021	0.00534021	0.00534021	0.00534021	0.00534021	0.00534021	0.00534021	0.00534021	0.00534021	0.00534021	0.00534021	0.00534021	0.00534021	0.00534021	0.00534021	0.00534021	0.00534021	0.00534021	0.00534021	0.05730193	0.102313	0.1023135	0.05219461
120	0	-134.5632	-134.7732	0.2099833	0.122915	0.09991864	0.0587738	0.0587738	0.0587738	0.0587738	0.0587738	0.0587738	0.0587738	0.0587738	0.0587738	0.0587738	0.0587738	0.0587738	0.0587738	0.0587738	0.0587738	0.0587738	0.0587738	0.0587738	0.0587738	0.0587738	0.0587738	0.0587738	0.0587738	0.0587738	0.0587738	0.0587738	0.0442968	0.122915	0.122915	0.4781661
121	1	-138.4169	-137.9514	-0.4655138	0.1192252	0.1224463	0.0720607	0.0720607	0.0720607	0.0720607	0.0720607	0.0720607	0.0720607	0.0720607	0.0720607	0.0720607	0.0720607	0.0720607	0.0720607	0.0720607	0.0720607	0.0720607	0.0720607	0.0720607	0.0720607	0.0720607	0.0720607	0.0720607	0.0720607	0.0720607	0.0720607	0.0720607	0.1103151	0.119225	0.1192252	0.6044084
122	0	-136.0772	-135.7911	-0.2860873	0.122915	0.1289308	0.0647366	0.0647366	0.0647366	0.0647366	0.0647366	0.0647366	0.0647366	0.0647366	0.0647366	0.0647366	0.0647366	0.0647366	0.0647366	0.0647366	0.0647366	0.0647366	0.0647366	0.0647366	0.0647366	0.0647366	0.0647366	0.0647366	0.0647366	0.0647366	0.0647366	0.0647366	0.06489174	0.122915	0.122915	0.526678
123	1	-137.1257	-134.0888	-3.036904	0.1727438	0.06960968	0.104408	0.104408	0.104408	0.104408	0.104408	0.104408	0.104408	0.104408	0.104408	0.104408	0.104408	0.104408	0.104408	0.104408	0.104408	0.104408	0.104408	0.104408	0.104408	0.104408	0.104408	0.104408	0.104408	0.104408	0.104408	0.104408	0.1157463	0.172744	0.1727438	0.6044084
