Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	gamma	speciation_rates[1]	total_speciation	turnover
68	0	-95.48342	-100.8866	5.403229	0.1328709	0.002120794	0.0030037	0.0030037	0.0030037	0.0030037	0.0030037	0.0030037	0.0030037	0.0030037	0.0030037	0.0030037	0.0030037	0.0030037	0.0030037	0.0030037	0.0030037	0.0030037	0.0030037	0.0030037	0.0030037	0.0030037	0.0030037	0.0030037	0.0030037	0.0001900066	0.132871	0.1328709	0.02260614
69	1	-97.38124	-101.7317	4.350473	0.208268	0.00731079	0.0736402	0.0736402	0.0736402	0.0736402	0.0736402	0.0736402	0.0736402	0.0736402	0.0736402	0.0736402	0.0736402	0.0736402	0.0736402	0.0736402	0.0736402	0.0736402	0.0736402	0.0736402	0.0736402	0.0736402	0.0736402	0.0736402	0.0736402	7.402541e-05	0.208268	0.208268	0.3535837
70	0	-96.38544	-102.0189	5.633479	0.1111455	0.007878992	0.0170105	0.0170105	0.0170105	0.0170105	0.0170105	0.0170105	0.0170105	0.0170105	0.0170105	0.0170105	0.0170105	0.0170105	0.0170105	0.0170105	0.0170105	0.0170105	0.0170105	0.0170105	0.0170105	0.0170105	0.0170105	0.0170105	0.0170105	0.0002794901	0.111146	0.1111455	0.1530471
71	1	-96.44501	-100.7775	4.332501	0.208268	0.0091567	0.0916827	0.0916827	0.0916827	0.0916827	0.0916827	0.0916827	0.0916827	0.0916827	0.0916827	0.0916827	0.0916827	0.0916827	0.0916827	0.0916827	0.0916827	0.0916827	0.0916827	0.0916827	0.0916827	0.0916827	0.0916827	0.0916827	0.0916827	2.52613e-05	0.208268	0.208268	0.4402149
72	0	-94.72346	-100.0308	5.307385	0.1379362	0.005063131	0.0199548	0.0199548	0.0199548	0.0199548	0.0199548	0.0199548	0.0199548	0.0199548	0.0199548	0.0199548	0.0199548	0.0199548	0.0199548	0.0199548	0.0199548	0.0199548	0.0199548	0.0199548	0.0199548	0.0199548	0.0199548	0.0199548	0.0199548	0.0001004103	0.137936	0.1379362	0.1446667
73	1	-95.77945	-100.2932	4.513796	0.1976685	0.005121331	0.102592	0.102592	0.102592	0.102592	0.102592	0.102592	0.102592	0.102592	0.102592	0.102592	0.102592	0.102592	0.102592	0.102592	0.102592	0.102592	0.102592	0.102592	0.102592	0.102592	0.102592	0.102592	0.102592	1.773835e-05	0.197669	0.1976685	0.5190114
74	0	-95.78797	-100.8491	5.06109	0.1561527	0.005122944	0.0623362	0.0623362	0.0623362	0.0623362	0.0623362	0.0623362	0.0623362	0.0623362	0.0623362	0.0623362	0.0623362	0.0623362	0.0623362	0.0623362	0.0623362	0.0623362	0.0623362	0.0623362	0.0623362	0.0623362	0.0623362	0.0623362	0.0623362	0.0004605607	0.156153	0.1561527	0.3992002
75	1	-95.64548	-100.1669	4.521398	0.1976685	0.004346955	0.0977006	0.0977006	0.0977006	0.0977006	0.0977006	0.0977006	0.0977006	0.0977006	0.0977006	0.0977006	0.0977006	0.0977006	0.0977006	0.0977006	0.0977006	0.0977006	0.0977006	0.0977006	0.0977006	0.0977006	0.0977006	0.0977006	0.0977006	3.190391e-05	0.197669	0.1976685	0.4942647
76	0	-96.85486	-101.4093	4.55445	0.1904949	0.008604115	0.099124	0.099124	0.099124	0.099124	0.099124	0.099124	0.099124	0.099124	0.099124	0.099124	0.099124	0.099124	0.099124	0.099124	0.099124	0.099124	0.099124	0.099124	0.099124	0.099124	0.099124	0.099124	0.099124	0.002003195	0.190495	0.1904949	0.5203498
77	1	-95.86184	-100.1422	4.28037	0.2150764	0.005294712	0.108726	0.108726	0.108726	0.108726	0.108726	0.108726	0.108726	0.108726	0.108726	0.108726	0.108726	0.108726	0.108726	0.108726	0.108726	0.108726	0.108726	0.108726	0.108726	0.108726	0.108726	0.108726	0.108726	5.212882e-05	0.215076	0.2150764	0.505523
78	0	-97.66751	-102.1946	4.527049	0.1904949	0.01109077	0.0619484	0.0619484	0.0619484	0.0619484	0.0619484	0.0619484	0.0619484	0.0619484	0.0619484	0.0619484	0.0619484	0.0619484	0.0619484	0.0619484	0.0619484	0.0619484	0.0619484	0.0619484	0.0619484	0.0619484	0.0619484	0.0619484	0.0619484	0.002256647	0.190495	0.1904949	0.3251972
79	1	-96.1729	-100.4246	4.25166	0.2150764	0.008042997	0.108726	0.108726	0.108726	0.108726	0.108726	0.108726	0.108726	0.108726	0.108726	0.108726	0.108726	0.108726	0.108726	0.108726	0.108726	0.108726	0.108726	0.108726	0.108726	0.108726	0.108726	0.108726	0.108726	0.0001748035	0.215076	0.2150764	0.505523
80	0	-96.8132	-101.3489	4.535718	0.1904949	0.009539086	0.0846366	0.0846366	0.0846366	0.0846366	0.0846366	0.0846366	0.0846366	0.0846366	0.0846366	0.0846366	0.0846366	0.0846366	0.0846366	0.0846366	0.0846366	0.0846366	0.0846366	0.0846366	0.0846366	0.0846366	0.0846366	0.0846366	0.0846366	0.002941475	0.190495	0.1904949	0.4442984
81	1	-97.88062	-101.7516	3.870967	0.2396613	0.0129579	0.149238	0.149238	0.149238	0.149238	0.149238	0.149238	0.149238	0.149238	0.149238	0.149238	0.149238	0.149238	0.149238	0.149238	0.149238	0.149238	0.149238	0.149238	0.149238	0.149238	0.149238	0.149238	0.149238	0.0006562348	0.239661	0.2396613	0.6227028
82	0	-95.70844	-100.7392	5.03079	0.1563531	0.006352847	0.0497547	0.0497547	0.0497547	0.0497547	0.0497547	0.0497547	0.0497547	0.0497547	0.0497547	0.0497547	0.0497547	0.0497547	0.0497547	0.0497547	0.0497547	0.0497547	0.0497547	0.0497547	0.0497547	0.0497547	0.0497547	0.0497547	0.0497547	0.001994313	0.156353	0.1563531	0.3182199
83	1	-96.12629	-100.7133	4.586985	0.1885574	0.009060994	0.0781464	0.0781464	0.0781464	0.0781464	0.0781464	0.0781464	0.0781464	0.0781464	0.0781464	0.0781464	0.0781464	0.0781464	0.0781464	0.0781464	0.0781464	0.0781464	0.0781464	0.0781464	0.0781464	0.0781464	0.0781464	0.0781464	0.0781464	0.0008676347	0.188557	0.1885574	0.4144434
84	0	-96.35478	-101.9144	5.559568	0.1158725	0.007069647	0.0176853	0.0176853	0.0176853	0.0176853	0.0176853	0.0176853	0.0176853	0.0176853	0.0176853	0.0176853	0.0176853	0.0176853	0.0176853	0.0176853	0.0176853	0.0176853	0.0176853	0.0176853	0.0176853	0.0176853	0.0176853	0.0176853	0.0176853	0.002197835	0.115872	0.1158725	0.1526273
85	1	-97.05745	-101.3436	4.286195	0.2092853	0.01041519	0.0998139	0.0998139	0.0998139	0.0998139	0.0998139	0.0998139	0.0998139	0.0998139	0.0998139	0.0998139	0.0998139	0.0998139	0.0998139	0.0998139	0.0998139	0.0998139	0.0998139	0.0998139	0.0998139	0.0998139	0.0998139	0.0998139	0.0998139	0.002045432	0.209285	0.2092853	0.4769273
86	0	-99.30927	-104.2176	4.908328	0.1544001	0.02101325	0.0242844	0.0242844	0.0242844	0.0242844	0.0242844	0.0242844	0.0242844	0.0242844	0.0242844	0.0242844	0.0242844	0.0242844	0.0242844	0.0242844	0.0242844	0.0242844	0.0242844	0.0242844	0.0242844	0.0242844	0.0242844	0.0242844	0.0242844	0.002175644	0.1544	0.1544001	0.1572825
87	1	-98.7751	-102.9899	4.214799	0.2092853	0.01212799	0.101342	0.101342	0.101342	0.101342	0.101342	0.101342	0.101342	0.101342	0.101342	0.101342	0.101342	0.101342	0.101342	0.101342	0.101342	0.101342	0.101342	0.101342	0.101342	0.101342	0.101342	0.101342	0.101342	0.007472261	0.209285	0.2092853	0.4842281
88	0	-98.05762	-103.0896	5.031937	0.1544001	0.00778982	0.0733169	0.0733169	0.0733169	0.0733169	0.0733169	0.0733169	0.0733169	0.0733169	0.0733169	0.0733169	0.0733169	0.0733169	0.0733169	0.0733169	0.0733169	0.0733169	0.0733169	0.0733169	0.0733169	0.0733169	0.0733169	0.0733169	0.0733169	0.003038154	0.1544	0.1544001	0.4748497
89	1	-97.85029	-102.223	4.372691	0.2037542	0.008211092	0.073562	0.073562	0.073562	0.073562	0.073562	0.073562	0.073562	0.073562	0.073562	0.073562	0.073562	0.073562	0.073562	0.073562	0.073562	0.073562	0.073562	0.073562	0.073562	0.073562	0.073562	0.073562	0.073562	0.002950736	0.203754	0.2037542	0.361033
90	0	-98.02477	-103.0015	4.976738	0.1544001	0.008589959	0.0239504	0.0239504	0.0239504	0.0239504	0.0239504	0.0239504	0.0239504	0.0239504	0.0239504	0.0239504	0.0239504	0.0239504	0.0239504	0.0239504	0.0239504	0.0239504	0.0239504	0.0239504	0.0239504	0.0239504	0.0239504	0.0239504	0.0239504	0.007757908	0.1544	0.1544001	0.1551193
91	1	-97.56929	-102.3926	4.823307	0.165131	0.01194622	0.0492194	0.0492194	0.0492194	0.0492194	0.0492194	0.0492194	0.0492194	0.0492194	0.0492194	0.0492194	0.0492194	0.0492194	0.0492194	0.0492194	0.0492194	0.0492194	0.0492194	0.0492194	0.0492194	0.0492194	0.0492194	0.0492194	0.0492194	0.005483612	0.165131	0.165131	0.2980624
92	0	-95.79287	-101.0163	5.223425	0.1399054	0.009350265	0.0314396	0.0314396	0.0314396	0.0314396	0.0314396	0.0314396	0.0314396	0.0314396	0.0314396	0.0314396	0.0314396	0.0314396	0.0314396	0.0314396	0.0314396	0.0314396	0.0314396	0.0314396	0.0314396	0.0314396	0.0314396	0.0314396	0.0314396	0.001592195	0.139905	0.1399054	0.2247202
93	1	-95.88101	-101.1436	5.26264	0.1363101	0.009636718	0.0239051	0.0239051	0.0239051	0.0239051	0.0239051	0.0239051	0.0239051	0.0239051	0.0239051	0.0239051	0.0239051	0.0239051	0.0239051	0.0239051	0.0239051	0.0239051	0.0239051	0.0239051	0.0239051	0.0239051	0.0239051	0.0239051	0.0239051	0.002162381	0.13631	0.1363101	0.1753728
94	0	-95.38709	-100.6469	5.259809	0.1399054	0.006949088	0.0385803	0.0385803	0.0385803	0.0385803	0.0385803	0.0385803	0.0385803	0.0385803	0.0385803	0.0385803	0.0385803	0.0385803	0.0385803	0.0385803	0.0385803	0.0385803	0.0385803	0.0385803	0.0385803	0.0385803	0.0385803	0.0385803	0.0385803	0.0003549598	0.139905	0.1399054	0.2757602
95	1	-96.33661	-101.4899	5.153244	0.1428468	0.01344884	0.0272016	0.0272016	0.0272016	0.0272016	0.0272016	0.0272016	0.0272016	0.0272016	0.0272016	0.0272016	0.0272016	0.0272016	0.0272016	0.0272016	0.0272016	0.0272016	0.0272016	0.0272016	0.0272016	0.0272016	0.0272016	0.0272016	0.0272016	0.0006026505	0.142847	0.1428468	0.190425
96	0	-95.35026	-100.591	5.240693	0.1399054	0.008332793	0.0180018	0.0180018	0.0180018	0.0180018	0.0180018	0.0180018	0.0180018	0.0180018	0.0180018	0.0180018	0.0180018	0.0180018	0.0180018	0.0180018	0.0180018	0.0180018	0.0180018	0.0180018	0.0180018	0.0180018	0.0180018	0.0180018	0.0180018	0.0008829185	0.139905	0.1399054	0.128671
97	1	-97.25905	-102.3768	5.117737	0.1428468	0.01659528	0.0292308	0.0292308	0.0292308	0.0292308	0.0292308	0.0292308	0.0292308	0.0292308	0.0292308	0.0292308	0.0292308	0.0292308	0.0292308	0.0292308	0.0292308	0.0292308	0.0292308	0.0292308	0.0292308	0.0292308	0.0292308	0.0292308	0.0292308	0.001006901	0.142847	0.1428468	0.2046305
98	0	-96.8704	-102.3122	5.441805	0.1211177	0.01290195	0.0206604	0.0206604	0.0206604	0.0206604	0.0206604	0.0206604	0.0206604	0.0206604	0.0206604	0.0206604	0.0206604	0.0206604	0.0206604	0.0206604	0.0206604	0.0206604	0.0206604	0.0206604	0.0206604	0.0206604	0.0206604	0.0206604	0.0206604	0.001171028	0.121118	0.1211177	0.1705815
99	1	-96.08824	-100.6174	4.529184	0.194646	0.006715679	0.098585	0.098585	0.098585	0.098585	0.098585	0.098585	0.098585	0.098585	0.098585	0.098585	0.098585	0.098585	0.098585	0.098585	0.098585	0.098585	0.098585	0.098585	0.098585	0.098585	0.098585	0.098585	0.098585	0.000901541	0.194646	0.194646	0.5064838
100	0	-96.39394	-101.8663	5.472372	0.1185623	0.01090868	0.0066007	0.0066007	0.0066007	0.0066007	0.0066007	0.0066007	0.0066007	0.0066007	0.0066007	0.0066007	0.0066007	0.0066007	0.0066007	0.0066007	0.0066007	0.0066007	0.0066007	0.0066007	0.0066007	0.0066007	0.0066007	0.0066007	0.0066007	0.003503653	0.118562	0.1185623	0.05567283
101	1	-96.52382	-101.009	4.485179	0.1956844	0.009631472	0.0796418	0.0796418	0.0796418	0.0796418	0.0796418	0.0796418	0.0796418	0.0796418	0.0796418	0.0796418	0.0796418	0.0796418	0.0796418	0.0796418	0.0796418	0.0796418	0.0796418	0.0796418	0.0796418	0.0796418	0.0796418	0.0796418	0.0796418	0.001006121	0.195684	0.1956844	0.4069912
102	0	-97.73042	-103.184	5.453596	0.1185623	0.007219265	0.0105076	0.0105076	0.0105076	0.0105076	0.0105076	0.0105076	0.0105076	0.0105076	0.0105076	0.0105076	0.0105076	0.0105076	0.0105076	0.0105076	0.0105076	0.0105076	0.0105076	0.0105076	0.0105076	0.0105076	0.0105076	0.0105076	0.0105076	0.00907071	0.118562	0.1185623	0.08862509
103	1	-96.27607	-100.5814	4.305372	0.2111066	0.006994539	0.102718	0.102718	0.102718	0.102718	0.102718	0.102718	0.102718	0.102718	0.102718	0.102718	0.102718	0.102718	0.102718	0.102718	0.102718	0.102718	0.102718	0.102718	0.102718	0.102718	0.102718	0.102718	0.102718	0.001127952	0.211107	0.2111066	0.4865713
104	0	-97.20921	-102.6839	5.474663	0.1185623	0.00571163	0.000201417	0.000201417	0.000201417	0.000201417	0.000201417	0.000201417	0.000201417	0.000201417	0.000201417	0.000201417	0.000201417	0.000201417	0.000201417	0.000201417	0.000201417	0.000201417	0.000201417	0.000201417	0.000201417	0.000201417	0.000201417	0.000201417	0.000201417	0.008471601	0.118562	0.1185623	0.001698824
105	1	-97.03871	-101.9894	4.950714	0.1576102	0.009883357	0.0356986	0.0356986	0.0356986	0.0356986	0.0356986	0.0356986	0.0356986	0.0356986	0.0356986	0.0356986	0.0356986	0.0356986	0.0356986	0.0356986	0.0356986	0.0356986	0.0356986	0.0356986	0.0356986	0.0356986	0.0356986	0.0356986	0.0356986	0.004800829	0.15761	0.1576102	0.2264992
106	0	-95.72592	-101.2664	5.540458	0.1185623	0.004485348	0.00792512	0.00792512	0.00792512	0.00792512	0.00792512	0.00792512	0.00792512	0.00792512	0.00792512	0.00792512	0.00792512	0.00792512	0.00792512	0.00792512	0.00792512	0.00792512	0.00792512	0.00792512	0.00792512	0.00792512	0.00792512	0.00792512	0.00792512	0.003118353	0.118562	0.1185623	0.06684345
107	1	-99.27937	-104.0225	4.743141	0.1683651	0.0176931	0.0792667	0.0792667	0.0792667	0.0792667	0.0792667	0.0792667	0.0792667	0.0792667	0.0792667	0.0792667	0.0792667	0.0792667	0.0792667	0.0792667	0.0792667	0.0792667	0.0792667	0.0792667	0.0792667	0.0792667	0.0792667	0.0792667	0.0792667	0.003455176	0.168365	0.1683651	0.4708023
108	0	-97.55225	-103.1105	5.55828	0.1185623	0.001214613	0.00477976	0.00477976	0.00477976	0.00477976	0.00477976	0.00477976	0.00477976	0.00477976	0.00477976	0.00477976	0.00477976	0.00477976	0.00477976	0.00477976	0.00477976	0.00477976	0.00477976	0.00477976	0.00477976	0.00477976	0.00477976	0.00477976	0.00477976	0.004606911	0.118562	0.1185623	0.04031432
109	1	-97.03311	-102.8967	5.863563	0.09484236	0.005728727	0.00172724	0.00172724	0.00172724	0.00172724	0.00172724	0.00172724	0.00172724	0.00172724	0.00172724	0.00172724	0.00172724	0.00172724	0.00172724	0.00172724	0.00172724	0.00172724	0.00172724	0.00172724	0.00172724	0.00172724	0.00172724	0.00172724	0.00172724	0.00108794	0.0948424	0.09484236	0.01821164
110	0	-98.3761	-104.0029	5.626798	0.1140003	0.0007704193	0.00508422	0.00508422	0.00508422	0.00508422	0.00508422	0.00508422	0.00508422	0.00508422	0.00508422	0.00508422	0.00508422	0.00508422	0.00508422	0.00508422	0.00508422	0.00508422	0.00508422	0.00508422	0.00508422	0.00508422	0.00508422	0.00508422	0.00508422	0.004262203	0.114	0.1140003	0.04459826
111	1	-96.07375	-101.8245	5.750765	0.1044769	0.004758438	0.00765891	0.00765891	0.00765891	0.00765891	0.00765891	0.00765891	0.00765891	0.00765891	0.00765891	0.00765891	0.00765891	0.00765891	0.00765891	0.00765891	0.00765891	0.00765891	0.00765891	0.00765891	0.00765891	0.00765891	0.00765891	0.00765891	0.00765891	0.0005338342	0.104477	0.1044769	0.07330716
112	0	-98.10159	-103.0875	4.985891	0.1601476	0.002115627	0.0646478	0.0646478	0.0646478	0.0646478	0.0646478	0.0646478	0.0646478	0.0646478	0.0646478	0.0646478	0.0646478	0.0646478	0.0646478	0.0646478	0.0646478	0.0646478	0.0646478	0.0646478	0.0646478	0.0646478	0.0646478	0.0646478	0.0646478	0.005678697	0.160148	0.1601476	0.4036762
113	1	-97.6445	-103.5128	5.868286	0.09228043	0.009613173	0.00108272	0.00108272	0.00108272	0.00108272	0.00108272	0.00108272	0.00108272	0.00108272	0.00108272	0.00108272	0.00108272	0.00108272	0.00108272	0.00108272	0.00108272	0.00108272	0.00108272	0.00108272	0.00108272	0.00108272	0.00108272	0.00108272	0.00108272	0.0001360349	0.0922804	0.09228043	0.01173294
114	0	-97.29755	-102.3077	5.010126	0.1601476	0.001612038	0.0532416	0.0532416	0.0532416	0.0532416	0.0532416	0.0532416	0.0532416	0.0532416	0.0532416	0.0532416	0.0532416	0.0532416	0.0532416	0.0532416	0.0532416	0.0532416	0.0532416	0.0532416	0.0532416	0.0532416	0.0532416	0.0532416	0.0532416	0.003758718	0.160148	0.1601476	0.3324532
115	1	-95.11011	-100.6205	5.510439	0.1241003	0.002813773	0.013599	0.013599	0.013599	0.013599	0.013599	0.013599	0.013599	0.013599	0.013599	0.013599	0.013599	0.013599	0.013599	0.013599	0.013599	0.013599	0.013599	0.013599	0.013599	0.013599	0.013599	0.013599	0.013599	0.0004320049	0.1241	0.1241003	0.109581
116	0	-96.05079	-101.0801	5.029294	0.1601476	0.002148329	0.0534823	0.0534823	0.0534823	0.0534823	0.0534823	0.0534823	0.0534823	0.0534823	0.0534823	0.0534823	0.0534823	0.0534823	0.0534823	0.0534823	0.0534823	0.0534823	0.0534823	0.0534823	0.0534823	0.0534823	0.0534823	0.0534823	0.0534823	0.001305625	0.160148	0.1601476	0.3339561
117	1	-95.76325	-100.4703	4.707086	0.1825284	0.004941593	0.0821833	0.0821833	0.0821833	0.0821833	0.0821833	0.0821833	0.0821833	0.0821833	0.0821833	0.0821833	0.0821833	0.0821833	0.0821833	0.0821833	0.0821833	0.0821833	0.0821833	0.0821833	0.0821833	0.0821833	0.0821833	0.0821833	0.0821833	0.0009894065	0.182528	0.1825284	0.4502495
118	0	-96.98142	-101.8087	4.827286	0.1742112	0.002696543	0.0835875	0.0835875	0.0835875	0.0835875	0.0835875	0.0835875	0.0835875	0.0835875	0.0835875	0.0835875	0.0835875	0.0835875	0.0835875	0.0835875	0.0835875	0.0835875	0.0835875	0.0835875	0.0835875	0.0835875	0.0835875	0.0835875	0.0835875	0.002268012	0.174211	0.1742112	0.4798054
119	1	-96.2923	-100.7466	4.454316	0.1985574	0.009309509	0.0982401	0.0982401	0.0982401	0.0982401	0.0982401	0.0982401	0.0982401	0.0982401	0.0982401	0.0982401	0.0982401	0.0982401	0.0982401	0.0982401	0.0982401	0.0982401	0.0982401	0.0982401	0.0982401	0.0982401	0.0982401	0.0982401	0.0982401	0.0005962514	0.198557	0.1985574	0.4947692
120	0	-95.4404	-100.2608	4.820396	0.1742112	0.005048713	0.0694964	0.0694964	0.0694964	0.0694964	0.0694964	0.0694964	0.0694964	0.0694964	0.0694964	0.0694964	0.0694964	0.0694964	0.0694964	0.0694964	0.0694964	0.0694964	0.0694964	0.0694964	0.0694964	0.0694964	0.0694964	0.0694964	0.0694964	0.0006047955	0.174211	0.1742112	0.3989205
121	1	-97.33721	-101.7699	4.432663	0.1985574	0.01164837	0.111583	0.111583	0.111583	0.111583	0.111583	0.111583	0.111583	0.111583	0.111583	0.111583	0.111583	0.111583	0.111583	0.111583	0.111583	0.111583	0.111583	0.111583	0.111583	0.111583	0.111583	0.111583	0.111583	0.0004226647	0.198557	0.1985574	0.561971
122	0	-95.75985	-100.5897	4.829804	0.1742112	0.003580984	0.0711968	0.0711968	0.0711968	0.0711968	0.0711968	0.0711968	0.0711968	0.0711968	0.0711968	0.0711968	0.0711968	0.0711968	0.0711968	0.0711968	0.0711968	0.0711968	0.0711968	0.0711968	0.0711968	0.0711968	0.0711968	0.0711968	0.0711968	0.00113172	0.174211	0.1742112	0.4086812
123	1	-96.59498	-101.0409	4.445947	0.1985574	0.009592998	0.101763	0.101763	0.101763	0.101763	0.101763	0.101763	0.101763	0.101763	0.101763	0.101763	0.101763	0.101763	0.101763	0.101763	0.101763	0.101763	0.101763	0.101763	0.101763	0.101763	0.101763	0.101763	0.101763	0.001149674	0.198557	0.1985574	0.5125123
124	0	-97.66554	-103.2273	5.561795	0.1179158	0.004088693	0.0316355	0.0316355	0.0316355	0.0316355	0.0316355	0.0316355	0.0316355	0.0316355	0.0316355	0.0316355	0.0316355	0.0316355	0.0316355	0.0316355	0.0316355	0.0316355	0.0316355	0.0316355	0.0316355	0.0316355	0.0316355	0.0316355	0.0316355	0.00224061	0.117916	0.1179158	0.2682893
125	1	-97.75327	-102.2585	4.505192	0.1985574	0.004075512	0.124549	0.124549	0.124549	0.124549	0.124549	0.124549	0.124549	0.124549	0.124549	0.124549	0.124549	0.124549	0.124549	0.124549	0.124549	0.124549	0.124549	0.124549	0.124549	0.124549	0.124549	0.124549	0.124549	0.0007426393	0.198557	0.1985574	0.62727
126	0	-96.01234	-101.5079	5.495576	0.1179158	0.01078455	0.00597866	0.00597866	0.00597866	0.00597866	0.00597866	0.00597866	0.00597866	0.00597866	0.00597866	0.00597866	0.00597866	0.00597866	0.00597866	0.00597866	0.00597866	0.00597866	0.00597866	0.00597866	0.00597866	0.00597866	0.00597866	0.00597866	0.00597866	0.002166571	0.117916	0.1179158	0.05070277
127	1	-97.06846	-101.6863	4.617793	0.1829438	0.01236529	0.067431	0.067431	0.067431	0.067431	0.067431	0.067431	0.067431	0.067431	0.067431	0.067431	0.067431	0.067431	0.067431	0.067431	0.067431	0.067431	0.067431	0.067431	0.067431	0.067431	0.067431	0.067431	0.067431	0.001943029	0.182944	0.1829438	0.3685886
128	0	-97.37748	-102.8465	5.469002	0.1179158	0.01212629	0.0182751	0.0182751	0.0182751	0.0182751	0.0182751	0.0182751	0.0182751	0.0182751	0.0182751	0.0182751	0.0182751	0.0182751	0.0182751	0.0182751	0.0182751	0.0182751	0.0182751	0.0182751	0.0182751	0.0182751	0.0182751	0.0182751	0.0182751	0.00348227	0.117916	0.1179158	0.1549844
129	1	-96.33737	-101.6333	5.295958	0.1372575	0.005329764	0.0436071	0.0436071	0.0436071	0.0436071	0.0436071	0.0436071	0.0436071	0.0436071	0.0436071	0.0436071	0.0436071	0.0436071	0.0436071	0.0436071	0.0436071	0.0436071	0.0436071	0.0436071	0.0436071	0.0436071	0.0436071	0.0436071	0.0436071	0.001878453	0.137257	0.1372575	0.3177026
130	0	-95.93217	-101.453	5.520814	0.1179158	0.005985569	0.000561055	0.000561055	0.000561055	0.000561055	0.000561055	0.000561055	0.000561055	0.000561055	0.000561055	0.000561055	0.000561055	0.000561055	0.000561055	0.000561055	0.000561055	0.000561055	0.000561055	0.000561055	0.000561055	0.000561055	0.000561055	0.000561055	0.000561055	0.004441746	0.117916	0.1179158	0.004758097
131	1	-96.08642	-101.3245	5.23803	0.1372575	0.01102572	0.0239029	0.0239029	0.0239029	0.0239029	0.0239029	0.0239029	0.0239029	0.0239029	0.0239029	0.0239029	0.0239029	0.0239029	0.0239029	0.0239029	0.0239029	0.0239029	0.0239029	0.0239029	0.0239029	0.0239029	0.0239029	0.0239029	0.0239029	0.001975296	0.137257	0.1372575	0.1741466
132	0	-96.35119	-101.8221	5.470879	0.1212759	0.007125025	0.0173332	0.0173332	0.0173332	0.0173332	0.0173332	0.0173332	0.0173332	0.0173332	0.0173332	0.0173332	0.0173332	0.0173332	0.0173332	0.0173332	0.0173332	0.0173332	0.0173332	0.0173332	0.0173332	0.0173332	0.0173332	0.0173332	0.0173332	0.0038303	0.121276	0.1212759	0.1429238
133	1	-97.57523	-102.7226	5.14739	0.1411688	0.01502567	0.00650301	0.00650301	0.00650301	0.00650301	0.00650301	0.00650301	0.00650301	0.00650301	0.00650301	0.00650301	0.00650301	0.00650301	0.00650301	0.00650301	0.00650301	0.00650301	0.00650301	0.00650301	0.00650301	0.00650301	0.00650301	0.00650301	0.00650301	0.0018413	0.141169	0.1411688	0.04606548
134	0	-95.79985	-101.0345	5.234637	0.1405798	0.00598228	0.0164259	0.0164259	0.0164259	0.0164259	0.0164259	0.0164259	0.0164259	0.0164259	0.0164259	0.0164259	0.0164259	0.0164259	0.0164259	0.0164259	0.0164259	0.0164259	0.0164259	0.0164259	0.0164259	0.0164259	0.0164259	0.0164259	0.0164259	0.002942722	0.14058	0.1405798	0.1168441
135	1	-96.2766	-101.5482	5.271564	0.1411688	0.002495941	0.0081589	0.0081589	0.0081589	0.0081589	0.0081589	0.0081589	0.0081589	0.0081589	0.0081589	0.0081589	0.0081589	0.0081589	0.0081589	0.0081589	0.0081589	0.0081589	0.0081589	0.0081589	0.0081589	0.0081589	0.0081589	0.0081589	0.0081589	0.001953579	0.141169	0.1411688	0.05779538
136	0	-96.43231	-101.6178	5.185523	0.1405798	0.01042857	0.018438	0.018438	0.018438	0.018438	0.018438	0.018438	0.018438	0.018438	0.018438	0.018438	0.018438	0.018438	0.018438	0.018438	0.018438	0.018438	0.018438	0.018438	0.018438	0.018438	0.018438	0.018438	0.018438	0.003407859	0.14058	0.1405798	0.1311568
137	1	-98.45526	-103.5954	5.140138	0.1411688	0.008153203	0.0433032	0.0433032	0.0433032	0.0433032	0.0433032	0.0433032	0.0433032	0.0433032	0.0433032	0.0433032	0.0433032	0.0433032	0.0433032	0.0433032	0.0433032	0.0433032	0.0433032	0.0433032	0.0433032	0.0433032	0.0433032	0.0433032	0.0433032	0.009438998	0.141169	0.1411688	0.3067477
