Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	gamma	speciation_rates[1]	total_speciation	turnover
3854	0	-87.88844	-91.91632	4.027876	0.2397443	0.003997981	0.049002	0.049002	0.049002	0.049002	0.049002	0.049002	0.049002	0.049002	0.049002	0.049002	0.049002	0.049002	0.049002	0.049002	0.049002	0.049002	0.049002	0.049002	0.049002	0.049002	0.049002	0.02361307	0.239744	0.2397443	0.2043928
3855	1	-86.02657	-89.85551	3.828944	0.2709958	0.001588414	0.153305	0.153305	0.153305	0.153305	0.153305	0.153305	0.153305	0.153305	0.153305	0.153305	0.153305	0.153305	0.153305	0.153305	0.153305	0.153305	0.153305	0.153305	0.153305	0.153305	0.153305	0.01025394	0.270996	0.2709958	0.5657084
3856	0	-87.29226	-91.47535	4.183083	0.2397443	0.006733209	0.106532	0.106532	0.106532	0.106532	0.106532	0.106532	0.106532	0.106532	0.106532	0.106532	0.106532	0.106532	0.106532	0.106532	0.106532	0.106532	0.106532	0.106532	0.106532	0.106532	0.106532	0.005357096	0.239744	0.2397443	0.4443579
3857	1	-87.72545	-91.4503	3.724849	0.2709958	0.007601018	0.102078	0.102078	0.102078	0.102078	0.102078	0.102078	0.102078	0.102078	0.102078	0.102078	0.102078	0.102078	0.102078	0.102078	0.102078	0.102078	0.102078	0.102078	0.102078	0.102078	0.102078	0.01465087	0.270996	0.2709958	0.3766783
3858	0	-86.53785	-90.66681	4.128963	0.2397443	0.004735269	0.128414	0.128414	0.128414	0.128414	0.128414	0.128414	0.128414	0.128414	0.128414	0.128414	0.128414	0.128414	0.128414	0.128414	0.128414	0.128414	0.128414	0.128414	0.128414	0.128414	0.128414	0.01276705	0.239744	0.2397443	0.5356273
3859	1	-87.00336	-90.67409	3.670736	0.2766699	0.004979104	0.115593	0.115593	0.115593	0.115593	0.115593	0.115593	0.115593	0.115593	0.115593	0.115593	0.115593	0.115593	0.115593	0.115593	0.115593	0.115593	0.115593	0.115593	0.115593	0.115593	0.115593	0.01620918	0.27667	0.2766699	0.4178018
3860	0	-87.44889	-91.43707	3.988181	0.2394711	0.007529363	0.0708328	0.0708328	0.0708328	0.0708328	0.0708328	0.0708328	0.0708328	0.0708328	0.0708328	0.0708328	0.0708328	0.0708328	0.0708328	0.0708328	0.0708328	0.0708328	0.0708328	0.0708328	0.0708328	0.0708328	0.0708328	0.02436289	0.239471	0.2394711	0.2957885
3861	1	-89.46825	-93.08678	3.618533	0.2766699	0.01804872	0.15275	0.15275	0.15275	0.15275	0.15275	0.15275	0.15275	0.15275	0.15275	0.15275	0.15275	0.15275	0.15275	0.15275	0.15275	0.15275	0.15275	0.15275	0.15275	0.15275	0.15275	0.008359893	0.27667	0.2766699	0.5521012
3862	0	-87.50196	-91.53375	4.031798	0.2444851	0.01188365	0.100009	0.100009	0.100009	0.100009	0.100009	0.100009	0.100009	0.100009	0.100009	0.100009	0.100009	0.100009	0.100009	0.100009	0.100009	0.100009	0.100009	0.100009	0.100009	0.100009	0.100009	0.009925306	0.244485	0.2444851	0.4090614
3863	1	-85.93797	-90.94179	5.003815	0.1516953	0.0111769	0.0166869	0.0166869	0.0166869	0.0166869	0.0166869	0.0166869	0.0166869	0.0166869	0.0166869	0.0166869	0.0166869	0.0166869	0.0166869	0.0166869	0.0166869	0.0166869	0.0166869	0.0166869	0.0166869	0.0166869	0.0166869	0.0193153	0.151695	0.1516953	0.1100028
3864	0	-91.99548	-95.68299	3.687514	0.2444851	0.05285059	0.10483	0.10483	0.10483	0.10483	0.10483	0.10483	0.10483	0.10483	0.10483	0.10483	0.10483	0.10483	0.10483	0.10483	0.10483	0.10483	0.10483	0.10483	0.10483	0.10483	0.10483	0.003386713	0.244485	0.2444851	0.4287777
3865	1	-85.6874	-90.05825	4.370851	0.2181944	0.005628821	0.0509394	0.0509394	0.0509394	0.0509394	0.0509394	0.0509394	0.0509394	0.0509394	0.0509394	0.0509394	0.0509394	0.0509394	0.0509394	0.0509394	0.0509394	0.0509394	0.0509394	0.0509394	0.0509394	0.0509394	0.0509394	0.01227585	0.218194	0.2181944	0.233459
3866	0	-88.25956	-92.7448	4.485234	0.1962611	0.02209755	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.009397409	0.196261	0.1962611	0.3030151
3867	1	-84.56865	-89.37259	4.80394	0.1830072	0.004037068	0.00898867	0.00898867	0.00898867	0.00898867	0.00898867	0.00898867	0.00898867	0.00898867	0.00898867	0.00898867	0.00898867	0.00898867	0.00898867	0.00898867	0.00898867	0.00898867	0.00898867	0.00898867	0.00898867	0.00898867	0.00898867	0.01071166	0.183007	0.1830072	0.0491165
3868	0	-90.32314	-94.64193	4.318782	0.1943459	0.04467661	0.0262145	0.0262145	0.0262145	0.0262145	0.0262145	0.0262145	0.0262145	0.0262145	0.0262145	0.0262145	0.0262145	0.0262145	0.0262145	0.0262145	0.0262145	0.0262145	0.0262145	0.0262145	0.0262145	0.0262145	0.0262145	0.005649113	0.194346	0.1943459	0.1348861
3869	1	-86.20854	-91.62913	5.420583	0.128846	0.003819832	0.017798	0.017798	0.017798	0.017798	0.017798	0.017798	0.017798	0.017798	0.017798	0.017798	0.017798	0.017798	0.017798	0.017798	0.017798	0.017798	0.017798	0.017798	0.017798	0.017798	0.017798	0.01106941	0.128846	0.128846	0.1381339
3870	0	-88.88517	-93.03193	4.146762	0.2367721	0.01003663	0.0435879	0.0435879	0.0435879	0.0435879	0.0435879	0.0435879	0.0435879	0.0435879	0.0435879	0.0435879	0.0435879	0.0435879	0.0435879	0.0435879	0.0435879	0.0435879	0.0435879	0.0435879	0.0435879	0.0435879	0.0435879	0.009077428	0.236772	0.2367721	0.184092
3871	1	-85.71974	-90.41063	4.69089	0.1965115	0.004802427	0.0504476	0.0504476	0.0504476	0.0504476	0.0504476	0.0504476	0.0504476	0.0504476	0.0504476	0.0504476	0.0504476	0.0504476	0.0504476	0.0504476	0.0504476	0.0504476	0.0504476	0.0504476	0.0504476	0.0504476	0.0504476	0.005841269	0.196512	0.1965115	0.2567155
3872	0	-85.77014	-89.97659	4.206444	0.2367721	0.002818406	0.0664561	0.0664561	0.0664561	0.0664561	0.0664561	0.0664561	0.0664561	0.0664561	0.0664561	0.0664561	0.0664561	0.0664561	0.0664561	0.0664561	0.0664561	0.0664561	0.0664561	0.0664561	0.0664561	0.0664561	0.0664561	0.0103274	0.236772	0.2367721	0.2806752
3873	1	-88.81506	-93.33896	4.523895	0.2061341	0.009691926	0.00249202	0.00249202	0.00249202	0.00249202	0.00249202	0.00249202	0.00249202	0.00249202	0.00249202	0.00249202	0.00249202	0.00249202	0.00249202	0.00249202	0.00249202	0.00249202	0.00249202	0.00249202	0.00249202	0.00249202	0.00249202	0.006670702	0.206134	0.2061341	0.01208932
3874	0	-85.10125	-90.13694	5.035689	0.1666991	0.0009202583	0.0527089	0.0527089	0.0527089	0.0527089	0.0527089	0.0527089	0.0527089	0.0527089	0.0527089	0.0527089	0.0527089	0.0527089	0.0527089	0.0527089	0.0527089	0.0527089	0.0527089	0.0527089	0.0527089	0.0527089	0.0527089	0.00926317	0.166699	0.1666991	0.3161916
3875	1	-87.99158	-92.48244	4.490869	0.2061341	0.01336766	0.0859386	0.0859386	0.0859386	0.0859386	0.0859386	0.0859386	0.0859386	0.0859386	0.0859386	0.0859386	0.0859386	0.0859386	0.0859386	0.0859386	0.0859386	0.0859386	0.0859386	0.0859386	0.0859386	0.0859386	0.0859386	0.006297614	0.206134	0.2061341	0.4169065
3876	0	-83.8972	-88.91873	5.021533	0.1666991	0.0009283876	0.0372154	0.0372154	0.0372154	0.0372154	0.0372154	0.0372154	0.0372154	0.0372154	0.0372154	0.0372154	0.0372154	0.0372154	0.0372154	0.0372154	0.0372154	0.0372154	0.0372154	0.0372154	0.0372154	0.0372154	0.0372154	0.01067062	0.166699	0.1666991	0.2232489
3877	1	-89.36836	-93.72894	4.360587	0.2061341	0.02837813	0.0869143	0.0869143	0.0869143	0.0869143	0.0869143	0.0869143	0.0869143	0.0869143	0.0869143	0.0869143	0.0869143	0.0869143	0.0869143	0.0869143	0.0869143	0.0869143	0.0869143	0.0869143	0.0869143	0.0869143	0.0869143	0.004315295	0.206134	0.2061341	0.4216398
3878	0	-85.05373	-89.1054	4.051664	0.24786	0.001284611	0.114423	0.114423	0.114423	0.114423	0.114423	0.114423	0.114423	0.114423	0.114423	0.114423	0.114423	0.114423	0.114423	0.114423	0.114423	0.114423	0.114423	0.114423	0.114423	0.114423	0.114423	0.01468649	0.24786	0.24786	0.4616432
3879	1	-88.98218	-93.28576	4.303575	0.2061341	0.02591826	0.0660889	0.0660889	0.0660889	0.0660889	0.0660889	0.0660889	0.0660889	0.0660889	0.0660889	0.0660889	0.0660889	0.0660889	0.0660889	0.0660889	0.0660889	0.0660889	0.0660889	0.0660889	0.0660889	0.0660889	0.0660889	0.01247636	0.206134	0.2061341	0.3206112
3880	0	-85.75067	-89.77209	4.021425	0.24786	0.0004949929	0.0765568	0.0765568	0.0765568	0.0765568	0.0765568	0.0765568	0.0765568	0.0765568	0.0765568	0.0765568	0.0765568	0.0765568	0.0765568	0.0765568	0.0765568	0.0765568	0.0765568	0.0765568	0.0765568	0.0765568	0.0765568	0.01850008	0.24786	0.24786	0.3088711
3881	1	-89.73591	-93.97956	4.243655	0.2061341	0.03908505	0.054815	0.054815	0.054815	0.054815	0.054815	0.054815	0.054815	0.054815	0.054815	0.054815	0.054815	0.054815	0.054815	0.054815	0.054815	0.054815	0.054815	0.054815	0.054815	0.054815	0.054815	0.005301589	0.206134	0.2061341	0.2659192
3882	0	-85.0238	-89.45226	4.428466	0.2082345	0.003041513	0.0701225	0.0701225	0.0701225	0.0701225	0.0701225	0.0701225	0.0701225	0.0701225	0.0701225	0.0701225	0.0701225	0.0701225	0.0701225	0.0701225	0.0701225	0.0701225	0.0701225	0.0701225	0.0701225	0.0701225	0.0701225	0.02046714	0.208235	0.2082345	0.3367477
3883	1	-86.76146	-92.00974	5.248284	0.1400844	0.01494968	0.00476428	0.00476428	0.00476428	0.00476428	0.00476428	0.00476428	0.00476428	0.00476428	0.00476428	0.00476428	0.00476428	0.00476428	0.00476428	0.00476428	0.00476428	0.00476428	0.00476428	0.00476428	0.00476428	0.00476428	0.00476428	0.004345046	0.140084	0.1400844	0.03401007
3884	0	-85.89517	-90.25226	4.357091	0.2082345	0.003162553	0.0499805	0.0499805	0.0499805	0.0499805	0.0499805	0.0499805	0.0499805	0.0499805	0.0499805	0.0499805	0.0499805	0.0499805	0.0499805	0.0499805	0.0499805	0.0499805	0.0499805	0.0499805	0.0499805	0.0499805	0.0499805	0.02748359	0.208235	0.2082345	0.2400202
3885	1	-86.21819	-91.53382	5.31563	0.1400844	0.0108907	0.000635295	0.000635295	0.000635295	0.000635295	0.000635295	0.000635295	0.000635295	0.000635295	0.000635295	0.000635295	0.000635295	0.000635295	0.000635295	0.000635295	0.000635295	0.000635295	0.000635295	0.000635295	0.000635295	0.000635295	0.000635295	0.001669453	0.140084	0.1400844	0.004535091
3886	0	-85.64051	-90.00174	4.361231	0.2096863	0.003216819	0.051502	0.051502	0.051502	0.051502	0.051502	0.051502	0.051502	0.051502	0.051502	0.051502	0.051502	0.051502	0.051502	0.051502	0.051502	0.051502	0.051502	0.051502	0.051502	0.051502	0.051502	0.02535868	0.209686	0.2096863	0.2456147
3887	1	-86.57383	-91.43622	4.862387	0.1758148	0.01607445	0.0075552	0.0075552	0.0075552	0.0075552	0.0075552	0.0075552	0.0075552	0.0075552	0.0075552	0.0075552	0.0075552	0.0075552	0.0075552	0.0075552	0.0075552	0.0075552	0.0075552	0.0075552	0.0075552	0.0075552	0.0075552	0.001037005	0.175815	0.1758148	0.04297246
3888	0	-84.47659	-88.92778	4.451186	0.2096863	0.001373822	0.0714754	0.0714754	0.0714754	0.0714754	0.0714754	0.0714754	0.0714754	0.0714754	0.0714754	0.0714754	0.0714754	0.0714754	0.0714754	0.0714754	0.0714754	0.0714754	0.0714754	0.0714754	0.0714754	0.0714754	0.0714754	0.0182061	0.209686	0.2096863	0.340868
3889	1	-86.66359	-91.51654	4.852955	0.1758148	0.01545961	0.0270493	0.0270493	0.0270493	0.0270493	0.0270493	0.0270493	0.0270493	0.0270493	0.0270493	0.0270493	0.0270493	0.0270493	0.0270493	0.0270493	0.0270493	0.0270493	0.0270493	0.0270493	0.0270493	0.0270493	0.0270493	0.002595049	0.175815	0.1758148	0.1538513
3890	0	-84.32207	-88.84298	4.520916	0.2096863	0.001599685	0.0510156	0.0510156	0.0510156	0.0510156	0.0510156	0.0510156	0.0510156	0.0510156	0.0510156	0.0510156	0.0510156	0.0510156	0.0510156	0.0510156	0.0510156	0.0510156	0.0510156	0.0510156	0.0510156	0.0510156	0.0510156	0.01100724	0.209686	0.2096863	0.2432947
3891	1	-88.24821	-93.10625	4.858043	0.1607705	0.03225519	0.025273	0.025273	0.025273	0.025273	0.025273	0.025273	0.025273	0.025273	0.025273	0.025273	0.025273	0.025273	0.025273	0.025273	0.025273	0.025273	0.025273	0.025273	0.025273	0.025273	0.025273	0.002458181	0.16077	0.1607705	0.1571993
3892	0	-84.60546	-89.06387	4.458411	0.2096863	0.001672327	0.0773302	0.0773302	0.0773302	0.0773302	0.0773302	0.0773302	0.0773302	0.0773302	0.0773302	0.0773302	0.0773302	0.0773302	0.0773302	0.0773302	0.0773302	0.0773302	0.0773302	0.0773302	0.0773302	0.0773302	0.0773302	0.0171851	0.209686	0.2096863	0.3687901
3893	1	-88.79597	-93.26898	4.473008	0.1943013	0.02950871	0.0226493	0.0226493	0.0226493	0.0226493	0.0226493	0.0226493	0.0226493	0.0226493	0.0226493	0.0226493	0.0226493	0.0226493	0.0226493	0.0226493	0.0226493	0.0226493	0.0226493	0.0226493	0.0226493	0.0226493	0.0226493	0.005445307	0.194301	0.1943013	0.116568
3894	0	-86.3739	-90.76895	4.395049	0.2176805	0.002646066	0.114064	0.114064	0.114064	0.114064	0.114064	0.114064	0.114064	0.114064	0.114064	0.114064	0.114064	0.114064	0.114064	0.114064	0.114064	0.114064	0.114064	0.114064	0.114064	0.114064	0.114064	0.01342518	0.217681	0.2176805	0.5239957
3895	1	-88.01799	-92.62665	4.608661	0.1943013	0.01770955	0.0707819	0.0707819	0.0707819	0.0707819	0.0707819	0.0707819	0.0707819	0.0707819	0.0707819	0.0707819	0.0707819	0.0707819	0.0707819	0.0707819	0.0707819	0.0707819	0.0707819	0.0707819	0.0707819	0.0707819	0.0707819	0.003679158	0.194301	0.1943013	0.3642891
3896	0	-87.33975	-91.50589	4.166144	0.2177527	0.006979353	0.0699038	0.0699038	0.0699038	0.0699038	0.0699038	0.0699038	0.0699038	0.0699038	0.0699038	0.0699038	0.0699038	0.0699038	0.0699038	0.0699038	0.0699038	0.0699038	0.0699038	0.0699038	0.0699038	0.0699038	0.0699038	0.03190013	0.217753	0.2177527	0.3210238
3897	1	-86.86003	-91.68189	4.821859	0.1719748	0.01461573	0.0387013	0.0387013	0.0387013	0.0387013	0.0387013	0.0387013	0.0387013	0.0387013	0.0387013	0.0387013	0.0387013	0.0387013	0.0387013	0.0387013	0.0387013	0.0387013	0.0387013	0.0387013	0.0387013	0.0387013	0.0387013	0.01093062	0.171975	0.1719748	0.2250408
3898	0	-84.59892	-88.96462	4.365697	0.2189632	0.001885681	0.0625569	0.0625569	0.0625569	0.0625569	0.0625569	0.0625569	0.0625569	0.0625569	0.0625569	0.0625569	0.0625569	0.0625569	0.0625569	0.0625569	0.0625569	0.0625569	0.0625569	0.0625569	0.0625569	0.0625569	0.0625569	0.01565709	0.218963	0.2189632	0.2856959
3899	1	-84.61449	-89.46589	4.851404	0.1719748	0.00688788	0.0127747	0.0127747	0.0127747	0.0127747	0.0127747	0.0127747	0.0127747	0.0127747	0.0127747	0.0127747	0.0127747	0.0127747	0.0127747	0.0127747	0.0127747	0.0127747	0.0127747	0.0127747	0.0127747	0.0127747	0.0127747	0.01570388	0.171975	0.1719748	0.07428262
3900	0	-85.45084	-89.60461	4.153766	0.2433422	0.002346356	0.10235	0.10235	0.10235	0.10235	0.10235	0.10235	0.10235	0.10235	0.10235	0.10235	0.10235	0.10235	0.10235	0.10235	0.10235	0.10235	0.10235	0.10235	0.10235	0.10235	0.10235	0.008569951	0.243342	0.2433422	0.4206019
3901	1	-83.90161	-88.77593	4.874318	0.1719748	0.00322726	0.00671189	0.00671189	0.00671189	0.00671189	0.00671189	0.00671189	0.00671189	0.00671189	0.00671189	0.00671189	0.00671189	0.00671189	0.00671189	0.00671189	0.00671189	0.00671189	0.00671189	0.00671189	0.00671189	0.00671189	0.00671189	0.01707316	0.171975	0.1719748	0.03902837
3902	0	-86.81197	-91.01388	4.201913	0.241647	0.003264164	0.101637	0.101637	0.101637	0.101637	0.101637	0.101637	0.101637	0.101637	0.101637	0.101637	0.101637	0.101637	0.101637	0.101637	0.101637	0.101637	0.101637	0.101637	0.101637	0.101637	0.101637	0.004771889	0.241647	0.241647	0.4206019
3903	1	-86.62166	-91.4557	4.834049	0.1719748	0.01499905	0.00149216	0.00149216	0.00149216	0.00149216	0.00149216	0.00149216	0.00149216	0.00149216	0.00149216	0.00149216	0.00149216	0.00149216	0.00149216	0.00149216	0.00149216	0.00149216	0.00149216	0.00149216	0.00149216	0.00149216	0.00149216	0.009328277	0.171975	0.1719748	0.00867663
3904	0	-86.04651	-90.09435	4.047839	0.241647	0.005924803	0.0986689	0.0986689	0.0986689	0.0986689	0.0986689	0.0986689	0.0986689	0.0986689	0.0986689	0.0986689	0.0986689	0.0986689	0.0986689	0.0986689	0.0986689	0.0986689	0.0986689	0.0986689	0.0986689	0.0986689	0.0986689	0.01751859	0.241647	0.241647	0.4083185
3905	1	-88.40386	-93.27986	4.876004	0.1719748	0.0131892	0.0615362	0.0615362	0.0615362	0.0615362	0.0615362	0.0615362	0.0615362	0.0615362	0.0615362	0.0615362	0.0615362	0.0615362	0.0615362	0.0615362	0.0615362	0.0615362	0.0615362	0.0615362	0.0615362	0.0615362	0.0615362	0.006942634	0.171975	0.1719748	0.357821
3906	0	-86.70289	-91.12419	4.421297	0.2156573	0.007491181	0.0932436	0.0932436	0.0932436	0.0932436	0.0932436	0.0932436	0.0932436	0.0932436	0.0932436	0.0932436	0.0932436	0.0932436	0.0932436	0.0932436	0.0932436	0.0932436	0.0932436	0.0932436	0.0932436	0.0932436	0.0932436	0.008264051	0.215657	0.2156573	0.4323692
3907	1	-88.46613	-92.99309	4.526952	0.2095938	0.01027362	0.098348	0.098348	0.098348	0.098348	0.098348	0.098348	0.098348	0.098348	0.098348	0.098348	0.098348	0.098348	0.098348	0.098348	0.098348	0.098348	0.098348	0.098348	0.098348	0.098348	0.098348	0.001835253	0.209594	0.2095938	0.4692315
3908	0	-88.43412	-92.26174	3.827621	0.2608588	0.0143498	0.112735	0.112735	0.112735	0.112735	0.112735	0.112735	0.112735	0.112735	0.112735	0.112735	0.112735	0.112735	0.112735	0.112735	0.112735	0.112735	0.112735	0.112735	0.112735	0.112735	0.112735	0.009192458	0.260859	0.2608588	0.4321692
3909	1	-87.22281	-91.72831	4.505499	0.2095938	0.01180552	0.0602316	0.0602316	0.0602316	0.0602316	0.0602316	0.0602316	0.0602316	0.0602316	0.0602316	0.0602316	0.0602316	0.0602316	0.0602316	0.0602316	0.0602316	0.0602316	0.0602316	0.0602316	0.0602316	0.0602316	0.0602316	0.002448644	0.209594	0.2095938	0.2873731
3910	0	-90.19299	-93.24493	3.051947	0.317921	0.006584648	0.149699	0.149699	0.149699	0.149699	0.149699	0.149699	0.149699	0.149699	0.149699	0.149699	0.149699	0.149699	0.149699	0.149699	0.149699	0.149699	0.149699	0.149699	0.149699	0.149699	0.149699	0.02940977	0.317921	0.317921	0.4708699
3911	1	-85.9459	-91.02942	5.083525	0.1586877	0.009908143	0.000820938	0.000820938	0.000820938	0.000820938	0.000820938	0.000820938	0.000820938	0.000820938	0.000820938	0.000820938	0.000820938	0.000820938	0.000820938	0.000820938	0.000820938	0.000820938	0.000820938	0.000820938	0.000820938	0.000820938	0.000820938	0.004633809	0.158688	0.1586877	0.005173296
3912	0	-88.69572	-91.92204	3.226322	0.317921	0.004247433	0.227065	0.227065	0.227065	0.227065	0.227065	0.227065	0.227065	0.227065	0.227065	0.227065	0.227065	0.227065	0.227065	0.227065	0.227065	0.227065	0.227065	0.227065	0.227065	0.227065	0.227065	0.01430948	0.317921	0.317921	0.7142195
3913	1	-87.28823	-91.82947	4.541238	0.2045875	0.008411532	0.0158507	0.0158507	0.0158507	0.0158507	0.0158507	0.0158507	0.0158507	0.0158507	0.0158507	0.0158507	0.0158507	0.0158507	0.0158507	0.0158507	0.0158507	0.0158507	0.0158507	0.0158507	0.0158507	0.0158507	0.0158507	0.007981681	0.204587	0.2045875	0.07747654
3914	0	-85.4084	-89.49786	4.089458	0.2407043	0.002413164	0.0850572	0.0850572	0.0850572	0.0850572	0.0850572	0.0850572	0.0850572	0.0850572	0.0850572	0.0850572	0.0850572	0.0850572	0.0850572	0.0850572	0.0850572	0.0850572	0.0850572	0.0850572	0.0850572	0.0850572	0.0850572	0.01794409	0.240704	0.2407043	0.3533678
3915	1	-90.38111	-94.67237	4.291264	0.2045875	0.02725996	0.0142347	0.0142347	0.0142347	0.0142347	0.0142347	0.0142347	0.0142347	0.0142347	0.0142347	0.0142347	0.0142347	0.0142347	0.0142347	0.0142347	0.0142347	0.0142347	0.0142347	0.0142347	0.0142347	0.0142347	0.0142347	0.01413059	0.204587	0.2045875	0.06957736
3916	0	-85.74147	-89.56539	3.823928	0.2684006	0.001711787	0.113652	0.113652	0.113652	0.113652	0.113652	0.113652	0.113652	0.113652	0.113652	0.113652	0.113652	0.113652	0.113652	0.113652	0.113652	0.113652	0.113652	0.113652	0.113652	0.113652	0.113652	0.01359351	0.268401	0.2684006	0.423443
3917	1	-85.43636	-89.97345	4.537091	0.2032571	0.007055643	0.0580219	0.0580219	0.0580219	0.0580219	0.0580219	0.0580219	0.0580219	0.0580219	0.0580219	0.0580219	0.0580219	0.0580219	0.0580219	0.0580219	0.0580219	0.0580219	0.0580219	0.0580219	0.0580219	0.0580219	0.0580219	0.01127036	0.203257	0.2032571	0.2854609
3918	0	-87.41171	-90.84672	3.435003	0.2995945	0.006296634	0.155304	0.155304	0.155304	0.155304	0.155304	0.155304	0.155304	0.155304	0.155304	0.155304	0.155304	0.155304	0.155304	0.155304	0.155304	0.155304	0.155304	0.155304	0.155304	0.155304	0.155304	0.01230501	0.299594	0.2995945	0.5183799
3919	1	-85.98741	-90.85363	4.866226	0.1575753	0.01096054	0.000342996	0.000342996	0.000342996	0.000342996	0.000342996	0.000342996	0.000342996	0.000342996	0.000342996	0.000342996	0.000342996	0.000342996	0.000342996	0.000342996	0.000342996	0.000342996	0.000342996	0.000342996	0.000342996	0.000342996	0.000342996	0.02658066	0.157575	0.1575753	0.002176714
3920	0	-86.18471	-90.22495	4.040238	0.250779	0.001198639	0.0705899	0.0705899	0.0705899	0.0705899	0.0705899	0.0705899	0.0705899	0.0705899	0.0705899	0.0705899	0.0705899	0.0705899	0.0705899	0.0705899	0.0705899	0.0705899	0.0705899	0.0705899	0.0705899	0.0705899	0.0705899	0.01258415	0.250779	0.250779	0.2814826
3921	1	-86.28961	-91.1751	4.885494	0.1575753	0.004111311	0.0267643	0.0267643	0.0267643	0.0267643	0.0267643	0.0267643	0.0267643	0.0267643	0.0267643	0.0267643	0.0267643	0.0267643	0.0267643	0.0267643	0.0267643	0.0267643	0.0267643	0.0267643	0.0267643	0.0267643	0.0267643	0.0315031	0.157575	0.1575753	0.1698507
3922	0	-87.39911	-93.07906	5.679953	0.1064185	0.0001979433	0.00672776	0.00672776	0.00672776	0.00672776	0.00672776	0.00672776	0.00672776	0.00672776	0.00672776	0.00672776	0.00672776	0.00672776	0.00672776	0.00672776	0.00672776	0.00672776	0.00672776	0.00672776	0.00672776	0.00672776	0.00672776	0.01434695	0.106419	0.1064185	0.06321986
3923	1	-84.07913	-89.09897	5.019848	0.1553861	0.004132079	0.00546603	0.00546603	0.00546603	0.00546603	0.00546603	0.00546603	0.00546603	0.00546603	0.00546603	0.00546603	0.00546603	0.00546603	0.00546603	0.00546603	0.00546603	0.00546603	0.00546603	0.00546603	0.00546603	0.00546603	0.00546603	0.02054507	0.155386	0.1553861	0.03517707
3924	0	-83.94963	-88.83859	4.888955	0.1691945	0.0005188785	0.0303216	0.0303216	0.0303216	0.0303216	0.0303216	0.0303216	0.0303216	0.0303216	0.0303216	0.0303216	0.0303216	0.0303216	0.0303216	0.0303216	0.0303216	0.0303216	0.0303216	0.0303216	0.0303216	0.0303216	0.0303216	0.02149052	0.169194	0.1691945	0.1792118
3925	1	-85.39989	-89.51154	4.111651	0.2453302	0.002582905	0.111117	0.111117	0.111117	0.111117	0.111117	0.111117	0.111117	0.111117	0.111117	0.111117	0.111117	0.111117	0.111117	0.111117	0.111117	0.111117	0.111117	0.111117	0.111117	0.111117	0.111117	0.01027634	0.24533	0.2453302	0.4529278
3926	0	-83.63292	-88.55302	4.920099	0.1668439	0.001332943	0.00117103	0.00117103	0.00117103	0.00117103	0.00117103	0.00117103	0.00117103	0.00117103	0.00117103	0.00117103	0.00117103	0.00117103	0.00117103	0.00117103	0.00117103	0.00117103	0.00117103	0.00117103	0.00117103	0.00117103	0.00117103	0.02024428	0.166844	0.1668439	0.007018731
3927	1	-84.36321	-89.20378	4.840571	0.179883	0.002187667	0.0522621	0.0522621	0.0522621	0.0522621	0.0522621	0.0522621	0.0522621	0.0522621	0.0522621	0.0522621	0.0522621	0.0522621	0.0522621	0.0522621	0.0522621	0.0522621	0.0522621	0.0522621	0.0522621	0.0522621	0.0522621	0.01246312	0.179883	0.179883	0.2905335
3928	0	-83.36961	-88.39965	5.030033	0.1659138	0.001631924	0.000635498	0.000635498	0.000635498	0.000635498	0.000635498	0.000635498	0.000635498	0.000635498	0.000635498	0.000635498	0.000635498	0.000635498	0.000635498	0.000635498	0.000635498	0.000635498	0.000635498	0.000635498	0.000635498	0.000635498	0.000635498	0.01001333	0.165914	0.1659138	0.003830289
3929	1	-86.72314	-91.44727	4.72413	0.179883	0.001910898	0.073227	0.073227	0.073227	0.073227	0.073227	0.073227	0.073227	0.073227	0.073227	0.073227	0.073227	0.073227	0.073227	0.073227	0.073227	0.073227	0.073227	0.073227	0.073227	0.073227	0.073227	0.02438393	0.179883	0.179883	0.407081
3930	0	-83.59387	-88.43346	4.839591	0.1833508	0.0006490801	0.016266	0.016266	0.016266	0.016266	0.016266	0.016266	0.016266	0.016266	0.016266	0.016266	0.016266	0.016266	0.016266	0.016266	0.016266	0.016266	0.016266	0.016266	0.016266	0.016266	0.016266	0.01014257	0.183351	0.1833508	0.08871544
3931	1	-84.73333	-89.58264	4.84931	0.179883	0.00503613	0.0328362	0.0328362	0.0328362	0.0328362	0.0328362	0.0328362	0.0328362	0.0328362	0.0328362	0.0328362	0.0328362	0.0328362	0.0328362	0.0328362	0.0328362	0.0328362	0.0328362	0.0328362	0.0328362	0.0328362	0.0328362	0.008740754	0.179883	0.179883	0.1825421
