Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_fission	clado_fusion	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	gamma	speciation_rates[1]	speciation_rates[2]	speciation_rates[3]	total_speciation	turnover
7129	1	-27.50166	-43.34091	15.83926	0.002724501	0.001560187	0.01587418	0.005783146	0.0002448	0.0002448	0.0002448	0.0002448	0.0002448	0.0002448	0.0002448	0.0002448	0.0002448	0.0002448	0.0002448	0.0002448	0.0002448	0.0002448	0.0002448	0.0002448	0.0002448	0.0002448	0.0002891845	0.0158742	0.0027245	0.00156019	0.02015887	0.01214351
7130	2	-36.09423	-50.2646	14.17037	0.01521696	0.007086095	0.004625987	0.08214184	0.000583466	0.000583466	0.000583466	0.000583466	0.000583466	0.000583466	0.000583466	0.000583466	0.000583466	0.000583466	0.000583466	0.000583466	0.000583466	0.000583466	0.000583466	0.000583466	0.000583466	0.000583466	0.04458041	0.00462599	0.015217	0.00708609	0.02692904	0.02166679
7131	3	-28.18533	-42.83379	14.64847	0.003940458	0.0004914481	0.03242973	0.003982121	0.00320506	0.00320506	0.00320506	0.00320506	0.00320506	0.00320506	0.00320506	0.00320506	0.00320506	0.00320506	0.00320506	0.00320506	0.00320506	0.00320506	0.00320506	0.00320506	0.00320506	0.00320506	0.007094225	0.0324297	0.00394046	0.000491448	0.03686163	0.08694846
7132	0	-38.48849	-50.74984	12.26134	0.003419354	0.01284273	0.0216686	0.1416129	0.00550817	0.00550817	0.00550817	0.00550817	0.00550817	0.00550817	0.00550817	0.00550817	0.00550817	0.00550817	0.00550817	0.00550817	0.00550817	0.00550817	0.00550817	0.00550817	0.00550817	0.00550817	0.1008746	0.0216686	0.00341935	0.0128427	0.03793069	0.1452167
7133	1	-26.42299	-41.35177	14.92878	0.001062576	0.004634472	0.02810279	0.003825651	0.00396619	0.00396619	0.00396619	0.00396619	0.00396619	0.00396619	0.00396619	0.00396619	0.00396619	0.00396619	0.00396619	0.00396619	0.00396619	0.00396619	0.00396619	0.00396619	0.00396619	0.00396619	0.0001305414	0.0281028	0.00106258	0.00463447	0.03379984	0.1173435
7134	2	-35.72873	-49.09915	13.37042	0.007730507	0.001048168	0.03155813	0.04563724	0.00322288	0.00322288	0.00322288	0.00322288	0.00322288	0.00322288	0.00322288	0.00322288	0.00322288	0.00322288	0.00322288	0.00322288	0.00322288	0.00322288	0.00322288	0.00322288	0.00322288	0.00322288	0.0695095	0.0315581	0.00773051	0.00104817	0.0403368	0.07989925
7135	3	-27.20171	-42.02453	14.82282	0.001333453	0.0006079733	0.03242973	0.005649938	0.0060558	0.0060558	0.0060558	0.0060558	0.0060558	0.0060558	0.0060558	0.0060558	0.0060558	0.0060558	0.0060558	0.0060558	0.0060558	0.0060558	0.0060558	0.0060558	0.0060558	0.0060558	0.005000744	0.0324297	0.00133345	0.000607973	0.03437115	0.1761885
7136	0	-42.99086	-52.78905	9.798193	0.004570475	0.01230067	0.04478144	0.1489419	0.0227507	0.0227507	0.0227507	0.0227507	0.0227507	0.0227507	0.0227507	0.0227507	0.0227507	0.0227507	0.0227507	0.0227507	0.0227507	0.0227507	0.0227507	0.0227507	0.0227507	0.0227507	0.1778467	0.0447814	0.00457048	0.0123007	0.06165259	0.3690145
7137	1	-27.52726	-42.01375	14.48649	0.0003486759	0.005413789	0.03438902	0.004588498	0.00950467	0.00950467	0.00950467	0.00950467	0.00950467	0.00950467	0.00950467	0.00950467	0.00950467	0.00950467	0.00950467	0.00950467	0.00950467	0.00950467	0.00950467	0.00950467	0.00950467	0.00950467	0.0002170672	0.034389	0.000348676	0.00541379	0.04015148	0.2367204
7138	2	-36.59622	-50.7811	14.18488	0.004833302	0.002868944	0.01457322	0.1142338	0.000707487	0.000707487	0.000707487	0.000707487	0.000707487	0.000707487	0.000707487	0.000707487	0.000707487	0.000707487	0.000707487	0.000707487	0.000707487	0.000707487	0.000707487	0.000707487	0.000707487	0.000707487	0.04282045	0.0145732	0.0048333	0.00286894	0.02227547	0.03176081
7139	3	-31.26056	-45.51632	14.25575	0.001888855	8.454072e-05	0.04060476	0.00532205	0.0310356	0.0310356	0.0310356	0.0310356	0.0310356	0.0310356	0.0310356	0.0310356	0.0310356	0.0310356	0.0310356	0.0310356	0.0310356	0.0310356	0.0310356	0.0310356	0.0310356	0.0310356	0.005983378	0.0406048	0.00188886	8.45407e-05	0.04257816	0.7289097
7140	0	-37.5281	-49.61727	12.08917	0.0001179347	0.001049413	0.06099757	0.07686722	0.0288182	0.0288182	0.0288182	0.0288182	0.0288182	0.0288182	0.0288182	0.0288182	0.0288182	0.0288182	0.0288182	0.0288182	0.0288182	0.0288182	0.0288182	0.0288182	0.0288182	0.0288182	0.01732496	0.0609976	0.000117935	0.00104941	0.06216492	0.4635771
7141	1	-29.5433	-43.43526	13.89196	0.002703824	0.007415828	0.03885302	0.003841597	0.0220448	0.0220448	0.0220448	0.0220448	0.0220448	0.0220448	0.0220448	0.0220448	0.0220448	0.0220448	0.0220448	0.0220448	0.0220448	0.0220448	0.0220448	0.0220448	0.0220448	0.0220448	0.0001704567	0.038853	0.00270382	0.00741583	0.04897267	0.4501455
7142	2	-35.16295	-48.0475	12.88455	0.00464492	0.0004416184	0.05024748	0.04790955	0.0294399	0.0294399	0.0294399	0.0294399	0.0294399	0.0294399	0.0294399	0.0294399	0.0294399	0.0294399	0.0294399	0.0294399	0.0294399	0.0294399	0.0294399	0.0294399	0.0294399	0.0294399	0.01339736	0.0502475	0.00464492	0.000441618	0.05533402	0.5320406
7143	3	-28.41488	-42.90853	14.49365	0.00325826	0.002086499	0.03393897	0.004710018	0.00477091	0.00477091	0.00477091	0.00477091	0.00477091	0.00477091	0.00477091	0.00477091	0.00477091	0.00477091	0.00477091	0.00477091	0.00477091	0.00477091	0.00477091	0.00477091	0.00477091	0.00477091	0.005305292	0.033939	0.00325826	0.0020865	0.03928373	0.1214476
7144	0	-36.23671	-48.6777	12.441	0.001568271	0.008255675	0.05144569	0.05225811	0.0342993	0.0342993	0.0342993	0.0342993	0.0342993	0.0342993	0.0342993	0.0342993	0.0342993	0.0342993	0.0342993	0.0342993	0.0342993	0.0342993	0.0342993	0.0342993	0.0342993	0.0342993	0.01286545	0.0514457	0.00156827	0.00825568	0.06126964	0.559809
7145	1	-23.95939	-38.79129	14.8319	0.001935291	0.001079086	0.03259992	0.001192553	0.00202379	0.00202379	0.00202379	0.00202379	0.00202379	0.00202379	0.00202379	0.00202379	0.00202379	0.00202379	0.00202379	0.00202379	0.00202379	0.00202379	0.00202379	0.00202379	0.00202379	0.00202379	5.890146e-05	0.0325999	0.00193529	0.00107909	0.0356143	0.05682527
7146	2	-37.01088	-51.94692	14.93604	0.01223906	0.0001764845	0.009097492	0.07797557	0.0070024	0.0070024	0.0070024	0.0070024	0.0070024	0.0070024	0.0070024	0.0070024	0.0070024	0.0070024	0.0070024	0.0070024	0.0070024	0.0070024	0.0070024	0.0070024	0.0070024	0.0070024	0.009169926	0.00909749	0.0122391	0.000176484	0.02151303	0.3254958
7147	3	-33.20596	-47.30681	14.10084	0.01546955	0.008283164	0.02096527	0.0111107	0.0249746	0.0249746	0.0249746	0.0249746	0.0249746	0.0249746	0.0249746	0.0249746	0.0249746	0.0249746	0.0249746	0.0249746	0.0249746	0.0249746	0.0249746	0.0249746	0.0249746	0.0249746	0.001071311	0.0209653	0.0154696	0.00828316	0.04471799	0.5584915
7148	0	-38.38599	-50.8192	12.43321	0.005340166	0.003185874	0.05378899	0.03510535	0.0160329	0.0160329	0.0160329	0.0160329	0.0160329	0.0160329	0.0160329	0.0160329	0.0160329	0.0160329	0.0160329	0.0160329	0.0160329	0.0160329	0.0160329	0.0160329	0.0160329	0.0160329	0.02365723	0.053789	0.00534017	0.00318587	0.06231503	0.2572883
7149	1	-25.19744	-40.36593	15.1685	0.003262013	0.003017276	0.02435139	0.001490449	0.000940597	0.000940597	0.000940597	0.000940597	0.000940597	0.000940597	0.000940597	0.000940597	0.000940597	0.000940597	0.000940597	0.000940597	0.000940597	0.000940597	0.000940597	0.000940597	0.000940597	0.000940597	0.0001385856	0.0243514	0.00326201	0.00301728	0.03063068	0.03070768
7150	2	-35.79333	-49.26094	13.4676	0.02212958	0.0009895681	0.02403584	0.05293133	0.00760063	0.00760063	0.00760063	0.00760063	0.00760063	0.00760063	0.00760063	0.00760063	0.00760063	0.00760063	0.00760063	0.00760063	0.00760063	0.00760063	0.00760063	0.00760063	0.00760063	0.00760063	0.005930719	0.0240358	0.0221296	0.000989568	0.04715498	0.1611841
7151	3	-27.52073	-42.64716	15.12644	0.0002363842	0.0009529561	0.02838181	0.01212603	0.00263815	0.00263815	0.00263815	0.00263815	0.00263815	0.00263815	0.00263815	0.00263815	0.00263815	0.00263815	0.00263815	0.00263815	0.00263815	0.00263815	0.00263815	0.00263815	0.00263815	0.00263815	0.000945257	0.0283818	0.000236384	0.000952956	0.02957115	0.08921355
7152	0	-34.83461	-48.45932	13.62471	0.001762658	0.02638836	0.0188138	0.02558247	0.0176174	0.0176174	0.0176174	0.0176174	0.0176174	0.0176174	0.0176174	0.0176174	0.0176174	0.0176174	0.0176174	0.0176174	0.0176174	0.0176174	0.0176174	0.0176174	0.0176174	0.0176174	0.01886782	0.0188138	0.00176266	0.0263884	0.04696481	0.3751196
7153	1	-26.99031	-42.01709	15.02679	0.003262013	0.00486126	0.02435139	0.001861205	0.0057408	0.0057408	0.0057408	0.0057408	0.0057408	0.0057408	0.0057408	0.0057408	0.0057408	0.0057408	0.0057408	0.0057408	0.0057408	0.0057408	0.0057408	0.0057408	0.0057408	0.0057408	0.00134476	0.0243514	0.00326201	0.00486126	0.03247466	0.1767779
7154	2	-34.87351	-48.76275	13.88924	0.005288438	0.02462507	0.0127806	0.03649555	0.0158633	0.0158633	0.0158633	0.0158633	0.0158633	0.0158633	0.0158633	0.0158633	0.0158633	0.0158633	0.0158633	0.0158633	0.0158633	0.0158633	0.0158633	0.0158633	0.0158633	0.0158633	0.01066938	0.0127806	0.00528844	0.0246251	0.04269411	0.3715577
7155	3	-30.8252	-45.07495	14.24976	0.01451078	0.0009818524	0.02716284	0.0104895	0.0115076	0.0115076	0.0115076	0.0115076	0.0115076	0.0115076	0.0115076	0.0115076	0.0115076	0.0115076	0.0115076	0.0115076	0.0115076	0.0115076	0.0115076	0.0115076	0.0115076	0.0115076	0.0008873068	0.0271628	0.0145108	0.000981852	0.04265548	0.2697809
7156	0	-34.57975	-48.27015	13.69039	0.00525252	0.02329997	0.0188138	0.009771414	0.0213872	0.0213872	0.0213872	0.0213872	0.0213872	0.0213872	0.0213872	0.0213872	0.0213872	0.0213872	0.0213872	0.0213872	0.0213872	0.0213872	0.0213872	0.0213872	0.0213872	0.0213872	0.02536864	0.0188138	0.00525252	0.0233	0.04736629	0.4515271
7157	1	-27.23148	-42.46408	15.2326	0.0004981866	0.00398967	0.02435139	0.001551648	0.00533456	0.00533456	0.00533456	0.00533456	0.00533456	0.00533456	0.00533456	0.00533456	0.00533456	0.00533456	0.00533456	0.00533456	0.00533456	0.00533456	0.00533456	0.00533456	0.00533456	0.00533456	0.005901943	0.0243514	0.000498187	0.00398967	0.02883925	0.1849757
7158	2	-34.97092	-49.25351	14.28259	0.02085871	0.002317901	0.007487139	0.06807534	0.00186755	0.00186755	0.00186755	0.00186755	0.00186755	0.00186755	0.00186755	0.00186755	0.00186755	0.00186755	0.00186755	0.00186755	0.00186755	0.00186755	0.00186755	0.00186755	0.00186755	0.00186755	0.02191797	0.00748714	0.0208587	0.0023179	0.03066375	0.06090424
7159	3	-33.19411	-47.39449	14.20039	0.02883694	0.002684117	0.01233746	0.00581082	0.00362212	0.00362212	0.00362212	0.00362212	0.00362212	0.00362212	0.00362212	0.00362212	0.00362212	0.00362212	0.00362212	0.00362212	0.00362212	0.00362212	0.00362212	0.00362212	0.00362212	0.00362212	0.00228658	0.0123375	0.0288369	0.00268412	0.04385851	0.08258654
7160	0	-33.36766	-47.61589	14.24823	0.01787708	0.01395901	0.01079928	0.006162203	0.00286581	0.00286581	0.00286581	0.00286581	0.00286581	0.00286581	0.00286581	0.00286581	0.00286581	0.00286581	0.00286581	0.00286581	0.00286581	0.00286581	0.00286581	0.00286581	0.00286581	0.00286581	0.005504423	0.0107993	0.0178771	0.013959	0.04263536	0.06721664
7161	1	-31.28553	-44.18671	12.90117	0.003633388	0.00632847	0.05329725	0.003337324	0.0343819	0.0343819	0.0343819	0.0343819	0.0343819	0.0343819	0.0343819	0.0343819	0.0343819	0.0343819	0.0343819	0.0343819	0.0343819	0.0343819	0.0343819	0.0343819	0.0343819	0.0343819	0.002181169	0.0532973	0.00363339	0.00632847	0.06325911	0.5435097
7162	2	-35.10142	-49.04079	13.93937	0.02107983	0.01418807	0.007487139	0.02492188	0.0112439	0.0112439	0.0112439	0.0112439	0.0112439	0.0112439	0.0112439	0.0112439	0.0112439	0.0112439	0.0112439	0.0112439	0.0112439	0.0112439	0.0112439	0.0112439	0.0112439	0.0112439	0.01681377	0.00748714	0.0210798	0.0141881	0.04275504	0.2629842
7163	3	-30.48746	-45.72113	15.23367	0.01975298	0.0005736098	0.008879412	0.00298633	0.00425845	0.00425845	0.00425845	0.00425845	0.00425845	0.00425845	0.00425845	0.00425845	0.00425845	0.00425845	0.00425845	0.00425845	0.00425845	0.00425845	0.00425845	0.00425845	0.00425845	0.00425845	0.001855308	0.00887941	0.019753	0.00057361	0.029206	0.1458073
7164	0	-31.3172	-45.99578	14.67858	0.01654956	0.004080788	0.01486921	0.01515663	0.00112169	0.00112169	0.00112169	0.00112169	0.00112169	0.00112169	0.00112169	0.00112169	0.00112169	0.00112169	0.00112169	0.00112169	0.00112169	0.00112169	0.00112169	0.00112169	0.00112169	0.00112169	0.002210723	0.0148692	0.0165496	0.00408079	0.03549955	0.03159741
7165	1	-28.07091	-43.28583	15.21492	0.0008592463	0.002619862	0.02556963	0.006931165	0.00938851	0.00938851	0.00938851	0.00938851	0.00938851	0.00938851	0.00938851	0.00938851	0.00938851	0.00938851	0.00938851	0.00938851	0.00938851	0.00938851	0.00938851	0.00938851	0.00938851	0.00938851	0.0008593529	0.0255696	0.000859246	0.00261986	0.02904874	0.3231985
7166	2	-35.74421	-50.11869	14.37448	0.005936701	0.0170302	0.004049832	0.04101094	0.00223339	0.00223339	0.00223339	0.00223339	0.00223339	0.00223339	0.00223339	0.00223339	0.00223339	0.00223339	0.00223339	0.00223339	0.00223339	0.00223339	0.00223339	0.00223339	0.00223339	0.00223339	0.06470222	0.00404983	0.0059367	0.0170302	0.02701673	0.08266684
7167	3	-33.44334	-47.88404	14.4407	0.006996197	0.02107563	0.008882044	0.03085862	0.00757286	0.00757286	0.00757286	0.00757286	0.00757286	0.00757286	0.00757286	0.00757286	0.00757286	0.00757286	0.00757286	0.00757286	0.00757286	0.00757286	0.00757286	0.00757286	0.00757286	0.00757286	0.0003648272	0.00888204	0.0069962	0.0210756	0.03695387	0.2049273
7168	0	-31.42524	-46.5394	15.11416	0.006627644	0.004893968	0.01583864	0.02280877	0.00384457	0.00384457	0.00384457	0.00384457	0.00384457	0.00384457	0.00384457	0.00384457	0.00384457	0.00384457	0.00384457	0.00384457	0.00384457	0.00384457	0.00384457	0.00384457	0.00384457	0.00384457	0.006590085	0.0158386	0.00662764	0.00489397	0.02736025	0.1405166
7169	1	-28.30897	-43.94065	15.63169	0.00275056	0.005674262	0.01490646	0.004632323	0.00162112	0.00162112	0.00162112	0.00162112	0.00162112	0.00162112	0.00162112	0.00162112	0.00162112	0.00162112	0.00162112	0.00162112	0.00162112	0.00162112	0.00162112	0.00162112	0.00162112	0.00162112	0.0005302546	0.0149065	0.00275056	0.00567426	0.02333128	0.06948249
7170	2	-33.36984	-48.01258	14.64274	0.01154234	0.01865391	0.005017482	0.009652587	0.00680111	0.00680111	0.00680111	0.00680111	0.00680111	0.00680111	0.00680111	0.00680111	0.00680111	0.00680111	0.00680111	0.00680111	0.00680111	0.00680111	0.00680111	0.00680111	0.00680111	0.00680111	0.01325117	0.00501748	0.0115423	0.0186539	0.03521373	0.1931381
7171	3	-29.3041	-44.55589	15.25179	0.002617818	0.001012731	0.02282255	0.01875402	0.00141049	0.00141049	0.00141049	0.00141049	0.00141049	0.00141049	0.00141049	0.00141049	0.00141049	0.00141049	0.00141049	0.00141049	0.00141049	0.00141049	0.00141049	0.00141049	0.00141049	0.00141049	0.003076945	0.0228226	0.00261782	0.00101273	0.0264531	0.05332054
7172	0	-34.28691	-47.8742	13.58729	0.006744546	0.032015	0.01433095	0.0007689393	0.0254055	0.0254055	0.0254055	0.0254055	0.0254055	0.0254055	0.0254055	0.0254055	0.0254055	0.0254055	0.0254055	0.0254055	0.0254055	0.0254055	0.0254055	0.0254055	0.0254055	0.0254055	0.005586529	0.014331	0.00674455	0.032015	0.0530905	0.4785316
7173	1	-26.18883	-41.39669	15.20786	0.001243981	0.0007540644	0.02748455	0.00312742	0.00855234	0.00855234	0.00855234	0.00855234	0.00855234	0.00855234	0.00855234	0.00855234	0.00855234	0.00855234	0.00855234	0.00855234	0.00855234	0.00855234	0.00855234	0.00855234	0.00855234	0.00855234	0.002406057	0.0274845	0.00124398	0.000754064	0.02948259	0.290081
7174	2	-27.6298	-42.4409	14.8111	0.002438969	0.0007965591	0.031282	0.001755703	0.000724966	0.000724966	0.000724966	0.000724966	0.000724966	0.000724966	0.000724966	0.000724966	0.000724966	0.000724966	0.000724966	0.000724966	0.000724966	0.000724966	0.000724966	0.000724966	0.000724966	0.000724966	0.009066837	0.031282	0.00243897	0.000796559	0.03451753	0.02100283
7175	3	-29.4535	-44.68978	15.23628	0.01510991	0.001546026	0.0124104	0.004361834	0.00206994	0.00206994	0.00206994	0.00206994	0.00206994	0.00206994	0.00206994	0.00206994	0.00206994	0.00206994	0.00206994	0.00206994	0.00206994	0.00206994	0.00206994	0.00206994	0.00206994	0.00206994	0.001173215	0.0124104	0.0151099	0.00154603	0.02906633	0.07121441
7176	0	-31.1923	-45.90377	14.71146	0.02420799	0.001333006	0.01138477	0.0003037803	0.00813024	0.00813024	0.00813024	0.00813024	0.00813024	0.00813024	0.00813024	0.00813024	0.00813024	0.00813024	0.00813024	0.00813024	0.00813024	0.00813024	0.00813024	0.00813024	0.00813024	0.00813024	0.004034696	0.0113848	0.024208	0.00133301	0.03692577	0.220178
7177	1	-26.30283	-40.9764	14.67357	0.0001554789	0.001297138	0.03553101	0.003557343	0.0052687	0.0052687	0.0052687	0.0052687	0.0052687	0.0052687	0.0052687	0.0052687	0.0052687	0.0052687	0.0052687	0.0052687	0.0052687	0.0052687	0.0052687	0.0052687	0.0052687	0.0052687	0.004175317	0.035531	0.000155479	0.00129714	0.03698362	0.1424604
7178	2	-30.71045	-45.01442	14.30397	0.003953407	0.001130103	0.03490107	0.001132587	0.0081913	0.0081913	0.0081913	0.0081913	0.0081913	0.0081913	0.0081913	0.0081913	0.0081913	0.0081913	0.0081913	0.0081913	0.0081913	0.0081913	0.0081913	0.0081913	0.0081913	0.0081913	0.02306471	0.0349011	0.00395341	0.0011301	0.03998458	0.2048614
7179	3	-34.86976	-49.86113	14.99137	0.0007663488	0.0232498	0.007163478	0.007472544	0.0172866	0.0172866	0.0172866	0.0172866	0.0172866	0.0172866	0.0172866	0.0172866	0.0172866	0.0172866	0.0172866	0.0172866	0.0172866	0.0172866	0.0172866	0.0172866	0.0172866	0.0172866	0.008119837	0.00716348	0.000766349	0.0232498	0.03117963	0.5544196
7180	0	-28.17785	-43.63626	15.45841	0.01118164	0.001296387	0.01398977	0.0002385074	0.00207184	0.00207184	0.00207184	0.00207184	0.00207184	0.00207184	0.00207184	0.00207184	0.00207184	0.00207184	0.00207184	0.00207184	0.00207184	0.00207184	0.00207184	0.00207184	0.00207184	0.00207184	0.0008305377	0.0139898	0.0111816	0.00129639	0.0264678	0.07827774
7181	1	-30.43004	-44.32675	13.89671	0.007381112	0.003191206	0.0376567	0.007403017	0.0222357	0.0222357	0.0222357	0.0222357	0.0222357	0.0222357	0.0222357	0.0222357	0.0222357	0.0222357	0.0222357	0.0222357	0.0222357	0.0222357	0.0222357	0.0222357	0.0222357	0.0222357	0.001213263	0.0376567	0.00738111	0.00319121	0.04822902	0.4610437
7182	2	-28.67784	-43.34759	14.66976	0.002609435	0.002192216	0.03148839	0.00302324	0.00757202	0.00757202	0.00757202	0.00757202	0.00757202	0.00757202	0.00757202	0.00757202	0.00757202	0.00757202	0.00757202	0.00757202	0.00757202	0.00757202	0.00757202	0.00757202	0.00757202	0.00757202	0.009827902	0.0314884	0.00260943	0.00219222	0.03629004	0.2086529
7183	3	-31.78588	-46.65876	14.87288	0.0130161	0.009685831	0.009395556	0.01276558	0.00225182	0.00225182	0.00225182	0.00225182	0.00225182	0.00225182	0.00225182	0.00225182	0.00225182	0.00225182	0.00225182	0.00225182	0.00225182	0.00225182	0.00225182	0.00225182	0.00225182	0.00225182	0.00840742	0.00939556	0.0130161	0.00968583	0.03209748	0.07015569
7184	0	-29.35474	-44.8763	15.52157	0.009290318	0.00563687	0.01068143	0.0001363018	0.00394968	0.00394968	0.00394968	0.00394968	0.00394968	0.00394968	0.00394968	0.00394968	0.00394968	0.00394968	0.00394968	0.00394968	0.00394968	0.00394968	0.00394968	0.00394968	0.00394968	0.00394968	0.0004845326	0.0106814	0.00929032	0.00563687	0.02560862	0.1542325
7185	1	-32.92173	-46.83289	13.91116	0.0005475825	0.02053436	0.02674058	0.006659759	0.0281662	0.0281662	0.0281662	0.0281662	0.0281662	0.0281662	0.0281662	0.0281662	0.0281662	0.0281662	0.0281662	0.0281662	0.0281662	0.0281662	0.0281662	0.0281662	0.0281662	0.0281662	0.003287098	0.0267406	0.000547583	0.0205344	0.04782252	0.5889735
7186	2	-31.6429	-45.86687	14.22397	0.002794884	0.006119508	0.03148839	0.009994473	0.0117916	0.0117916	0.0117916	0.0117916	0.0117916	0.0117916	0.0117916	0.0117916	0.0117916	0.0117916	0.0117916	0.0117916	0.0117916	0.0117916	0.0117916	0.0117916	0.0117916	0.0117916	0.0193466	0.0314884	0.00279488	0.00611951	0.04040278	0.2918517
7187	3	-30.48691	-45.70507	15.21816	0.01332771	0.0002926776	0.01544523	0.005957779	0.00924469	0.00924469	0.00924469	0.00924469	0.00924469	0.00924469	0.00924469	0.00924469	0.00924469	0.00924469	0.00924469	0.00924469	0.00924469	0.00924469	0.00924469	0.00924469	0.00924469	0.00924469	0.001393699	0.0154452	0.0133277	0.000292678	0.02906562	0.3180628
7188	0	-28.93078	-43.26495	14.33417	0.01107251	0.0007253932	0.03107954	0.0002054224	0.00285263	0.00285263	0.00285263	0.00285263	0.00285263	0.00285263	0.00285263	0.00285263	0.00285263	0.00285263	0.00285263	0.00285263	0.00285263	0.00285263	0.00285263	0.00285263	0.00285263	0.00285263	0.001214735	0.0310795	0.0110725	0.000725393	0.04287744	0.06652975
7189	1	-30.83239	-45.51389	14.6815	0.005338801	0.003608264	0.02674058	0.008091038	0.0151454	0.0151454	0.0151454	0.0151454	0.0151454	0.0151454	0.0151454	0.0151454	0.0151454	0.0151454	0.0151454	0.0151454	0.0151454	0.0151454	0.0151454	0.0151454	0.0151454	0.0151454	0.007700355	0.0267406	0.0053388	0.00360826	0.03568765	0.4243887
7190	2	-30.02065	-44.49172	14.47107	0.0005539608	0.007458848	0.03148839	0.005761551	0.0176119	0.0176119	0.0176119	0.0176119	0.0176119	0.0176119	0.0176119	0.0176119	0.0176119	0.0176119	0.0176119	0.0176119	0.0176119	0.0176119	0.0176119	0.0176119	0.0176119	0.0176119	0.005026923	0.0314884	0.000553961	0.00745885	0.0395012	0.4458567
7191	3	-36.30244	-49.91822	13.61577	0.02431142	0.02065031	0.004790256	0.01884455	0.0256531	0.0256531	0.0256531	0.0256531	0.0256531	0.0256531	0.0256531	0.0256531	0.0256531	0.0256531	0.0256531	0.0256531	0.0256531	0.0256531	0.0256531	0.0256531	0.0256531	0.0256531	0.00746369	0.00479026	0.0243114	0.0206503	0.04975198	0.5156202
7192	0	-25.57308	-40.38924	14.81616	0.0004756805	0.005720068	0.02961511	0.0003875958	0.000133237	0.000133237	0.000133237	0.000133237	0.000133237	0.000133237	0.000133237	0.000133237	0.000133237	0.000133237	0.000133237	0.000133237	0.000133237	0.000133237	0.000133237	0.000133237	0.000133237	0.000133237	0.001096208	0.0296151	0.000475681	0.00572007	0.03581086	0.003720584
7193	1	-30.94815	-46.372	15.42386	0.0004129092	0.001706114	0.02069052	0.02428176	0.00316297	0.00316297	0.00316297	0.00316297	0.00316297	0.00316297	0.00316297	0.00316297	0.00316297	0.00316297	0.00316297	0.00316297	0.00316297	0.00316297	0.00316297	0.00316297	0.00316297	0.00316297	0.00522708	0.0206905	0.000412909	0.00170611	0.02280954	0.1386687
7194	2	-29.92538	-44.92382	14.99844	7.775228e-06	0.003054178	0.0259546	0.02685732	0.00130111	0.00130111	0.00130111	0.00130111	0.00130111	0.00130111	0.00130111	0.00130111	0.00130111	0.00130111	0.00130111	0.00130111	0.00130111	0.00130111	0.00130111	0.00130111	0.00130111	0.00130111	0.002801316	0.0259546	7.77523e-06	0.00305418	0.02901655	0.04484036
7195	3	-30.07722	-45.24849	15.17127	0.009182838	0.001402668	0.0175819	0.01621559	0.00316158	0.00316158	0.00316158	0.00316158	0.00316158	0.00316158	0.00316158	0.00316158	0.00316158	0.00316158	0.00316158	0.00316158	0.00316158	0.00316158	0.00316158	0.00316158	0.00316158	0.00316158	0.001959189	0.0175819	0.00918284	0.00140267	0.02816741	0.1122424
7196	0	-31.60044	-43.01365	11.41321	2.319899e-05	0.005908426	0.07975897	0.0002655673	0.0684342	0.0684342	0.0684342	0.0684342	0.0684342	0.0684342	0.0684342	0.0684342	0.0684342	0.0684342	0.0684342	0.0684342	0.0684342	0.0684342	0.0684342	0.0684342	0.0684342	0.0684342	0.0008484389	0.079759	2.3199e-05	0.00590843	0.0856906	0.79862
7197	1	-32.93289	-47.85969	14.9268	0.01849724	0.0001535368	0.00886566	0.02507337	0.00132178	0.00132178	0.00132178	0.00132178	0.00132178	0.00132178	0.00132178	0.00132178	0.00132178	0.00132178	0.00132178	0.00132178	0.00132178	0.00132178	0.00132178	0.00132178	0.00132178	0.00132178	0.02199449	0.00886566	0.0184972	0.000153537	0.02751644	0.04803619
7198	2	-28.5375	-43.63278	15.09528	0.0009550828	0.002829447	0.0259546	0.01435806	0.00344136	0.00344136	0.00344136	0.00344136	0.00344136	0.00344136	0.00344136	0.00344136	0.00344136	0.00344136	0.00344136	0.00344136	0.00344136	0.00344136	0.00344136	0.00344136	0.00344136	0.00344136	0.0006816167	0.0259546	0.000955083	0.00282945	0.02973913	0.1157182
7199	3	-32.36084	-46.69491	14.33407	0.004251891	0.01855134	0.01723102	0.01976983	0.00987145	0.00987145	0.00987145	0.00987145	0.00987145	0.00987145	0.00987145	0.00987145	0.00987145	0.00987145	0.00987145	0.00987145	0.00987145	0.00987145	0.00987145	0.00987145	0.00987145	0.00987145	0.001078183	0.017231	0.00425189	0.0185513	0.04003425	0.2465751
7200	0	-29.25708	-40.96116	11.70409	0.0007890559	0.0008793154	0.07975897	0.0003646144	0.0478777	0.0478777	0.0478777	0.0478777	0.0478777	0.0478777	0.0478777	0.0478777	0.0478777	0.0478777	0.0478777	0.0478777	0.0478777	0.0478777	0.0478777	0.0478777	0.0478777	0.0478777	0.0007786072	0.079759	0.000789056	0.000879315	0.08142734	0.58798
