Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	gamma	speciation_rates[1]	total_speciation	turnover
2178	0	-33.76104	-39.74025	5.979212	0.04095056	0.002181214	0.00801786	0.00801786	0.00801786	0.00801786	0.00801786	0.00801786	0.00801786	0.00801786	0.00801786	0.00801786	0.00801786	0.00801786	0.00801786	0.00801786	0.00801786	0.00801786	0.00801786	0.00801786	0.003120924	0.0409506	0.04095056	0.1957936
2179	1	-40.25517	-45.15725	4.902072	0.05484737	0.002362351	0.016403	0.016403	0.016403	0.016403	0.016403	0.016403	0.016403	0.016403	0.016403	0.016403	0.016403	0.016403	0.016403	0.016403	0.016403	0.016403	0.016403	0.016403	0.01574263	0.0548474	0.05484737	0.2990667
2180	0	-34.99215	-42.52025	7.528101	0.01835812	0.003398617	0.00358841	0.00358841	0.00358841	0.00358841	0.00358841	0.00358841	0.00358841	0.00358841	0.00358841	0.00358841	0.00358841	0.00358841	0.00358841	0.00358841	0.00358841	0.00358841	0.00358841	0.00358841	0.00131442	0.0183581	0.01835812	0.1954673
2181	1	-37.80907	-42.77867	4.969596	0.05484737	0.004589476	0.0300073	0.0300073	0.0300073	0.0300073	0.0300073	0.0300073	0.0300073	0.0300073	0.0300073	0.0300073	0.0300073	0.0300073	0.0300073	0.0300073	0.0300073	0.0300073	0.0300073	0.0300073	0.006763056	0.0548474	0.05484737	0.547106
2182	0	-33.94505	-41.18451	7.239453	0.02251498	0.004837535	0.00383679	0.00383679	0.00383679	0.00383679	0.00383679	0.00383679	0.00383679	0.00383679	0.00383679	0.00383679	0.00383679	0.00383679	0.00383679	0.00383679	0.00383679	0.00383679	0.00383679	0.00383679	0.0003501598	0.022515	0.02251498	0.1704106
2183	1	-41.55744	-47.46403	5.906594	0.03700375	0.01759983	0.0207712	0.0207712	0.0207712	0.0207712	0.0207712	0.0207712	0.0207712	0.0207712	0.0207712	0.0207712	0.0207712	0.0207712	0.0207712	0.0207712	0.0207712	0.0207712	0.0207712	0.0207712	0.02191968	0.0370038	0.03700375	0.5613279
2184	0	-34.48856	-41.70873	7.22017	0.02257778	0.005961172	0.00339337	0.00339337	0.00339337	0.00339337	0.00339337	0.00339337	0.00339337	0.00339337	0.00339337	0.00339337	0.00339337	0.00339337	0.00339337	0.00339337	0.00339337	0.00339337	0.00339337	0.00339337	0.0007258731	0.0225778	0.02257778	0.1502967
2185	1	-39.68584	-45.92704	6.241199	0.03259671	0.01250292	0.0104444	0.0104444	0.0104444	0.0104444	0.0104444	0.0104444	0.0104444	0.0104444	0.0104444	0.0104444	0.0104444	0.0104444	0.0104444	0.0104444	0.0104444	0.0104444	0.0104444	0.0104444	0.02365486	0.0325967	0.03259671	0.3204126
2186	0	-33.60544	-40.82204	7.216604	0.02257778	0.004495416	9.49629e-05	9.49629e-05	9.49629e-05	9.49629e-05	9.49629e-05	9.49629e-05	9.49629e-05	9.49629e-05	9.49629e-05	9.49629e-05	9.49629e-05	9.49629e-05	9.49629e-05	9.49629e-05	9.49629e-05	9.49629e-05	9.49629e-05	9.49629e-05	0.002548251	0.0225778	0.02257778	0.004206033
2187	1	-40.8336	-47.46111	6.627509	0.02424119	0.02172046	0.00388057	0.00388057	0.00388057	0.00388057	0.00388057	0.00388057	0.00388057	0.00388057	0.00388057	0.00388057	0.00388057	0.00388057	0.00388057	0.00388057	0.00388057	0.00388057	0.00388057	0.00388057	0.03287206	0.0242412	0.02424119	0.1600815
2188	0	-34.32383	-40.50113	6.177302	0.03823032	0.002777605	0.0204218	0.0204218	0.0204218	0.0204218	0.0204218	0.0204218	0.0204218	0.0204218	0.0204218	0.0204218	0.0204218	0.0204218	0.0204218	0.0204218	0.0204218	0.0204218	0.0204218	0.0204218	0.001293892	0.0382303	0.03823032	0.534179
2189	1	-39.38151	-46.10318	6.721665	0.02424119	0.01894022	0.000202092	0.000202092	0.000202092	0.000202092	0.000202092	0.000202092	0.000202092	0.000202092	0.000202092	0.000202092	0.000202092	0.000202092	0.000202092	0.000202092	0.000202092	0.000202092	0.000202092	0.000202092	0.02623674	0.0242412	0.02424119	0.0083367
2190	0	-34.9216	-40.89632	5.974714	0.04061587	0.004696032	0.0129276	0.0129276	0.0129276	0.0129276	0.0129276	0.0129276	0.0129276	0.0129276	0.0129276	0.0129276	0.0129276	0.0129276	0.0129276	0.0129276	0.0129276	0.0129276	0.0129276	0.0129276	0.003341672	0.0406159	0.04061587	0.3182903
2191	1	-38.58825	-45.34067	6.752422	0.02575383	0.02117594	0.00267868	0.00267868	0.00267868	0.00267868	0.00267868	0.00267868	0.00267868	0.00267868	0.00267868	0.00267868	0.00267868	0.00267868	0.00267868	0.00267868	0.00267868	0.00267868	0.00267868	0.00267868	0.01059443	0.0257538	0.02575383	0.104011
2192	0	-32.08889	-38.78448	6.695587	0.03066037	0.002970877	0.00366965	0.00366965	0.00366965	0.00366965	0.00366965	0.00366965	0.00366965	0.00366965	0.00366965	0.00366965	0.00366965	0.00366965	0.00366965	0.00366965	0.00366965	0.00366965	0.00366965	0.00366965	0.0009727648	0.0306604	0.03066037	0.1196872
2193	1	-37.06534	-42.71363	5.648286	0.04461318	0.007577476	0.0128271	0.0128271	0.0128271	0.0128271	0.0128271	0.0128271	0.0128271	0.0128271	0.0128271	0.0128271	0.0128271	0.0128271	0.0128271	0.0128271	0.0128271	0.0128271	0.0128271	0.0128271	0.005802625	0.0446132	0.04461318	0.2875192
2194	0	-33.42761	-39.51606	6.088444	0.0394668	0.003438145	0.00266146	0.00266146	0.00266146	0.00266146	0.00266146	0.00266146	0.00266146	0.00266146	0.00266146	0.00266146	0.00266146	0.00266146	0.00266146	0.00266146	0.00266146	0.00266146	0.00266146	0.00266146	0.001074445	0.0394668	0.0394668	0.0674355
2195	1	-39.00565	-45.77764	6.771984	0.02764397	0.009331092	0.0134169	0.0134169	0.0134169	0.0134169	0.0134169	0.0134169	0.0134169	0.0134169	0.0134169	0.0134169	0.0134169	0.0134169	0.0134169	0.0134169	0.0134169	0.0134169	0.0134169	0.0134169	0.00757398	0.027644	0.02764397	0.4853476
2196	0	-32.25972	-39.63288	7.373165	0.02088893	0.001589578	0.000873159	0.000873159	0.000873159	0.000873159	0.000873159	0.000873159	0.000873159	0.000873159	0.000873159	0.000873159	0.000873159	0.000873159	0.000873159	0.000873159	0.000873159	0.000873159	0.000873159	0.000873159	0.001332376	0.0208889	0.02088893	0.04180007
2197	1	-37.81289	-44.57745	6.764557	0.02764397	0.0125129	0.00866262	0.00866262	0.00866262	0.00866262	0.00866262	0.00866262	0.00866262	0.00866262	0.00866262	0.00866262	0.00866262	0.00866262	0.00866262	0.00866262	0.00866262	0.00866262	0.00866262	0.00866262	0.005134923	0.027644	0.02764397	0.313364
2198	0	-32.85439	-38.97826	6.123876	0.03904133	0.002805981	0.0097769	0.0097769	0.0097769	0.0097769	0.0097769	0.0097769	0.0097769	0.0097769	0.0097769	0.0097769	0.0097769	0.0097769	0.0097769	0.0097769	0.0097769	0.0097769	0.0097769	0.0097769	0.001069181	0.0390413	0.03904133	0.2504244
2199	1	-34.11841	-41.0024	6.883989	0.02736521	0.004134554	0.00497506	0.00497506	0.00497506	0.00497506	0.00497506	0.00497506	0.00497506	0.00497506	0.00497506	0.00497506	0.00497506	0.00497506	0.00497506	0.00497506	0.00497506	0.00497506	0.00497506	0.00497506	0.003473864	0.0273652	0.02736521	0.1818024
2200	0	-32.90395	-40.25406	7.350107	0.0211905	0.002794328	0.00271863	0.00271863	0.00271863	0.00271863	0.00271863	0.00271863	0.00271863	0.00271863	0.00271863	0.00271863	0.00271863	0.00271863	0.00271863	0.00271863	0.00271863	0.00271863	0.00271863	0.00271863	0.0003737585	0.0211905	0.0211905	0.1282947
2201	1	-34.36983	-40.36037	5.990534	0.04061822	0.005836085	0.00987936	0.00987936	0.00987936	0.00987936	0.00987936	0.00987936	0.00987936	0.00987936	0.00987936	0.00987936	0.00987936	0.00987936	0.00987936	0.00987936	0.00987936	0.00987936	0.00987936	0.00987936	0.0006036479	0.0406182	0.04061822	0.2432249
2202	0	-30.34797	-36.9815	6.63353	0.03199697	0.0007571589	0.000114551	0.000114551	0.000114551	0.000114551	0.000114551	0.000114551	0.000114551	0.000114551	0.000114551	0.000114551	0.000114551	0.000114551	0.000114551	0.000114551	0.000114551	0.000114551	0.000114551	0.000114551	0.0002635476	0.031997	0.03199697	0.003580065
2203	1	-31.46146	-37.99855	6.537094	0.0331559	0.002067143	0.00147804	0.00147804	0.00147804	0.00147804	0.00147804	0.00147804	0.00147804	0.00147804	0.00147804	0.00147804	0.00147804	0.00147804	0.00147804	0.00147804	0.00147804	0.00147804	0.00147804	0.00147804	0.0006819985	0.0331559	0.0331559	0.04457837
2204	0	-30.93182	-37.78799	6.856173	0.02853732	0.002240584	0.000251751	0.000251751	0.000251751	0.000251751	0.000251751	0.000251751	0.000251751	0.000251751	0.000251751	0.000251751	0.000251751	0.000251751	0.000251751	0.000251751	0.000251751	0.000251751	0.000251751	0.000251751	0.0001442431	0.0285373	0.02853732	0.008821827
2205	1	-32.83196	-38.96301	6.131048	0.03896264	0.002291828	0.00336486	0.00336486	0.00336486	0.00336486	0.00336486	0.00336486	0.00336486	0.00336486	0.00336486	0.00336486	0.00336486	0.00336486	0.00336486	0.00336486	0.00336486	0.00336486	0.00336486	0.00336486	0.001403616	0.0389626	0.03896264	0.08636128
2206	0	-31.53007	-38.53926	7.009191	0.02617863	0.003107015	0.000714331	0.000714331	0.000714331	0.000714331	0.000714331	0.000714331	0.000714331	0.000714331	0.000714331	0.000714331	0.000714331	0.000714331	0.000714331	0.000714331	0.000714331	0.000714331	0.000714331	0.000714331	8.516514e-05	0.0261786	0.02617863	0.02728679
2207	1	-32.12232	-38.81733	6.695006	0.03065513	0.00192439	0.00384317	0.00384317	0.00384317	0.00384317	0.00384317	0.00384317	0.00384317	0.00384317	0.00384317	0.00384317	0.00384317	0.00384317	0.00384317	0.00384317	0.00384317	0.00384317	0.00384317	0.00384317	0.002113188	0.0306551	0.03065513	0.1253681
2208	0	-32.47366	-39.82984	7.356181	0.02103463	0.00343947	0.00019244	0.00019244	0.00019244	0.00019244	0.00019244	0.00019244	0.00019244	0.00019244	0.00019244	0.00019244	0.00019244	0.00019244	0.00019244	0.00019244	0.00019244	0.00019244	0.00019244	0.00019244	0.0001858064	0.0210346	0.02103463	0.009148727
2209	1	-35.1996	-42.45421	7.254613	0.02194765	0.002231939	0.00438441	0.00438441	0.00438441	0.00438441	0.00438441	0.00438441	0.00438441	0.00438441	0.00438441	0.00438441	0.00438441	0.00438441	0.00438441	0.00438441	0.00438441	0.00438441	0.00438441	0.00438441	0.005314442	0.0219476	0.02194765	0.1997668
2210	0	-31.09231	-37.65038	6.558077	0.03296594	0.001770633	0.00334028	0.00334028	0.00334028	0.00334028	0.00334028	0.00334028	0.00334028	0.00334028	0.00334028	0.00334028	0.00334028	0.00334028	0.00334028	0.00334028	0.00334028	0.00334028	0.00334028	0.00334028	0.0001776448	0.0329659	0.03296594	0.1013253
2211	1	-35.82706	-42.93684	7.109773	0.02320685	0.002906134	0.000521842	0.000521842	0.000521842	0.000521842	0.000521842	0.000521842	0.000521842	0.000521842	0.000521842	0.000521842	0.000521842	0.000521842	0.000521842	0.000521842	0.000521842	0.000521842	0.000521842	0.000521842	0.01052431	0.0232069	0.02320685	0.02248656
2212	0	-31.29498	-37.86028	6.5653	0.03296594	0.001096793	0.00932188	0.00932188	0.00932188	0.00932188	0.00932188	0.00932188	0.00932188	0.00932188	0.00932188	0.00932188	0.00932188	0.00932188	0.00932188	0.00932188	0.00932188	0.00932188	0.00932188	0.00932188	0.0001291757	0.0329659	0.03296594	0.2827731
2213	1	-32.63347	-39.8318	7.198337	0.02320685	0.001307334	0.00108382	0.00108382	0.00108382	0.00108382	0.00108382	0.00108382	0.00108382	0.00108382	0.00108382	0.00108382	0.00108382	0.00108382	0.00108382	0.00108382	0.00108382	0.00108382	0.00108382	0.00108382	0.003266713	0.0232069	0.02320685	0.04670237
2214	0	-30.6291	-37.19373	6.564636	0.03296594	0.001254589	3.53498e-05	3.53498e-05	3.53498e-05	3.53498e-05	3.53498e-05	3.53498e-05	3.53498e-05	3.53498e-05	3.53498e-05	3.53498e-05	3.53498e-05	3.53498e-05	3.53498e-05	3.53498e-05	3.53498e-05	3.53498e-05	3.53498e-05	3.53498e-05	3.77475e-05	0.0329659	0.03296594	0.001072312
2215	1	-37.88955	-42.99889	5.109336	0.05297671	0.008519469	0.0157603	0.0157603	0.0157603	0.0157603	0.0157603	0.0157603	0.0157603	0.0157603	0.0157603	0.0157603	0.0157603	0.0157603	0.0157603	0.0157603	0.0157603	0.0157603	0.0157603	0.0157603	0.001635088	0.0529767	0.05297671	0.2974939
2216	0	-32.14849	-37.86851	5.720021	0.04535962	0.001029855	0.0151845	0.0151845	0.0151845	0.0151845	0.0151845	0.0151845	0.0151845	0.0151845	0.0151845	0.0151845	0.0151845	0.0151845	0.0151845	0.0151845	0.0151845	0.0151845	0.0151845	0.0151845	7.878937e-05	0.0453596	0.04535962	0.3347574
2217	1	-37.62148	-41.42057	3.79909	0.07289352	0.003686539	0.04303	0.04303	0.04303	0.04303	0.04303	0.04303	0.04303	0.04303	0.04303	0.04303	0.04303	0.04303	0.04303	0.04303	0.04303	0.04303	0.04303	0.04303	0.001466623	0.0728935	0.07289352	0.5903127
2218	0	-31.27882	-38.51758	7.238759	0.0231257	0.0009483223	0.0029267	0.0029267	0.0029267	0.0029267	0.0029267	0.0029267	0.0029267	0.0029267	0.0029267	0.0029267	0.0029267	0.0029267	0.0029267	0.0029267	0.0029267	0.0029267	0.0029267	0.0029267	0.0001377153	0.0231257	0.0231257	0.1265564
2219	1	-33.70289	-39.93493	6.232041	0.03716331	0.00366335	0.010363	0.010363	0.010363	0.010363	0.010363	0.010363	0.010363	0.010363	0.010363	0.010363	0.010363	0.010363	0.010363	0.010363	0.010363	0.010363	0.010363	0.010363	0.002221631	0.0371633	0.03716331	0.2788516
2220	0	-34.72219	-39.21145	4.48926	0.06330293	0.001446044	0.0324135	0.0324135	0.0324135	0.0324135	0.0324135	0.0324135	0.0324135	0.0324135	0.0324135	0.0324135	0.0324135	0.0324135	0.0324135	0.0324135	0.0324135	0.0324135	0.0324135	0.0324135	0.0001910802	0.0633029	0.06330293	0.5120387
2221	1	-35.1091	-41.35752	6.248415	0.03716331	0.00359435	0.0222358	0.0222358	0.0222358	0.0222358	0.0222358	0.0222358	0.0222358	0.0222358	0.0222358	0.0222358	0.0222358	0.0222358	0.0222358	0.0222358	0.0222358	0.0222358	0.0222358	0.0222358	0.0006532785	0.0371633	0.03716331	0.5983261
2222	0	-32.39705	-39.32929	6.932239	0.02723167	0.003590265	0.0045511	0.0045511	0.0045511	0.0045511	0.0045511	0.0045511	0.0045511	0.0045511	0.0045511	0.0045511	0.0045511	0.0045511	0.0045511	0.0045511	0.0045511	0.0045511	0.0045511	0.0045511	0.000105178	0.0272317	0.02723167	0.1671252
2223	1	-33.23899	-40.20022	6.961232	0.02656813	0.004552404	0.00436784	0.00436784	0.00436784	0.00436784	0.00436784	0.00436784	0.00436784	0.00436784	0.00436784	0.00436784	0.00436784	0.00436784	0.00436784	0.00436784	0.00436784	0.00436784	0.00436784	0.00436784	0.0007755598	0.0265681	0.02656813	0.1644016
2224	0	-31.02336	-37.74941	6.726053	0.03052506	0.00169266	0.00408773	0.00408773	0.00408773	0.00408773	0.00408773	0.00408773	0.00408773	0.00408773	0.00408773	0.00408773	0.00408773	0.00408773	0.00408773	0.00408773	0.00408773	0.00408773	0.00408773	0.00408773	0.0001285529	0.0305251	0.03052506	0.1339138
2225	1	-31.86632	-38.86901	7.002685	0.02656813	0.0006371501	0.00785987	0.00785987	0.00785987	0.00785987	0.00785987	0.00785987	0.00785987	0.00785987	0.00785987	0.00785987	0.00785987	0.00785987	0.00785987	0.00785987	0.00785987	0.00785987	0.00785987	0.00785987	0.000545486	0.0265681	0.02656813	0.2958383
2226	0	-32.79819	-39.69755	6.899357	0.02809896	0.0008022093	0.0126266	0.0126266	0.0126266	0.0126266	0.0126266	0.0126266	0.0126266	0.0126266	0.0126266	0.0126266	0.0126266	0.0126266	0.0126266	0.0126266	0.0126266	0.0126266	0.0126266	0.0126266	0.0002581792	0.028099	0.02809896	0.4493616
2227	1	-31.30895	-38.3037	6.994748	0.02656813	0.001192382	0.00365306	0.00365306	0.00365306	0.00365306	0.00365306	0.00365306	0.00365306	0.00365306	0.00365306	0.00365306	0.00365306	0.00365306	0.00365306	0.00365306	0.00365306	0.00365306	0.00365306	0.00365306	0.0007840217	0.0265681	0.02656813	0.1374979
2228	0	-36.63327	-41.86347	5.230203	0.05243242	0.00119266	0.0442569	0.0442569	0.0442569	0.0442569	0.0442569	0.0442569	0.0442569	0.0442569	0.0442569	0.0442569	0.0442569	0.0442569	0.0442569	0.0442569	0.0442569	0.0442569	0.0442569	0.0442569	0.0005926637	0.0524324	0.05243242	0.844075
2229	1	-33.79535	-39.07232	5.27697	0.05165225	0.0008975754	0.0185306	0.0185306	0.0185306	0.0185306	0.0185306	0.0185306	0.0185306	0.0185306	0.0185306	0.0185306	0.0185306	0.0185306	0.0185306	0.0185306	0.0185306	0.0185306	0.0185306	0.0185306	0.001539335	0.0516523	0.05165225	0.3587563
2230	0	-32.40228	-39.1241	6.72182	0.0302231	0.004113297	0.00401722	0.00401722	0.00401722	0.00401722	0.00401722	0.00401722	0.00401722	0.00401722	0.00401722	0.00401722	0.00401722	0.00401722	0.00401722	0.00401722	0.00401722	0.00401722	0.00401722	0.00401722	0.0001934416	0.0302231	0.0302231	0.132919
2231	1	-33.49336	-39.13618	5.642819	0.04617508	0.002610317	0.0193893	0.0193893	0.0193893	0.0193893	0.0193893	0.0193893	0.0193893	0.0193893	0.0193893	0.0193893	0.0193893	0.0193893	0.0193893	0.0193893	0.0193893	0.0193893	0.0193893	0.0193893	0.0006491571	0.0461751	0.04617508	0.4199079
2232	0	-31.31809	-37.82117	6.503078	0.0337363	0.001998042	0.00404456	0.00404456	0.00404456	0.00404456	0.00404456	0.00404456	0.00404456	0.00404456	0.00404456	0.00404456	0.00404456	0.00404456	0.00404456	0.00404456	0.00404456	0.00404456	0.00404456	0.00404456	0.0001887339	0.0337363	0.0337363	0.1198875
2233	1	-31.37079	-38.18789	6.817105	0.02904315	0.002445384	0.00211814	0.00211814	0.00211814	0.00211814	0.00211814	0.00211814	0.00211814	0.00211814	0.00211814	0.00211814	0.00211814	0.00211814	0.00211814	0.00211814	0.00211814	0.00211814	0.00211814	0.00211814	0.0003916014	0.0290431	0.02904315	0.07293076
2234	0	-34.9714	-41.14156	6.170154	0.03804712	0.005583953	0.0182291	0.0182291	0.0182291	0.0182291	0.0182291	0.0182291	0.0182291	0.0182291	0.0182291	0.0182291	0.0182291	0.0182291	0.0182291	0.0182291	0.0182291	0.0182291	0.0182291	0.0182291	0.0004536341	0.0380471	0.03804712	0.4791195
2235	1	-33.65293	-40.19338	6.540453	0.03275428	0.004372134	0.0107621	0.0107621	0.0107621	0.0107621	0.0107621	0.0107621	0.0107621	0.0107621	0.0107621	0.0107621	0.0107621	0.0107621	0.0107621	0.0107621	0.0107621	0.0107621	0.0107621	0.0107621	0.0007841	0.0327543	0.03275428	0.32857
2236	0	-31.01875	-37.24144	6.222691	0.03804712	0.0006886072	0.00624591	0.00624591	0.00624591	0.00624591	0.00624591	0.00624591	0.00624591	0.00624591	0.00624591	0.00624591	0.00624591	0.00624591	0.00624591	0.00624591	0.00624591	0.00624591	0.00624591	0.00624591	9.521324e-05	0.0380471	0.03804712	0.1641625
2237	1	-33.37498	-40.55866	7.183684	0.02342367	0.002511491	0.00423563	0.00423563	0.00423563	0.00423563	0.00423563	0.00423563	0.00423563	0.00423563	0.00423563	0.00423563	0.00423563	0.00423563	0.00423563	0.00423563	0.00423563	0.00423563	0.00423563	0.00423563	0.002046938	0.0234237	0.02342367	0.1808268
2238	0	-30.78799	-37.74916	6.961175	0.02723228	0.0004032038	0.0047609	0.0047609	0.0047609	0.0047609	0.0047609	0.0047609	0.0047609	0.0047609	0.0047609	0.0047609	0.0047609	0.0047609	0.0047609	0.0047609	0.0047609	0.0047609	0.0047609	0.0047609	0.0003944112	0.0272323	0.02723228	0.1748256
2239	1	-33.06298	-40.23747	7.174494	0.02342367	0.002182834	0.00138594	0.00138594	0.00138594	0.00138594	0.00138594	0.00138594	0.00138594	0.00138594	0.00138594	0.00138594	0.00138594	0.00138594	0.00138594	0.00138594	0.00138594	0.00138594	0.00138594	0.00138594	0.003294601	0.0234237	0.02342367	0.0591682
2240	0	-30.59764	-37.20762	6.60998	0.03230243	0.0008079905	0.00211429	0.00211429	0.00211429	0.00211429	0.00211429	0.00211429	0.00211429	0.00211429	0.00211429	0.00211429	0.00211429	0.00211429	0.00211429	0.00211429	0.00211429	0.00211429	0.00211429	0.00211429	0.0004815618	0.0323024	0.03230243	0.0654531
2241	1	-32.38694	-38.44916	6.062227	0.04011398	0.00213415	0.0107175	0.0107175	0.0107175	0.0107175	0.0107175	0.0107175	0.0107175	0.0107175	0.0107175	0.0107175	0.0107175	0.0107175	0.0107175	0.0107175	0.0107175	0.0107175	0.0107175	0.0107175	0.0005800635	0.040114	0.04011398	0.2671761
2242	0	-31.03308	-37.65562	6.622541	0.03197919	0.00172847	0.000272297	0.000272297	0.000272297	0.000272297	0.000272297	0.000272297	0.000272297	0.000272297	0.000272297	0.000272297	0.000272297	0.000272297	0.000272297	0.000272297	0.000272297	0.000272297	0.000272297	0.000272297	0.000512609	0.0319792	0.03197919	0.008514807
2243	1	-31.83125	-37.90305	6.071801	0.04011398	0.00079137	0.00909153	0.00909153	0.00909153	0.00909153	0.00909153	0.00909153	0.00909153	0.00909153	0.00909153	0.00909153	0.00909153	0.00909153	0.00909153	0.00909153	0.00909153	0.00909153	0.00909153	0.00909153	0.0009655071	0.040114	0.04011398	0.2266426
2244	0	-33.77657	-40.49226	6.71569	0.02969136	0.002728166	0.000401079	0.000401079	0.000401079	0.000401079	0.000401079	0.000401079	0.000401079	0.000401079	0.000401079	0.000401079	0.000401079	0.000401079	0.000401079	0.000401079	0.000401079	0.000401079	0.000401079	0.000401079	0.00582325	0.0296914	0.02969136	0.01350829
2245	1	-31.84217	-38.10395	6.26178	0.03724418	0.0002547563	0.00325846	0.00325846	0.00325846	0.00325846	0.00325846	0.00325846	0.00325846	0.00325846	0.00325846	0.00325846	0.00325846	0.00325846	0.00325846	0.00325846	0.00325846	0.00325846	0.00325846	0.00325846	0.00210409	0.0372442	0.03724418	0.08748919
2246	0	-37.67875	-44.0491	6.370358	0.03336706	0.00669011	0.0120381	0.0120381	0.0120381	0.0120381	0.0120381	0.0120381	0.0120381	0.0120381	0.0120381	0.0120381	0.0120381	0.0120381	0.0120381	0.0120381	0.0120381	0.0120381	0.0120381	0.0120381	0.01129054	0.0333671	0.03336706	0.3607773
2247	1	-31.36224	-37.99561	6.633366	0.03180599	0.0002973035	0.00462339	0.00462339	0.00462339	0.00462339	0.00462339	0.00462339	0.00462339	0.00462339	0.00462339	0.00462339	0.00462339	0.00462339	0.00462339	0.00462339	0.00462339	0.00462339	0.00462339	0.00462339	0.002044145	0.031806	0.03180599	0.1453624
