Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	extinction[24]	extinction[25]	extinction[26]	gamma	speciation_rates[1]	total_speciation	turnover
56	0	-54.76529	-60.10078	5.335495	0.0386476	0.02734324	0.00583607	0.00583607	0.00583607	0.00583607	0.00583607	0.00583607	0.00583607	0.00583607	0.00583607	0.00583607	0.00583607	0.00583607	0.00583607	0.00583607	0.00583607	0.00583607	0.00583607	0.00583607	0.00583607	0.00583607	0.00583607	0.00583607	0.00583607	0.00583607	0.00583607	0.00583607	0.07710876	0.0386476	0.0386476	0.1510073
57	1	-54.20153	-59.66314	5.461614	0.03973807	0.05972134	0.00189644	0.00189644	0.00189644	0.00189644	0.00189644	0.00189644	0.00189644	0.00189644	0.00189644	0.00189644	0.00189644	0.00189644	0.00189644	0.00189644	0.00189644	0.00189644	0.00189644	0.00189644	0.00189644	0.00189644	0.00189644	0.00189644	0.00189644	0.00189644	0.00189644	0.00189644	0.02557271	0.0397381	0.03973807	0.04772346
58	0	-54.26706	-59.6809	5.413839	0.0386476	0.08120038	0.00332758	0.00332758	0.00332758	0.00332758	0.00332758	0.00332758	0.00332758	0.00332758	0.00332758	0.00332758	0.00332758	0.00332758	0.00332758	0.00332758	0.00332758	0.00332758	0.00332758	0.00332758	0.00332758	0.00332758	0.00332758	0.00332758	0.00332758	0.00332758	0.00332758	0.00332758	0.0154172	0.0386476	0.0386476	0.0861006
59	1	-54.06278	-59.6113	5.548519	0.03973807	0.06997191	0.000810808	0.000810808	0.000810808	0.000810808	0.000810808	0.000810808	0.000810808	0.000810808	0.000810808	0.000810808	0.000810808	0.000810808	0.000810808	0.000810808	0.000810808	0.000810808	0.000810808	0.000810808	0.000810808	0.000810808	0.000810808	0.000810808	0.000810808	0.000810808	0.000810808	0.000810808	0.00663166	0.0397381	0.03973807	0.0204038
60	0	-54.72413	-59.86199	5.137858	0.0386476	0.1104134	0.000996221	0.000996221	0.000996221	0.000996221	0.000996221	0.000996221	0.000996221	0.000996221	0.000996221	0.000996221	0.000996221	0.000996221	0.000996221	0.000996221	0.000996221	0.000996221	0.000996221	0.000996221	0.000996221	0.000996221	0.000996221	0.000996221	0.000996221	0.000996221	0.000996221	0.000996221	0.01380228	0.0386476	0.0386476	0.02577705
61	1	-55.1005	-60.9383	5.837795	0.03753687	0.05892292	0.0106421	0.0106421	0.0106421	0.0106421	0.0106421	0.0106421	0.0106421	0.0106421	0.0106421	0.0106421	0.0106421	0.0106421	0.0106421	0.0106421	0.0106421	0.0106421	0.0106421	0.0106421	0.0106421	0.0106421	0.0106421	0.0106421	0.0106421	0.0106421	0.0106421	0.0106421	0.00196672	0.0375369	0.03753687	0.2835093
62	0	-54.09436	-59.74631	5.651948	0.0386476	0.04086267	0.00301332	0.00301332	0.00301332	0.00301332	0.00301332	0.00301332	0.00301332	0.00301332	0.00301332	0.00301332	0.00301332	0.00301332	0.00301332	0.00301332	0.00301332	0.00301332	0.00301332	0.00301332	0.00301332	0.00301332	0.00301332	0.00301332	0.00301332	0.00301332	0.00301332	0.00301332	0.03194409	0.0386476	0.0386476	0.0779692
63	1	-53.92748	-59.77322	5.845742	0.03753687	0.05653664	0.00276022	0.00276022	0.00276022	0.00276022	0.00276022	0.00276022	0.00276022	0.00276022	0.00276022	0.00276022	0.00276022	0.00276022	0.00276022	0.00276022	0.00276022	0.00276022	0.00276022	0.00276022	0.00276022	0.00276022	0.00276022	0.00276022	0.00276022	0.00276022	0.00276022	0.00276022	0.003558296	0.0375369	0.03753687	0.07353368
64	0	-54.77993	-60.49023	5.710299	0.03414212	0.05569167	0.00579416	0.00579416	0.00579416	0.00579416	0.00579416	0.00579416	0.00579416	0.00579416	0.00579416	0.00579416	0.00579416	0.00579416	0.00579416	0.00579416	0.00579416	0.00579416	0.00579416	0.00579416	0.00579416	0.00579416	0.00579416	0.00579416	0.00579416	0.00579416	0.00579416	0.00579416	0.03832601	0.0341421	0.03414212	0.1697072
65	1	-55.80765	-62.28004	6.472392	0.02659734	0.05394707	0.00396732	0.00396732	0.00396732	0.00396732	0.00396732	0.00396732	0.00396732	0.00396732	0.00396732	0.00396732	0.00396732	0.00396732	0.00396732	0.00396732	0.00396732	0.00396732	0.00396732	0.00396732	0.00396732	0.00396732	0.00396732	0.00396732	0.00396732	0.00396732	0.00396732	0.00396732	0.009152084	0.0265973	0.02659734	0.1491622
66	0	-56.5346	-61.08331	4.548718	0.03614519	0.1280636	0.00575585	0.00575585	0.00575585	0.00575585	0.00575585	0.00575585	0.00575585	0.00575585	0.00575585	0.00575585	0.00575585	0.00575585	0.00575585	0.00575585	0.00575585	0.00575585	0.00575585	0.00575585	0.00575585	0.00575585	0.00575585	0.00575585	0.00575585	0.00575585	0.00575585	0.00575585	0.07008794	0.0361452	0.03614519	0.1592424
67	1	-54.70418	-60.10925	5.405076	0.03403171	0.1086783	0.00255254	0.00255254	0.00255254	0.00255254	0.00255254	0.00255254	0.00255254	0.00255254	0.00255254	0.00255254	0.00255254	0.00255254	0.00255254	0.00255254	0.00255254	0.00255254	0.00255254	0.00255254	0.00255254	0.00255254	0.00255254	0.00255254	0.00255254	0.00255254	0.00255254	0.00255254	0.0165245	0.0340317	0.03403171	0.07500473
68	0	-54.85321	-60.09014	5.236933	0.03614519	0.06056592	0.00344708	0.00344708	0.00344708	0.00344708	0.00344708	0.00344708	0.00344708	0.00344708	0.00344708	0.00344708	0.00344708	0.00344708	0.00344708	0.00344708	0.00344708	0.00344708	0.00344708	0.00344708	0.00344708	0.00344708	0.00344708	0.00344708	0.00344708	0.00344708	0.00344708	0.00344708	0.06876409	0.0361452	0.03614519	0.0953675
69	1	-54.7953	-60.65356	5.858259	0.03403171	0.05335682	0.00658748	0.00658748	0.00658748	0.00658748	0.00658748	0.00658748	0.00658748	0.00658748	0.00658748	0.00658748	0.00658748	0.00658748	0.00658748	0.00658748	0.00658748	0.00658748	0.00658748	0.00658748	0.00658748	0.00658748	0.00658748	0.00658748	0.00658748	0.00658748	0.00658748	0.00658748	0.02652766	0.0340317	0.03403171	0.1935688
70	0	-54.8568	-60.03414	5.177342	0.03614519	0.1111819	0.00272798	0.00272798	0.00272798	0.00272798	0.00272798	0.00272798	0.00272798	0.00272798	0.00272798	0.00272798	0.00272798	0.00272798	0.00272798	0.00272798	0.00272798	0.00272798	0.00272798	0.00272798	0.00272798	0.00272798	0.00272798	0.00272798	0.00272798	0.00272798	0.00272798	0.00272798	0.02410722	0.0361452	0.03614519	0.0754727
71	1	-56.30238	-61.33892	5.036531	0.03403171	0.06675028	0.00691702	0.00691702	0.00691702	0.00691702	0.00691702	0.00691702	0.00691702	0.00691702	0.00691702	0.00691702	0.00691702	0.00691702	0.00691702	0.00691702	0.00691702	0.00691702	0.00691702	0.00691702	0.00691702	0.00691702	0.00691702	0.00691702	0.00691702	0.00691702	0.00691702	0.00691702	0.09530699	0.0340317	0.03403171	0.2032521
72	0	-57.06357	-61.03984	3.976271	0.03614519	0.1663543	0.00080315	0.00080315	0.00080315	0.00080315	0.00080315	0.00080315	0.00080315	0.00080315	0.00080315	0.00080315	0.00080315	0.00080315	0.00080315	0.00080315	0.00080315	0.00080315	0.00080315	0.00080315	0.00080315	0.00080315	0.00080315	0.00080315	0.00080315	0.00080315	0.00080315	0.00080315	0.08904189	0.0361452	0.03614519	0.0222201
73	1	-55.22263	-60.85035	5.627715	0.03403171	0.05242623	0.00698408	0.00698408	0.00698408	0.00698408	0.00698408	0.00698408	0.00698408	0.00698408	0.00698408	0.00698408	0.00698408	0.00698408	0.00698408	0.00698408	0.00698408	0.00698408	0.00698408	0.00698408	0.00698408	0.00698408	0.00698408	0.00698408	0.00698408	0.00698408	0.00698408	0.00698408	0.0505126	0.0340317	0.03403171	0.2052227
74	0	-55.21778	-60.61366	5.395883	0.03641578	0.05802683	0.00782488	0.00782488	0.00782488	0.00782488	0.00782488	0.00782488	0.00782488	0.00782488	0.00782488	0.00782488	0.00782488	0.00782488	0.00782488	0.00782488	0.00782488	0.00782488	0.00782488	0.00782488	0.00782488	0.00782488	0.00782488	0.00782488	0.00782488	0.00782488	0.00782488	0.00782488	0.05378381	0.0364158	0.03641578	0.2148762
75	1	-56.41003	-61.88377	5.473739	0.03403171	0.03353549	0.0101798	0.0101798	0.0101798	0.0101798	0.0101798	0.0101798	0.0101798	0.0101798	0.0101798	0.0101798	0.0101798	0.0101798	0.0101798	0.0101798	0.0101798	0.0101798	0.0101798	0.0101798	0.0101798	0.0101798	0.0101798	0.0101798	0.0101798	0.0101798	0.0101798	0.0101798	0.084801	0.0340317	0.03403171	0.2991259
76	0	-57.15167	-61.46735	4.31568	0.05778622	0.05714073	0.030531	0.030531	0.030531	0.030531	0.030531	0.030531	0.030531	0.030531	0.030531	0.030531	0.030531	0.030531	0.030531	0.030531	0.030531	0.030531	0.030531	0.030531	0.030531	0.030531	0.030531	0.030531	0.030531	0.030531	0.030531	0.030531	0.03440497	0.0577862	0.05778622	0.5283445
77	1	-55.8296	-60.54375	4.714148	0.03403171	0.1286906	0.000884478	0.000884478	0.000884478	0.000884478	0.000884478	0.000884478	0.000884478	0.000884478	0.000884478	0.000884478	0.000884478	0.000884478	0.000884478	0.000884478	0.000884478	0.000884478	0.000884478	0.000884478	0.000884478	0.000884478	0.000884478	0.000884478	0.000884478	0.000884478	0.000884478	0.000884478	0.06560494	0.0340317	0.03403171	0.02598982
78	0	-58.7441	-62.23635	3.492251	0.05778622	0.05217669	0.0172604	0.0172604	0.0172604	0.0172604	0.0172604	0.0172604	0.0172604	0.0172604	0.0172604	0.0172604	0.0172604	0.0172604	0.0172604	0.0172604	0.0172604	0.0172604	0.0172604	0.0172604	0.0172604	0.0172604	0.0172604	0.0172604	0.0172604	0.0172604	0.0172604	0.0172604	0.1217119	0.0577862	0.05778622	0.2986944
79	1	-54.58472	-60.29729	5.712572	0.03403171	0.03938349	0.00446785	0.00446785	0.00446785	0.00446785	0.00446785	0.00446785	0.00446785	0.00446785	0.00446785	0.00446785	0.00446785	0.00446785	0.00446785	0.00446785	0.00446785	0.00446785	0.00446785	0.00446785	0.00446785	0.00446785	0.00446785	0.00446785	0.00446785	0.00446785	0.00446785	0.00446785	0.05506973	0.0340317	0.03403171	0.131285
80	0	-56.51594	-61.20205	4.686107	0.04770513	0.01714085	0.00792228	0.00792228	0.00792228	0.00792228	0.00792228	0.00792228	0.00792228	0.00792228	0.00792228	0.00792228	0.00792228	0.00792228	0.00792228	0.00792228	0.00792228	0.00792228	0.00792228	0.00792228	0.00792228	0.00792228	0.00792228	0.00792228	0.00792228	0.00792228	0.00792228	0.00792228	0.09787818	0.0477051	0.04770513	0.1660677
81	1	-57.82688	-63.80403	5.977142	0.02452791	0.01714437	0.0020444	0.0020444	0.0020444	0.0020444	0.0020444	0.0020444	0.0020444	0.0020444	0.0020444	0.0020444	0.0020444	0.0020444	0.0020444	0.0020444	0.0020444	0.0020444	0.0020444	0.0020444	0.0020444	0.0020444	0.0020444	0.0020444	0.0020444	0.0020444	0.0020444	0.0020444	0.1079024	0.0245279	0.02452791	0.08334973
82	0	-55.53465	-60.37419	4.839541	0.047505	0.05737912	0.00929758	0.00929758	0.00929758	0.00929758	0.00929758	0.00929758	0.00929758	0.00929758	0.00929758	0.00929758	0.00929758	0.00929758	0.00929758	0.00929758	0.00929758	0.00929758	0.00929758	0.00929758	0.00929758	0.00929758	0.00929758	0.00929758	0.00929758	0.00929758	0.00929758	0.00929758	0.04349791	0.047505	0.047505	0.1957179
83	1	-56.62797	-63.05948	6.431508	0.02930545	0.01811248	0.00735456	0.00735456	0.00735456	0.00735456	0.00735456	0.00735456	0.00735456	0.00735456	0.00735456	0.00735456	0.00735456	0.00735456	0.00735456	0.00735456	0.00735456	0.00735456	0.00735456	0.00735456	0.00735456	0.00735456	0.00735456	0.00735456	0.00735456	0.00735456	0.00735456	0.00735456	0.03281845	0.0293054	0.02930545	0.2509621
84	0	-56.37729	-61.03383	4.656535	0.047505	0.08467816	0.00217034	0.00217034	0.00217034	0.00217034	0.00217034	0.00217034	0.00217034	0.00217034	0.00217034	0.00217034	0.00217034	0.00217034	0.00217034	0.00217034	0.00217034	0.00217034	0.00217034	0.00217034	0.00217034	0.00217034	0.00217034	0.00217034	0.00217034	0.00217034	0.00217034	0.00217034	0.03449941	0.047505	0.047505	0.04568662
85	1	-55.62674	-61.57244	5.945707	0.02930545	0.02386322	0.00452244	0.00452244	0.00452244	0.00452244	0.00452244	0.00452244	0.00452244	0.00452244	0.00452244	0.00452244	0.00452244	0.00452244	0.00452244	0.00452244	0.00452244	0.00452244	0.00452244	0.00452244	0.00452244	0.00452244	0.00452244	0.00452244	0.00452244	0.00452244	0.00452244	0.00452244	0.07564784	0.0293054	0.02930545	0.1543209
86	0	-53.67591	-59.48274	5.806826	0.0365984	0.06287524	0.000409688	0.000409688	0.000409688	0.000409688	0.000409688	0.000409688	0.000409688	0.000409688	0.000409688	0.000409688	0.000409688	0.000409688	0.000409688	0.000409688	0.000409688	0.000409688	0.000409688	0.000409688	0.000409688	0.000409688	0.000409688	0.000409688	0.000409688	0.000409688	0.000409688	0.000409688	0.006744826	0.0365984	0.0365984	0.01119416
87	1	-55.62805	-60.78056	5.152514	0.04157685	0.01111674	0.00579227	0.00579227	0.00579227	0.00579227	0.00579227	0.00579227	0.00579227	0.00579227	0.00579227	0.00579227	0.00579227	0.00579227	0.00579227	0.00579227	0.00579227	0.00579227	0.00579227	0.00579227	0.00579227	0.00579227	0.00579227	0.00579227	0.00579227	0.00579227	0.00579227	0.00579227	0.09404922	0.0415769	0.04157685	0.1393148
88	0	-60.01088	-65.65001	5.639129	0.02740533	0.1082231	0.0121129	0.0121129	0.0121129	0.0121129	0.0121129	0.0121129	0.0121129	0.0121129	0.0121129	0.0121129	0.0121129	0.0121129	0.0121129	0.0121129	0.0121129	0.0121129	0.0121129	0.0121129	0.0121129	0.0121129	0.0121129	0.0121129	0.0121129	0.0121129	0.0121129	0.0121129	0.03335207	0.0274053	0.02740533	0.441991
89	1	-55.12307	-60.45721	5.334136	0.04172509	0.01270711	0.00972411	0.00972411	0.00972411	0.00972411	0.00972411	0.00972411	0.00972411	0.00972411	0.00972411	0.00972411	0.00972411	0.00972411	0.00972411	0.00972411	0.00972411	0.00972411	0.00972411	0.00972411	0.00972411	0.00972411	0.00972411	0.00972411	0.00972411	0.00972411	0.00972411	0.00972411	0.07340684	0.0417251	0.04172509	0.2330519
90	0	-54.53796	-59.85699	5.319024	0.03647509	0.1037509	0.00270556	0.00270556	0.00270556	0.00270556	0.00270556	0.00270556	0.00270556	0.00270556	0.00270556	0.00270556	0.00270556	0.00270556	0.00270556	0.00270556	0.00270556	0.00270556	0.00270556	0.00270556	0.00270556	0.00270556	0.00270556	0.00270556	0.00270556	0.00270556	0.00270556	0.00270556	0.01538959	0.0364751	0.03647509	0.0741756
91	1	-54.37101	-59.98416	5.613149	0.03577651	0.04557353	0.00413984	0.00413984	0.00413984	0.00413984	0.00413984	0.00413984	0.00413984	0.00413984	0.00413984	0.00413984	0.00413984	0.00413984	0.00413984	0.00413984	0.00413984	0.00413984	0.00413984	0.00413984	0.00413984	0.00413984	0.00413984	0.00413984	0.00413984	0.00413984	0.00413984	0.00413984	0.048348	0.0357765	0.03577651	0.115714
92	0	-54.41571	-59.93346	5.517742	0.03826465	0.07023625	0.00614525	0.00614525	0.00614525	0.00614525	0.00614525	0.00614525	0.00614525	0.00614525	0.00614525	0.00614525	0.00614525	0.00614525	0.00614525	0.00614525	0.00614525	0.00614525	0.00614525	0.00614525	0.00614525	0.00614525	0.00614525	0.00614525	0.00614525	0.00614525	0.00614525	0.00614525	0.01828984	0.0382647	0.03826465	0.1605986
93	1	-61.19315	-67.22356	6.030413	0.01724243	0.1344662	0.00148976	0.00148976	0.00148976	0.00148976	0.00148976	0.00148976	0.00148976	0.00148976	0.00148976	0.00148976	0.00148976	0.00148976	0.00148976	0.00148976	0.00148976	0.00148976	0.00148976	0.00148976	0.00148976	0.00148976	0.00148976	0.00148976	0.00148976	0.00148976	0.00148976	0.00148976	0.02898776	0.0172424	0.01724243	0.08640111
94	0	-56.62225	-61.28723	4.664983	0.05788837	0.04902824	0.0206415	0.0206415	0.0206415	0.0206415	0.0206415	0.0206415	0.0206415	0.0206415	0.0206415	0.0206415	0.0206415	0.0206415	0.0206415	0.0206415	0.0206415	0.0206415	0.0206415	0.0206415	0.0206415	0.0206415	0.0206415	0.0206415	0.0206415	0.0206415	0.0206415	0.0206415	0.006974013	0.0578884	0.05788837	0.3565735
95	1	-56.59514	-62.45459	5.859441	0.02775814	0.09077774	0.00554776	0.00554776	0.00554776	0.00554776	0.00554776	0.00554776	0.00554776	0.00554776	0.00554776	0.00554776	0.00554776	0.00554776	0.00554776	0.00554776	0.00554776	0.00554776	0.00554776	0.00554776	0.00554776	0.00554776	0.00554776	0.00554776	0.00554776	0.00554776	0.00554776	0.00554776	0.02664825	0.0277581	0.02775814	0.1998605
96	0	-54.43108	-59.77065	5.339572	0.03868797	0.0887035	0.0040321	0.0040321	0.0040321	0.0040321	0.0040321	0.0040321	0.0040321	0.0040321	0.0040321	0.0040321	0.0040321	0.0040321	0.0040321	0.0040321	0.0040321	0.0040321	0.0040321	0.0040321	0.0040321	0.0040321	0.0040321	0.0040321	0.0040321	0.0040321	0.0040321	0.0040321	0.01509843	0.038688	0.03868797	0.1042212
97	1	-55.74947	-60.84775	5.098281	0.03691766	0.03348452	0.00663288	0.00663288	0.00663288	0.00663288	0.00663288	0.00663288	0.00663288	0.00663288	0.00663288	0.00663288	0.00663288	0.00663288	0.00663288	0.00663288	0.00663288	0.00663288	0.00663288	0.00663288	0.00663288	0.00663288	0.00663288	0.00663288	0.00663288	0.00663288	0.00663288	0.00663288	0.1050736	0.0369177	0.03691766	0.179667
98	0	-54.28705	-59.72565	5.438596	0.03758018	0.03932766	0.00192729	0.00192729	0.00192729	0.00192729	0.00192729	0.00192729	0.00192729	0.00192729	0.00192729	0.00192729	0.00192729	0.00192729	0.00192729	0.00192729	0.00192729	0.00192729	0.00192729	0.00192729	0.00192729	0.00192729	0.00192729	0.00192729	0.00192729	0.00192729	0.00192729	0.00192729	0.06122184	0.0375802	0.03758018	0.05128461
99	1	-55.55625	-60.7011	5.144848	0.03586056	0.05410422	0.00650268	0.00650268	0.00650268	0.00650268	0.00650268	0.00650268	0.00650268	0.00650268	0.00650268	0.00650268	0.00650268	0.00650268	0.00650268	0.00650268	0.00650268	0.00650268	0.00650268	0.00650268	0.00650268	0.00650268	0.00650268	0.00650268	0.00650268	0.00650268	0.00650268	0.00650268	0.08614281	0.0358606	0.03586056	0.1813322
100	0	-56.38248	-61.42666	5.044185	0.03338848	0.1476259	0.000649624	0.000649624	0.000649624	0.000649624	0.000649624	0.000649624	0.000649624	0.000649624	0.000649624	0.000649624	0.000649624	0.000649624	0.000649624	0.000649624	0.000649624	0.000649624	0.000649624	0.000649624	0.000649624	0.000649624	0.000649624	0.000649624	0.000649624	0.000649624	0.000649624	0.000649624	0.01752722	0.0333885	0.03338848	0.01945653
101	1	-55.5372	-60.30215	4.764949	0.04418392	0.07629564	0.00651332	0.00651332	0.00651332	0.00651332	0.00651332	0.00651332	0.00651332	0.00651332	0.00651332	0.00651332	0.00651332	0.00651332	0.00651332	0.00651332	0.00651332	0.00651332	0.00651332	0.00651332	0.00651332	0.00651332	0.00651332	0.00651332	0.00651332	0.00651332	0.00651332	0.00651332	0.05197682	0.0441839	0.04418392	0.1474137
102	0	-54.90657	-60.15986	5.253293	0.03338848	0.1241541	0.000187938	0.000187938	0.000187938	0.000187938	0.000187938	0.000187938	0.000187938	0.000187938	0.000187938	0.000187938	0.000187938	0.000187938	0.000187938	0.000187938	0.000187938	0.000187938	0.000187938	0.000187938	0.000187938	0.000187938	0.000187938	0.000187938	0.000187938	0.000187938	0.000187938	0.000187938	0.02008816	0.0333885	0.03338848	0.005628823
103	1	-54.80964	-59.90551	5.09587	0.04029167	0.08531903	0.000109031	0.000109031	0.000109031	0.000109031	0.000109031	0.000109031	0.000109031	0.000109031	0.000109031	0.000109031	0.000109031	0.000109031	0.000109031	0.000109031	0.000109031	0.000109031	0.000109031	0.000109031	0.000109031	0.000109031	0.000109031	0.000109031	0.000109031	0.000109031	0.000109031	0.000109031	0.03322626	0.0402917	0.04029167	0.002706034
104	0	-54.70967	-60.58437	5.874705	0.03338848	0.05594602	0.00572505	0.00572505	0.00572505	0.00572505	0.00572505	0.00572505	0.00572505	0.00572505	0.00572505	0.00572505	0.00572505	0.00572505	0.00572505	0.00572505	0.00572505	0.00572505	0.00572505	0.00572505	0.00572505	0.00572505	0.00572505	0.00572505	0.00572505	0.00572505	0.00572505	0.00572505	0.02615509	0.0333885	0.03338848	0.1714679
105	1	-54.2897	-59.68837	5.398672	0.04029167	0.06856875	0.00206663	0.00206663	0.00206663	0.00206663	0.00206663	0.00206663	0.00206663	0.00206663	0.00206663	0.00206663	0.00206663	0.00206663	0.00206663	0.00206663	0.00206663	0.00206663	0.00206663	0.00206663	0.00206663	0.00206663	0.00206663	0.00206663	0.00206663	0.00206663	0.00206663	0.00206663	0.01969631	0.0402917	0.04029167	0.05129172
106	0	-55.92181	-60.7984	4.876599	0.04546069	0.08447417	0.0164996	0.0164996	0.0164996	0.0164996	0.0164996	0.0164996	0.0164996	0.0164996	0.0164996	0.0164996	0.0164996	0.0164996	0.0164996	0.0164996	0.0164996	0.0164996	0.0164996	0.0164996	0.0164996	0.0164996	0.0164996	0.0164996	0.0164996	0.0164996	0.0164996	0.0164996	0.0249689	0.0454607	0.04546069	0.3629416
107	1	-54.61363	-59.80727	5.193645	0.04029167	0.08832359	0.00324924	0.00324924	0.00324924	0.00324924	0.00324924	0.00324924	0.00324924	0.00324924	0.00324924	0.00324924	0.00324924	0.00324924	0.00324924	0.00324924	0.00324924	0.00324924	0.00324924	0.00324924	0.00324924	0.00324924	0.00324924	0.00324924	0.00324924	0.00324924	0.00324924	0.00324924	0.02044423	0.0402917	0.04029167	0.08064306
108	0	-55.64824	-60.54217	4.89393	0.03471854	0.05506599	0.00206682	0.00206682	0.00206682	0.00206682	0.00206682	0.00206682	0.00206682	0.00206682	0.00206682	0.00206682	0.00206682	0.00206682	0.00206682	0.00206682	0.00206682	0.00206682	0.00206682	0.00206682	0.00206682	0.00206682	0.00206682	0.00206682	0.00206682	0.00206682	0.00206682	0.00206682	0.1171284	0.0347185	0.03471854	0.05953063
109	1	-56.47057	-61.21279	4.74222	0.03002776	0.1399164	0.000376859	0.000376859	0.000376859	0.000376859	0.000376859	0.000376859	0.000376859	0.000376859	0.000376859	0.000376859	0.000376859	0.000376859	0.000376859	0.000376859	0.000376859	0.000376859	0.000376859	0.000376859	0.000376859	0.000376859	0.000376859	0.000376859	0.000376859	0.000376859	0.000376859	0.000376859	0.0756074	0.0300278	0.03002776	0.01255035
110	0	-56.11615	-60.67841	4.562258	0.03471854	0.08480468	0.00162447	0.00162447	0.00162447	0.00162447	0.00162447	0.00162447	0.00162447	0.00162447	0.00162447	0.00162447	0.00162447	0.00162447	0.00162447	0.00162447	0.00162447	0.00162447	0.00162447	0.00162447	0.00162447	0.00162447	0.00162447	0.00162447	0.00162447	0.00162447	0.00162447	0.00162447	0.1205568	0.0347185	0.03471854	0.04678978
111	1	-56.55827	-61.36349	4.805219	0.0430884	0.08529975	0.0166614	0.0166614	0.0166614	0.0166614	0.0166614	0.0166614	0.0166614	0.0166614	0.0166614	0.0166614	0.0166614	0.0166614	0.0166614	0.0166614	0.0166614	0.0166614	0.0166614	0.0166614	0.0166614	0.0166614	0.0166614	0.0166614	0.0166614	0.0166614	0.0166614	0.0166614	0.04552205	0.0430884	0.0430884	0.3866805
112	0	-54.97533	-60.33676	5.361431	0.03659827	0.06742283	0.00646051	0.00646051	0.00646051	0.00646051	0.00646051	0.00646051	0.00646051	0.00646051	0.00646051	0.00646051	0.00646051	0.00646051	0.00646051	0.00646051	0.00646051	0.00646051	0.00646051	0.00646051	0.00646051	0.00646051	0.00646051	0.00646051	0.00646051	0.00646051	0.00646051	0.00646051	0.04673752	0.0365983	0.03659827	0.176525
113	1	-54.8552	-60.21524	5.360047	0.03332607	0.09346204	0.00228626	0.00228626	0.00228626	0.00228626	0.00228626	0.00228626	0.00228626	0.00228626	0.00228626	0.00228626	0.00228626	0.00228626	0.00228626	0.00228626	0.00228626	0.00228626	0.00228626	0.00228626	0.00228626	0.00228626	0.00228626	0.00228626	0.00228626	0.00228626	0.00228626	0.00228626	0.04047947	0.0333261	0.03332607	0.06860266
114	0	-55.46229	-61.51285	6.050567	0.03659827	0.03278538	0.00964327	0.00964327	0.00964327	0.00964327	0.00964327	0.00964327	0.00964327	0.00964327	0.00964327	0.00964327	0.00964327	0.00964327	0.00964327	0.00964327	0.00964327	0.00964327	0.00964327	0.00964327	0.00964327	0.00964327	0.00964327	0.00964327	0.00964327	0.00964327	0.00964327	0.00964327	0.01246135	0.0365983	0.03659827	0.2634897
115	1	-55.12131	-60.66606	5.544752	0.03513041	0.08901706	0.00749254	0.00749254	0.00749254	0.00749254	0.00749254	0.00749254	0.00749254	0.00749254	0.00749254	0.00749254	0.00749254	0.00749254	0.00749254	0.00749254	0.00749254	0.00749254	0.00749254	0.00749254	0.00749254	0.00749254	0.00749254	0.00749254	0.00749254	0.00749254	0.00749254	0.00749254	0.01562267	0.0351304	0.03513041	0.2132778
116	0	-54.54925	-59.7507	5.201446	0.03659827	0.09836061	0.000167948	0.000167948	0.000167948	0.000167948	0.000167948	0.000167948	0.000167948	0.000167948	0.000167948	0.000167948	0.000167948	0.000167948	0.000167948	0.000167948	0.000167948	0.000167948	0.000167948	0.000167948	0.000167948	0.000167948	0.000167948	0.000167948	0.000167948	0.000167948	0.000167948	0.000167948	0.0317982	0.0365983	0.03659827	0.004588952
117	1	-54.24119	-59.70584	5.464653	0.03513041	0.1075338	0.000160288	0.000160288	0.000160288	0.000160288	0.000160288	0.000160288	0.000160288	0.000160288	0.000160288	0.000160288	0.000160288	0.000160288	0.000160288	0.000160288	0.000160288	0.000160288	0.000160288	0.000160288	0.000160288	0.000160288	0.000160288	0.000160288	0.000160288	0.000160288	0.000160288	0.000160288	0.005115867	0.0351304	0.03513041	0.004562645
