Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_fission	clado_fusion	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	extinction[24]	extinction[25]	extinction[26]	gamma	speciation_rates[1]	speciation_rates[2]	speciation_rates[3]	total_speciation	turnover
51	1	-126.3446	-137.0455	10.70091	0.02383533	0.02776287	0.05031109	0.0113708	0.0137688	0.0137688	0.0137688	0.0137688	0.0137688	0.0137688	0.0137688	0.0137688	0.0137688	0.0137688	0.0137688	0.0137688	0.0137688	0.0137688	0.0137688	0.0137688	0.0137688	0.0137688	0.0137688	0.0137688	0.0137688	0.0137688	0.0137688	0.0137688	0.0137688	0.0137688	0.01155821	0.0503111	0.0238353	0.0277629	0.1019093	0.1351081
52	0	-128.6844	-138.836	10.15151	0.04133658	0.02172727	0.02602854	0.1388155	0.0268227	0.0268227	0.0268227	0.0268227	0.0268227	0.0268227	0.0268227	0.0268227	0.0268227	0.0268227	0.0268227	0.0268227	0.0268227	0.0268227	0.0268227	0.0268227	0.0268227	0.0268227	0.0268227	0.0268227	0.0268227	0.0268227	0.0268227	0.0268227	0.0268227	0.0268227	0.01198767	0.0260285	0.0413366	0.0217273	0.08909238	0.3010657
53	1	-125.6912	-135.9234	10.23224	0.02383533	0.04961969	0.0379998	0.004254008	0.0386723	0.0386723	0.0386723	0.0386723	0.0386723	0.0386723	0.0386723	0.0386723	0.0386723	0.0386723	0.0386723	0.0386723	0.0386723	0.0386723	0.0386723	0.0386723	0.0386723	0.0386723	0.0386723	0.0386723	0.0386723	0.0386723	0.0386723	0.0386723	0.0386723	0.0386723	0.01122366	0.0379998	0.0238353	0.0496197	0.1114548	0.3469777
54	0	-131.0438	-133.8298	2.786018	0.0815207	0.06920838	0.08111563	0.06806961	0.164379	0.164379	0.164379	0.164379	0.164379	0.164379	0.164379	0.164379	0.164379	0.164379	0.164379	0.164379	0.164379	0.164379	0.164379	0.164379	0.164379	0.164379	0.164379	0.164379	0.164379	0.164379	0.164379	0.164379	0.164379	0.164379	0.006958796	0.0811156	0.0815207	0.0692084	0.2318447	0.7090047
55	1	-125.8423	-135.5526	9.710242	0.05092418	0.04961969	0.01992476	0.003543227	0.0539069	0.0539069	0.0539069	0.0539069	0.0539069	0.0539069	0.0539069	0.0539069	0.0539069	0.0539069	0.0539069	0.0539069	0.0539069	0.0539069	0.0539069	0.0539069	0.0539069	0.0539069	0.0539069	0.0539069	0.0539069	0.0539069	0.0539069	0.0539069	0.0539069	0.0539069	0.01284181	0.0199248	0.0509242	0.0496197	0.1204686	0.4474769
56	0	-128.3209	-133.1244	4.803525	0.0635375	0.03171015	0.1107421	0.01754211	0.158079	0.158079	0.158079	0.158079	0.158079	0.158079	0.158079	0.158079	0.158079	0.158079	0.158079	0.158079	0.158079	0.158079	0.158079	0.158079	0.158079	0.158079	0.158079	0.158079	0.158079	0.158079	0.158079	0.158079	0.158079	0.158079	0.002861546	0.110742	0.0635375	0.0317101	0.2059898	0.7674109
57	1	-125.1814	-134.686	9.504598	0.06942563	0.01451542	0.0395833	0.007707761	0.0595617	0.0595617	0.0595617	0.0595617	0.0595617	0.0595617	0.0595617	0.0595617	0.0595617	0.0595617	0.0595617	0.0595617	0.0595617	0.0595617	0.0595617	0.0595617	0.0595617	0.0595617	0.0595617	0.0595617	0.0595617	0.0595617	0.0595617	0.0595617	0.0595617	0.0595617	0.01185324	0.0395833	0.0694256	0.0145154	0.1235244	0.482186
58	0	-126.7152	-133.6108	6.895542	0.01013184	0.005699542	0.1472733	0.0531289	0.0947403	0.0947403	0.0947403	0.0947403	0.0947403	0.0947403	0.0947403	0.0947403	0.0947403	0.0947403	0.0947403	0.0947403	0.0947403	0.0947403	0.0947403	0.0947403	0.0947403	0.0947403	0.0947403	0.0947403	0.0947403	0.0947403	0.0947403	0.0947403	0.0947403	0.0947403	0.002108402	0.147273	0.0101318	0.00569954	0.1631046	0.5808562
59	1	-124.8211	-135.499	10.67791	0.05062508	0.01406649	0.0395833	0.001235286	0.0343862	0.0343862	0.0343862	0.0343862	0.0343862	0.0343862	0.0343862	0.0343862	0.0343862	0.0343862	0.0343862	0.0343862	0.0343862	0.0343862	0.0343862	0.0343862	0.0343862	0.0343862	0.0343862	0.0343862	0.0343862	0.0343862	0.0343862	0.0343862	0.0343862	0.0343862	0.01053229	0.0395833	0.0506251	0.0140665	0.1042749	0.3297651
60	0	-126.6344	-135.8334	9.199012	8.733084e-05	0.02727934	0.08902042	0.0880218	0.0496079	0.0496079	0.0496079	0.0496079	0.0496079	0.0496079	0.0496079	0.0496079	0.0496079	0.0496079	0.0496079	0.0496079	0.0496079	0.0496079	0.0496079	0.0496079	0.0496079	0.0496079	0.0496079	0.0496079	0.0496079	0.0496079	0.0496079	0.0496079	0.0496079	0.0496079	0.002711965	0.0890204	8.73308e-05	0.0272793	0.1163871	0.4262316
61	1	-125.8981	-137.6383	11.74024	0.04756685	0.03093981	0.004742548	0.001302218	0.0179837	0.0179837	0.0179837	0.0179837	0.0179837	0.0179837	0.0179837	0.0179837	0.0179837	0.0179837	0.0179837	0.0179837	0.0179837	0.0179837	0.0179837	0.0179837	0.0179837	0.0179837	0.0179837	0.0179837	0.0179837	0.0179837	0.0179837	0.0179837	0.0179837	0.0179837	0.02387765	0.00474255	0.0475669	0.0309398	0.08324921	0.2160219
62	0	-125.6692	-134.8893	9.220109	0.01519998	0.01739459	0.0877586	0.05996987	0.0602696	0.0602696	0.0602696	0.0602696	0.0602696	0.0602696	0.0602696	0.0602696	0.0602696	0.0602696	0.0602696	0.0602696	0.0602696	0.0602696	0.0602696	0.0602696	0.0602696	0.0602696	0.0602696	0.0602696	0.0602696	0.0602696	0.0602696	0.0602696	0.0602696	0.0602696	0.006085496	0.0877586	0.0152	0.0173946	0.1203532	0.5007729
63	1	-125.5335	-134.1546	8.621086	0.06383802	0.03093981	0.04486096	0.003466988	0.0727168	0.0727168	0.0727168	0.0727168	0.0727168	0.0727168	0.0727168	0.0727168	0.0727168	0.0727168	0.0727168	0.0727168	0.0727168	0.0727168	0.0727168	0.0727168	0.0727168	0.0727168	0.0727168	0.0727168	0.0727168	0.0727168	0.0727168	0.0727168	0.0727168	0.0727168	0.01274696	0.044861	0.063838	0.0309398	0.1396388	0.5207494
64	0	-129.5348	-138.1822	8.647352	0.02584157	0.07210533	0.03753172	0.02438127	0.0391042	0.0391042	0.0391042	0.0391042	0.0391042	0.0391042	0.0391042	0.0391042	0.0391042	0.0391042	0.0391042	0.0391042	0.0391042	0.0391042	0.0391042	0.0391042	0.0391042	0.0391042	0.0391042	0.0391042	0.0391042	0.0391042	0.0391042	0.0391042	0.0391042	0.0391042	0.01287933	0.0375317	0.0258416	0.0721053	0.1354786	0.2886377
65	1	-125.9297	-133.9256	7.99583	0.05756205	0.01458998	0.0796908	0.004832967	0.0790721	0.0790721	0.0790721	0.0790721	0.0790721	0.0790721	0.0790721	0.0790721	0.0790721	0.0790721	0.0790721	0.0790721	0.0790721	0.0790721	0.0790721	0.0790721	0.0790721	0.0790721	0.0790721	0.0790721	0.0790721	0.0790721	0.0790721	0.0790721	0.0790721	0.0790721	0.00446024	0.0796908	0.057562	0.01459	0.1518428	0.5207494
66	0	-124.9181	-134.883	9.964895	0.04764784	0.007283491	0.0547688	0.03631938	0.041896	0.041896	0.041896	0.041896	0.041896	0.041896	0.041896	0.041896	0.041896	0.041896	0.041896	0.041896	0.041896	0.041896	0.041896	0.041896	0.041896	0.041896	0.041896	0.041896	0.041896	0.041896	0.041896	0.041896	0.041896	0.041896	0.01587784	0.0547688	0.0476478	0.00728349	0.1097001	0.3819136
67	1	-125.7084	-134.7815	9.073109	0.05756205	0.007507485	0.06682614	0.007338716	0.0757212	0.0757212	0.0757212	0.0757212	0.0757212	0.0757212	0.0757212	0.0757212	0.0757212	0.0757212	0.0757212	0.0757212	0.0757212	0.0757212	0.0757212	0.0757212	0.0757212	0.0757212	0.0757212	0.0757212	0.0757212	0.0757212	0.0757212	0.0757212	0.0757212	0.0757212	0.007734666	0.0668261	0.057562	0.00750748	0.1318957	0.5740996
68	0	-124.8316	-135.7942	10.96257	0.04440895	0.01064712	0.04104454	0.01352177	0.0301489	0.0301489	0.0301489	0.0301489	0.0301489	0.0301489	0.0301489	0.0301489	0.0301489	0.0301489	0.0301489	0.0301489	0.0301489	0.0301489	0.0301489	0.0301489	0.0301489	0.0301489	0.0301489	0.0301489	0.0301489	0.0301489	0.0301489	0.0301489	0.0301489	0.0301489	0.01629517	0.0410445	0.044409	0.0106471	0.09610061	0.3137226
69	1	-125.0868	-134.3549	9.268143	0.08101331	0.01333194	0.03478992	0.008381896	0.0599721	0.0599721	0.0599721	0.0599721	0.0599721	0.0599721	0.0599721	0.0599721	0.0599721	0.0599721	0.0599721	0.0599721	0.0599721	0.0599721	0.0599721	0.0599721	0.0599721	0.0599721	0.0599721	0.0599721	0.0599721	0.0599721	0.0599721	0.0599721	0.0599721	0.0599721	0.002896577	0.0347899	0.0810133	0.0133319	0.1291352	0.4644136
70	0	-127.1785	-135.2089	8.030418	0.04440895	0.06843831	0.03549174	0.01862515	0.0709184	0.0709184	0.0709184	0.0709184	0.0709184	0.0709184	0.0709184	0.0709184	0.0709184	0.0709184	0.0709184	0.0709184	0.0709184	0.0709184	0.0709184	0.0709184	0.0709184	0.0709184	0.0709184	0.0709184	0.0709184	0.0709184	0.0709184	0.0709184	0.0709184	0.0709184	0.0071476	0.0354917	0.044409	0.0684383	0.148339	0.4780833
71	1	-124.6344	-135.2132	10.57872	0.05405308	0.006007586	0.04483396	0.009055125	0.0324121	0.0324121	0.0324121	0.0324121	0.0324121	0.0324121	0.0324121	0.0324121	0.0324121	0.0324121	0.0324121	0.0324121	0.0324121	0.0324121	0.0324121	0.0324121	0.0324121	0.0324121	0.0324121	0.0324121	0.0324121	0.0324121	0.0324121	0.0324121	0.0324121	0.0324121	0.009104592	0.044834	0.0540531	0.00600759	0.1048946	0.3089965
72	0	-127.3422	-135.263	7.920769	0.02179696	0.102129	0.02815833	0.00884844	0.0835826	0.0835826	0.0835826	0.0835826	0.0835826	0.0835826	0.0835826	0.0835826	0.0835826	0.0835826	0.0835826	0.0835826	0.0835826	0.0835826	0.0835826	0.0835826	0.0835826	0.0835826	0.0835826	0.0835826	0.0835826	0.0835826	0.0835826	0.0835826	0.0835826	0.0835826	0.006577023	0.0281583	0.021797	0.102129	0.1520843	0.5495812
73	1	-124.8432	-136.9148	12.07159	0.05405308	0.01031713	0.01159944	0.006541742	0.000238501	0.000238501	0.000238501	0.000238501	0.000238501	0.000238501	0.000238501	0.000238501	0.000238501	0.000238501	0.000238501	0.000238501	0.000238501	0.000238501	0.000238501	0.000238501	0.000238501	0.000238501	0.000238501	0.000238501	0.000238501	0.000238501	0.000238501	0.000238501	0.000238501	0.000238501	0.02692683	0.0115994	0.0540531	0.0103171	0.07596966	0.003139431
74	0	-127.5559	-133.4122	5.856218	0.0008171645	0.06830571	0.1176715	0.01840651	0.125743	0.125743	0.125743	0.125743	0.125743	0.125743	0.125743	0.125743	0.125743	0.125743	0.125743	0.125743	0.125743	0.125743	0.125743	0.125743	0.125743	0.125743	0.125743	0.125743	0.125743	0.125743	0.125743	0.125743	0.125743	0.125743	0.005958016	0.117672	0.000817165	0.0683057	0.1867944	0.6731618
75	1	-125.2518	-136.0086	10.75679	0.05405308	0.02313778	0.02362536	0.01522329	0.0195542	0.0195542	0.0195542	0.0195542	0.0195542	0.0195542	0.0195542	0.0195542	0.0195542	0.0195542	0.0195542	0.0195542	0.0195542	0.0195542	0.0195542	0.0195542	0.0195542	0.0195542	0.0195542	0.0195542	0.0195542	0.0195542	0.0195542	0.0195542	0.0195542	0.0195542	0.008338088	0.0236254	0.0540531	0.0231378	0.1008162	0.1939588
76	0	-127.5768	-135.6692	8.092422	4.094081e-05	0.04094384	0.1064118	0.008876855	0.0686218	0.0686218	0.0686218	0.0686218	0.0686218	0.0686218	0.0686218	0.0686218	0.0686218	0.0686218	0.0686218	0.0686218	0.0686218	0.0686218	0.0686218	0.0686218	0.0686218	0.0686218	0.0686218	0.0686218	0.0686218	0.0686218	0.0686218	0.0686218	0.0686218	0.0686218	0.01605805	0.106412	4.09408e-05	0.0409438	0.1473966	0.4655587
77	1	-127.6034	-135.1188	7.515406	0.0757695	0.04535739	0.0369766	0.01520242	0.076156	0.076156	0.076156	0.076156	0.076156	0.076156	0.076156	0.076156	0.076156	0.076156	0.076156	0.076156	0.076156	0.076156	0.076156	0.076156	0.076156	0.076156	0.076156	0.076156	0.076156	0.076156	0.076156	0.076156	0.076156	0.076156	0.006507315	0.0369766	0.0757695	0.0453574	0.1581035	0.4816844
78	0	-128.5942	-132.9492	4.355006	0.008410931	0.06098322	0.1363435	0.042352	0.142492	0.142492	0.142492	0.142492	0.142492	0.142492	0.142492	0.142492	0.142492	0.142492	0.142492	0.142492	0.142492	0.142492	0.142492	0.142492	0.142492	0.142492	0.142492	0.142492	0.142492	0.142492	0.142492	0.142492	0.142492	0.142492	0.02433803	0.136344	0.00841093	0.0609832	0.2057377	0.6925907
79	1	-127.296	-135.9941	8.698187	0.101195	0.01500964	0.01941729	0.01392289	0.052826	0.052826	0.052826	0.052826	0.052826	0.052826	0.052826	0.052826	0.052826	0.052826	0.052826	0.052826	0.052826	0.052826	0.052826	0.052826	0.052826	0.052826	0.052826	0.052826	0.052826	0.052826	0.052826	0.052826	0.052826	0.052826	0.01743854	0.0194173	0.101195	0.0150096	0.1356219	0.3895092
80	0	-126.454	-133.5972	7.143234	0.03464898	0.005019873	0.1128773	0.06718012	0.0895969	0.0895969	0.0895969	0.0895969	0.0895969	0.0895969	0.0895969	0.0895969	0.0895969	0.0895969	0.0895969	0.0895969	0.0895969	0.0895969	0.0895969	0.0895969	0.0895969	0.0895969	0.0895969	0.0895969	0.0895969	0.0895969	0.0895969	0.0895969	0.0895969	0.0895969	0.0233705	0.112877	0.034649	0.00501987	0.1525461	0.5873432
81	1	-127.7015	-136.5936	8.892143	0.101195	0.005451257	0.01701828	0.04353988	0.0370222	0.0370222	0.0370222	0.0370222	0.0370222	0.0370222	0.0370222	0.0370222	0.0370222	0.0370222	0.0370222	0.0370222	0.0370222	0.0370222	0.0370222	0.0370222	0.0370222	0.0370222	0.0370222	0.0370222	0.0370222	0.0370222	0.0370222	0.0370222	0.0370222	0.0370222	0.03646879	0.0170183	0.101195	0.00545126	0.1236646	0.2993759
82	0	-127.36	-134.0197	6.659646	0.02632682	0.02591875	0.1128773	0.06244555	0.086519	0.086519	0.086519	0.086519	0.086519	0.086519	0.086519	0.086519	0.086519	0.086519	0.086519	0.086519	0.086519	0.086519	0.086519	0.086519	0.086519	0.086519	0.086519	0.086519	0.086519	0.086519	0.086519	0.086519	0.086519	0.086519	0.004896786	0.112877	0.0263268	0.0259187	0.1651229	0.5239677
83	1	-129.3115	-136.3761	7.064657	0.1286215	0.00828526	0.02167787	0.04874992	0.0706149	0.0706149	0.0706149	0.0706149	0.0706149	0.0706149	0.0706149	0.0706149	0.0706149	0.0706149	0.0706149	0.0706149	0.0706149	0.0706149	0.0706149	0.0706149	0.0706149	0.0706149	0.0706149	0.0706149	0.0706149	0.0706149	0.0706149	0.0706149	0.0706149	0.0706149	0.01529658	0.0216779	0.128622	0.00828526	0.1585847	0.4452823
84	0	-127.2924	-135.8247	8.532254	0.003112511	0.02010539	0.1128773	0.04198428	0.0506813	0.0506813	0.0506813	0.0506813	0.0506813	0.0506813	0.0506813	0.0506813	0.0506813	0.0506813	0.0506813	0.0506813	0.0506813	0.0506813	0.0506813	0.0506813	0.0506813	0.0506813	0.0506813	0.0506813	0.0506813	0.0506813	0.0506813	0.0506813	0.0506813	0.0506813	0.00327753	0.112877	0.00311251	0.0201054	0.1360952	0.3723962
85	1	-126.0112	-136.711	10.69977	0.08577874	0.007296502	0.001107557	0.04242652	0.0269446	0.0269446	0.0269446	0.0269446	0.0269446	0.0269446	0.0269446	0.0269446	0.0269446	0.0269446	0.0269446	0.0269446	0.0269446	0.0269446	0.0269446	0.0269446	0.0269446	0.0269446	0.0269446	0.0269446	0.0269446	0.0269446	0.0269446	0.0269446	0.0269446	0.0269446	0.02458325	0.00110756	0.0857787	0.0072965	0.09418279	0.2860888
86	0	-125.7824	-135.6911	9.908703	0.01703336	0.03813052	0.05653562	0.03526493	0.049911	0.049911	0.049911	0.049911	0.049911	0.049911	0.049911	0.049911	0.049911	0.049911	0.049911	0.049911	0.049911	0.049911	0.049911	0.049911	0.049911	0.049911	0.049911	0.049911	0.049911	0.049911	0.049911	0.049911	0.049911	0.049911	0.01117423	0.0565356	0.0170334	0.0381305	0.1116995	0.4468327
87	1	-126.5821	-135.4291	8.847002	0.04882162	0.002153009	0.06613343	0.05766044	0.0531212	0.0531212	0.0531212	0.0531212	0.0531212	0.0531212	0.0531212	0.0531212	0.0531212	0.0531212	0.0531212	0.0531212	0.0531212	0.0531212	0.0531212	0.0531212	0.0531212	0.0531212	0.0531212	0.0531212	0.0531212	0.0531212	0.0531212	0.0531212	0.0531212	0.0531212	0.0641717	0.0661334	0.0488216	0.00215301	0.1171081	0.4536082
88	0	-125.8699	-134.6322	8.762239	0.02925923	0.03361601	0.06732739	0.04112161	0.0659616	0.0659616	0.0659616	0.0659616	0.0659616	0.0659616	0.0659616	0.0659616	0.0659616	0.0659616	0.0659616	0.0659616	0.0659616	0.0659616	0.0659616	0.0659616	0.0659616	0.0659616	0.0659616	0.0659616	0.0659616	0.0659616	0.0659616	0.0659616	0.0659616	0.0659616	0.01467299	0.0673274	0.0292592	0.033616	0.1302026	0.506607
89	1	-126.6003	-135.8016	9.201262	0.008885661	0.03757411	0.06613343	0.07975413	0.0459324	0.0459324	0.0459324	0.0459324	0.0459324	0.0459324	0.0459324	0.0459324	0.0459324	0.0459324	0.0459324	0.0459324	0.0459324	0.0459324	0.0459324	0.0459324	0.0459324	0.0459324	0.0459324	0.0459324	0.0459324	0.0459324	0.0459324	0.0459324	0.0459324	0.0459324	0.03234358	0.0661334	0.00888566	0.0375741	0.1125932	0.4079504
90	0	-127.6434	-135.8957	8.252233	0.04580577	0.01810172	0.08121637	0.01521353	0.0556955	0.0556955	0.0556955	0.0556955	0.0556955	0.0556955	0.0556955	0.0556955	0.0556955	0.0556955	0.0556955	0.0556955	0.0556955	0.0556955	0.0556955	0.0556955	0.0556955	0.0556955	0.0556955	0.0556955	0.0556955	0.0556955	0.0556955	0.0556955	0.0556955	0.0556955	0.006673263	0.0812164	0.0458058	0.0181017	0.1451239	0.3837792
91	1	-130.2837	-135.1114	4.827775	0.04801249	0.085536	0.04663044	0.0627226	0.117223	0.117223	0.117223	0.117223	0.117223	0.117223	0.117223	0.117223	0.117223	0.117223	0.117223	0.117223	0.117223	0.117223	0.117223	0.117223	0.117223	0.117223	0.117223	0.117223	0.117223	0.117223	0.117223	0.117223	0.117223	0.117223	0.1021311	0.0466304	0.0480125	0.085536	0.1801789	0.6505915
92	0	-126.4757	-134.3162	7.840497	0.05352224	0.004822526	0.08121637	0.08588583	0.0650627	0.0650627	0.0650627	0.0650627	0.0650627	0.0650627	0.0650627	0.0650627	0.0650627	0.0650627	0.0650627	0.0650627	0.0650627	0.0650627	0.0650627	0.0650627	0.0650627	0.0650627	0.0650627	0.0650627	0.0650627	0.0650627	0.0650627	0.0650627	0.0650627	0.0650627	0.008828938	0.0812164	0.0535222	0.00482253	0.1395611	0.4661949
93	1	-127.0713	-133.8575	6.786233	0.05140634	0.02242985	0.08791472	0.0244507	0.0995495	0.0995495	0.0995495	0.0995495	0.0995495	0.0995495	0.0995495	0.0995495	0.0995495	0.0995495	0.0995495	0.0995495	0.0995495	0.0995495	0.0995495	0.0995495	0.0995495	0.0995495	0.0995495	0.0995495	0.0995495	0.0995495	0.0995495	0.0995495	0.0995495	0.0995495	0.0494209	0.0879147	0.0514063	0.0224298	0.1617509	0.6154497
94	0	-127.2377	-134.8688	7.631133	0.002801759	0.03754513	0.1087173	0.05412474	0.0668986	0.0668986	0.0668986	0.0668986	0.0668986	0.0668986	0.0668986	0.0668986	0.0668986	0.0668986	0.0668986	0.0668986	0.0668986	0.0668986	0.0668986	0.0668986	0.0668986	0.0668986	0.0668986	0.0668986	0.0668986	0.0668986	0.0668986	0.0668986	0.0668986	0.0668986	0.007450165	0.108717	0.00280176	0.0375451	0.1490641	0.4487904
95	1	-125.7993	-135.127	9.327698	0.002620269	0.02879772	0.08791472	0.03519267	0.052774	0.052774	0.052774	0.052774	0.052774	0.052774	0.052774	0.052774	0.052774	0.052774	0.052774	0.052774	0.052774	0.052774	0.052774	0.052774	0.052774	0.052774	0.052774	0.052774	0.052774	0.052774	0.052774	0.052774	0.052774	0.052774	0.02591067	0.0879147	0.00262027	0.0287977	0.1193327	0.4422423
96	0	-126.1849	-135.2721	9.08719	0.01076128	0.00607539	0.1087173	0.04338591	0.0466909	0.0466909	0.0466909	0.0466909	0.0466909	0.0466909	0.0466909	0.0466909	0.0466909	0.0466909	0.0466909	0.0466909	0.0466909	0.0466909	0.0466909	0.0466909	0.0466909	0.0466909	0.0466909	0.0466909	0.0466909	0.0466909	0.0466909	0.0466909	0.0466909	0.0466909	0.006366732	0.108717	0.0107613	0.00607539	0.1255539	0.3718796
97	1	-126.7212	-134.4926	7.771485	0.06827783	0.01005403	0.06968391	0.02820203	0.0669174	0.0669174	0.0669174	0.0669174	0.0669174	0.0669174	0.0669174	0.0669174	0.0669174	0.0669174	0.0669174	0.0669174	0.0669174	0.0669174	0.0669174	0.0669174	0.0669174	0.0669174	0.0669174	0.0669174	0.0669174	0.0669174	0.0669174	0.0669174	0.0669174	0.0669174	0.02530333	0.0696839	0.0682778	0.010054	0.1480158	0.4520967
98	0	-126.4886	-135.4577	8.969041	0.05726699	0.008616657	0.06005326	0.05134086	0.0741699	0.0741699	0.0741699	0.0741699	0.0741699	0.0741699	0.0741699	0.0741699	0.0741699	0.0741699	0.0741699	0.0741699	0.0741699	0.0741699	0.0741699	0.0741699	0.0741699	0.0741699	0.0741699	0.0741699	0.0741699	0.0741699	0.0741699	0.0741699	0.0741699	0.0741699	0.008047371	0.0600533	0.057267	0.00861666	0.1259369	0.5889451
99	1	-126.0069	-135.2036	9.196632	0.03171673	0.01240782	0.06968391	0.0525738	0.0392001	0.0392001	0.0392001	0.0392001	0.0392001	0.0392001	0.0392001	0.0392001	0.0392001	0.0392001	0.0392001	0.0392001	0.0392001	0.0392001	0.0392001	0.0392001	0.0392001	0.0392001	0.0392001	0.0392001	0.0392001	0.0392001	0.0392001	0.0392001	0.0392001	0.0392001	0.05307151	0.0696839	0.0317167	0.0124078	0.1138085	0.3444388
100	0	-125.6491	-135.4751	9.826043	0.06666786	0.01053201	0.03158005	0.032848	0.0401386	0.0401386	0.0401386	0.0401386	0.0401386	0.0401386	0.0401386	0.0401386	0.0401386	0.0401386	0.0401386	0.0401386	0.0401386	0.0401386	0.0401386	0.0401386	0.0401386	0.0401386	0.0401386	0.0401386	0.0401386	0.0401386	0.0401386	0.0401386	0.0401386	0.0401386	0.03847092	0.03158	0.0666679	0.010532	0.1087799	0.368989
101	1	-129.2478	-141.0356	11.78787	0.0003818689	0.03517434	0.03033228	0.07060469	0.0126545	0.0126545	0.0126545	0.0126545	0.0126545	0.0126545	0.0126545	0.0126545	0.0126545	0.0126545	0.0126545	0.0126545	0.0126545	0.0126545	0.0126545	0.0126545	0.0126545	0.0126545	0.0126545	0.0126545	0.0126545	0.0126545	0.0126545	0.0126545	0.0126545	0.0126545	0.04860283	0.0303323	0.000381869	0.0351743	0.06588849	0.192059
102	0	-127.2854	-137.4766	10.19123	0.06666786	0.001784962	0.03815631	0.01952001	0.00795728	0.00795728	0.00795728	0.00795728	0.00795728	0.00795728	0.00795728	0.00795728	0.00795728	0.00795728	0.00795728	0.00795728	0.00795728	0.00795728	0.00795728	0.00795728	0.00795728	0.00795728	0.00795728	0.00795728	0.00795728	0.00795728	0.00795728	0.00795728	0.00795728	0.00795728	0.02763294	0.0381563	0.0666679	0.00178496	0.1066091	0.07463973
103	1	-127.137	-139.5989	12.46187	0.0007476243	0.03517434	0.03095061	0.0246447	0.00376508	0.00376508	0.00376508	0.00376508	0.00376508	0.00376508	0.00376508	0.00376508	0.00376508	0.00376508	0.00376508	0.00376508	0.00376508	0.00376508	0.00376508	0.00376508	0.00376508	0.00376508	0.00376508	0.00376508	0.00376508	0.00376508	0.00376508	0.00376508	0.00376508	0.00376508	0.02156259	0.0309506	0.000747624	0.0351743	0.06687257	0.05630225
104	0	-128.1617	-135.1724	7.010694	0.0837303	0.0571218	0.0141426	0.04859127	0.0918121	0.0918121	0.0918121	0.0918121	0.0918121	0.0918121	0.0918121	0.0918121	0.0918121	0.0918121	0.0918121	0.0918121	0.0918121	0.0918121	0.0918121	0.0918121	0.0918121	0.0918121	0.0918121	0.0918121	0.0918121	0.0918121	0.0918121	0.0918121	0.0918121	0.0918121	0.04127991	0.0141426	0.0837303	0.0571218	0.1549947	0.5923566
105	1	-127.0101	-138.165	11.15489	0.008406128	0.03517434	0.03631733	0.08321946	0.0175973	0.0175973	0.0175973	0.0175973	0.0175973	0.0175973	0.0175973	0.0175973	0.0175973	0.0175973	0.0175973	0.0175973	0.0175973	0.0175973	0.0175973	0.0175973	0.0175973	0.0175973	0.0175973	0.0175973	0.0175973	0.0175973	0.0175973	0.0175973	0.0175973	0.0175973	0.01956695	0.0363173	0.00840613	0.0351743	0.0798978	0.2202476
106	0	-127.6173	-136.1755	8.558237	0.0837303	0.03567428	0.006845437	0.07091721	0.0560427	0.0560427	0.0560427	0.0560427	0.0560427	0.0560427	0.0560427	0.0560427	0.0560427	0.0560427	0.0560427	0.0560427	0.0560427	0.0560427	0.0560427	0.0560427	0.0560427	0.0560427	0.0560427	0.0560427	0.0560427	0.0560427	0.0560427	0.0560427	0.0560427	0.0560427	0.02776966	0.00684544	0.0837303	0.0356743	0.12625	0.4439022
107	1	-125.6835	-137.3244	11.641	0.01122132	0.03517434	0.03372601	0.02896732	0.0078291	0.0078291	0.0078291	0.0078291	0.0078291	0.0078291	0.0078291	0.0078291	0.0078291	0.0078291	0.0078291	0.0078291	0.0078291	0.0078291	0.0078291	0.0078291	0.0078291	0.0078291	0.0078291	0.0078291	0.0078291	0.0078291	0.0078291	0.0078291	0.0078291	0.0078291	0.02393422	0.033726	0.0112213	0.0351743	0.08012168	0.09771513
108	0	-125.6919	-135.4809	9.78906	0.01529063	0.01405828	0.07585121	0.06222237	0.0398194	0.0398194	0.0398194	0.0398194	0.0398194	0.0398194	0.0398194	0.0398194	0.0398194	0.0398194	0.0398194	0.0398194	0.0398194	0.0398194	0.0398194	0.0398194	0.0398194	0.0398194	0.0398194	0.0398194	0.0398194	0.0398194	0.0398194	0.0398194	0.0398194	0.0398194	0.03316543	0.0758512	0.0152906	0.0140583	0.1052001	0.378511
109	1	-126.7397	-134.4941	7.754376	0.02299775	0.04273893	0.07907374	0.0330026	0.0733681	0.0733681	0.0733681	0.0733681	0.0733681	0.0733681	0.0733681	0.0733681	0.0733681	0.0733681	0.0733681	0.0733681	0.0733681	0.0733681	0.0733681	0.0733681	0.0733681	0.0733681	0.0733681	0.0733681	0.0733681	0.0733681	0.0733681	0.0733681	0.0733681	0.0733681	0.0404535	0.0790737	0.0229977	0.0427389	0.1448104	0.5066491
