Iteration	Replicate_ID	Posterior	Likelihood	Prior	delta	gamma
396	0	-34.1686	-34.3237	0.1551027	0.0795664	0.3654403
397	1	-36.38805	-34.13472	-2.253332	0.1010504	0.5847999
398	0	-34.66716	-34.634	-0.03315915	0.1407151	0.3231178
399	1	-33.83229	-34.88038	1.048095	0.008856648	0.3468508
400	0	-31.59641	-34.61828	3.021869	0.1094748	0.04885535
401	1	-31.74563	-34.72639	2.98076	0.006641534	0.1557995
402	0	-33.04279	-34.96785	1.925058	0.2010455	0.06696569
403	1	-31.26678	-35.22789	3.961115	0.008970907	0.05543463
404	0	-31.8408	-34.4503	2.609506	0.1358809	0.06368548
405	1	-31.80769	-34.95051	3.14282	0.01953236	0.1267026
406	0	-31.32928	-34.50765	3.178367	0.07848816	0.06419216
407	1	-32.2534	-33.93844	1.685043	0.05159365	0.2404191
408	0	-32.13246	-35.14583	3.013371	0.08145075	0.07772912
409	1	-32.25283	-35.07307	2.820241	0.03361666	0.1448762
410	0	-32.05973	-34.47124	2.411517	0.1295824	0.08978299
411	1	-31.69753	-33.99308	2.295552	0.02317889	0.2077829
412	0	-32.17909	-34.38814	2.209046	0.1371968	0.1024156
413	1	-32.35612	-35.42038	3.064254	0.0244548	0.1296368
414	0	-33.90994	-36.21818	2.308245	0.1300933	0.09959926
415	1	-31.403	-34.64262	3.23962	0.02515497	0.1114001
416	0	-33.45873	-36.18675	2.728019	0.1072401	0.08047501
417	1	-33.47731	-35.62749	2.150179	0.06422478	0.1812743
