Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	gamma	speciation_rates[1]	total_speciation	turnover
4497	1	-54.4032	-59.71017	5.306971	0.07821129	0.005536142	0.0182562	0.0182562	0.0182562	0.0182562	0.0182562	0.0182562	0.0182562	0.0182562	0.0182562	0.0182562	0.0182562	0.0182562	0.0182562	0.0182562	0.0182562	0.0182562	0.0182562	0.0182562	0.0182562	0.0182562	0.0182562	0.006428465	0.0782113	0.07821129	0.2334215
4498	0	-53.55987	-58.97071	5.410843	0.07512573	0.004553975	0.00561215	0.00561215	0.00561215	0.00561215	0.00561215	0.00561215	0.00561215	0.00561215	0.00561215	0.00561215	0.00561215	0.00561215	0.00561215	0.00561215	0.00561215	0.00561215	0.00561215	0.00561215	0.00561215	0.00561215	0.00561215	0.007801155	0.0751257	0.07512573	0.07470342
4499	1	-55.91674	-61.57121	5.654467	0.06686259	0.008110453	0.0103662	0.0103662	0.0103662	0.0103662	0.0103662	0.0103662	0.0103662	0.0103662	0.0103662	0.0103662	0.0103662	0.0103662	0.0103662	0.0103662	0.0103662	0.0103662	0.0103662	0.0103662	0.0103662	0.0103662	0.0103662	0.008745053	0.0668626	0.06686259	0.155038
4500	0	-53.01952	-57.23367	4.21415	0.1122377	0.001113972	0.0489916	0.0489916	0.0489916	0.0489916	0.0489916	0.0489916	0.0489916	0.0489916	0.0489916	0.0489916	0.0489916	0.0489916	0.0489916	0.0489916	0.0489916	0.0489916	0.0489916	0.0489916	0.0489916	0.0489916	0.0489916	0.001279974	0.112238	0.1122377	0.4364983
4501	1	-51.67814	-56.6775	4.999362	0.08892316	0.001959624	0.0090703	0.0090703	0.0090703	0.0090703	0.0090703	0.0090703	0.0090703	0.0090703	0.0090703	0.0090703	0.0090703	0.0090703	0.0090703	0.0090703	0.0090703	0.0090703	0.0090703	0.0090703	0.0090703	0.0090703	0.0090703	0.003349759	0.0889232	0.08892316	0.1020015
4502	0	-52.76588	-56.4849	3.719015	0.1255681	0.002996599	0.0283477	0.0283477	0.0283477	0.0283477	0.0283477	0.0283477	0.0283477	0.0283477	0.0283477	0.0283477	0.0283477	0.0283477	0.0283477	0.0283477	0.0283477	0.0283477	0.0283477	0.0283477	0.0283477	0.0283477	0.0283477	0.002348304	0.125568	0.1255681	0.2257555
4503	1	-52.96271	-57.59024	4.627528	0.09948452	0.001063535	0.0235024	0.0235024	0.0235024	0.0235024	0.0235024	0.0235024	0.0235024	0.0235024	0.0235024	0.0235024	0.0235024	0.0235024	0.0235024	0.0235024	0.0235024	0.0235024	0.0235024	0.0235024	0.0235024	0.0235024	0.0235024	0.004538866	0.0994845	0.09948452	0.2362419
4504	0	-55.21093	-59.54865	4.337724	0.1073192	0.00230673	0.0548367	0.0548367	0.0548367	0.0548367	0.0548367	0.0548367	0.0548367	0.0548367	0.0548367	0.0548367	0.0548367	0.0548367	0.0548367	0.0548367	0.0548367	0.0548367	0.0548367	0.0548367	0.0548367	0.0548367	0.0548367	0.004909865	0.107319	0.1073192	0.5109682
4505	1	-52.28361	-56.91122	4.627614	0.09948452	0.001794886	0.0207675	0.0207675	0.0207675	0.0207675	0.0207675	0.0207675	0.0207675	0.0207675	0.0207675	0.0207675	0.0207675	0.0207675	0.0207675	0.0207675	0.0207675	0.0207675	0.0207675	0.0207675	0.0207675	0.0207675	0.0207675	0.003798942	0.0994845	0.09948452	0.2087506
4506	0	-51.75531	-57.37082	5.615515	0.07182019	0.001160645	0.000750991	0.000750991	0.000750991	0.000750991	0.000750991	0.000750991	0.000750991	0.000750991	0.000750991	0.000750991	0.000750991	0.000750991	0.000750991	0.000750991	0.000750991	0.000750991	0.000750991	0.000750991	0.000750991	0.000750991	0.000750991	0.002273409	0.0718202	0.07182019	0.01045654
4507	1	-53.13629	-57.78254	4.646254	0.09948452	0.00213976	0.0413175	0.0413175	0.0413175	0.0413175	0.0413175	0.0413175	0.0413175	0.0413175	0.0413175	0.0413175	0.0413175	0.0413175	0.0413175	0.0413175	0.0413175	0.0413175	0.0413175	0.0413175	0.0413175	0.0413175	0.0413175	0.001590064	0.0994845	0.09948452	0.4153154
4508	0	-53.11132	-58.9189	5.807584	0.06591178	0.003721957	0.00979904	0.00979904	0.00979904	0.00979904	0.00979904	0.00979904	0.00979904	0.00979904	0.00979904	0.00979904	0.00979904	0.00979904	0.00979904	0.00979904	0.00979904	0.00979904	0.00979904	0.00979904	0.00979904	0.00979904	0.00979904	0.001143032	0.0659118	0.06591178	0.148669
4509	1	-52.09132	-57.76638	5.675069	0.06914757	0.005699957	0.00431701	0.00431701	0.00431701	0.00431701	0.00431701	0.00431701	0.00431701	0.00431701	0.00431701	0.00431701	0.00431701	0.00431701	0.00431701	0.00431701	0.00431701	0.00431701	0.00431701	0.00431701	0.00431701	0.00431701	0.00431701	0.001114051	0.0691476	0.06914757	0.06243182
4510	0	-51.20996	-56.04452	4.83456	0.0934354	0.003395969	0.00155034	0.00155034	0.00155034	0.00155034	0.00155034	0.00155034	0.00155034	0.00155034	0.00155034	0.00155034	0.00155034	0.00155034	0.00155034	0.00155034	0.00155034	0.00155034	0.00155034	0.00155034	0.00155034	0.00155034	0.00155034	0.002632597	0.0934354	0.0934354	0.01659259
4511	1	-53.01736	-58.06518	5.047826	0.0874367	0.005074193	0.0305893	0.0305893	0.0305893	0.0305893	0.0305893	0.0305893	0.0305893	0.0305893	0.0305893	0.0305893	0.0305893	0.0305893	0.0305893	0.0305893	0.0305893	0.0305893	0.0305893	0.0305893	0.0305893	0.0305893	0.0305893	0.0005809523	0.0874367	0.0874367	0.3498453
4512	0	-53.53719	-58.15558	4.618395	0.09781793	0.005917949	0.0252541	0.0252541	0.0252541	0.0252541	0.0252541	0.0252541	0.0252541	0.0252541	0.0252541	0.0252541	0.0252541	0.0252541	0.0252541	0.0252541	0.0252541	0.0252541	0.0252541	0.0252541	0.0252541	0.0252541	0.0252541	0.006419092	0.0978179	0.09781793	0.2581749
4513	1	-52.33501	-56.19529	3.860277	0.1212073	0.00514544	0.0268001	0.0268001	0.0268001	0.0268001	0.0268001	0.0268001	0.0268001	0.0268001	0.0268001	0.0268001	0.0268001	0.0268001	0.0268001	0.0268001	0.0268001	0.0268001	0.0268001	0.0268001	0.0268001	0.0268001	0.0268001	0.001305201	0.121207	0.1212073	0.2211095
4514	0	-52.93509	-56.27335	3.338267	0.1362636	0.005278886	0.0429584	0.0429584	0.0429584	0.0429584	0.0429584	0.0429584	0.0429584	0.0429584	0.0429584	0.0429584	0.0429584	0.0429584	0.0429584	0.0429584	0.0429584	0.0429584	0.0429584	0.0429584	0.0429584	0.0429584	0.0429584	0.0007819416	0.136264	0.1362636	0.3152595
4515	1	-54.41824	-56.63643	2.218196	0.1688457	0.004020848	0.0724892	0.0724892	0.0724892	0.0724892	0.0724892	0.0724892	0.0724892	0.0724892	0.0724892	0.0724892	0.0724892	0.0724892	0.0724892	0.0724892	0.0724892	0.0724892	0.0724892	0.0724892	0.0724892	0.0724892	0.0724892	0.0002389459	0.168846	0.1688457	0.429322
4516	0	-51.12675	-55.93511	4.808362	0.09520767	0.00109463	0.0049642	0.0049642	0.0049642	0.0049642	0.0049642	0.0049642	0.0049642	0.0049642	0.0049642	0.0049642	0.0049642	0.0049642	0.0049642	0.0049642	0.0049642	0.0049642	0.0049642	0.0049642	0.0049642	0.0049642	0.0049642	0.001363273	0.0952077	0.09520767	0.05214071
4517	1	-53.37313	-58.90332	5.530189	0.07126561	0.01339315	0.00330252	0.00330252	0.00330252	0.00330252	0.00330252	0.00330252	0.00330252	0.00330252	0.00330252	0.00330252	0.00330252	0.00330252	0.00330252	0.00330252	0.00330252	0.00330252	0.00330252	0.00330252	0.00330252	0.00330252	0.00330252	0.0005106358	0.0712656	0.07126561	0.04634104
4518	0	-51.2896	-56.07307	4.783469	0.09520767	0.002531255	0.00922697	0.00922697	0.00922697	0.00922697	0.00922697	0.00922697	0.00922697	0.00922697	0.00922697	0.00922697	0.00922697	0.00922697	0.00922697	0.00922697	0.00922697	0.00922697	0.00922697	0.00922697	0.00922697	0.00922697	0.00922697	0.002415853	0.0952077	0.09520767	0.09691413
4519	1	-56.16245	-60.46064	4.298189	0.1029424	0.02431419	0.00459954	0.00459954	0.00459954	0.00459954	0.00459954	0.00459954	0.00459954	0.00459954	0.00459954	0.00459954	0.00459954	0.00459954	0.00459954	0.00459954	0.00459954	0.00459954	0.00459954	0.00459954	0.00459954	0.00459954	0.00459954	0.002143809	0.102942	0.1029424	0.04468066
4520	0	-52.7039	-57.47547	4.771571	0.09520767	0.005295031	0.0341049	0.0341049	0.0341049	0.0341049	0.0341049	0.0341049	0.0341049	0.0341049	0.0341049	0.0341049	0.0341049	0.0341049	0.0341049	0.0341049	0.0341049	0.0341049	0.0341049	0.0341049	0.0341049	0.0341049	0.0341049	0.0008419666	0.0952077	0.09520767	0.3582158
4521	1	-55.03412	-59.37124	4.337127	0.1029424	0.01858954	0.0101042	0.0101042	0.0101042	0.0101042	0.0101042	0.0101042	0.0101042	0.0101042	0.0101042	0.0101042	0.0101042	0.0101042	0.0101042	0.0101042	0.0101042	0.0101042	0.0101042	0.0101042	0.0101042	0.0101042	0.0101042	0.003974657	0.102942	0.1029424	0.09815366
4522	0	-51.13872	-55.89703	4.758317	0.09520767	0.007250104	0.00484921	0.00484921	0.00484921	0.00484921	0.00484921	0.00484921	0.00484921	0.00484921	0.00484921	0.00484921	0.00484921	0.00484921	0.00484921	0.00484921	0.00484921	0.00484921	0.00484921	0.00484921	0.00484921	0.00484921	0.00484921	0.0002122064	0.0952077	0.09520767	0.05093298
4523	1	-51.98659	-56.83441	4.847828	0.09315753	0.002420238	0.017959	0.017959	0.017959	0.017959	0.017959	0.017959	0.017959	0.017959	0.017959	0.017959	0.017959	0.017959	0.017959	0.017959	0.017959	0.017959	0.017959	0.017959	0.017959	0.017959	0.017959	0.003252129	0.0931575	0.09315753	0.1927808
4524	0	-50.99748	-55.76367	4.766186	0.09520767	0.006015713	0.000585896	0.000585896	0.000585896	0.000585896	0.000585896	0.000585896	0.000585896	0.000585896	0.000585896	0.000585896	0.000585896	0.000585896	0.000585896	0.000585896	0.000585896	0.000585896	0.000585896	0.000585896	0.000585896	0.000585896	0.000585896	0.0006597294	0.0952077	0.09520767	0.006153875
4525	1	-52.27972	-57.12215	4.842424	0.09315753	0.001399431	0.007505	0.007505	0.007505	0.007505	0.007505	0.007505	0.007505	0.007505	0.007505	0.007505	0.007505	0.007505	0.007505	0.007505	0.007505	0.007505	0.007505	0.007505	0.007505	0.007505	0.007505	0.004813262	0.0931575	0.09315753	0.08056243
4526	0	-50.73651	-55.52294	4.786438	0.09520767	0.003665573	0.00284233	0.00284233	0.00284233	0.00284233	0.00284233	0.00284233	0.00284233	0.00284233	0.00284233	0.00284233	0.00284233	0.00284233	0.00284233	0.00284233	0.00284233	0.00284233	0.00284233	0.00284233	0.00284233	0.00284233	0.00284233	0.0009847157	0.0952077	0.09520767	0.02985396
4527	1	-52.7285	-58.48003	5.751533	0.06737677	0.00149713	0.0013408	0.0013408	0.0013408	0.0013408	0.0013408	0.0013408	0.0013408	0.0013408	0.0013408	0.0013408	0.0013408	0.0013408	0.0013408	0.0013408	0.0013408	0.0013408	0.0013408	0.0013408	0.0013408	0.0013408	0.0013408	0.003855738	0.0673768	0.06737677	0.01990004
4528	0	-52.45457	-57.23524	4.780665	0.09520767	0.003548176	0.0314383	0.0314383	0.0314383	0.0314383	0.0314383	0.0314383	0.0314383	0.0314383	0.0314383	0.0314383	0.0314383	0.0314383	0.0314383	0.0314383	0.0314383	0.0314383	0.0314383	0.0314383	0.0314383	0.0314383	0.0314383	0.001679354	0.0952077	0.09520767	0.330208
4529	1	-53.28826	-58.1904	4.902143	0.09056488	0.001367854	0.00514663	0.00514663	0.00514663	0.00514663	0.00514663	0.00514663	0.00514663	0.00514663	0.00514663	0.00514663	0.00514663	0.00514663	0.00514663	0.00514663	0.00514663	0.00514663	0.00514663	0.00514663	0.00514663	0.00514663	0.00514663	0.007928994	0.0905649	0.09056488	0.05682805
4530	0	-51.82868	-56.5601	4.731415	0.09520767	0.00910815	0.00647137	0.00647137	0.00647137	0.00647137	0.00647137	0.00647137	0.00647137	0.00647137	0.00647137	0.00647137	0.00647137	0.00647137	0.00647137	0.00647137	0.00647137	0.00647137	0.00647137	0.00647137	0.00647137	0.00647137	0.00647137	0.001044421	0.0952077	0.09520767	0.06797112
4531	1	-53.91255	-58.6707	4.758142	0.09424308	0.002594689	0.0221863	0.0221863	0.0221863	0.0221863	0.0221863	0.0221863	0.0221863	0.0221863	0.0221863	0.0221863	0.0221863	0.0221863	0.0221863	0.0221863	0.0221863	0.0221863	0.0221863	0.0221863	0.0221863	0.0221863	0.0221863	0.008254392	0.0942431	0.09424308	0.2354162
4532	0	-54.75024	-60.4385	5.688255	0.0655452	0.01680742	0.000665516	0.000665516	0.000665516	0.000665516	0.000665516	0.000665516	0.000665516	0.000665516	0.000665516	0.000665516	0.000665516	0.000665516	0.000665516	0.000665516	0.000665516	0.000665516	0.000665516	0.000665516	0.000665516	0.000665516	0.000665516	0.001270867	0.0655452	0.0655452	0.01015354
4533	1	-52.68166	-57.45269	4.771027	0.09424308	0.007825431	0.0253918	0.0253918	0.0253918	0.0253918	0.0253918	0.0253918	0.0253918	0.0253918	0.0253918	0.0253918	0.0253918	0.0253918	0.0253918	0.0253918	0.0253918	0.0253918	0.0253918	0.0253918	0.0253918	0.0253918	0.0253918	0.001735144	0.0942431	0.09424308	0.2694289
4534	0	-55.60519	-59.42552	3.820333	0.1180351	0.01918811	0.028227	0.028227	0.028227	0.028227	0.028227	0.028227	0.028227	0.028227	0.028227	0.028227	0.028227	0.028227	0.028227	0.028227	0.028227	0.028227	0.028227	0.028227	0.028227	0.028227	0.028227	0.0023373	0.118035	0.1180351	0.239141
4535	1	-55.73743	-60.35489	4.617455	0.09424308	0.02381074	0.0139972	0.0139972	0.0139972	0.0139972	0.0139972	0.0139972	0.0139972	0.0139972	0.0139972	0.0139972	0.0139972	0.0139972	0.0139972	0.0139972	0.0139972	0.0139972	0.0139972	0.0139972	0.0139972	0.0139972	0.0139972	0.001107129	0.0942431	0.09424308	0.1485224
4536	0	-53.36692	-57.29267	3.92575	0.1180351	0.006289949	0.0261323	0.0261323	0.0261323	0.0261323	0.0261323	0.0261323	0.0261323	0.0261323	0.0261323	0.0261323	0.0261323	0.0261323	0.0261323	0.0261323	0.0261323	0.0261323	0.0261323	0.0261323	0.0261323	0.0261323	0.0261323	0.004693818	0.118035	0.1180351	0.221394
4537	1	-50.91774	-55.72564	4.807902	0.09424308	0.004895574	0.0067253	0.0067253	0.0067253	0.0067253	0.0067253	0.0067253	0.0067253	0.0067253	0.0067253	0.0067253	0.0067253	0.0067253	0.0067253	0.0067253	0.0067253	0.0067253	0.0067253	0.0067253	0.0067253	0.0067253	0.0067253	0.0009775799	0.0942431	0.09424308	0.07136116
4538	0	-55.21539	-60.06944	4.85405	0.09125425	0.008456726	0.0390599	0.0390599	0.0390599	0.0390599	0.0390599	0.0390599	0.0390599	0.0390599	0.0390599	0.0390599	0.0390599	0.0390599	0.0390599	0.0390599	0.0390599	0.0390599	0.0390599	0.0390599	0.0390599	0.0390599	0.0390599	0.003241434	0.0912543	0.09125425	0.4280341
4539	1	-51.68409	-56.45265	4.76856	0.09424308	0.008655933	0.00331471	0.00331471	0.00331471	0.00331471	0.00331471	0.00331471	0.00331471	0.00331471	0.00331471	0.00331471	0.00331471	0.00331471	0.00331471	0.00331471	0.00331471	0.00331471	0.00331471	0.00331471	0.00331471	0.00331471	0.00331471	0.001151392	0.0942431	0.09424308	0.03517188
4540	0	-53.57125	-57.51085	3.939602	0.1173762	0.006387938	0.0277544	0.0277544	0.0277544	0.0277544	0.0277544	0.0277544	0.0277544	0.0277544	0.0277544	0.0277544	0.0277544	0.0277544	0.0277544	0.0277544	0.0277544	0.0277544	0.0277544	0.0277544	0.0277544	0.0277544	0.0277544	0.005512112	0.117376	0.1173762	0.2364569
4541	1	-53.1974	-57.96508	4.767684	0.09424308	0.00184758	0.00176968	0.00176968	0.00176968	0.00176968	0.00176968	0.00176968	0.00176968	0.00176968	0.00176968	0.00176968	0.00176968	0.00176968	0.00176968	0.00176968	0.00176968	0.00176968	0.00176968	0.00176968	0.00176968	0.00176968	0.00176968	0.008047393	0.0942431	0.09424308	0.01877784
4542	0	-54.27454	-59.68208	5.407545	0.07395232	0.01314581	0.00805698	0.00805698	0.00805698	0.00805698	0.00805698	0.00805698	0.00805698	0.00805698	0.00805698	0.00805698	0.00805698	0.00805698	0.00805698	0.00805698	0.00805698	0.00805698	0.00805698	0.00805698	0.00805698	0.00805698	0.00805698	0.003637779	0.0739523	0.07395232	0.1089483
4543	1	-55.7218	-60.37229	4.650488	0.0944789	0.01299337	0.0306952	0.0306952	0.0306952	0.0306952	0.0306952	0.0306952	0.0306952	0.0306952	0.0306952	0.0306952	0.0306952	0.0306952	0.0306952	0.0306952	0.0306952	0.0306952	0.0306952	0.0306952	0.0306952	0.0306952	0.0306952	0.007797407	0.0944789	0.0944789	0.324889
4544	0	-52.76119	-58.17972	5.418533	0.07497294	0.01037614	0.00502937	0.00502937	0.00502937	0.00502937	0.00502937	0.00502937	0.00502937	0.00502937	0.00502937	0.00502937	0.00502937	0.00502937	0.00502937	0.00502937	0.00502937	0.00502937	0.00502937	0.00502937	0.00502937	0.00502937	0.00502937	0.001743609	0.0749729	0.07497294	0.06708249
4545	1	-55.64619	-60.81035	5.164157	0.07953365	0.009224545	0.0128997	0.0128997	0.0128997	0.0128997	0.0128997	0.0128997	0.0128997	0.0128997	0.0128997	0.0128997	0.0128997	0.0128997	0.0128997	0.0128997	0.0128997	0.0128997	0.0128997	0.0128997	0.0128997	0.0128997	0.0128997	0.01240252	0.0795336	0.07953365	0.1621913
4546	0	-53.9953	-58.72927	4.733967	0.09371891	0.01336357	0.0252836	0.0252836	0.0252836	0.0252836	0.0252836	0.0252836	0.0252836	0.0252836	0.0252836	0.0252836	0.0252836	0.0252836	0.0252836	0.0252836	0.0252836	0.0252836	0.0252836	0.0252836	0.0252836	0.0252836	0.0252836	0.001733957	0.0937189	0.09371891	0.2697814
4547	1	-54.56082	-59.03549	4.474671	0.09941996	0.01384702	0.0134219	0.0134219	0.0134219	0.0134219	0.0134219	0.0134219	0.0134219	0.0134219	0.0134219	0.0134219	0.0134219	0.0134219	0.0134219	0.0134219	0.0134219	0.0134219	0.0134219	0.0134219	0.0134219	0.0134219	0.0134219	0.007266632	0.09942	0.09941996	0.1350025
4548	0	-51.17156	-55.98508	4.813521	0.09371891	0.005950919	0.00708601	0.00708601	0.00708601	0.00708601	0.00708601	0.00708601	0.00708601	0.00708601	0.00708601	0.00708601	0.00708601	0.00708601	0.00708601	0.00708601	0.00708601	0.00708601	0.00708601	0.00708601	0.00708601	0.00708601	0.00708601	0.0011912	0.0937189	0.09371891	0.07560916
4549	1	-51.92112	-56.51083	4.589709	0.09941996	0.007649558	0.007058	0.007058	0.007058	0.007058	0.007058	0.007058	0.007058	0.007058	0.007058	0.007058	0.007058	0.007058	0.007058	0.007058	0.007058	0.007058	0.007058	0.007058	0.007058	0.007058	0.007058	0.001960273	0.09942	0.09941996	0.07099179
4550	0	-51.68311	-56.47829	4.795185	0.09371891	0.006313551	0.00663332	0.00663332	0.00663332	0.00663332	0.00663332	0.00663332	0.00663332	0.00663332	0.00663332	0.00663332	0.00663332	0.00663332	0.00663332	0.00663332	0.00663332	0.00663332	0.00663332	0.00663332	0.00663332	0.00663332	0.00663332	0.002662211	0.0937189	0.09371891	0.07077889
4551	1	-51.70054	-56.31687	4.616326	0.09941996	0.003796078	0.0100039	0.0100039	0.0100039	0.0100039	0.0100039	0.0100039	0.0100039	0.0100039	0.0100039	0.0100039	0.0100039	0.0100039	0.0100039	0.0100039	0.0100039	0.0100039	0.0100039	0.0100039	0.0100039	0.0100039	0.0100039	0.003152064	0.09942	0.09941996	0.1006225
4552	0	-53.47055	-58.23981	4.769265	0.09371891	0.007200438	0.0267323	0.0267323	0.0267323	0.0267323	0.0267323	0.0267323	0.0267323	0.0267323	0.0267323	0.0267323	0.0267323	0.0267323	0.0267323	0.0267323	0.0267323	0.0267323	0.0267323	0.0267323	0.0267323	0.0267323	0.0267323	0.004367325	0.0937189	0.09371891	0.285239
4553	1	-51.15315	-55.78863	4.635484	0.09941996	0.003453975	0.0114636	0.0114636	0.0114636	0.0114636	0.0114636	0.0114636	0.0114636	0.0114636	0.0114636	0.0114636	0.0114636	0.0114636	0.0114636	0.0114636	0.0114636	0.0114636	0.0114636	0.0114636	0.0114636	0.0114636	0.0114636	0.001578348	0.09942	0.09941996	0.1153046
4554	0	-55.03583	-59.46001	4.424185	0.1010057	0.01587113	0.0274997	0.0274997	0.0274997	0.0274997	0.0274997	0.0274997	0.0274997	0.0274997	0.0274997	0.0274997	0.0274997	0.0274997	0.0274997	0.0274997	0.0274997	0.0274997	0.0274997	0.0274997	0.0274997	0.0274997	0.0274997	0.004752217	0.101006	0.1010057	0.2722593
4555	1	-52.42204	-56.80744	4.385399	0.1053255	0.006370371	0.0239481	0.0239481	0.0239481	0.0239481	0.0239481	0.0239481	0.0239481	0.0239481	0.0239481	0.0239481	0.0239481	0.0239481	0.0239481	0.0239481	0.0239481	0.0239481	0.0239481	0.0239481	0.0239481	0.0239481	0.0239481	0.003042492	0.105326	0.1053255	0.2273724
4556	0	-52.5926	-57.13293	4.540332	0.1010057	0.007710179	0.0306306	0.0306306	0.0306306	0.0306306	0.0306306	0.0306306	0.0306306	0.0306306	0.0306306	0.0306306	0.0306306	0.0306306	0.0306306	0.0306306	0.0306306	0.0306306	0.0306306	0.0306306	0.0306306	0.0306306	0.0306306	0.001298464	0.101006	0.1010057	0.3032559
4557	1	-51.60872	-56.04708	4.438361	0.1053255	0.002395219	0.00324131	0.00324131	0.00324131	0.00324131	0.00324131	0.00324131	0.00324131	0.00324131	0.00324131	0.00324131	0.00324131	0.00324131	0.00324131	0.00324131	0.00324131	0.00324131	0.00324131	0.00324131	0.00324131	0.00324131	0.00324131	0.001721489	0.105326	0.1053255	0.03077423
4558	0	-51.60233	-56.16359	4.561263	0.1010057	0.004724251	0.00254364	0.00254364	0.00254364	0.00254364	0.00254364	0.00254364	0.00254364	0.00254364	0.00254364	0.00254364	0.00254364	0.00254364	0.00254364	0.00254364	0.00254364	0.00254364	0.00254364	0.00254364	0.00254364	0.00254364	0.00254364	0.002191285	0.101006	0.1010057	0.02518317
4559	1	-52.18867	-56.59961	4.410937	0.1053255	0.003822394	0.00111528	0.00111528	0.00111528	0.00111528	0.00111528	0.00111528	0.00111528	0.00111528	0.00111528	0.00111528	0.00111528	0.00111528	0.00111528	0.00111528	0.00111528	0.00111528	0.00111528	0.00111528	0.00111528	0.00111528	0.00111528	0.003036671	0.105326	0.1053255	0.01058889
4560	0	-52.12936	-56.4099	4.280542	0.1093376	0.004575805	0.0369161	0.0369161	0.0369161	0.0369161	0.0369161	0.0369161	0.0369161	0.0369161	0.0369161	0.0369161	0.0369161	0.0369161	0.0369161	0.0369161	0.0369161	0.0369161	0.0369161	0.0369161	0.0369161	0.0369161	0.0369161	0.001308749	0.109338	0.1093376	0.3376337
4561	1	-51.84055	-57.15591	5.315357	0.07980886	0.001844841	0.00437699	0.00437699	0.00437699	0.00437699	0.00437699	0.00437699	0.00437699	0.00437699	0.00437699	0.00437699	0.00437699	0.00437699	0.00437699	0.00437699	0.00437699	0.00437699	0.00437699	0.00437699	0.00437699	0.00437699	0.00437699	0.003700926	0.0798089	0.07980886	0.05484345
4562	0	-51.77755	-56.21586	4.438311	0.1042211	0.007264897	0.00559608	0.00559608	0.00559608	0.00559608	0.00559608	0.00559608	0.00559608	0.00559608	0.00559608	0.00559608	0.00559608	0.00559608	0.00559608	0.00559608	0.00559608	0.00559608	0.00559608	0.00559608	0.00559608	0.00559608	0.00559608	0.0007143346	0.104221	0.1042211	0.05369425
4563	1	-51.99085	-57.42877	5.43792	0.0760742	0.002253882	0.00262071	0.00262071	0.00262071	0.00262071	0.00262071	0.00262071	0.00262071	0.00262071	0.00262071	0.00262071	0.00262071	0.00262071	0.00262071	0.00262071	0.00262071	0.00262071	0.00262071	0.00262071	0.00262071	0.00262071	0.00262071	0.004080616	0.0760742	0.0760742	0.03444939
4564	0	-53.39273	-57.87312	4.48039	0.1042211	0.003441033	0.0506405	0.0506405	0.0506405	0.0506405	0.0506405	0.0506405	0.0506405	0.0506405	0.0506405	0.0506405	0.0506405	0.0506405	0.0506405	0.0506405	0.0506405	0.0506405	0.0506405	0.0506405	0.0506405	0.0506405	0.0506405	0.0003302968	0.104221	0.1042211	0.4858948
4565	1	-52.20702	-57.08508	4.878054	0.09282713	0.002217524	0.0276631	0.0276631	0.0276631	0.0276631	0.0276631	0.0276631	0.0276631	0.0276631	0.0276631	0.0276631	0.0276631	0.0276631	0.0276631	0.0276631	0.0276631	0.0276631	0.0276631	0.0276631	0.0276631	0.0276631	0.0276631	0.001586289	0.0928271	0.09282713	0.298007
4566	0	-53.42754	-56.25574	2.828199	0.1515787	0.002764228	0.0588526	0.0588526	0.0588526	0.0588526	0.0588526	0.0588526	0.0588526	0.0588526	0.0588526	0.0588526	0.0588526	0.0588526	0.0588526	0.0588526	0.0588526	0.0588526	0.0588526	0.0588526	0.0588526	0.0588526	0.0588526	0.0008081734	0.151579	0.1515787	0.3882641
4567	1	-54.11282	-58.06934	3.956523	0.1164652	0.006027557	0.020247	0.020247	0.020247	0.020247	0.020247	0.020247	0.020247	0.020247	0.020247	0.020247	0.020247	0.020247	0.020247	0.020247	0.020247	0.020247	0.020247	0.020247	0.020247	0.020247	0.020247	0.007362491	0.116465	0.1164652	0.1738461
4568	0	-53.77745	-57.79013	4.012688	0.1149447	0.0113558	0.0110003	0.0110003	0.0110003	0.0110003	0.0110003	0.0110003	0.0110003	0.0110003	0.0110003	0.0110003	0.0110003	0.0110003	0.0110003	0.0110003	0.0110003	0.0110003	0.0110003	0.0110003	0.0110003	0.0110003	0.0110003	0.001728786	0.114945	0.1149447	0.09570048
4569	1	-54.64011	-58.57354	3.933432	0.1164652	0.009825129	0.0111969	0.0111969	0.0111969	0.0111969	0.0111969	0.0111969	0.0111969	0.0111969	0.0111969	0.0111969	0.0111969	0.0111969	0.0111969	0.0111969	0.0111969	0.0111969	0.0111969	0.0111969	0.0111969	0.0111969	0.0111969	0.005873988	0.116465	0.1164652	0.09613968
4570	0	-53.87354	-58.22918	4.355646	0.1040711	0.0160507	0.0108511	0.0108511	0.0108511	0.0108511	0.0108511	0.0108511	0.0108511	0.0108511	0.0108511	0.0108511	0.0108511	0.0108511	0.0108511	0.0108511	0.0108511	0.0108511	0.0108511	0.0108511	0.0108511	0.0108511	0.0108511	0.0007189862	0.104071	0.1040711	0.1042658
4571	1	-51.98609	-56.83727	4.851178	0.09195864	0.007563855	0.0137942	0.0137942	0.0137942	0.0137942	0.0137942	0.0137942	0.0137942	0.0137942	0.0137942	0.0137942	0.0137942	0.0137942	0.0137942	0.0137942	0.0137942	0.0137942	0.0137942	0.0137942	0.0137942	0.0137942	0.0137942	0.001961084	0.0919586	0.09195864	0.1500043
