Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	gamma	speciation_rates[1]	total_speciation	turnover
66	0	-31.78354	-35.43974	3.656204	0.06763238	0.1157389	0.0128764	0.0128764	0.0128764	0.0128764	0.0128764	0.0128764	0.0128764	0.0128764	0.0128764	0.0128764	0.0128764	0.0128764	0.0128764	0.0128764	0.0128764	0.0128764	0.0128764	0.0128764	0.0128764	0.0128764	0.0128764	0.0128764	0.0128764	0.02885343	0.0676324	0.06763238	0.1903883
67	1	-31.045	-34.98471	3.939712	0.04806478	0.135294	0.00704683	0.00704683	0.00704683	0.00704683	0.00704683	0.00704683	0.00704683	0.00704683	0.00704683	0.00704683	0.00704683	0.00704683	0.00704683	0.00704683	0.00704683	0.00704683	0.00704683	0.00704683	0.00704683	0.00704683	0.00704683	0.00704683	0.00704683	0.08015554	0.0480648	0.04806478	0.146611
68	0	-32.03971	-35.18863	3.148916	0.058977	0.1133404	0.0177349	0.0177349	0.0177349	0.0177349	0.0177349	0.0177349	0.0177349	0.0177349	0.0177349	0.0177349	0.0177349	0.0177349	0.0177349	0.0177349	0.0177349	0.0177349	0.0177349	0.0177349	0.0177349	0.0177349	0.0177349	0.0177349	0.0177349	0.1258635	0.058977	0.058977	0.3007088
69	1	-32.51737	-34.50143	1.98406	0.05150868	0.1955233	0.0023719	0.0023719	0.0023719	0.0023719	0.0023719	0.0023719	0.0023719	0.0023719	0.0023719	0.0023719	0.0023719	0.0023719	0.0023719	0.0023719	0.0023719	0.0023719	0.0023719	0.0023719	0.0023719	0.0023719	0.0023719	0.0023719	0.0023719	0.1980308	0.0515087	0.05150868	0.04604859
70	0	-31.42291	-34.82923	3.40632	0.058977	0.1357611	0.00738864	0.00738864	0.00738864	0.00738864	0.00738864	0.00738864	0.00738864	0.00738864	0.00738864	0.00738864	0.00738864	0.00738864	0.00738864	0.00738864	0.00738864	0.00738864	0.00738864	0.00738864	0.00738864	0.00738864	0.00738864	0.00738864	0.00738864	0.07770256	0.058977	0.058977	0.1252801
71	1	-31.8189	-35.23253	3.413625	0.06051795	0.1711621	0.0106599	0.0106599	0.0106599	0.0106599	0.0106599	0.0106599	0.0106599	0.0106599	0.0106599	0.0106599	0.0106599	0.0106599	0.0106599	0.0106599	0.0106599	0.0106599	0.0106599	0.0106599	0.0106599	0.0106599	0.0106599	0.0106599	0.0106599	0.03375834	0.0605179	0.06051795	0.1761437
72	0	-31.49181	-35.72542	4.233611	0.058977	0.07381455	0.00568238	0.00568238	0.00568238	0.00568238	0.00568238	0.00568238	0.00568238	0.00568238	0.00568238	0.00568238	0.00568238	0.00568238	0.00568238	0.00568238	0.00568238	0.00568238	0.00568238	0.00568238	0.00568238	0.00568238	0.00568238	0.00568238	0.00568238	0.05691993	0.058977	0.058977	0.09634912
73	1	-31.67909	-36.11477	4.435682	0.05668949	0.05965498	0.00954427	0.00954427	0.00954427	0.00954427	0.00954427	0.00954427	0.00954427	0.00954427	0.00954427	0.00954427	0.00954427	0.00954427	0.00954427	0.00954427	0.00954427	0.00954427	0.00954427	0.00954427	0.00954427	0.00954427	0.00954427	0.00954427	0.00954427	0.06247014	0.0566895	0.05668949	0.1683605
74	0	-30.75175	-35.00426	4.252509	0.04971957	0.1129153	0.00455573	0.00455573	0.00455573	0.00455573	0.00455573	0.00455573	0.00455573	0.00455573	0.00455573	0.00455573	0.00455573	0.00455573	0.00455573	0.00455573	0.00455573	0.00455573	0.00455573	0.00455573	0.00455573	0.00455573	0.00455573	0.00455573	0.00455573	0.06286471	0.0497196	0.04971957	0.09162842
75	1	-30.6049	-35.06267	4.457766	0.04779112	0.1269161	0.0049974	0.0049974	0.0049974	0.0049974	0.0049974	0.0049974	0.0049974	0.0049974	0.0049974	0.0049974	0.0049974	0.0049974	0.0049974	0.0049974	0.0049974	0.0049974	0.0049974	0.0049974	0.0049974	0.0049974	0.0049974	0.0049974	0.0049974	0.0381155	0.0477911	0.04779112	0.1045676
76	0	-34.32527	-36.04425	1.718979	0.09673217	0.1114449	0.0487574	0.0487574	0.0487574	0.0487574	0.0487574	0.0487574	0.0487574	0.0487574	0.0487574	0.0487574	0.0487574	0.0487574	0.0487574	0.0487574	0.0487574	0.0487574	0.0487574	0.0487574	0.0487574	0.0487574	0.0487574	0.0487574	0.0487574	0.07933348	0.0967322	0.09673217	0.5040457
77	1	-34.60285	-35.918	1.315146	0.09109664	0.1300927	0.0541018	0.0541018	0.0541018	0.0541018	0.0541018	0.0541018	0.0541018	0.0541018	0.0541018	0.0541018	0.0541018	0.0541018	0.0541018	0.0541018	0.0541018	0.0541018	0.0541018	0.0541018	0.0541018	0.0541018	0.0541018	0.0541018	0.0541018	0.1296412	0.0910966	0.09109664	0.5938946
78	0	-32.18378	-36.93512	4.751344	0.05786325	0.05298838	0.00727162	0.00727162	0.00727162	0.00727162	0.00727162	0.00727162	0.00727162	0.00727162	0.00727162	0.00727162	0.00727162	0.00727162	0.00727162	0.00727162	0.00727162	0.00727162	0.00727162	0.00727162	0.00727162	0.00727162	0.00727162	0.00727162	0.00727162	0.03161949	0.0578633	0.05786325	0.125669
79	1	-31.68339	-34.79921	3.115822	0.05139413	0.1539166	0.008417	0.008417	0.008417	0.008417	0.008417	0.008417	0.008417	0.008417	0.008417	0.008417	0.008417	0.008417	0.008417	0.008417	0.008417	0.008417	0.008417	0.008417	0.008417	0.008417	0.008417	0.008417	0.008417	0.1270421	0.0513941	0.05139413	0.1637736
80	0	-33.13988	-36.61421	3.474329	0.0739687	0.1231608	0.0436889	0.0436889	0.0436889	0.0436889	0.0436889	0.0436889	0.0436889	0.0436889	0.0436889	0.0436889	0.0436889	0.0436889	0.0436889	0.0436889	0.0436889	0.0436889	0.0436889	0.0436889	0.0436889	0.0436889	0.0436889	0.0436889	0.0436889	0.007493826	0.0739687	0.0739687	0.5906401
81	1	-30.87299	-34.96379	4.090794	0.05139413	0.1357289	0.00745785	0.00745785	0.00745785	0.00745785	0.00745785	0.00745785	0.00745785	0.00745785	0.00745785	0.00745785	0.00745785	0.00745785	0.00745785	0.00745785	0.00745785	0.00745785	0.00745785	0.00745785	0.00745785	0.00745785	0.00745785	0.00745785	0.00745785	0.04773255	0.0513941	0.05139413	0.145111
82	0	-34.38176	-36.929	2.547238	0.0854675	0.1592373	0.017122	0.017122	0.017122	0.017122	0.017122	0.017122	0.017122	0.017122	0.017122	0.017122	0.017122	0.017122	0.017122	0.017122	0.017122	0.017122	0.017122	0.017122	0.017122	0.017122	0.017122	0.017122	0.017122	0.005827302	0.0854675	0.0854675	0.200334
83	1	-33.40706	-35.51058	2.10352	0.05938361	0.2440802	0.0167629	0.0167629	0.0167629	0.0167629	0.0167629	0.0167629	0.0167629	0.0167629	0.0167629	0.0167629	0.0167629	0.0167629	0.0167629	0.0167629	0.0167629	0.0167629	0.0167629	0.0167629	0.0167629	0.0167629	0.0167629	0.0167629	0.0167629	0.0976019	0.0593836	0.05938361	0.2822808
84	0	-32.68443	-37.32834	4.643912	0.03899022	0.1821438	0.00777429	0.00777429	0.00777429	0.00777429	0.00777429	0.00777429	0.00777429	0.00777429	0.00777429	0.00777429	0.00777429	0.00777429	0.00777429	0.00777429	0.00777429	0.00777429	0.00777429	0.00777429	0.00777429	0.00777429	0.00777429	0.00777429	0.00777429	0.008893813	0.0389902	0.03899022	0.1993907
85	1	-31.64518	-35.14832	3.503147	0.05938361	0.07634909	0.000334654	0.000334654	0.000334654	0.000334654	0.000334654	0.000334654	0.000334654	0.000334654	0.000334654	0.000334654	0.000334654	0.000334654	0.000334654	0.000334654	0.000334654	0.000334654	0.000334654	0.000334654	0.000334654	0.000334654	0.000334654	0.000334654	0.000334654	0.1253703	0.0593836	0.05938361	0.005635467
86	0	-34.86467	-37.30594	2.441272	0.09400858	0.1172894	0.0178312	0.0178312	0.0178312	0.0178312	0.0178312	0.0178312	0.0178312	0.0178312	0.0178312	0.0178312	0.0178312	0.0178312	0.0178312	0.0178312	0.0178312	0.0178312	0.0178312	0.0178312	0.0178312	0.0178312	0.0178312	0.0178312	0.0178312	0.01506835	0.0940086	0.09400858	0.1896766
87	1	-31.56116	-34.9974	3.436237	0.05938361	0.09649578	0.00464706	0.00464706	0.00464706	0.00464706	0.00464706	0.00464706	0.00464706	0.00464706	0.00464706	0.00464706	0.00464706	0.00464706	0.00464706	0.00464706	0.00464706	0.00464706	0.00464706	0.00464706	0.00464706	0.00464706	0.00464706	0.00464706	0.00464706	0.1119146	0.0593836	0.05938361	0.07825496
88	0	-30.83576	-35.08574	4.249978	0.05063472	0.101528	0.00469782	0.00469782	0.00469782	0.00469782	0.00469782	0.00469782	0.00469782	0.00469782	0.00469782	0.00469782	0.00469782	0.00469782	0.00469782	0.00469782	0.00469782	0.00469782	0.00469782	0.00469782	0.00469782	0.00469782	0.00469782	0.00469782	0.00469782	0.06986523	0.0506347	0.05063472	0.09277865
89	1	-32.09671	-35.93439	3.837682	0.04105745	0.1457213	0.0111075	0.0111075	0.0111075	0.0111075	0.0111075	0.0111075	0.0111075	0.0111075	0.0111075	0.0111075	0.0111075	0.0111075	0.0111075	0.0111075	0.0111075	0.0111075	0.0111075	0.0111075	0.0111075	0.0111075	0.0111075	0.0111075	0.0111075	0.1154586	0.0410574	0.04105745	0.2705363
90	0	-33.8434	-38.67383	4.830431	0.03846795	0.09016929	0.0226171	0.0226171	0.0226171	0.0226171	0.0226171	0.0226171	0.0226171	0.0226171	0.0226171	0.0226171	0.0226171	0.0226171	0.0226171	0.0226171	0.0226171	0.0226171	0.0226171	0.0226171	0.0226171	0.0226171	0.0226171	0.0226171	0.0226171	0.0848644	0.0384679	0.03846795	0.5879462
91	1	-31.85459	-35.60638	3.75179	0.06235941	0.06615165	0.0102006	0.0102006	0.0102006	0.0102006	0.0102006	0.0102006	0.0102006	0.0102006	0.0102006	0.0102006	0.0102006	0.0102006	0.0102006	0.0102006	0.0102006	0.0102006	0.0102006	0.0102006	0.0102006	0.0102006	0.0102006	0.0102006	0.0102006	0.09561615	0.0623594	0.06235941	0.1635772
92	0	-31.65903	-35.94293	4.283901	0.04180201	0.06594504	0.00799561	0.00799561	0.00799561	0.00799561	0.00799561	0.00799561	0.00799561	0.00799561	0.00799561	0.00799561	0.00799561	0.00799561	0.00799561	0.00799561	0.00799561	0.00799561	0.00799561	0.00799561	0.00799561	0.00799561	0.00799561	0.00799561	0.00799561	0.1468379	0.041802	0.04180201	0.1912734
93	1	-32.46426	-37.14591	4.681646	0.0339281	0.1129443	0.0101682	0.0101682	0.0101682	0.0101682	0.0101682	0.0101682	0.0101682	0.0101682	0.0101682	0.0101682	0.0101682	0.0101682	0.0101682	0.0101682	0.0101682	0.0101682	0.0101682	0.0101682	0.0101682	0.0101682	0.0101682	0.0101682	0.0101682	0.09998498	0.0339281	0.0339281	0.299699
94	0	-32.67719	-37.04325	4.366058	0.04101333	0.05692741	0.014445	0.014445	0.014445	0.014445	0.014445	0.014445	0.014445	0.014445	0.014445	0.014445	0.014445	0.014445	0.014445	0.014445	0.014445	0.014445	0.014445	0.014445	0.014445	0.014445	0.014445	0.014445	0.014445	0.1516385	0.0410133	0.04101333	0.3522024
95	1	-32.45913	-36.53889	4.079765	0.04626949	0.07625873	0.0184136	0.0184136	0.0184136	0.0184136	0.0184136	0.0184136	0.0184136	0.0184136	0.0184136	0.0184136	0.0184136	0.0184136	0.0184136	0.0184136	0.0184136	0.0184136	0.0184136	0.0184136	0.0184136	0.0184136	0.0184136	0.0184136	0.0184136	0.1342877	0.0462695	0.04626949	0.3979648
96	0	-32.6587	-35.70076	3.042067	0.06180736	0.09752783	0.026859	0.026859	0.026859	0.026859	0.026859	0.026859	0.026859	0.026859	0.026859	0.026859	0.026859	0.026859	0.026859	0.026859	0.026859	0.026859	0.026859	0.026859	0.026859	0.026859	0.026859	0.026859	0.026859	0.1380111	0.0618074	0.06180736	0.4345601
97	1	-31.16655	-34.76246	3.595908	0.04062842	0.1852696	0.000175718	0.000175718	0.000175718	0.000175718	0.000175718	0.000175718	0.000175718	0.000175718	0.000175718	0.000175718	0.000175718	0.000175718	0.000175718	0.000175718	0.000175718	0.000175718	0.000175718	0.000175718	0.000175718	0.000175718	0.000175718	0.000175718	0.000175718	0.1022627	0.0406284	0.04062842	0.004325012
98	0	-33.15697	-34.97448	1.81751	0.05857105	0.1377809	0.00885127	0.00885127	0.00885127	0.00885127	0.00885127	0.00885127	0.00885127	0.00885127	0.00885127	0.00885127	0.00885127	0.00885127	0.00885127	0.00885127	0.00885127	0.00885127	0.00885127	0.00885127	0.00885127	0.00885127	0.00885127	0.00885127	0.00885127	0.2366218	0.0585711	0.05857105	0.1511203
99	1	-31.89808	-34.79984	2.901754	0.04249162	0.2089005	0.00249595	0.00249595	0.00249595	0.00249595	0.00249595	0.00249595	0.00249595	0.00249595	0.00249595	0.00249595	0.00249595	0.00249595	0.00249595	0.00249595	0.00249595	0.00249595	0.00249595	0.00249595	0.00249595	0.00249595	0.00249595	0.00249595	0.00249595	0.1386008	0.0424916	0.04249162	0.05873974
100	0	-32.9877	-35.74958	2.761882	0.05857105	0.1667297	0.0271577	0.0271577	0.0271577	0.0271577	0.0271577	0.0271577	0.0271577	0.0271577	0.0271577	0.0271577	0.0271577	0.0271577	0.0271577	0.0271577	0.0271577	0.0271577	0.0271577	0.0271577	0.0271577	0.0271577	0.0271577	0.0271577	0.0271577	0.1132358	0.0585711	0.05857105	0.4636705
101	1	-33.32735	-36.18872	2.861369	0.04249162	0.2327732	0.0139916	0.0139916	0.0139916	0.0139916	0.0139916	0.0139916	0.0139916	0.0139916	0.0139916	0.0139916	0.0139916	0.0139916	0.0139916	0.0139916	0.0139916	0.0139916	0.0139916	0.0139916	0.0139916	0.0139916	0.0139916	0.0139916	0.0139916	0.1187667	0.0424916	0.04249162	0.3292791
102	0	-32.06689	-35.23611	3.16922	0.05954717	0.0926985	0.0175732	0.0175732	0.0175732	0.0175732	0.0175732	0.0175732	0.0175732	0.0175732	0.0175732	0.0175732	0.0175732	0.0175732	0.0175732	0.0175732	0.0175732	0.0175732	0.0175732	0.0175732	0.0175732	0.0175732	0.0175732	0.0175732	0.0175732	0.1415843	0.0595472	0.05954717	0.295114
103	1	-30.49127	-35.2428	4.751533	0.04404957	0.09786064	0.00117143	0.00117143	0.00117143	0.00117143	0.00117143	0.00117143	0.00117143	0.00117143	0.00117143	0.00117143	0.00117143	0.00117143	0.00117143	0.00117143	0.00117143	0.00117143	0.00117143	0.00117143	0.00117143	0.00117143	0.00117143	0.00117143	0.00117143	0.056764	0.0440496	0.04404957	0.02659334
104	0	-32.84791	-34.7611	1.91319	0.05738471	0.1558909	0.0109486	0.0109486	0.0109486	0.0109486	0.0109486	0.0109486	0.0109486	0.0109486	0.0109486	0.0109486	0.0109486	0.0109486	0.0109486	0.0109486	0.0109486	0.0109486	0.0109486	0.0109486	0.0109486	0.0109486	0.0109486	0.0109486	0.0109486	0.2149587	0.0573847	0.05738471	0.1907932
105	1	-31.49996	-35.68526	4.185302	0.05419192	0.07453207	0.0127334	0.0127334	0.0127334	0.0127334	0.0127334	0.0127334	0.0127334	0.0127334	0.0127334	0.0127334	0.0127334	0.0127334	0.0127334	0.0127334	0.0127334	0.0127334	0.0127334	0.0127334	0.0127334	0.0127334	0.0127334	0.0127334	0.0127334	0.08529374	0.0541919	0.05419192	0.2349692
106	0	-31.95114	-34.57682	2.625688	0.05738471	0.188539	0.00234202	0.00234202	0.00234202	0.00234202	0.00234202	0.00234202	0.00234202	0.00234202	0.00234202	0.00234202	0.00234202	0.00234202	0.00234202	0.00234202	0.00234202	0.00234202	0.00234202	0.00234202	0.00234202	0.00234202	0.00234202	0.00234202	0.00234202	0.1110606	0.0573847	0.05738471	0.04081253
107	1	-35.6634	-36.82815	1.164754	0.05419192	0.1980214	0.0314607	0.0314607	0.0314607	0.0314607	0.0314607	0.0314607	0.0314607	0.0314607	0.0314607	0.0314607	0.0314607	0.0314607	0.0314607	0.0314607	0.0314607	0.0314607	0.0314607	0.0314607	0.0314607	0.0314607	0.0314607	0.0314607	0.0314607	0.2638593	0.0541919	0.05419192	0.5805427
108	0	-32.19649	-34.81577	2.619279	0.05417055	0.1168132	0.00736118	0.00736118	0.00736118	0.00736118	0.00736118	0.00736118	0.00736118	0.00736118	0.00736118	0.00736118	0.00736118	0.00736118	0.00736118	0.00736118	0.00736118	0.00736118	0.00736118	0.00736118	0.00736118	0.00736118	0.00736118	0.00736118	0.00736118	0.1997233	0.0541706	0.05417055	0.1358889
109	1	-32.95738	-35.49469	2.537306	0.06285936	0.08364344	0.000427677	0.000427677	0.000427677	0.000427677	0.000427677	0.000427677	0.000427677	0.000427677	0.000427677	0.000427677	0.000427677	0.000427677	0.000427677	0.000427677	0.000427677	0.000427677	0.000427677	0.000427677	0.000427677	0.000427677	0.000427677	0.000427677	0.000427677	0.1970379	0.0628594	0.06285936	0.006803708
110	0	-33.65019	-35.75728	2.107085	0.04745139	0.2587745	0.0148974	0.0148974	0.0148974	0.0148974	0.0148974	0.0148974	0.0148974	0.0148974	0.0148974	0.0148974	0.0148974	0.0148974	0.0148974	0.0148974	0.0148974	0.0148974	0.0148974	0.0148974	0.0148974	0.0148974	0.0148974	0.0148974	0.0148974	0.1430476	0.0474514	0.04745139	0.3139506
111	1	-32.97672	-36.09533	3.118607	0.0381522	0.2536274	0.00288701	0.00288701	0.00288701	0.00288701	0.00288701	0.00288701	0.00288701	0.00288701	0.00288701	0.00288701	0.00288701	0.00288701	0.00288701	0.00288701	0.00288701	0.00288701	0.00288701	0.00288701	0.00288701	0.00288701	0.00288701	0.00288701	0.00288701	0.09418958	0.0381522	0.0381522	0.07567085
112	0	-32.64414	-36.0361	3.391964	0.05051482	0.1912604	0.0200941	0.0200941	0.0200941	0.0200941	0.0200941	0.0200941	0.0200941	0.0200941	0.0200941	0.0200941	0.0200941	0.0200941	0.0200941	0.0200941	0.0200941	0.0200941	0.0200941	0.0200941	0.0200941	0.0200941	0.0200941	0.0200941	0.0200941	0.06654215	0.0505148	0.05051482	0.3977853
113	1	-32.67364	-34.61273	1.939092	0.05758882	0.2280532	0.00157229	0.00157229	0.00157229	0.00157229	0.00157229	0.00157229	0.00157229	0.00157229	0.00157229	0.00157229	0.00157229	0.00157229	0.00157229	0.00157229	0.00157229	0.00157229	0.00157229	0.00157229	0.00157229	0.00157229	0.00157229	0.00157229	0.00157229	0.1391713	0.0575888	0.05758882	0.02730204
114	0	-32.74474	-37.3549	4.610152	0.03951223	0.06112318	0.0153552	0.0153552	0.0153552	0.0153552	0.0153552	0.0153552	0.0153552	0.0153552	0.0153552	0.0153552	0.0153552	0.0153552	0.0153552	0.0153552	0.0153552	0.0153552	0.0153552	0.0153552	0.0153552	0.0153552	0.0153552	0.0153552	0.0153552	0.1306439	0.0395122	0.03951223	0.3886178
115	1	-33.12057	-36.82859	3.708027	0.03915255	0.1591644	0.0156121	0.0156121	0.0156121	0.0156121	0.0156121	0.0156121	0.0156121	0.0156121	0.0156121	0.0156121	0.0156121	0.0156121	0.0156121	0.0156121	0.0156121	0.0156121	0.0156121	0.0156121	0.0156121	0.0156121	0.0156121	0.0156121	0.0156121	0.1246388	0.0391525	0.03915255	0.3987495
116	0	-31.62638	-36.73815	5.111768	0.03221825	0.05256205	0.0017105	0.0017105	0.0017105	0.0017105	0.0017105	0.0017105	0.0017105	0.0017105	0.0017105	0.0017105	0.0017105	0.0017105	0.0017105	0.0017105	0.0017105	0.0017105	0.0017105	0.0017105	0.0017105	0.0017105	0.0017105	0.0017105	0.0017105	0.1260241	0.0322182	0.03221825	0.05309118
117	1	-32.13611	-35.60261	3.466503	0.03793735	0.1476922	0.0055546	0.0055546	0.0055546	0.0055546	0.0055546	0.0055546	0.0055546	0.0055546	0.0055546	0.0055546	0.0055546	0.0055546	0.0055546	0.0055546	0.0055546	0.0055546	0.0055546	0.0055546	0.0055546	0.0055546	0.0055546	0.0055546	0.0055546	0.1664245	0.0379374	0.03793735	0.1464151
118	0	-33.82306	-38.0796	4.256539	0.06826987	0.03745167	0.00458026	0.00458026	0.00458026	0.00458026	0.00458026	0.00458026	0.00458026	0.00458026	0.00458026	0.00458026	0.00458026	0.00458026	0.00458026	0.00458026	0.00458026	0.00458026	0.00458026	0.00458026	0.00458026	0.00458026	0.00458026	0.00458026	0.00458026	0.04387503	0.0682699	0.06826987	0.06709058
119	1	-32.55346	-35.63863	3.085167	0.07014848	0.100031	0.0289383	0.0289383	0.0289383	0.0289383	0.0289383	0.0289383	0.0289383	0.0289383	0.0289383	0.0289383	0.0289383	0.0289383	0.0289383	0.0289383	0.0289383	0.0289383	0.0289383	0.0289383	0.0289383	0.0289383	0.0289383	0.0289383	0.0289383	0.08890831	0.0701485	0.07014848	0.4125299
120	0	-31.94533	-36.27259	4.327265	0.03720752	0.1538843	0.00936057	0.00936057	0.00936057	0.00936057	0.00936057	0.00936057	0.00936057	0.00936057	0.00936057	0.00936057	0.00936057	0.00936057	0.00936057	0.00936057	0.00936057	0.00936057	0.00936057	0.00936057	0.00936057	0.00936057	0.00936057	0.00936057	0.00936057	0.07785651	0.0372075	0.03720752	0.2515774
121	1	-31.1733	-35.81684	4.64354	0.03475273	0.1413392	0.00286289	0.00286289	0.00286289	0.00286289	0.00286289	0.00286289	0.00286289	0.00286289	0.00286289	0.00286289	0.00286289	0.00286289	0.00286289	0.00286289	0.00286289	0.00286289	0.00286289	0.00286289	0.00286289	0.00286289	0.00286289	0.00286289	0.00286289	0.07121982	0.0347527	0.03475273	0.08237877
122	0	-31.46535	-34.57381	3.108463	0.05072228	0.1752351	0.0041884	0.0041884	0.0041884	0.0041884	0.0041884	0.0041884	0.0041884	0.0041884	0.0041884	0.0041884	0.0041884	0.0041884	0.0041884	0.0041884	0.0041884	0.0041884	0.0041884	0.0041884	0.0041884	0.0041884	0.0041884	0.0041884	0.0041884	0.1098658	0.0507223	0.05072228	0.08257517
123	1	-32.98797	-35.82133	2.833354	0.04148836	0.1227399	0.00673318	0.00673318	0.00673318	0.00673318	0.00673318	0.00673318	0.00673318	0.00673318	0.00673318	0.00673318	0.00673318	0.00673318	0.00673318	0.00673318	0.00673318	0.00673318	0.00673318	0.00673318	0.00673318	0.00673318	0.00673318	0.00673318	0.00673318	0.236688	0.0414884	0.04148836	0.1622909
124	0	-36.88092	-37.64201	0.7610934	0.07233535	0.1303871	0.0455139	0.0455139	0.0455139	0.0455139	0.0455139	0.0455139	0.0455139	0.0455139	0.0455139	0.0455139	0.0455139	0.0455139	0.0455139	0.0455139	0.0455139	0.0455139	0.0455139	0.0455139	0.0455139	0.0455139	0.0455139	0.0455139	0.0455139	0.2798721	0.0723353	0.07233535	0.6292072
125	1	-33.64082	-37.61304	3.97222	0.04148836	0.1569992	0.0228693	0.0228693	0.0228693	0.0228693	0.0228693	0.0228693	0.0228693	0.0228693	0.0228693	0.0228693	0.0228693	0.0228693	0.0228693	0.0228693	0.0228693	0.0228693	0.0228693	0.0228693	0.0228693	0.0228693	0.0228693	0.0228693	0.0228693	0.08854215	0.0414884	0.04148836	0.5512226
126	0	-35.03959	-36.97063	1.931043	0.07233535	0.2149505	0.0481284	0.0481284	0.0481284	0.0481284	0.0481284	0.0481284	0.0481284	0.0481284	0.0481284	0.0481284	0.0481284	0.0481284	0.0481284	0.0481284	0.0481284	0.0481284	0.0481284	0.0481284	0.0481284	0.0481284	0.0481284	0.0481284	0.0481284	0.07831381	0.0723353	0.07233535	0.6653514
127	1	-33.66323	-35.13733	1.474103	0.07522538	0.2058455	0.0229627	0.0229627	0.0229627	0.0229627	0.0229627	0.0229627	0.0229627	0.0229627	0.0229627	0.0229627	0.0229627	0.0229627	0.0229627	0.0229627	0.0229627	0.0229627	0.0229627	0.0229627	0.0229627	0.0229627	0.0229627	0.0229627	0.0229627	0.1184603	0.0752254	0.07522538	0.3052523
128	0	-34.16837	-40.30096	6.132594	0.02115836	0.05307179	0.00467867	0.00467867	0.00467867	0.00467867	0.00467867	0.00467867	0.00467867	0.00467867	0.00467867	0.00467867	0.00467867	0.00467867	0.00467867	0.00467867	0.00467867	0.00467867	0.00467867	0.00467867	0.00467867	0.00467867	0.00467867	0.00467867	0.00467867	0.07950547	0.0211584	0.02115836	0.2211263
129	1	-31.94346	-36.4031	4.459644	0.0409335	0.05012073	0.00815577	0.00815577	0.00815577	0.00815577	0.00815577	0.00815577	0.00815577	0.00815577	0.00815577	0.00815577	0.00815577	0.00815577	0.00815577	0.00815577	0.00815577	0.00815577	0.00815577	0.00815577	0.00815577	0.00815577	0.00815577	0.00815577	0.00815577	0.1494913	0.0409335	0.0409335	0.1992443
130	0	-33.82496	-36.44437	2.619412	0.07697582	0.05400378	0.0418875	0.0418875	0.0418875	0.0418875	0.0418875	0.0418875	0.0418875	0.0418875	0.0418875	0.0418875	0.0418875	0.0418875	0.0418875	0.0418875	0.0418875	0.0418875	0.0418875	0.0418875	0.0418875	0.0418875	0.0418875	0.0418875	0.0418875	0.1468964	0.0769758	0.07697582	0.544165
131	1	-31.77625	-35.28802	3.511774	0.06038073	0.07899466	0.0132907	0.0132907	0.0132907	0.0132907	0.0132907	0.0132907	0.0132907	0.0132907	0.0132907	0.0132907	0.0132907	0.0132907	0.0132907	0.0132907	0.0132907	0.0132907	0.0132907	0.0132907	0.0132907	0.0132907	0.0132907	0.0132907	0.0132907	0.1168067	0.0603807	0.06038073	0.2201142
132	0	-32.20134	-34.51306	2.311723	0.05448651	0.1782488	0.00178854	0.00178854	0.00178854	0.00178854	0.00178854	0.00178854	0.00178854	0.00178854	0.00178854	0.00178854	0.00178854	0.00178854	0.00178854	0.00178854	0.00178854	0.00178854	0.00178854	0.00178854	0.00178854	0.00178854	0.00178854	0.00178854	0.00178854	0.1674414	0.0544865	0.05448651	0.03282544
