Iteration	Replicate_ID	Posterior	Likelihood	Prior	delta	gamma
313	1	-17.28197	-21.1827	3.900721	0.06895604	0.001488875
314	0	-22.66645	-25.38234	2.715887	0.1719904	0.01693791
315	1	-17.30629	-21.28991	3.983618	0.06069996	0.001455252
316	0	-17.46783	-21.49401	4.026182	0.03481726	0.02308155
317	1	-17.85852	-22.02422	4.165696	0.04308649	0.0008609641
318	0	-17.72054	-21.36983	3.649295	0.02843093	0.06715664
319	1	-17.62345	-21.22936	3.60591	0.09388931	0.006036681
320	0	-19.26885	-22.0375	2.768646	0.1279903	0.0556621
321	1	-17.74351	-21.27715	3.533638	0.09288892	0.01426433
322	0	-17.62234	-21.33575	3.713408	0.03254989	0.05662637
323	1	-18.48871	-21.6528	3.164084	0.07670259	0.067406
324	0	-17.6941	-21.80851	4.11441	0.02735135	0.02172469
325	1	-18.00638	-21.4183	3.411917	0.07106368	0.04826164
326	0	-19.19198	-22.05948	2.867498	0.05583947	0.1179277
327	1	-18.93097	-21.88181	2.950841	0.0580385	0.1073944
328	0	-18.42694	-21.62958	3.202642	0.05376682	0.08648596
329	1	-17.69827	-21.63249	3.934214	0.01455606	0.05253959
330	0	-17.56536	-21.31454	3.749177	0.03558712	0.05001218
331	1	-18.09386	-21.46981	3.375949	0.05918326	0.06373883
332	0	-18.16373	-21.51985	3.35612	0.03927744	0.08562753
333	1	-19.41015	-22.11082	2.700676	0.09178605	0.09866335
334	0	-18.04052	-21.4528	3.412276	0.05021355	0.0690759
335	1	-17.86215	-21.35645	3.494309	0.06525542	0.04583073
336	0	-18.34474	-21.57542	3.230674	0.08677317	0.05067644
337	1	-17.38908	-21.40193	4.012857	0.04480559	0.01442568
338	0	-19.18659	-22.14036	2.95377	0.1372414	0.0278986
339	1	-18.02364	-21.4151	3.39146	0.1044822	0.0168888
340	0	-17.56425	-21.20205	3.637804	0.08963522	0.007101443
341	1	-17.71716	-21.2705	3.55334	0.09669519	0.008487824
342	0	-17.31577	-21.20364	3.887867	0.06099382	0.01073653
343	1	-17.52805	-21.19249	3.66444	0.08222357	0.01184946
344	0	-17.55296	-21.21966	3.666703	0.06984394	0.02400278
345	1	-17.5714	-21.23036	3.658957	0.06750493	0.02711639
346	0	-18.00629	-21.40884	3.402544	0.1046616	0.01560104
347	1	-18.26573	-21.55361	3.287881	0.05449471	0.07723418
348	0	-17.76311	-21.31166	3.548551	0.06577543	0.03988647
349	1	-19.32042	-22.06636	2.745943	0.1083923	0.07753047
350	0	-17.94342	-21.39649	3.45307	0.06258656	0.05262342
351	1	-17.69639	-21.3355	3.639109	0.03791417	0.05869193
352	0	-18.41929	-21.61433	3.195038	0.08431875	0.05669448
353	1	-17.83851	-21.44516	3.606652	0.02163956	0.07821223
354	0	-19.14312	-21.97684	2.83372	0.07875976	0.09838527
355	1	-17.9916	-21.44674	3.45514	0.03628859	0.07871447
356	0	-18.71947	-21.8087	3.089223	0.04652476	0.10507
357	1	-17.74511	-21.80313	4.05802	0.01902278	0.03569223
358	0	-17.69722	-21.35197	3.654746	0.03219695	0.06284546
359	1	-17.79397	-21.68936	3.895388	0.008510165	0.06246802
360	0	-18.17154	-21.52227	3.350734	0.03988121	0.08556242
361	1	-17.96004	-21.45467	3.494632	0.02938421	0.08166958
362	0	-19.03206	-21.92011	2.888044	0.06846825	0.1032443
363	1	-18.65239	-21.73533	3.082941	0.07521194	0.07701101
364	0	-18.5457	-21.68517	3.139472	0.06111915	0.08545065
365	1	-18.16364	-21.59476	3.431127	0.02668984	0.09071443
366	0	-17.53862	-21.32153	3.782908	0.03409759	0.04812868
367	1	-17.48976	-21.33993	3.850172	0.03312233	0.04237746
368	0	-20.33682	-22.5662	2.229384	0.1476499	0.08992866
369	1	-17.98047	-21.44485	3.464379	0.03489662	0.07918248
370	0	-17.63631	-21.35439	3.718087	0.02886525	0.05984305
371	1	-19.51274	-22.64605	3.133308	0.02935378	0.1178325
372	0	-17.55211	-21.2528	3.700694	0.05289551	0.03755212
373	1	-17.47593	-21.32582	3.849884	0.03503066	0.04049792
374	0	-17.37262	-21.2394	3.86679	0.05062702	0.02321104
375	1	-17.66805	-21.39003	3.721977	0.02287138	0.06544794
376	0	-18.73085	-21.76347	3.032621	0.1123977	0.04485727
377	1	-18.05725	-21.4619	3.404651	0.04823954	0.07181237
378	0	-18.97286	-21.89375	2.920888	0.06293405	0.1054941
379	1	-17.9778	-21.46762	3.489817	0.02862719	0.08290816
380	0	-19.69016	-22.25026	2.560103	0.07789182	0.1266149
381	1	-18.5913	-21.71387	3.122569	0.05088533	0.09737477
382	0	-21.99581	-23.27083	1.27502	0.1501714	0.1828436
383	1	-19.69558	-22.2527	2.557116	0.1263615	0.07844389
384	0	-20.61897	-22.72914	2.110165	0.09512616	0.1543743
385	1	-18.02378	-21.42098	3.397196	0.07822701	0.04257037
386	0	-17.76761	-21.30347	3.53586	0.07459677	0.03233426
387	1	-17.7628	-21.31551	3.552712	0.06266148	0.0425843
388	0	-18.02233	-21.43131	3.408985	0.06475765	0.05486086
389	1	-17.55594	-21.27886	3.722924	0.04411828	0.04410635
390	0	-17.80277	-21.30746	3.50469	0.08751139	0.02253659
391	1	-17.3971	-21.31367	3.916571	0.04117673	0.02768315
392	0	-18.14901	-21.61053	3.461522	0.1122847	0.002080116
393	1	-17.3266	-21.15022	3.823625	0.07441356	0.003740965
394	0	-18.85826	-22.16395	3.30569	0.1254911	0.004456972
395	1	-19.13707	-22.41995	3.282888	0.12884	0.003388192
396	0	-17.4737	-21.17371	3.700004	0.08118057	0.00933607
397	1	-18.23075	-22.44843	4.217687	0.03544965	0.003298664
398	0	-19.57935	-22.19826	2.61891	0.1390213	0.05960475
399	1	-18.03562	-21.43456	3.398948	0.1072086	0.01341357
400	0	-21.246	-23.0051	1.759101	0.1830865	0.1015204
401	1	-17.31576	-21.25632	3.940559	0.05594283	0.01051827
402	0	-19.2951	-22.20843	2.913329	0.04832692	0.1208572
403	1	-17.31776	-21.20648	3.888723	0.06031377	0.01133094
404	0	-18.43193	-21.62382	3.191894	0.07772937	0.06359822
405	1	-19.41629	-23.7321	4.315805	0.02427068	0.004665882
406	0	-19.72666	-22.26825	2.541584	0.1266889	0.07966975
407	1	-17.31835	-21.18639	3.868039	0.06406628	0.009646882
408	0	-20.96324	-22.86413	1.900884	0.1711515	0.09927715
409	1	-18.24234	-21.5163	3.273959	0.1033287	0.02979246
410	0	-19.5949	-22.23677	2.641868	0.1447742	0.05155603
411	1	-18.29738	-21.55993	3.262545	0.07156788	0.06269469
