Iteration	Replicate_ID	Posterior	Likelihood	Prior	delta	gamma
217	2	-219.5117	-222.4221	2.910397	0.05744355	0.1120337
218	3	-222.427	-224.6829	2.255904	0.03318306	0.2017435
219	4	-218.3745	-222.302	3.927566	0.01661582	0.05114458
220	0	-221.0093	-224.5005	3.491194	0.03754876	0.07384882
221	1	-220.87	-224.7993	3.929294	0.0588256	0.008761983
222	2	-221.0666	-223.7552	2.688564	0.03854738	0.1531132
223	3	-222.0834	-223.7446	1.661228	0.05115374	0.2432404
224	4	-218.8885	-222.5571	3.668605	0.0143385	0.07931803
225	0	-218.9274	-222.2816	3.354244	0.03577414	0.08931851
226	1	-218.6469	-223.0006	4.353705	0.0167217	0.008424824
227	2	-219.7811	-222.0472	2.266102	0.01415611	0.2197507
228	3	-221.0298	-222.7585	1.728694	0.01796346	0.2696842
229	4	-220.7254	-222.2517	1.526332	0.01594636	0.2919374
230	0	-219.5072	-223.2483	3.741055	0.0328563	0.05355523
231	1	-218.4501	-222.7067	4.256621	0.009115938	0.02573895
232	2	-221.5229	-222.7068	1.18389	0.05342781	0.2887002
233	3	-221.7961	-222.47	0.6738819	0.01047812	0.3826507
234	4	-221.8927	-223.2032	1.310475	0.02421282	0.3052567
235	0	-218.6513	-222.057	3.405625	0.04050218	0.07945233
236	1	-218.1132	-222.0685	3.955249	0.00761349	0.05737863
237	2	-219.9832	-222.939	2.955819	0.05674887	0.1081863
238	3	-220.7888	-223.8535	3.064775	0.007889117	0.1461504
239	4	-220.496	-223.4397	2.943717	0.03130104	0.1348443
240	0	-219.2411	-222.2502	3.00908	0.03149255	0.1281165
241	1	-218.4309	-222.3379	3.906969	0.005163959	0.06465617
242	2	-219.4206	-223.0626	3.642021	0.03727826	0.0590367
243	3	-218.7641	-222.0361	3.271939	0.005561582	0.1277615
244	4	-218.512	-222.1162	3.604239	0.02067305	0.07942008
245	0	-221.2927	-222.4129	1.120198	0.03297865	0.3155186
246	1	-218.3664	-222.3062	3.939832	0.007236306	0.05929747
247	2	-219.6722	-222.9286	3.256369	0.02795016	0.10693
248	3	-219.1842	-222.2737	3.089587	0.003159707	0.1483986
249	4	-218.5087	-222.0996	3.590892	0.03123568	0.0701921
250	0	-219.6089	-222.1708	2.561956	0.008987097	0.1953343
251	1	-218.2364	-222.4646	4.228275	0.01018797	0.02750153
252	2	-219.0563	-222.1162	3.059923	0.01855178	0.135973
253	3	-220.2159	-222.4456	2.229641	0.003045008	0.2345079
254	4	-219.0794	-222.5096	3.430178	0.01503447	0.1024647
255	0	-219.5229	-223.4497	3.92674	0.0177959	0.05004712
256	1	-218.0632	-222.0727	4.009518	0.01076557	0.04879964
257	2	-220.858	-222.9849	2.126901	0.01855178	0.2292752
258	3	-219.8338	-222.4558	2.621997	0.004572049	0.1937452
259	4	-218.9097	-222.0572	3.14745	0.02301625	0.1227558
260	0	-219.1141	-222.376	3.261923	0.03732515	0.09699954
261	1	-218.7616	-222.8953	4.133706	0.009223886	0.03792249
