Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_fission	clado_fusion	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	gamma	speciation_rates[1]	speciation_rates[2]	speciation_rates[3]	total_speciation	turnover
4749	1	-91.48662	-101.5175	10.03083	0.000257843	0.002271075	0.1665438	0.008662529	0.0369909	0.0369909	0.0369909	0.0369909	0.0369909	0.0369909	0.0369909	0.0369909	0.0369909	0.0369909	0.0369909	0.0369909	0.0369909	0.0369909	0.0369909	0.0369909	0.0369909	0.0369909	0.0369909	0.0369909	0.0369909	0.0369909	0.0369909	0.000176289	0.166544	0.000257843	0.00227107	0.1690727	0.2187871
4750	0	-92.83718	-103.055	10.21783	0.001551921	0.001375618	0.1472072	0.007929584	0.0451887	0.0451887	0.0451887	0.0451887	0.0451887	0.0451887	0.0451887	0.0451887	0.0451887	0.0451887	0.0451887	0.0451887	0.0451887	0.0451887	0.0451887	0.0451887	0.0451887	0.0451887	0.0451887	0.0451887	0.0451887	0.0451887	0.0451887	0.007378001	0.147207	0.00155192	0.00137562	0.1501347	0.300988
4751	1	-92.169	-102.315	10.14601	0.00689267	0.002051625	0.1548163	0.00360211	0.0460639	0.0460639	0.0460639	0.0460639	0.0460639	0.0460639	0.0460639	0.0460639	0.0460639	0.0460639	0.0460639	0.0460639	0.0460639	0.0460639	0.0460639	0.0460639	0.0460639	0.0460639	0.0460639	0.0460639	0.0460639	0.0460639	0.0460639	0.0007782439	0.154816	0.00689267	0.00205163	0.1637606	0.281288
4752	0	-98.47021	-108.4271	9.956938	0.02244946	0.00517827	0.1413006	0.01387193	0.0350479	0.0350479	0.0350479	0.0350479	0.0350479	0.0350479	0.0350479	0.0350479	0.0350479	0.0350479	0.0350479	0.0350479	0.0350479	0.0350479	0.0350479	0.0350479	0.0350479	0.0350479	0.0350479	0.0350479	0.0350479	0.0350479	0.0350479	0.002548222	0.141301	0.0224495	0.00517827	0.1689283	0.2074718
4753	1	-92.73138	-103.3901	10.65869	0.003571097	0.006199447	0.1130779	0.002278233	0.0203404	0.0203404	0.0203404	0.0203404	0.0203404	0.0203404	0.0203404	0.0203404	0.0203404	0.0203404	0.0203404	0.0203404	0.0203404	0.0203404	0.0203404	0.0203404	0.0203404	0.0203404	0.0203404	0.0203404	0.0203404	0.0203404	0.0203404	0.005205926	0.113078	0.0035711	0.00619945	0.1228485	0.1655732
4754	0	-97.19232	-107.3917	10.19939	0.005733554	0.01186266	0.1271063	0.0202704	0.023545	0.023545	0.023545	0.023545	0.023545	0.023545	0.023545	0.023545	0.023545	0.023545	0.023545	0.023545	0.023545	0.023545	0.023545	0.023545	0.023545	0.023545	0.023545	0.023545	0.023545	0.023545	0.023545	0.004100581	0.127106	0.00573355	0.0118627	0.1447025	0.1627134
4755	1	-93.56219	-104.1484	10.58624	0.008956727	0.008539528	0.1130779	0.001415953	0.0226852	0.0226852	0.0226852	0.0226852	0.0226852	0.0226852	0.0226852	0.0226852	0.0226852	0.0226852	0.0226852	0.0226852	0.0226852	0.0226852	0.0226852	0.0226852	0.0226852	0.0226852	0.0226852	0.0226852	0.0226852	0.0226852	0.0226852	0.00304632	0.113078	0.00895673	0.00853953	0.1305742	0.1737342
4756	0	-96.80158	-107.0575	10.25597	0.0003251226	0.01124868	0.1271063	0.02355331	0.0141662	0.0141662	0.0141662	0.0141662	0.0141662	0.0141662	0.0141662	0.0141662	0.0141662	0.0141662	0.0141662	0.0141662	0.0141662	0.0141662	0.0141662	0.0141662	0.0141662	0.0141662	0.0141662	0.0141662	0.0141662	0.0141662	0.0141662	0.003163186	0.127106	0.000325123	0.0112487	0.1386801	0.1021504
4757	1	-92.21213	-102.876	10.66388	0.005992146	0.005745593	0.1130779	0.002656217	0.0188959	0.0188959	0.0188959	0.0188959	0.0188959	0.0188959	0.0188959	0.0188959	0.0188959	0.0188959	0.0188959	0.0188959	0.0188959	0.0188959	0.0188959	0.0188959	0.0188959	0.0188959	0.0188959	0.0188959	0.0188959	0.0188959	0.0188959	0.001694928	0.113078	0.00599215	0.00574559	0.1248157	0.1513904
4758	0	-93.37899	-104.0293	10.65029	0.003875405	0.0003483769	0.1118724	0.01666464	0.0129366	0.0129366	0.0129366	0.0129366	0.0129366	0.0129366	0.0129366	0.0129366	0.0129366	0.0129366	0.0129366	0.0129366	0.0129366	0.0129366	0.0129366	0.0129366	0.0129366	0.0129366	0.0129366	0.0129366	0.0129366	0.0129366	0.0129366	0.0006336553	0.111872	0.0038754	0.000348377	0.1160961	0.1114299
4759	1	-91.13953	-101.838	10.69851	0.0008694713	0.005568316	0.1130779	0.00510604	0.00984995	0.00984995	0.00984995	0.00984995	0.00984995	0.00984995	0.00984995	0.00984995	0.00984995	0.00984995	0.00984995	0.00984995	0.00984995	0.00984995	0.00984995	0.00984995	0.00984995	0.00984995	0.00984995	0.00984995	0.00984995	0.00984995	0.00984995	0.002825906	0.113078	0.000869471	0.00556832	0.1195157	0.08241548
4760	0	-91.57671	-102.272	10.69534	0.005655061	0.001490412	0.1118724	0.008815688	0.00163585	0.00163585	0.00163585	0.00163585	0.00163585	0.00163585	0.00163585	0.00163585	0.00163585	0.00163585	0.00163585	0.00163585	0.00163585	0.00163585	0.00163585	0.00163585	0.00163585	0.00163585	0.00163585	0.00163585	0.00163585	0.00163585	0.00163585	9.478211e-05	0.111872	0.00565506	0.00149041	0.1190178	0.01374454
4761	1	-93.05606	-102.9411	9.885085	7.46079e-05	0.005461001	0.1732685	0.008374062	0.0420059	0.0420059	0.0420059	0.0420059	0.0420059	0.0420059	0.0420059	0.0420059	0.0420059	0.0420059	0.0420059	0.0420059	0.0420059	0.0420059	0.0420059	0.0420059	0.0420059	0.0420059	0.0420059	0.0420059	0.0420059	0.0420059	0.0420059	0.002106609	0.173269	7.46079e-05	0.005461	0.1788041	0.2349269
4762	0	-92.52433	-103.1162	10.59187	0.0002255685	0.001763983	0.1187674	0.01681523	0.0126899	0.0126899	0.0126899	0.0126899	0.0126899	0.0126899	0.0126899	0.0126899	0.0126899	0.0126899	0.0126899	0.0126899	0.0126899	0.0126899	0.0126899	0.0126899	0.0126899	0.0126899	0.0126899	0.0126899	0.0126899	0.0126899	0.0126899	0.0001303111	0.118767	0.000225568	0.00176398	0.120757	0.1050861
4763	1	-92.83315	-102.6779	9.844768	0.0001993273	0.008041733	0.1732685	0.01009703	0.0708044	0.0708044	0.0708044	0.0708044	0.0708044	0.0708044	0.0708044	0.0708044	0.0708044	0.0708044	0.0708044	0.0708044	0.0708044	0.0708044	0.0708044	0.0708044	0.0708044	0.0708044	0.0708044	0.0708044	0.0708044	0.0708044	0.0708044	0.0008198022	0.173269	0.000199327	0.00804173	0.1815096	0.3900865
4764	0	-91.85419	-102.3117	10.45748	0.002275901	0.006532193	0.1285374	0.00721266	0.0292104	0.0292104	0.0292104	0.0292104	0.0292104	0.0292104	0.0292104	0.0292104	0.0292104	0.0292104	0.0292104	0.0292104	0.0292104	0.0292104	0.0292104	0.0292104	0.0292104	0.0292104	0.0292104	0.0292104	0.0292104	0.0292104	0.0292104	0.001126124	0.128537	0.0022759	0.00653219	0.1373455	0.2126781
4765	1	-92.4897	-102.2425	9.752808	0.001120326	0.001649916	0.1831841	0.01262259	0.071127	0.071127	0.071127	0.071127	0.071127	0.071127	0.071127	0.071127	0.071127	0.071127	0.071127	0.071127	0.071127	0.071127	0.071127	0.071127	0.071127	0.071127	0.071127	0.071127	0.071127	0.071127	0.071127	0.001583268	0.183184	0.00112033	0.00164992	0.1859543	0.3824971
4766	0	-92.77284	-103.2016	10.4288	0.006383496	0.002466142	0.1285374	0.009410781	0.0280305	0.0280305	0.0280305	0.0280305	0.0280305	0.0280305	0.0280305	0.0280305	0.0280305	0.0280305	0.0280305	0.0280305	0.0280305	0.0280305	0.0280305	0.0280305	0.0280305	0.0280305	0.0280305	0.0280305	0.0280305	0.0280305	0.0280305	0.001741515	0.128537	0.0063835	0.00246614	0.137387	0.2040258
4767	1	-95.14683	-104.7974	9.650562	0.01107614	0.003350683	0.1831841	0.00874401	0.111074	0.111074	0.111074	0.111074	0.111074	0.111074	0.111074	0.111074	0.111074	0.111074	0.111074	0.111074	0.111074	0.111074	0.111074	0.111074	0.111074	0.111074	0.111074	0.111074	0.111074	0.111074	0.111074	0.0001951145	0.183184	0.0110761	0.00335068	0.1976109	0.5620831
4768	0	-92.10832	-102.6381	10.5298	0.003965379	0.0006419616	0.1243163	0.008824338	0.0162056	0.0162056	0.0162056	0.0162056	0.0162056	0.0162056	0.0162056	0.0162056	0.0162056	0.0162056	0.0162056	0.0162056	0.0162056	0.0162056	0.0162056	0.0162056	0.0162056	0.0162056	0.0162056	0.0162056	0.0162056	0.0162056	0.0162056	0.003474833	0.124316	0.00396538	0.000641962	0.1289237	0.125699
4769	1	-95.8823	-105.99	10.10765	0.0138725	0.004766241	0.1413972	0.01292128	0.025055	0.025055	0.025055	0.025055	0.025055	0.025055	0.025055	0.025055	0.025055	0.025055	0.025055	0.025055	0.025055	0.025055	0.025055	0.025055	0.025055	0.025055	0.025055	0.025055	0.025055	0.025055	0.025055	0.0002450036	0.141397	0.0138725	0.00476624	0.1600359	0.1565587
4770	0	-92.49351	-102.982	10.4885	0.0001401602	0.00543803	0.1243163	0.007918266	0.00401534	0.00401534	0.00401534	0.00401534	0.00401534	0.00401534	0.00401534	0.00401534	0.00401534	0.00401534	0.00401534	0.00401534	0.00401534	0.00401534	0.00401534	0.00401534	0.00401534	0.00401534	0.00401534	0.00401534	0.00401534	0.00401534	0.00401534	0.007221294	0.124316	0.00014016	0.00543803	0.1298945	0.03091229
4771	1	-92.40488	-102.7931	10.38819	0.003798933	0.004005513	0.1386247	0.002981469	0.0593846	0.0593846	0.0593846	0.0593846	0.0593846	0.0593846	0.0593846	0.0593846	0.0593846	0.0593846	0.0593846	0.0593846	0.0593846	0.0593846	0.0593846	0.0593846	0.0593846	0.0593846	0.0593846	0.0593846	0.0593846	0.0593846	0.0593846	0.0002148262	0.138625	0.00379893	0.00400551	0.1464292	0.4055515
4772	0	-93.31651	-103.4795	10.16302	4.461094e-05	0.007534199	0.1499609	0.003734412	0.0657226	0.0657226	0.0657226	0.0657226	0.0657226	0.0657226	0.0657226	0.0657226	0.0657226	0.0657226	0.0657226	0.0657226	0.0657226	0.0657226	0.0657226	0.0657226	0.0657226	0.0657226	0.0657226	0.0657226	0.0657226	0.0657226	0.0657226	0.007212756	0.149961	4.46109e-05	0.0075342	0.1575397	0.4171813
4773	1	-92.42534	-102.5603	10.13495	0.001495539	0.01436617	0.1497223	0.002971388	0.0410149	0.0410149	0.0410149	0.0410149	0.0410149	0.0410149	0.0410149	0.0410149	0.0410149	0.0410149	0.0410149	0.0410149	0.0410149	0.0410149	0.0410149	0.0410149	0.0410149	0.0410149	0.0410149	0.0410149	0.0410149	0.0410149	0.0410149	9.199144e-05	0.149722	0.00149554	0.0143662	0.165584	0.2476983
4774	0	-94.32094	-104.3592	10.03822	0.002178636	0.01783723	0.1499609	0.003388782	0.0474537	0.0474537	0.0474537	0.0474537	0.0474537	0.0474537	0.0474537	0.0474537	0.0474537	0.0474537	0.0474537	0.0474537	0.0474537	0.0474537	0.0474537	0.0474537	0.0474537	0.0474537	0.0474537	0.0474537	0.0474537	0.0474537	0.0474537	0.003509861	0.149961	0.00217864	0.0178372	0.1699767	0.2791776
4775	1	-91.30145	-101.0611	9.759631	0.002106559	0.00276029	0.1896508	0.002048668	0.0693047	0.0693047	0.0693047	0.0693047	0.0693047	0.0693047	0.0693047	0.0693047	0.0693047	0.0693047	0.0693047	0.0693047	0.0693047	0.0693047	0.0693047	0.0693047	0.0693047	0.0693047	0.0693047	0.0693047	0.0693047	0.0693047	0.0693047	9.433973e-05	0.189651	0.00210656	0.00276029	0.1945177	0.3562901
4776	0	-90.6709	-100.9201	10.24924	0.0001316846	0.002408192	0.1499609	0.007329428	0.0365734	0.0365734	0.0365734	0.0365734	0.0365734	0.0365734	0.0365734	0.0365734	0.0365734	0.0365734	0.0365734	0.0365734	0.0365734	0.0365734	0.0365734	0.0365734	0.0365734	0.0365734	0.0365734	0.0365734	0.0365734	0.0365734	0.0365734	0.001692318	0.149961	0.000131685	0.00240819	0.1525008	0.2398242
4777	1	-91.44523	-101.1485	9.703308	0.002664479	0.006547577	0.1896508	0.001792894	0.101635	0.101635	0.101635	0.101635	0.101635	0.101635	0.101635	0.101635	0.101635	0.101635	0.101635	0.101635	0.101635	0.101635	0.101635	0.101635	0.101635	0.101635	0.101635	0.101635	0.101635	0.101635	0.101635	0.0002077177	0.189651	0.00266448	0.00654758	0.1988629	0.5110809
4778	0	-92.7712	-102.1762	9.405034	0.003613601	0.001328089	0.2109479	0.007248999	0.122048	0.122048	0.122048	0.122048	0.122048	0.122048	0.122048	0.122048	0.122048	0.122048	0.122048	0.122048	0.122048	0.122048	0.122048	0.122048	0.122048	0.122048	0.122048	0.122048	0.122048	0.122048	0.122048	0.001950769	0.210948	0.0036136	0.00132809	0.2158896	0.565327
4779	1	-90.8846	-100.871	9.986377	0.002046778	0.006910185	0.1685783	0.001711904	0.0575631	0.0575631	0.0575631	0.0575631	0.0575631	0.0575631	0.0575631	0.0575631	0.0575631	0.0575631	0.0575631	0.0575631	0.0575631	0.0575631	0.0575631	0.0575631	0.0575631	0.0575631	0.0575631	0.0575631	0.0575631	0.0575631	0.0575631	0.0003257506	0.168578	0.00204678	0.00691019	0.1775353	0.3242345
4780	0	-93.99043	-104.1173	10.12689	0.004060898	0.000227993	0.1500864	0.01504335	0.0212198	0.0212198	0.0212198	0.0212198	0.0212198	0.0212198	0.0212198	0.0212198	0.0212198	0.0212198	0.0212198	0.0212198	0.0212198	0.0212198	0.0212198	0.0212198	0.0212198	0.0212198	0.0212198	0.0212198	0.0212198	0.0212198	0.0212198	0.003722574	0.150086	0.0040609	0.000227993	0.1543753	0.1374558
4781	1	-92.46071	-102.3619	9.901185	0.006298441	0.009188979	0.1685783	0.001564327	0.076898	0.076898	0.076898	0.076898	0.076898	0.076898	0.076898	0.076898	0.076898	0.076898	0.076898	0.076898	0.076898	0.076898	0.076898	0.076898	0.076898	0.076898	0.076898	0.076898	0.076898	0.076898	0.076898	0.0003136896	0.168578	0.00629844	0.00918898	0.1840658	0.4177744
4782	0	-91.95359	-102.1503	10.19674	0.001654268	0.003331045	0.1500864	0.007475528	0.0296322	0.0296322	0.0296322	0.0296322	0.0296322	0.0296322	0.0296322	0.0296322	0.0296322	0.0296322	0.0296322	0.0296322	0.0296322	0.0296322	0.0296322	0.0296322	0.0296322	0.0296322	0.0296322	0.0296322	0.0296322	0.0296322	0.0296322	0.003379595	0.150086	0.00165427	0.00333105	0.1550718	0.1910869
4783	1	-93.09709	-103.0557	9.958573	0.006658649	0.009734516	0.1620239	0.002216709	0.0562356	0.0562356	0.0562356	0.0562356	0.0562356	0.0562356	0.0562356	0.0562356	0.0562356	0.0562356	0.0562356	0.0562356	0.0562356	0.0562356	0.0562356	0.0562356	0.0562356	0.0562356	0.0562356	0.0562356	0.0562356	0.0562356	0.0562356	0.001429543	0.162024	0.00665865	0.00973452	0.178417	0.3151916
4784	0	-93.47844	-103.6651	10.18668	0.007399531	0.002839121	0.1500864	0.002818959	0.0220733	0.0220733	0.0220733	0.0220733	0.0220733	0.0220733	0.0220733	0.0220733	0.0220733	0.0220733	0.0220733	0.0220733	0.0220733	0.0220733	0.0220733	0.0220733	0.0220733	0.0220733	0.0220733	0.0220733	0.0220733	0.0220733	0.0220733	0.002060934	0.150086	0.00739953	0.00283912	0.1603251	0.1376782
4785	1	-90.94157	-101.0492	10.10765	0.002562447	0.004500289	0.1620239	0.000848609	0.039597	0.039597	0.039597	0.039597	0.039597	0.039597	0.039597	0.039597	0.039597	0.039597	0.039597	0.039597	0.039597	0.039597	0.039597	0.039597	0.039597	0.039597	0.039597	0.039597	0.039597	0.039597	0.039597	0.000290285	0.162024	0.00256245	0.00450029	0.1690866	0.234182
4786	0	-92.64096	-102.8109	10.16997	0.002767099	0.004163158	0.1500864	0.00550755	0.0520977	0.0520977	0.0520977	0.0520977	0.0520977	0.0520977	0.0520977	0.0520977	0.0520977	0.0520977	0.0520977	0.0520977	0.0520977	0.0520977	0.0520977	0.0520977	0.0520977	0.0520977	0.0520977	0.0520977	0.0520977	0.0520977	0.0520977	0.005439907	0.150086	0.0027671	0.00416316	0.1570167	0.331797
4787	1	-94.60779	-104.8501	10.24235	0.006426327	0.02122219	0.1313632	0.0008658946	0.0466242	0.0466242	0.0466242	0.0466242	0.0466242	0.0466242	0.0466242	0.0466242	0.0466242	0.0466242	0.0466242	0.0466242	0.0466242	0.0466242	0.0466242	0.0466242	0.0466242	0.0466242	0.0466242	0.0466242	0.0466242	0.0466242	0.0466242	0.0001917033	0.131363	0.00642633	0.0212222	0.1590117	0.2932122
4788	0	-91.65461	-101.8743	10.21965	4.761897e-05	0.001557263	0.1500864	0.009432775	0.0476401	0.0476401	0.0476401	0.0476401	0.0476401	0.0476401	0.0476401	0.0476401	0.0476401	0.0476401	0.0476401	0.0476401	0.0476401	0.0476401	0.0476401	0.0476401	0.0476401	0.0476401	0.0476401	0.0476401	0.0476401	0.0476401	0.0476401	0.00362406	0.150086	4.7619e-05	0.00155726	0.1516913	0.3140597
4789	1	-93.98453	-104.3101	10.32559	0.00638188	0.006837322	0.1313632	0.01178295	0.0109083	0.0109083	0.0109083	0.0109083	0.0109083	0.0109083	0.0109083	0.0109083	0.0109083	0.0109083	0.0109083	0.0109083	0.0109083	0.0109083	0.0109083	0.0109083	0.0109083	0.0109083	0.0109083	0.0109083	0.0109083	0.0109083	0.0109083	0.000127204	0.131363	0.00638188	0.00683732	0.1445824	0.07544705
4790	0	-92.85005	-103.02	10.16996	0.001896307	0.00120952	0.1500864	0.01269466	0.0528955	0.0528955	0.0528955	0.0528955	0.0528955	0.0528955	0.0528955	0.0528955	0.0528955	0.0528955	0.0528955	0.0528955	0.0528955	0.0528955	0.0528955	0.0528955	0.0528955	0.0528955	0.0528955	0.0528955	0.0528955	0.0528955	0.0528955	0.003336029	0.150086	0.00189631	0.00120952	0.1531923	0.345288
4791	1	-95.9843	-106.7997	10.81535	0.005696295	0.005934449	0.09452669	0.01387391	0.0147662	0.0147662	0.0147662	0.0147662	0.0147662	0.0147662	0.0147662	0.0147662	0.0147662	0.0147662	0.0147662	0.0147662	0.0147662	0.0147662	0.0147662	0.0147662	0.0147662	0.0147662	0.0147662	0.0147662	0.0147662	0.0147662	0.0147662	0.0001263397	0.0945267	0.0056963	0.00593445	0.1061574	0.1390967
4792	0	-93.09261	-103.3706	10.27797	0.0006066044	0.005568488	0.1405704	0.004414501	0.0176426	0.0176426	0.0176426	0.0176426	0.0176426	0.0176426	0.0176426	0.0176426	0.0176426	0.0176426	0.0176426	0.0176426	0.0176426	0.0176426	0.0176426	0.0176426	0.0176426	0.0176426	0.0176426	0.0176426	0.0176426	0.0176426	0.0176426	0.009382983	0.14057	0.000606604	0.00556849	0.1467455	0.1202261
4793	1	-93.2332	-104.2118	10.97862	0.007213322	0.004748341	0.08914985	0.004198316	0.00124835	0.00124835	0.00124835	0.00124835	0.00124835	0.00124835	0.00124835	0.00124835	0.00124835	0.00124835	0.00124835	0.00124835	0.00124835	0.00124835	0.00124835	0.00124835	0.00124835	0.00124835	0.00124835	0.00124835	0.00124835	0.00124835	0.00124835	0.0001814239	0.0891499	0.00721332	0.00474834	0.1011115	0.01234624
4794	0	-95.32732	-105.5161	10.18878	0.0003835232	0.01107663	0.1391032	0.01136319	0.0540209	0.0540209	0.0540209	0.0540209	0.0540209	0.0540209	0.0540209	0.0540209	0.0540209	0.0540209	0.0540209	0.0540209	0.0540209	0.0540209	0.0540209	0.0540209	0.0540209	0.0540209	0.0540209	0.0540209	0.0540209	0.0540209	0.0540209	0.006279444	0.139103	0.000383523	0.0110766	0.1505634	0.3587916
4795	1	-90.78985	-101.6093	10.81941	0.0007416164	0.01179671	0.1031277	0.000673139	0.00677689	0.00677689	0.00677689	0.00677689	0.00677689	0.00677689	0.00677689	0.00677689	0.00677689	0.00677689	0.00677689	0.00677689	0.00677689	0.00677689	0.00677689	0.00677689	0.00677689	0.00677689	0.00677689	0.00677689	0.00677689	0.00677689	0.00677689	0.000285022	0.103128	0.000741616	0.0117967	0.115666	0.05859012
4796	0	-96.62192	-106.7973	10.17538	0.007160216	0.003918217	0.1391032	0.01284246	0.0638649	0.0638649	0.0638649	0.0638649	0.0638649	0.0638649	0.0638649	0.0638649	0.0638649	0.0638649	0.0638649	0.0638649	0.0638649	0.0638649	0.0638649	0.0638649	0.0638649	0.0638649	0.0638649	0.0638649	0.0638649	0.0638649	0.0638649	0.006647589	0.139103	0.00716022	0.00391822	0.1501817	0.4252511
4797	1	-95.97829	-106.4999	10.52161	0.008220623	0.02465825	0.1035783	0.002066571	0.00555106	0.00555106	0.00555106	0.00555106	0.00555106	0.00555106	0.00555106	0.00555106	0.00555106	0.00555106	0.00555106	0.00555106	0.00555106	0.00555106	0.00555106	0.00555106	0.00555106	0.00555106	0.00555106	0.00555106	0.00555106	0.00555106	0.00555106	0.001040319	0.103578	0.00822062	0.0246582	0.1364571	0.04067985
4798	0	-96.26175	-106.445	10.18329	0.003877392	0.01336947	0.1391032	0.00363726	0.0729247	0.0729247	0.0729247	0.0729247	0.0729247	0.0729247	0.0729247	0.0729247	0.0729247	0.0729247	0.0729247	0.0729247	0.0729247	0.0729247	0.0729247	0.0729247	0.0729247	0.0729247	0.0729247	0.0729247	0.0729247	0.0729247	0.0729247	0.006864127	0.139103	0.00387739	0.0133695	0.1563501	0.4664195
4799	1	-90.45344	-101.0568	10.6034	0.0007707703	0.004832267	0.125892	0.0004948835	0.0337499	0.0337499	0.0337499	0.0337499	0.0337499	0.0337499	0.0337499	0.0337499	0.0337499	0.0337499	0.0337499	0.0337499	0.0337499	0.0337499	0.0337499	0.0337499	0.0337499	0.0337499	0.0337499	0.0337499	0.0337499	0.0337499	0.0337499	0.001027107	0.125892	0.00077077	0.00483227	0.131495	0.2566629
4800	0	-91.92116	-102.1498	10.22865	0.001396117	0.008512852	0.1451481	0.004312034	0.0391117	0.0391117	0.0391117	0.0391117	0.0391117	0.0391117	0.0391117	0.0391117	0.0391117	0.0391117	0.0391117	0.0391117	0.0391117	0.0391117	0.0391117	0.0391117	0.0391117	0.0391117	0.0391117	0.0391117	0.0391117	0.0391117	0.0391117	0.003371116	0.145148	0.00139612	0.00851285	0.1550571	0.2522408
4801	1	-91.46839	-102.2684	10.80004	0.006461207	0.002831338	0.1070755	0.001352146	0.00168925	0.00168925	0.00168925	0.00168925	0.00168925	0.00168925	0.00168925	0.00168925	0.00168925	0.00168925	0.00168925	0.00168925	0.00168925	0.00168925	0.00168925	0.00168925	0.00168925	0.00168925	0.00168925	0.00168925	0.00168925	0.00168925	0.00168925	0.0006099929	0.107075	0.00646121	0.00283134	0.116368	0.01451648
4802	0	-92.68132	-102.6725	9.991205	0.001254676	6.862493e-05	0.1644299	0.01519139	0.0450505	0.0450505	0.0450505	0.0450505	0.0450505	0.0450505	0.0450505	0.0450505	0.0450505	0.0450505	0.0450505	0.0450505	0.0450505	0.0450505	0.0450505	0.0450505	0.0450505	0.0450505	0.0450505	0.0450505	0.0450505	0.0450505	0.0450505	0.002021746	0.16443	0.00125468	6.86249e-05	0.1657532	0.2717928
4803	1	-91.89695	-102.1783	10.28135	0.00111291	0.01292944	0.1401124	0.003251022	0.0289494	0.0289494	0.0289494	0.0289494	0.0289494	0.0289494	0.0289494	0.0289494	0.0289494	0.0289494	0.0289494	0.0289494	0.0289494	0.0289494	0.0289494	0.0289494	0.0289494	0.0289494	0.0289494	0.0289494	0.0289494	0.0289494	0.0289494	0.0003614715	0.140112	0.00111291	0.0129294	0.1541547	0.1877947
4804	0	-94.06708	-103.9889	9.921829	0.002035548	0.002778701	0.1644299	0.01679139	0.0474552	0.0474552	0.0474552	0.0474552	0.0474552	0.0474552	0.0474552	0.0474552	0.0474552	0.0474552	0.0474552	0.0474552	0.0474552	0.0474552	0.0474552	0.0474552	0.0474552	0.0474552	0.0474552	0.0474552	0.0474552	0.0474552	0.0474552	0.002719849	0.16443	0.00203555	0.0027787	0.1692442	0.2803948
4805	1	-91.95604	-102.3909	10.43482	0.003789264	0.01054915	0.129192	0.00200441	0.00580628	0.00580628	0.00580628	0.00580628	0.00580628	0.00580628	0.00580628	0.00580628	0.00580628	0.00580628	0.00580628	0.00580628	0.00580628	0.00580628	0.00580628	0.00580628	0.00580628	0.00580628	0.00580628	0.00580628	0.00580628	0.00580628	0.00580628	0.0003808742	0.129192	0.00378926	0.0105492	0.1435304	0.04045334
4806	0	-91.85241	-101.6886	9.83621	0.0007065254	0.003291023	0.1791897	0.00661485	0.0848331	0.0848331	0.0848331	0.0848331	0.0848331	0.0848331	0.0848331	0.0848331	0.0848331	0.0848331	0.0848331	0.0848331	0.0848331	0.0848331	0.0848331	0.0848331	0.0848331	0.0848331	0.0848331	0.0848331	0.0848331	0.0848331	0.0848331	0.002928275	0.17919	0.000706525	0.00329102	0.1831872	0.4630952
4807	1	-93.13844	-102.4497	9.311238	0.001510626	0.004674949	0.2166666	0.006866964	0.101476	0.101476	0.101476	0.101476	0.101476	0.101476	0.101476	0.101476	0.101476	0.101476	0.101476	0.101476	0.101476	0.101476	0.101476	0.101476	0.101476	0.101476	0.101476	0.101476	0.101476	0.101476	0.101476	0.002459198	0.216667	0.00151063	0.00467495	0.2228522	0.4553502
4808	0	-92.55803	-102.3647	9.806661	0.003659275	0.0007318324	0.1791897	0.01041478	0.0642477	0.0642477	0.0642477	0.0642477	0.0642477	0.0642477	0.0642477	0.0642477	0.0642477	0.0642477	0.0642477	0.0642477	0.0642477	0.0642477	0.0642477	0.0642477	0.0642477	0.0642477	0.0642477	0.0642477	0.0642477	0.0642477	0.0642477	0.001560214	0.17919	0.00365927	0.000731832	0.1835808	0.3499698
4809	1	-93.5786	-102.9176	9.339004	0.004163404	0.002742333	0.2166666	0.003009598	0.0975639	0.0975639	0.0975639	0.0975639	0.0975639	0.0975639	0.0975639	0.0975639	0.0975639	0.0975639	0.0975639	0.0975639	0.0975639	0.0975639	0.0975639	0.0975639	0.0975639	0.0975639	0.0975639	0.0975639	0.0975639	0.0975639	0.0975639	0.002582924	0.216667	0.0041634	0.00274233	0.2235723	0.4363861
4810	0	-93.0328	-102.8174	9.784566	0.001554828	0.0003672691	0.1791897	0.01705981	0.0708592	0.0708592	0.0708592	0.0708592	0.0708592	0.0708592	0.0708592	0.0708592	0.0708592	0.0708592	0.0708592	0.0708592	0.0708592	0.0708592	0.0708592	0.0708592	0.0708592	0.0708592	0.0708592	0.0708592	0.0708592	0.0708592	0.0708592	0.0004058835	0.17919	0.00155483	0.000367269	0.1811118	0.3912455
4811	1	-91.59855	-101.3271	9.72857	0.0003805753	0.001303262	0.1911943	0.005253318	0.102207	0.102207	0.102207	0.102207	0.102207	0.102207	0.102207	0.102207	0.102207	0.102207	0.102207	0.102207	0.102207	0.102207	0.102207	0.102207	0.102207	0.102207	0.102207	0.102207	0.102207	0.102207	0.102207	0.00217469	0.191194	0.000380575	0.00130326	0.1928782	0.5299042
