Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_fission	clado_fusion	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	extinction[24]	extinction[25]	extinction[26]	gamma	speciation_rates[1]	speciation_rates[2]	speciation_rates[3]	total_speciation	turnover
4363	1	-46.72476	-61.41392	14.68916	0.001807725	0.0149188	0.01158911	0.01919459	0.00282388	0.00282388	0.00282388	0.00282388	0.00282388	0.00282388	0.00282388	0.00282388	0.00282388	0.00282388	0.00282388	0.00282388	0.00282388	0.00282388	0.00282388	0.00282388	0.00282388	0.00282388	0.00282388	0.00282388	0.00282388	0.00282388	0.00282388	0.00282388	0.00282388	0.00282388	0.03087961	0.0115891	0.00180773	0.0149188	0.02831564	0.09972855
4364	0	-46.38015	-60.26793	13.88779	0.0150149	0.008725199	0.01702509	0.01740988	0.00855781	0.00855781	0.00855781	0.00855781	0.00855781	0.00855781	0.00855781	0.00855781	0.00855781	0.00855781	0.00855781	0.00855781	0.00855781	0.00855781	0.00855781	0.00855781	0.00855781	0.00855781	0.00855781	0.00855781	0.00855781	0.00855781	0.00855781	0.00855781	0.00855781	0.00855781	0.03806773	0.0170251	0.0150149	0.0087252	0.04076519	0.2099293
4365	1	-46.37803	-60.22588	13.84785	0.003317526	0.02718773	0.01371454	0.02739875	0.00520978	0.00520978	0.00520978	0.00520978	0.00520978	0.00520978	0.00520978	0.00520978	0.00520978	0.00520978	0.00520978	0.00520978	0.00520978	0.00520978	0.00520978	0.00520978	0.00520978	0.00520978	0.00520978	0.00520978	0.00520978	0.00520978	0.00520978	0.00520978	0.00520978	0.00520978	0.01133462	0.0137145	0.00331753	0.0271877	0.0442198	0.1178156
4366	0	-46.75154	-60.31835	13.56681	0.01948559	0.008052081	0.01637257	0.008774236	0.00328834	0.00328834	0.00328834	0.00328834	0.00328834	0.00328834	0.00328834	0.00328834	0.00328834	0.00328834	0.00328834	0.00328834	0.00328834	0.00328834	0.00328834	0.00328834	0.00328834	0.00328834	0.00328834	0.00328834	0.00328834	0.00328834	0.00328834	0.00328834	0.00328834	0.00328834	0.05992151	0.0163726	0.0194856	0.00805208	0.04391024	0.0748877
4367	1	-46.23265	-59.83847	13.60582	0.01061846	0.006203419	0.02445943	0.07186392	0.00436653	0.00436653	0.00436653	0.00436653	0.00436653	0.00436653	0.00436653	0.00436653	0.00436653	0.00436653	0.00436653	0.00436653	0.00436653	0.00436653	0.00436653	0.00436653	0.00436653	0.00436653	0.00436653	0.00436653	0.00436653	0.00436653	0.00436653	0.00436653	0.00436653	0.00436653	0.008711956	0.0244594	0.0106185	0.00620342	0.04128131	0.1057751
4368	0	-46.65632	-61.3076	14.65128	0.01948559	0.008052081	0.006182842	0.007567528	0.00536406	0.00536406	0.00536406	0.00536406	0.00536406	0.00536406	0.00536406	0.00536406	0.00536406	0.00536406	0.00536406	0.00536406	0.00536406	0.00536406	0.00536406	0.00536406	0.00536406	0.00536406	0.00536406	0.00536406	0.00536406	0.00536406	0.00536406	0.00536406	0.00536406	0.00536406	0.01384901	0.00618284	0.0194856	0.00805208	0.03372051	0.1590742
4369	1	-46.8789	-60.40813	13.52922	0.03492133	0.009423054	0.00322442	0.04930165	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.0107821	0.001190872	0.00322442	0.0349213	0.00942305	0.04756881	0.2266632
4370	0	-48.61003	-63.0791	14.46907	0.02838214	0.006500602	0.002643845	0.01104583	0.0160183	0.0160183	0.0160183	0.0160183	0.0160183	0.0160183	0.0160183	0.0160183	0.0160183	0.0160183	0.0160183	0.0160183	0.0160183	0.0160183	0.0160183	0.0160183	0.0160183	0.0160183	0.0160183	0.0160183	0.0160183	0.0160183	0.0160183	0.0160183	0.0160183	0.0160183	0.005744721	0.00264384	0.0283821	0.0065006	0.03752659	0.4268531
4371	1	-47.25648	-60.6995	13.44302	0.03500737	0.00560982	0.005112275	0.06879487	0.014705	0.014705	0.014705	0.014705	0.014705	0.014705	0.014705	0.014705	0.014705	0.014705	0.014705	0.014705	0.014705	0.014705	0.014705	0.014705	0.014705	0.014705	0.014705	0.014705	0.014705	0.014705	0.014705	0.014705	0.014705	0.014705	0.001359309	0.00511227	0.0350074	0.00560982	0.04572947	0.321566
4372	0	-46.95835	-61.22528	14.26693	0.01781327	0.02113348	0.001920415	0.01326815	0.0133416	0.0133416	0.0133416	0.0133416	0.0133416	0.0133416	0.0133416	0.0133416	0.0133416	0.0133416	0.0133416	0.0133416	0.0133416	0.0133416	0.0133416	0.0133416	0.0133416	0.0133416	0.0133416	0.0133416	0.0133416	0.0133416	0.0133416	0.0133416	0.0133416	0.0133416	0.003683317	0.00192042	0.0178133	0.0211335	0.04086716	0.3264635
4373	1	-46.50436	-60.55788	14.05352	0.02432896	0.01084253	0.007984158	0.02349756	0.0108505	0.0108505	0.0108505	0.0108505	0.0108505	0.0108505	0.0108505	0.0108505	0.0108505	0.0108505	0.0108505	0.0108505	0.0108505	0.0108505	0.0108505	0.0108505	0.0108505	0.0108505	0.0108505	0.0108505	0.0108505	0.0108505	0.0108505	0.0108505	0.0108505	0.0108505	0.001057143	0.00798416	0.024329	0.0108425	0.04315565	0.2514266
4374	0	-45.54195	-59.89522	14.35327	0.006610254	0.0004187451	0.02693596	0.04902766	0.000960553	0.000960553	0.000960553	0.000960553	0.000960553	0.000960553	0.000960553	0.000960553	0.000960553	0.000960553	0.000960553	0.000960553	0.000960553	0.000960553	0.000960553	0.000960553	0.000960553	0.000960553	0.000960553	0.000960553	0.000960553	0.000960553	0.000960553	0.000960553	0.000960553	0.000960553	0.0007224691	0.026936	0.00661025	0.000418745	0.03396496	0.02828071
4375	1	-45.7504	-60.05282	14.30242	0.0182076	0.0003113539	0.0169981	0.03179452	0.00269747	0.00269747	0.00269747	0.00269747	0.00269747	0.00269747	0.00269747	0.00269747	0.00269747	0.00269747	0.00269747	0.00269747	0.00269747	0.00269747	0.00269747	0.00269747	0.00269747	0.00269747	0.00269747	0.00269747	0.00269747	0.00269747	0.00269747	0.00269747	0.00269747	0.00269747	0.01372383	0.0169981	0.0182076	0.000311354	0.03551706	0.07594867
4376	0	-46.94419	-61.49697	14.55277	0.006930679	0.0002591837	0.0243585	0.0439595	0.00579373	0.00579373	0.00579373	0.00579373	0.00579373	0.00579373	0.00579373	0.00579373	0.00579373	0.00579373	0.00579373	0.00579373	0.00579373	0.00579373	0.00579373	0.00579373	0.00579373	0.00579373	0.00579373	0.00579373	0.00579373	0.00579373	0.00579373	0.00579373	0.00579373	0.00579373	0.0003472569	0.0243585	0.00693068	0.000259184	0.03154836	0.1836459
4377	1	-47.93048	-60.86386	12.93338	0.01961573	0.01919131	0.01162972	0.08921369	0.017275	0.017275	0.017275	0.017275	0.017275	0.017275	0.017275	0.017275	0.017275	0.017275	0.017275	0.017275	0.017275	0.017275	0.017275	0.017275	0.017275	0.017275	0.017275	0.017275	0.017275	0.017275	0.017275	0.017275	0.017275	0.017275	0.003646676	0.0116297	0.0196157	0.0191913	0.05043676	0.3425082
4378	0	-47.67022	-61.41375	13.74353	0.0156255	0.0007102578	0.02189175	0.08444974	0.0132484	0.0132484	0.0132484	0.0132484	0.0132484	0.0132484	0.0132484	0.0132484	0.0132484	0.0132484	0.0132484	0.0132484	0.0132484	0.0132484	0.0132484	0.0132484	0.0132484	0.0132484	0.0132484	0.0132484	0.0132484	0.0132484	0.0132484	0.0132484	0.0132484	0.0132484	0.0006868057	0.0218917	0.0156255	0.000710258	0.03822751	0.3465665
4379	1	-48.42965	-61.72926	13.2996	0.01189857	0.01987906	0.01099275	0.09611391	0.017412	0.017412	0.017412	0.017412	0.017412	0.017412	0.017412	0.017412	0.017412	0.017412	0.017412	0.017412	0.017412	0.017412	0.017412	0.017412	0.017412	0.017412	0.017412	0.017412	0.017412	0.017412	0.017412	0.017412	0.017412	0.017412	0.006144887	0.0109928	0.0118986	0.0198791	0.04277038	0.4071034
4380	0	-47.50092	-60.74069	13.23977	0.01966101	0.02533588	0.00645783	0.05519286	0.0192272	0.0192272	0.0192272	0.0192272	0.0192272	0.0192272	0.0192272	0.0192272	0.0192272	0.0192272	0.0192272	0.0192272	0.0192272	0.0192272	0.0192272	0.0192272	0.0192272	0.0192272	0.0192272	0.0192272	0.0192272	0.0192272	0.0192272	0.0192272	0.0192272	0.0192272	0.0009181226	0.00645783	0.019661	0.0253359	0.05145472	0.3736722
4381	1	-47.99464	-61.24013	13.24549	0.0332455	0.01223355	0.009719442	0.02337798	0.0144622	0.0144622	0.0144622	0.0144622	0.0144622	0.0144622	0.0144622	0.0144622	0.0144622	0.0144622	0.0144622	0.0144622	0.0144622	0.0144622	0.0144622	0.0144622	0.0144622	0.0144622	0.0144622	0.0144622	0.0144622	0.0144622	0.0144622	0.0144622	0.0144622	0.0144622	0.009686956	0.00971944	0.0332455	0.0122335	0.05519849	0.2620027
4382	0	-49.06213	-61.73472	12.67259	0.005578494	0.01899191	0.03901884	0.03939537	0.0359369	0.0359369	0.0359369	0.0359369	0.0359369	0.0359369	0.0359369	0.0359369	0.0359369	0.0359369	0.0359369	0.0359369	0.0359369	0.0359369	0.0359369	0.0359369	0.0359369	0.0359369	0.0359369	0.0359369	0.0359369	0.0359369	0.0359369	0.0359369	0.0359369	0.0359369	0.0005910217	0.0390188	0.00557849	0.0189919	0.06358925	0.5651412
4383	1	-45.86512	-59.68354	13.81842	0.01000626	0.009237998	0.01860324	0.03742255	0.00136525	0.00136525	0.00136525	0.00136525	0.00136525	0.00136525	0.00136525	0.00136525	0.00136525	0.00136525	0.00136525	0.00136525	0.00136525	0.00136525	0.00136525	0.00136525	0.00136525	0.00136525	0.00136525	0.00136525	0.00136525	0.00136525	0.00136525	0.00136525	0.00136525	0.00136525	0.04250665	0.0186032	0.0100063	0.009238	0.03784749	0.03607247
4384	0	-46.00496	-60.34005	14.33509	0.006802488	0.02912398	0.003632966	0.01514277	0.00190566	0.00190566	0.00190566	0.00190566	0.00190566	0.00190566	0.00190566	0.00190566	0.00190566	0.00190566	0.00190566	0.00190566	0.00190566	0.00190566	0.00190566	0.00190566	0.00190566	0.00190566	0.00190566	0.00190566	0.00190566	0.00190566	0.00190566	0.00190566	0.00190566	0.00190566	0.002842861	0.00363297	0.00680249	0.029124	0.03955943	0.04817203
4385	1	-47.80941	-60.70606	12.89666	0.01856075	0.01845808	0.003037537	0.07627189	0.00477157	0.00477157	0.00477157	0.00477157	0.00477157	0.00477157	0.00477157	0.00477157	0.00477157	0.00477157	0.00477157	0.00477157	0.00477157	0.00477157	0.00477157	0.00477157	0.00477157	0.00477157	0.00477157	0.00477157	0.00477157	0.00477157	0.00477157	0.00477157	0.00477157	0.00477157	0.08257383	0.00303754	0.0185608	0.0184581	0.04005636	0.1191215
4386	0	-51.02319	-62.6595	11.6363	0.0172337	0.04029459	0.0264775	0.01664974	0.0575487	0.0575487	0.0575487	0.0575487	0.0575487	0.0575487	0.0575487	0.0575487	0.0575487	0.0575487	0.0575487	0.0575487	0.0575487	0.0575487	0.0575487	0.0575487	0.0575487	0.0575487	0.0575487	0.0575487	0.0575487	0.0575487	0.0575487	0.0575487	0.0575487	0.0575487	0.004405822	0.0264775	0.0172337	0.0402946	0.08400579	0.6850564
4387	1	-47.14665	-60.48381	13.33717	0.01622522	0.01701192	0.005817659	0.03023957	0.00591282	0.00591282	0.00591282	0.00591282	0.00591282	0.00591282	0.00591282	0.00591282	0.00591282	0.00591282	0.00591282	0.00591282	0.00591282	0.00591282	0.00591282	0.00591282	0.00591282	0.00591282	0.00591282	0.00591282	0.00591282	0.00591282	0.00591282	0.00591282	0.00591282	0.00591282	0.09056731	0.00581766	0.0162252	0.0170119	0.0390548	0.1513981
4388	0	-47.90352	-61.26723	13.36371	0.004548914	0.02037321	0.02764106	0.03318746	0.0242888	0.0242888	0.0242888	0.0242888	0.0242888	0.0242888	0.0242888	0.0242888	0.0242888	0.0242888	0.0242888	0.0242888	0.0242888	0.0242888	0.0242888	0.0242888	0.0242888	0.0242888	0.0242888	0.0242888	0.0242888	0.0242888	0.0242888	0.0242888	0.0242888	0.0242888	0.003875242	0.0276411	0.00454891	0.0203732	0.05256318	0.4620879
4389	1	-47.40074	-60.40925	13.00851	0.01622522	0.01015095	0.01098367	0.1257168	0.000512507	0.000512507	0.000512507	0.000512507	0.000512507	0.000512507	0.000512507	0.000512507	0.000512507	0.000512507	0.000512507	0.000512507	0.000512507	0.000512507	0.000512507	0.000512507	0.000512507	0.000512507	0.000512507	0.000512507	0.000512507	0.000512507	0.000512507	0.000512507	0.000512507	0.000512507	0.03813009	0.0109837	0.0162252	0.0101509	0.03735984	0.01371814
4390	0	-49.78187	-62.04087	12.259	0.02619975	0.03307275	0.01284121	0.02188822	0.0357488	0.0357488	0.0357488	0.0357488	0.0357488	0.0357488	0.0357488	0.0357488	0.0357488	0.0357488	0.0357488	0.0357488	0.0357488	0.0357488	0.0357488	0.0357488	0.0357488	0.0357488	0.0357488	0.0357488	0.0357488	0.0357488	0.0357488	0.0357488	0.0357488	0.0357488	0.008285003	0.0128412	0.0261998	0.0330727	0.07211371	0.4957288
4391	1	-48.439	-61.22471	12.78571	0.03242208	0.007295328	0.004458623	0.08606352	0.0126772	0.0126772	0.0126772	0.0126772	0.0126772	0.0126772	0.0126772	0.0126772	0.0126772	0.0126772	0.0126772	0.0126772	0.0126772	0.0126772	0.0126772	0.0126772	0.0126772	0.0126772	0.0126772	0.0126772	0.0126772	0.0126772	0.0126772	0.0126772	0.0126772	0.0126772	0.05914662	0.00445862	0.0324221	0.00729533	0.04417603	0.2869703
4392	0	-49.22505	-63.61775	14.3927	0.001068906	0.01999024	0.01187767	0.02594307	0.0143093	0.0143093	0.0143093	0.0143093	0.0143093	0.0143093	0.0143093	0.0143093	0.0143093	0.0143093	0.0143093	0.0143093	0.0143093	0.0143093	0.0143093	0.0143093	0.0143093	0.0143093	0.0143093	0.0143093	0.0143093	0.0143093	0.0143093	0.0143093	0.0143093	0.0143093	0.02603642	0.0118777	0.00106891	0.0199902	0.03293681	0.4344458
4393	1	-47.21769	-60.82375	13.60606	0.02958847	0.008268175	0.004278121	0.02778739	0.0128788	0.0128788	0.0128788	0.0128788	0.0128788	0.0128788	0.0128788	0.0128788	0.0128788	0.0128788	0.0128788	0.0128788	0.0128788	0.0128788	0.0128788	0.0128788	0.0128788	0.0128788	0.0128788	0.0128788	0.0128788	0.0128788	0.0128788	0.0128788	0.0128788	0.0128788	0.04764133	0.00427812	0.0295885	0.00826817	0.04213477	0.305657
4394	0	-49.43739	-61.81584	12.37844	0.02821151	0.03098937	0.0003717156	0.03681931	0.0302325	0.0302325	0.0302325	0.0302325	0.0302325	0.0302325	0.0302325	0.0302325	0.0302325	0.0302325	0.0302325	0.0302325	0.0302325	0.0302325	0.0302325	0.0302325	0.0302325	0.0302325	0.0302325	0.0302325	0.0302325	0.0302325	0.0302325	0.0302325	0.0302325	0.0302325	0.05669302	0.000371716	0.0282115	0.0309894	0.0595726	0.50749
4395	1	-48.25282	-60.98026	12.72744	0.01504236	0.01402501	0.02414916	0.02356702	0.016905	0.016905	0.016905	0.016905	0.016905	0.016905	0.016905	0.016905	0.016905	0.016905	0.016905	0.016905	0.016905	0.016905	0.016905	0.016905	0.016905	0.016905	0.016905	0.016905	0.016905	0.016905	0.016905	0.016905	0.016905	0.016905	0.0732011	0.0241492	0.0150424	0.014025	0.05321653	0.3176653
4396	0	-45.83534	-59.95666	14.12132	0.01545787	0.0188797	0.00282209	0.02476589	0.00449637	0.00449637	0.00449637	0.00449637	0.00449637	0.00449637	0.00449637	0.00449637	0.00449637	0.00449637	0.00449637	0.00449637	0.00449637	0.00449637	0.00449637	0.00449637	0.00449637	0.00449637	0.00449637	0.00449637	0.00449637	0.00449637	0.00449637	0.00449637	0.00449637	0.00449637	0.02900222	0.00282209	0.0154579	0.0188797	0.03715967	0.1210015
4397	1	-50.00657	-62.25816	12.2516	0.01020076	0.02359375	0.02475543	0.00779064	0.0256522	0.0256522	0.0256522	0.0256522	0.0256522	0.0256522	0.0256522	0.0256522	0.0256522	0.0256522	0.0256522	0.0256522	0.0256522	0.0256522	0.0256522	0.0256522	0.0256522	0.0256522	0.0256522	0.0256522	0.0256522	0.0256522	0.0256522	0.0256522	0.0256522	0.0256522	0.1045455	0.0247554	0.0102008	0.0235938	0.05854994	0.4381258
4398	0	-47.94977	-61.8638	13.91403	0.003034554	0.03214797	0.008307726	0.01503128	0.0195559	0.0195559	0.0195559	0.0195559	0.0195559	0.0195559	0.0195559	0.0195559	0.0195559	0.0195559	0.0195559	0.0195559	0.0195559	0.0195559	0.0195559	0.0195559	0.0195559	0.0195559	0.0195559	0.0195559	0.0195559	0.0195559	0.0195559	0.0195559	0.0195559	0.0195559	0.02146336	0.00830773	0.00303455	0.032148	0.04349025	0.4496606
4399	1	-47.89283	-62.33	14.43717	0.001335516	0.02175119	0.004378755	0.002142614	0.00433519	0.00433519	0.00433519	0.00433519	0.00433519	0.00433519	0.00433519	0.00433519	0.00433519	0.00433519	0.00433519	0.00433519	0.00433519	0.00433519	0.00433519	0.00433519	0.00433519	0.00433519	0.00433519	0.00433519	0.00433519	0.00433519	0.00433519	0.00433519	0.00433519	0.00433519	0.07823421	0.00437875	0.00133552	0.0217512	0.02746547	0.1578414
4400	0	-50.91675	-63.25043	12.33368	0.02881817	0.02590464	0.01777156	0.01297807	0.0523701	0.0523701	0.0523701	0.0523701	0.0523701	0.0523701	0.0523701	0.0523701	0.0523701	0.0523701	0.0523701	0.0523701	0.0523701	0.0523701	0.0523701	0.0523701	0.0523701	0.0523701	0.0523701	0.0523701	0.0523701	0.0523701	0.0523701	0.0523701	0.0523701	0.0523701	0.007441974	0.0177716	0.0288182	0.0259046	0.07249436	0.722403
4401	1	-48.36702	-61.41671	13.04969	0.009092973	0.02175119	0.02047504	0.002329234	0.00624437	0.00624437	0.00624437	0.00624437	0.00624437	0.00624437	0.00624437	0.00624437	0.00624437	0.00624437	0.00624437	0.00624437	0.00624437	0.00624437	0.00624437	0.00624437	0.00624437	0.00624437	0.00624437	0.00624437	0.00624437	0.00624437	0.00624437	0.00624437	0.00624437	0.00624437	0.07360298	0.020475	0.00909297	0.0217512	0.05131921	0.1216771
4402	0	-54.20945	-64.86508	10.65563	0.01665335	0.0617563	0.02223528	0.009495903	0.0853886	0.0853886	0.0853886	0.0853886	0.0853886	0.0853886	0.0853886	0.0853886	0.0853886	0.0853886	0.0853886	0.0853886	0.0853886	0.0853886	0.0853886	0.0853886	0.0853886	0.0853886	0.0853886	0.0853886	0.0853886	0.0853886	0.0853886	0.0853886	0.0853886	0.0853886	0.009743389	0.0222353	0.0166533	0.0617563	0.1006449	0.8484148
4403	1	-46.09384	-59.96043	13.86659	0.003818715	0.0293265	0.007303452	0.001249714	0.00107729	0.00107729	0.00107729	0.00107729	0.00107729	0.00107729	0.00107729	0.00107729	0.00107729	0.00107729	0.00107729	0.00107729	0.00107729	0.00107729	0.00107729	0.00107729	0.00107729	0.00107729	0.00107729	0.00107729	0.00107729	0.00107729	0.00107729	0.00107729	0.00107729	0.00107729	0.05824808	0.00730345	0.00381871	0.0293265	0.04044866	0.02663339
4404	0	-49.42129	-62.01299	12.5917	0.003057779	0.0617563	0.002665742	0.01802776	0.02864	0.02864	0.02864	0.02864	0.02864	0.02864	0.02864	0.02864	0.02864	0.02864	0.02864	0.02864	0.02864	0.02864	0.02864	0.02864	0.02864	0.02864	0.02864	0.02864	0.02864	0.02864	0.02864	0.02864	0.02864	0.02864	0.00669221	0.00266574	0.00305778	0.0617563	0.06747982	0.4244238
4405	1	-47.97863	-60.98115	13.00252	0.004960709	0.0293265	0.01438552	0.001316526	0.0135349	0.0135349	0.0135349	0.0135349	0.0135349	0.0135349	0.0135349	0.0135349	0.0135349	0.0135349	0.0135349	0.0135349	0.0135349	0.0135349	0.0135349	0.0135349	0.0135349	0.0135349	0.0135349	0.0135349	0.0135349	0.0135349	0.0135349	0.0135349	0.0135349	0.0135349	0.09521919	0.0143855	0.00496071	0.0293265	0.04867273	0.2780797
4406	0	-53.6736	-64.2283	10.5547	0.03741397	0.0617563	0.0009403501	0.02398425	0.0804592	0.0804592	0.0804592	0.0804592	0.0804592	0.0804592	0.0804592	0.0804592	0.0804592	0.0804592	0.0804592	0.0804592	0.0804592	0.0804592	0.0804592	0.0804592	0.0804592	0.0804592	0.0804592	0.0804592	0.0804592	0.0804592	0.0804592	0.0804592	0.0804592	0.0804592	0.008555695	0.00094035	0.037414	0.0617563	0.1001106	0.803703
4407	1	-45.80433	-60.37083	14.5665	0.003783841	0.0293265	0.001270142	0.0005915473	0.00187652	0.00187652	0.00187652	0.00187652	0.00187652	0.00187652	0.00187652	0.00187652	0.00187652	0.00187652	0.00187652	0.00187652	0.00187652	0.00187652	0.00187652	0.00187652	0.00187652	0.00187652	0.00187652	0.00187652	0.00187652	0.00187652	0.00187652	0.00187652	0.00187652	0.00187652	0.02534199	0.00127014	0.00378384	0.0293265	0.03438048	0.05458101
4408	0	-48.74772	-62.00651	13.25878	0.004285199	0.01371985	0.01597364	0.1308804	0.00739975	0.00739975	0.00739975	0.00739975	0.00739975	0.00739975	0.00739975	0.00739975	0.00739975	0.00739975	0.00739975	0.00739975	0.00739975	0.00739975	0.00739975	0.00739975	0.00739975	0.00739975	0.00739975	0.00739975	0.00739975	0.00739975	0.00739975	0.00739975	0.00739975	0.00739975	0.02823632	0.0159736	0.0042852	0.0137198	0.03397869	0.2177761
4409	1	-49.64001	-62.0903	12.45029	0.02245337	0.02388625	0.02429784	0.001252692	0.0378067	0.0378067	0.0378067	0.0378067	0.0378067	0.0378067	0.0378067	0.0378067	0.0378067	0.0378067	0.0378067	0.0378067	0.0378067	0.0378067	0.0378067	0.0378067	0.0378067	0.0378067	0.0378067	0.0378067	0.0378067	0.0378067	0.0378067	0.0378067	0.0378067	0.0378067	0.01865374	0.0242978	0.0224534	0.0238862	0.07063746	0.535221
4410	0	-46.04417	-59.93671	13.89254	0.02104991	0.004560798	0.007444783	0.07462784	8.86515e-05	8.86515e-05	8.86515e-05	8.86515e-05	8.86515e-05	8.86515e-05	8.86515e-05	8.86515e-05	8.86515e-05	8.86515e-05	8.86515e-05	8.86515e-05	8.86515e-05	8.86515e-05	8.86515e-05	8.86515e-05	8.86515e-05	8.86515e-05	8.86515e-05	8.86515e-05	8.86515e-05	8.86515e-05	8.86515e-05	8.86515e-05	8.86515e-05	8.86515e-05	0.02665541	0.00744478	0.0210499	0.0045608	0.03305549	0.002681898
4411	1	-46.30326	-60.59665	14.29338	0.02873177	0.009028672	0.002474576	0.008008	0.00653409	0.00653409	0.00653409	0.00653409	0.00653409	0.00653409	0.00653409	0.00653409	0.00653409	0.00653409	0.00653409	0.00653409	0.00653409	0.00653409	0.00653409	0.00653409	0.00653409	0.00653409	0.00653409	0.00653409	0.00653409	0.00653409	0.00653409	0.00653409	0.00653409	0.00653409	0.01009261	0.00247458	0.0287318	0.00902867	0.04023502	0.1623982
4412	0	-49.13079	-61.42536	12.29457	0.02461781	0.0143676	0.01266135	0.07594081	0.0163604	0.0163604	0.0163604	0.0163604	0.0163604	0.0163604	0.0163604	0.0163604	0.0163604	0.0163604	0.0163604	0.0163604	0.0163604	0.0163604	0.0163604	0.0163604	0.0163604	0.0163604	0.0163604	0.0163604	0.0163604	0.0163604	0.0163604	0.0163604	0.0163604	0.0163604	0.07353741	0.0126614	0.0246178	0.0143676	0.05164675	0.3167745
4413	1	-46.3395	-61.23619	14.89669	0.0141804	0.01020725	0.005850123	0.01340785	0.0011738	0.0011738	0.0011738	0.0011738	0.0011738	0.0011738	0.0011738	0.0011738	0.0011738	0.0011738	0.0011738	0.0011738	0.0011738	0.0011738	0.0011738	0.0011738	0.0011738	0.0011738	0.0011738	0.0011738	0.0011738	0.0011738	0.0011738	0.0011738	0.0011738	0.0011738	0.004374957	0.00585012	0.0141804	0.0102072	0.03023777	0.03881906
4414	0	-48.72528	-62.38926	13.66399	0.00790212	0.009862765	0.02347185	0.05080571	0.019843	0.019843	0.019843	0.019843	0.019843	0.019843	0.019843	0.019843	0.019843	0.019843	0.019843	0.019843	0.019843	0.019843	0.019843	0.019843	0.019843	0.019843	0.019843	0.019843	0.019843	0.019843	0.019843	0.019843	0.019843	0.019843	0.02422137	0.0234718	0.00790212	0.00986277	0.04123673	0.4811974
4415	1	-50.00802	-62.57958	12.57156	0.02257842	0.04503604	0.0008650322	0.01701963	0.0456973	0.0456973	0.0456973	0.0456973	0.0456973	0.0456973	0.0456973	0.0456973	0.0456973	0.0456973	0.0456973	0.0456973	0.0456973	0.0456973	0.0456973	0.0456973	0.0456973	0.0456973	0.0456973	0.0456973	0.0456973	0.0456973	0.0456973	0.0456973	0.0456973	0.0456973	0.003713954	0.000865032	0.0225784	0.045036	0.06847949	0.6673138
4416	0	-47.50772	-60.65399	13.14627	0.01781121	0.01147962	0.02310478	0.05502458	0.0156642	0.0156642	0.0156642	0.0156642	0.0156642	0.0156642	0.0156642	0.0156642	0.0156642	0.0156642	0.0156642	0.0156642	0.0156642	0.0156642	0.0156642	0.0156642	0.0156642	0.0156642	0.0156642	0.0156642	0.0156642	0.0156642	0.0156642	0.0156642	0.0156642	0.0156642	0.004787885	0.0231048	0.0178112	0.0114796	0.05239561	0.2989598
4417	1	-46.64344	-60.77779	14.13435	0.02482398	0.003384745	0.01243301	0.02334931	0.0104357	0.0104357	0.0104357	0.0104357	0.0104357	0.0104357	0.0104357	0.0104357	0.0104357	0.0104357	0.0104357	0.0104357	0.0104357	0.0104357	0.0104357	0.0104357	0.0104357	0.0104357	0.0104357	0.0104357	0.0104357	0.0104357	0.0104357	0.0104357	0.0104357	0.0104357	0.008213288	0.012433	0.024824	0.00338474	0.04064174	0.2567741
4418	0	-49.05182	-61.48444	12.43262	0.03110063	0.01439432	0.009467852	0.1143397	0.0197482	0.0197482	0.0197482	0.0197482	0.0197482	0.0197482	0.0197482	0.0197482	0.0197482	0.0197482	0.0197482	0.0197482	0.0197482	0.0197482	0.0197482	0.0197482	0.0197482	0.0197482	0.0197482	0.0197482	0.0197482	0.0197482	0.0197482	0.0197482	0.0197482	0.0197482	0.001426931	0.00946785	0.0311006	0.0143943	0.05496281	0.3593003
4419	1	-46.29599	-60.58763	14.29164	0.02516367	0.007397642	0.007200283	0.01346339	0.00642097	0.00642097	0.00642097	0.00642097	0.00642097	0.00642097	0.00642097	0.00642097	0.00642097	0.00642097	0.00642097	0.00642097	0.00642097	0.00642097	0.00642097	0.00642097	0.00642097	0.00642097	0.00642097	0.00642097	0.00642097	0.00642097	0.00642097	0.00642097	0.00642097	0.00642097	0.007653676	0.00720028	0.0251637	0.00739764	0.0397616	0.1614867
4420	0	-45.65651	-60.3203	14.66379	0.02045169	0.0009679545	0.009467852	0.03519642	0.000331997	0.000331997	0.000331997	0.000331997	0.000331997	0.000331997	0.000331997	0.000331997	0.000331997	0.000331997	0.000331997	0.000331997	0.000331997	0.000331997	0.000331997	0.000331997	0.000331997	0.000331997	0.000331997	0.000331997	0.000331997	0.000331997	0.000331997	0.000331997	0.000331997	0.000331997	0.001975539	0.00946785	0.0204517	0.000967955	0.0308875	0.01074857
