Iteration	Replicate_ID	Posterior	Likelihood	Prior	delta	gamma
369	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
370	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
371	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
372	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
373	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
374	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
375	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
376	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
377	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
378	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
379	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
380	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
381	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
382	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
383	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
384	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
385	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
386	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
387	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
388	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
389	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
390	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
391	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
392	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
393	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
394	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
395	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
396	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
397	1	2828.026	2871.808	-43.78289	0.7012983	4.137508
398	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
399	1	2828.049	2871.832	-43.7834	0.7012983	4.137559
400	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
401	1	2828.049	2871.832	-43.7834	0.7012983	4.137559
402	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
403	1	2828.049	2871.832	-43.7834	0.7012983	4.137559
404	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
405	1	2828.049	2871.832	-43.7834	0.7012983	4.137559
406	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
407	1	2828.049	2871.832	-43.7834	0.7012983	4.137559
408	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
409	1	2828.049	2871.832	-43.7834	0.7012983	4.137559
410	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
411	1	2828.049	2871.832	-43.7834	0.7012983	4.137559
412	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
413	1	2828.049	2871.832	-43.7834	0.7012983	4.137559
414	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
415	1	2828.049	2871.832	-43.7834	0.7012983	4.137559
416	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
417	1	2828.049	2871.832	-43.7834	0.7012983	4.137559
418	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
419	1	2828.049	2871.832	-43.7834	0.7012983	4.137559
420	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
421	1	2828.049	2871.832	-43.7834	0.7012983	4.137559
422	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
423	1	2828.049	2871.832	-43.7834	0.7012983	4.137559
424	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
425	1	2828.049	2871.832	-43.7834	0.7012983	4.137559
426	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
427	1	2828.049	2871.832	-43.7834	0.7012983	4.137559
428	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
429	1	2828.049	2871.832	-43.7834	0.7012983	4.137559
430	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
431	1	2828.049	2871.832	-43.7834	0.7012983	4.137559
432	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
433	1	2828.049	2871.832	-43.7834	0.7012983	4.137559
434	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
435	1	2828.049	2871.832	-43.7834	0.7012983	4.137559
436	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
437	1	2828.049	2871.832	-43.7834	0.7012983	4.137559
438	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
439	1	2828.049	2871.832	-43.7834	0.7012983	4.137559
440	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
441	1	2828.049	2871.832	-43.7834	0.7012983	4.137559
442	0	3095.373	3092.186	3.186873	0.05146189	0.09036788
443	1	2828.049	2871.832	-43.7834	0.7012983	4.137559
