Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	gamma	speciation_rates[1]	total_speciation	turnover
80	0	-55.37229	-59.21317	3.840881	0.0812239	0.002849843	0.0387187	0.0387187	0.0387187	0.0387187	0.0387187	0.0387187	0.0387187	0.0387187	0.0387187	0.0387187	0.0387187	0.0387187	0.0387187	0.0387187	0.0387187	0.0387187	0.0387187	0.0387187	0.00280273	0.0812239	0.0812239	0.4766906
81	1	-56.12023	-60.89196	4.771732	0.0650448	0.004729234	0.0244544	0.0244544	0.0244544	0.0244544	0.0244544	0.0244544	0.0244544	0.0244544	0.0244544	0.0244544	0.0244544	0.0244544	0.0244544	0.0244544	0.0244544	0.0244544	0.0244544	0.0244544	0.003121006	0.0650448	0.0650448	0.3759629
82	0	-55.8142	-60.28325	4.469053	0.06996823	0.003409116	0.0217077	0.0217077	0.0217077	0.0217077	0.0217077	0.0217077	0.0217077	0.0217077	0.0217077	0.0217077	0.0217077	0.0217077	0.0217077	0.0217077	0.0217077	0.0217077	0.0217077	0.0217077	0.005713665	0.0699682	0.06996823	0.3102514
83	1	-54.19887	-58.99046	4.791589	0.0650448	0.003107369	0.00384462	0.00384462	0.00384462	0.00384462	0.00384462	0.00384462	0.00384462	0.00384462	0.00384462	0.00384462	0.00384462	0.00384462	0.00384462	0.00384462	0.00384462	0.00384462	0.00384462	0.00384462	0.002757169	0.0650448	0.0650448	0.0591072
84	0	-58.4933	-63.65551	5.162211	0.05668438	0.002432256	0.0109466	0.0109466	0.0109466	0.0109466	0.0109466	0.0109466	0.0109466	0.0109466	0.0109466	0.0109466	0.0109466	0.0109466	0.0109466	0.0109466	0.0109466	0.0109466	0.0109466	0.0109466	0.01560671	0.0566844	0.05668438	0.1931149
85	1	-57.01995	-62.33197	5.312019	0.05571682	0.004924704	0.0184436	0.0184436	0.0184436	0.0184436	0.0184436	0.0184436	0.0184436	0.0184436	0.0184436	0.0184436	0.0184436	0.0184436	0.0184436	0.0184436	0.0184436	0.0184436	0.0184436	0.0184436	0.003831548	0.0557168	0.05571682	0.3310247
86	0	-54.08459	-59.37153	5.286945	0.05668438	0.002768469	0.00625246	0.00625246	0.00625246	0.00625246	0.00625246	0.00625246	0.00625246	0.00625246	0.00625246	0.00625246	0.00625246	0.00625246	0.00625246	0.00625246	0.00625246	0.00625246	0.00625246	0.00625246	0.00279704	0.0566844	0.05668438	0.1103031
87	1	-53.44963	-58.80332	5.353693	0.05571682	0.00173068	0.000605023	0.000605023	0.000605023	0.000605023	0.000605023	0.000605023	0.000605023	0.000605023	0.000605023	0.000605023	0.000605023	0.000605023	0.000605023	0.000605023	0.000605023	0.000605023	0.000605023	0.000605023	0.002858225	0.0557168	0.05571682	0.01085888
88	0	-54.59887	-59.88436	5.285494	0.05668438	0.0006085264	0.0106388	0.0106388	0.0106388	0.0106388	0.0106388	0.0106388	0.0106388	0.0106388	0.0106388	0.0106388	0.0106388	0.0106388	0.0106388	0.0106388	0.0106388	0.0106388	0.0106388	0.0106388	0.005102098	0.0566844	0.05668438	0.1876857
89	1	-55.18805	-60.27492	5.086877	0.05990798	0.001938309	0.0161703	0.0161703	0.0161703	0.0161703	0.0161703	0.0161703	0.0161703	0.0161703	0.0161703	0.0161703	0.0161703	0.0161703	0.0161703	0.0161703	0.0161703	0.0161703	0.0161703	0.0161703	0.004649408	0.059908	0.05990798	0.2699182
90	0	-53.29298	-58.34728	5.054307	0.06094832	0.0001805737	0.00694606	0.00694606	0.00694606	0.00694606	0.00694606	0.00694606	0.00694606	0.00694606	0.00694606	0.00694606	0.00694606	0.00694606	0.00694606	0.00694606	0.00694606	0.00694606	0.00694606	0.00694606	0.003537286	0.0609483	0.06094832	0.1139664
91	1	-55.03004	-60.11291	5.082869	0.05990798	0.00176861	0.0133384	0.0133384	0.0133384	0.0133384	0.0133384	0.0133384	0.0133384	0.0133384	0.0133384	0.0133384	0.0133384	0.0133384	0.0133384	0.0133384	0.0133384	0.0133384	0.0133384	0.0133384	0.0052199	0.059908	0.05990798	0.2226485
92	0	-52.85592	-57.38672	4.530798	0.0700955	9.032807e-05	0.0152528	0.0152528	0.0152528	0.0152528	0.0152528	0.0152528	0.0152528	0.0152528	0.0152528	0.0152528	0.0152528	0.0152528	0.0152528	0.0152528	0.0152528	0.0152528	0.0152528	0.0152528	0.002108443	0.0700955	0.0700955	0.2176008
93	1	-53.55609	-58.20152	4.645432	0.06790892	0.001804473	0.00198914	0.00198914	0.00198914	0.00198914	0.00198914	0.00198914	0.00198914	0.00198914	0.00198914	0.00198914	0.00198914	0.00198914	0.00198914	0.00198914	0.00198914	0.00198914	0.00198914	0.00198914	0.001808235	0.0679089	0.06790892	0.02929123
94	0	-55.70102	-58.47228	2.771257	0.09956403	3.392002e-05	0.0331075	0.0331075	0.0331075	0.0331075	0.0331075	0.0331075	0.0331075	0.0331075	0.0331075	0.0331075	0.0331075	0.0331075	0.0331075	0.0331075	0.0331075	0.0331075	0.0331075	0.0331075	0.004571463	0.099564	0.09956403	0.3325248
95	1	-52.12013	-57.04574	4.925619	0.06356476	0.0006042779	0.00735003	0.00735003	0.00735003	0.00735003	0.00735003	0.00735003	0.00735003	0.00735003	0.00735003	0.00735003	0.00735003	0.00735003	0.00735003	0.00735003	0.00735003	0.00735003	0.00735003	0.00735003	0.0005735123	0.0635648	0.06356476	0.1156306
96	0	-53.60622	-56.41377	2.807547	0.09956403	7.386027e-05	0.0520828	0.0520828	0.0520828	0.0520828	0.0520828	0.0520828	0.0520828	0.0520828	0.0520828	0.0520828	0.0520828	0.0520828	0.0520828	0.0520828	0.0520828	0.0520828	0.0520828	0.0520828	0.0009025592	0.099564	0.09956403	0.5231091
97	1	-51.92131	-56.99894	5.077637	0.06107348	0.0005477256	0.00902772	0.00902772	0.00902772	0.00902772	0.00902772	0.00902772	0.00902772	0.00902772	0.00902772	0.00902772	0.00902772	0.00902772	0.00902772	0.00902772	0.00902772	0.00902772	0.00902772	0.00902772	0.0001000731	0.0610735	0.06107348	0.1478173
98	0	-53.779	-57.04722	3.268227	0.09175924	0.000134518	0.0220279	0.0220279	0.0220279	0.0220279	0.0220279	0.0220279	0.0220279	0.0220279	0.0220279	0.0220279	0.0220279	0.0220279	0.0220279	0.0220279	0.0220279	0.0220279	0.0220279	0.0220279	0.0007382462	0.0917592	0.09175924	0.2400614
99	1	-51.80607	-57.3436	5.537536	0.05324892	0.0006869628	0.00115012	0.00115012	0.00115012	0.00115012	0.00115012	0.00115012	0.00115012	0.00115012	0.00115012	0.00115012	0.00115012	0.00115012	0.00115012	0.00115012	0.00115012	0.00115012	0.00115012	0.00115012	5.17286e-05	0.0532489	0.05324892	0.02159896
100	0	-52.14374	-57.45386	5.310122	0.0570159	0.0004386092	0.00491421	0.00491421	0.00491421	0.00491421	0.00491421	0.00491421	0.00491421	0.00491421	0.00491421	0.00491421	0.00491421	0.00491421	0.00491421	0.00491421	0.00491421	0.00491421	0.00491421	0.00491421	0.0008567926	0.0570159	0.0570159	0.08619015
101	1	-51.91139	-57.45111	5.539721	0.05324892	0.0004911067	0.0041334	0.0041334	0.0041334	0.0041334	0.0041334	0.0041334	0.0041334	0.0041334	0.0041334	0.0041334	0.0041334	0.0041334	0.0041334	0.0041334	0.0041334	0.0041334	0.0041334	0.0041334	2.900832e-05	0.0532489	0.05324892	0.07762406
102	0	-52.00901	-57.3185	5.309487	0.0570159	0.000610319	0.000385454	0.000385454	0.000385454	0.000385454	0.000385454	0.000385454	0.000385454	0.000385454	0.000385454	0.000385454	0.000385454	0.000385454	0.000385454	0.000385454	0.000385454	0.000385454	0.000385454	0.000385454	0.0007486181	0.0570159	0.0570159	0.00676047
103	1	-52.39519	-57.92487	5.529678	0.05324892	0.001503741	0.00398068	0.00398068	0.00398068	0.00398068	0.00398068	0.00398068	0.00398068	0.00398068	0.00398068	0.00398068	0.00398068	0.00398068	0.00398068	0.00398068	0.00398068	0.00398068	0.00398068	0.00398068	2.074513e-05	0.0532489	0.05324892	0.07475605
104	0	-52.30333	-57.6075	5.304176	0.0570159	0.0003871564	0.00189823	0.00189823	0.00189823	0.00189823	0.00189823	0.00189823	0.00189823	0.00189823	0.00189823	0.00189823	0.00189823	0.00189823	0.00189823	0.00189823	0.00189823	0.00189823	0.00189823	0.00189823	0.001502811	0.0570159	0.0570159	0.03329306
105	1	-53.80874	-59.34999	5.541248	0.05324892	0.0003285694	0.0169253	0.0169253	0.0169253	0.0169253	0.0169253	0.0169253	0.0169253	0.0169253	0.0169253	0.0169253	0.0169253	0.0169253	0.0169253	0.0169253	0.0169253	0.0169253	0.0169253	0.0169253	3.888344e-05	0.0532489	0.05324892	0.3178522
106	0	-52.84441	-56.99267	4.148261	0.07667741	0.0006281805	0.0218012	0.0218012	0.0218012	0.0218012	0.0218012	0.0218012	0.0218012	0.0218012	0.0218012	0.0218012	0.0218012	0.0218012	0.0218012	0.0218012	0.0218012	0.0218012	0.0218012	0.0218012	0.00106183	0.0766774	0.07667741	0.2843238
107	1	-52.27279	-56.88847	4.615675	0.06886103	0.0009253307	0.00629059	0.00629059	0.00629059	0.00629059	0.00629059	0.00629059	0.00629059	0.00629059	0.00629059	0.00629059	0.00629059	0.00629059	0.00629059	0.00629059	0.00629059	0.00629059	0.00629059	0.00629059	5.585703e-05	0.068861	0.06886103	0.09135192
108	0	-51.87958	-56.98276	5.103177	0.06064155	0.0004468229	0.0080438	0.0080438	0.0080438	0.0080438	0.0080438	0.0080438	0.0080438	0.0080438	0.0080438	0.0080438	0.0080438	0.0080438	0.0080438	0.0080438	0.0080438	0.0080438	0.0080438	0.0080438	0.0001907314	0.0606415	0.06064155	0.132645
109	1	-53.15844	-58.61496	5.456515	0.05445984	0.00169197	0.0111249	0.0111249	0.0111249	0.0111249	0.0111249	0.0111249	0.0111249	0.0111249	0.0111249	0.0111249	0.0111249	0.0111249	0.0111249	0.0111249	0.0111249	0.0111249	0.0111249	0.0111249	1.739338e-05	0.0544598	0.05445984	0.2042772
110	0	-52.22419	-57.31939	5.095204	0.06064155	0.0004286135	0.00694827	0.00694827	0.00694827	0.00694827	0.00694827	0.00694827	0.00694827	0.00694827	0.00694827	0.00694827	0.00694827	0.00694827	0.00694827	0.00694827	0.00694827	0.00694827	0.00694827	0.00694827	0.001006244	0.0606415	0.06064155	0.1145793
111	1	-52.90211	-56.98363	4.081525	0.07785733	0.001371072	0.0281049	0.0281049	0.0281049	0.0281049	0.0281049	0.0281049	0.0281049	0.0281049	0.0281049	0.0281049	0.0281049	0.0281049	0.0281049	0.0281049	0.0281049	0.0281049	0.0281049	0.0281049	4.373727e-05	0.0778573	0.07785733	0.3609797
112	0	-54.26081	-57.31879	3.057984	0.09495213	0.0009204907	0.0408746	0.0408746	0.0408746	0.0408746	0.0408746	0.0408746	0.0408746	0.0408746	0.0408746	0.0408746	0.0408746	0.0408746	0.0408746	0.0408746	0.0408746	0.0408746	0.0408746	0.0408746	0.002172873	0.0949521	0.09495213	0.4304757
113	1	-52.50407	-57.91908	5.415011	0.05512294	0.00188681	0.0042067	0.0042067	0.0042067	0.0042067	0.0042067	0.0042067	0.0042067	0.0042067	0.0042067	0.0042067	0.0042067	0.0042067	0.0042067	0.0042067	0.0042067	0.0042067	0.0042067	0.0042067	6.779794e-05	0.0551229	0.05512294	0.07631481
114	0	-53.59588	-57.67798	4.0821	0.07754603	0.002018971	0.0248353	0.0248353	0.0248353	0.0248353	0.0248353	0.0248353	0.0248353	0.0248353	0.0248353	0.0248353	0.0248353	0.0248353	0.0248353	0.0248353	0.0248353	0.0248353	0.0248353	0.0248353	0.001171606	0.077546	0.07754603	0.3202658
115	1	-52.56635	-58.18403	5.61768	0.05171891	0.001698296	0.00338437	0.00338437	0.00338437	0.00338437	0.00338437	0.00338437	0.00338437	0.00338437	0.00338437	0.00338437	0.00338437	0.00338437	0.00338437	0.00338437	0.00338437	0.00338437	0.00338437	0.00338437	3.656863e-05	0.0517189	0.05171891	0.06543782
116	0	-53.46528	-58.52114	5.055864	0.06099895	0.002295814	0.0136934	0.0136934	0.0136934	0.0136934	0.0136934	0.0136934	0.0136934	0.0136934	0.0136934	0.0136934	0.0136934	0.0136934	0.0136934	0.0136934	0.0136934	0.0136934	0.0136934	0.0136934	0.0009682117	0.060999	0.06099895	0.2244865
117	1	-51.90771	-57.37598	5.468267	0.0544167	0.0007413886	0.00326009	0.00326009	0.00326009	0.00326009	0.00326009	0.00326009	0.00326009	0.00326009	0.00326009	0.00326009	0.00326009	0.00326009	0.00326009	0.00326009	0.00326009	0.00326009	0.00326009	0.00326009	4.6899e-05	0.0544167	0.0544167	0.05990972
118	0	-53.9027	-58.94072	5.038018	0.06099895	0.002706868	0.00943307	0.00943307	0.00943307	0.00943307	0.00943307	0.00943307	0.00943307	0.00943307	0.00943307	0.00943307	0.00943307	0.00943307	0.00943307	0.00943307	0.00943307	0.00943307	0.00943307	0.00943307	0.002341732	0.060999	0.06099895	0.1546432
119	1	-52.39554	-57.85961	5.464076	0.0544167	0.001107221	0.00675099	0.00675099	0.00675099	0.00675099	0.00675099	0.00675099	0.00675099	0.00675099	0.00675099	0.00675099	0.00675099	0.00675099	0.00675099	0.00675099	0.00675099	0.00675099	0.00675099	0.00675099	0.0001001798	0.0544167	0.0544167	0.1240609
120	0	-53.60052	-58.6493	5.048779	0.06099895	0.003281794	0.0113152	0.0113152	0.0113152	0.0113152	0.0113152	0.0113152	0.0113152	0.0113152	0.0113152	0.0113152	0.0113152	0.0113152	0.0113152	0.0113152	0.0113152	0.0113152	0.0113152	0.0113152	0.0006906947	0.060999	0.06099895	0.185499
121	1	-53.0759	-58.46565	5.389753	0.05551494	0.00195412	0.00981925	0.00981925	0.00981925	0.00981925	0.00981925	0.00981925	0.00981925	0.00981925	0.00981925	0.00981925	0.00981925	0.00981925	0.00981925	0.00981925	0.00981925	0.00981925	0.00981925	0.00981925	0.0002177556	0.0555149	0.05551494	0.1768758
122	0	-57.50366	-62.80906	5.305397	0.05458077	0.01416054	0.00287188	0.00287188	0.00287188	0.00287188	0.00287188	0.00287188	0.00287188	0.00287188	0.00287188	0.00287188	0.00287188	0.00287188	0.00287188	0.00287188	0.00287188	0.00287188	0.00287188	0.00287188	0.001948375	0.0545808	0.05458077	0.05261701
123	1	-54.90009	-60.23537	5.33528	0.05551494	0.007505305	0.00341565	0.00341565	0.00341565	0.00341565	0.00341565	0.00341565	0.00341565	0.00341565	0.00341565	0.00341565	0.00341565	0.00341565	0.00341565	0.00341565	0.00341565	0.00341565	0.00341565	0.00341565	0.0001138832	0.0555149	0.05551494	0.06152676
124	0	-55.48472	-60.83424	5.34952	0.05525517	0.007050688	0.0100546	0.0100546	0.0100546	0.0100546	0.0100546	0.0100546	0.0100546	0.0100546	0.0100546	0.0100546	0.0100546	0.0100546	0.0100546	0.0100546	0.0100546	0.0100546	0.0100546	0.0100546	0.000674287	0.0552552	0.05525517	0.1819668
125	1	-56.5353	-61.78237	5.247062	0.05620088	0.01134975	0.00452266	0.00452266	0.00452266	0.00452266	0.00452266	0.00452266	0.00452266	0.00452266	0.00452266	0.00452266	0.00452266	0.00452266	0.00452266	0.00452266	0.00452266	0.00452266	0.00452266	0.00452266	0.001051489	0.0562009	0.05620088	0.08047319
126	0	-55.31495	-60.32389	5.008938	0.06117645	0.004258266	0.0175297	0.0175297	0.0175297	0.0175297	0.0175297	0.0175297	0.0175297	0.0175297	0.0175297	0.0175297	0.0175297	0.0175297	0.0175297	0.0175297	0.0175297	0.0175297	0.0175297	0.0175297	0.002652974	0.0611765	0.06117645	0.2865431
127	1	-54.97399	-58.60385	3.629859	0.08503663	0.00248421	0.0150022	0.0150022	0.0150022	0.0150022	0.0150022	0.0150022	0.0150022	0.0150022	0.0150022	0.0150022	0.0150022	0.0150022	0.0150022	0.0150022	0.0150022	0.0150022	0.0150022	0.0150022	0.001816522	0.0850366	0.08503663	0.1764199
128	0	-55.75224	-60.72542	4.973181	0.06117645	0.008338169	0.00422754	0.00422754	0.00422754	0.00422754	0.00422754	0.00422754	0.00422754	0.00422754	0.00422754	0.00422754	0.00422754	0.00422754	0.00422754	0.00422754	0.00422754	0.00422754	0.00422754	0.00422754	0.002148794	0.0611765	0.06117645	0.06910398
129	1	-57.40651	-60.96699	3.56048	0.08503663	0.01007286	0.0179733	0.0179733	0.0179733	0.0179733	0.0179733	0.0179733	0.0179733	0.0179733	0.0179733	0.0179733	0.0179733	0.0179733	0.0179733	0.0179733	0.0179733	0.0179733	0.0179733	0.0179733	0.001165725	0.0850366	0.08503663	0.2113598
130	0	-56.08706	-60.74514	4.658073	0.06648516	0.008230429	0.00243578	0.00243578	0.00243578	0.00243578	0.00243578	0.00243578	0.00243578	0.00243578	0.00243578	0.00243578	0.00243578	0.00243578	0.00243578	0.00243578	0.00243578	0.00243578	0.00243578	0.00243578	0.002503077	0.0664852	0.06648516	0.03663649
131	1	-56.43741	-59.58803	3.150618	0.09241585	0.005664974	0.0437185	0.0437185	0.0437185	0.0437185	0.0437185	0.0437185	0.0437185	0.0437185	0.0437185	0.0437185	0.0437185	0.0437185	0.0437185	0.0437185	0.0437185	0.0437185	0.0437185	0.0437185	0.003101762	0.0924158	0.09241585	0.4730627
132	0	-55.42124	-59.64926	4.228021	0.07419303	0.005026502	0.0187481	0.0187481	0.0187481	0.0187481	0.0187481	0.0187481	0.0187481	0.0187481	0.0187481	0.0187481	0.0187481	0.0187481	0.0187481	0.0187481	0.0187481	0.0187481	0.0187481	0.0187481	0.003318626	0.074193	0.07419303	0.2526933
133	1	-55.87392	-58.99375	3.11983	0.09331565	0.002506642	0.0294688	0.0294688	0.0294688	0.0294688	0.0294688	0.0294688	0.0294688	0.0294688	0.0294688	0.0294688	0.0294688	0.0294688	0.0294688	0.0294688	0.0294688	0.0294688	0.0294688	0.0294688	0.004039744	0.0933156	0.09331565	0.315797
134	0	-57.09013	-61.27102	4.180891	0.07419303	0.005386981	0.00870225	0.00870225	0.00870225	0.00870225	0.00870225	0.00870225	0.00870225	0.00870225	0.00870225	0.00870225	0.00870225	0.00870225	0.00870225	0.00870225	0.00870225	0.00870225	0.00870225	0.00870225	0.007671138	0.074193	0.07419303	0.117292
135	1	-54.74709	-60.05274	5.305648	0.05595828	0.004874508	0.00135647	0.00135647	0.00135647	0.00135647	0.00135647	0.00135647	0.00135647	0.00135647	0.00135647	0.00135647	0.00135647	0.00135647	0.00135647	0.00135647	0.00135647	0.00135647	0.00135647	0.00135647	0.003096914	0.0559583	0.05595828	0.02424069
136	0	-54.11444	-58.64032	4.525875	0.06966771	0.001695301	0.00990735	0.00990735	0.00990735	0.00990735	0.00990735	0.00990735	0.00990735	0.00990735	0.00990735	0.00990735	0.00990735	0.00990735	0.00990735	0.00990735	0.00990735	0.00990735	0.00990735	0.00990735	0.003515199	0.0696677	0.06966771	0.1422087
137	1	-54.68813	-60.00005	5.311915	0.05595828	0.002001758	0.00421726	0.00421726	0.00421726	0.00421726	0.00421726	0.00421726	0.00421726	0.00421726	0.00421726	0.00421726	0.00421726	0.00421726	0.00421726	0.00421726	0.00421726	0.00421726	0.00421726	0.00421726	0.005342948	0.0559583	0.05595828	0.07536439
138	0	-55.331	-59.71851	4.387515	0.07179744	0.002256894	0.0279666	0.0279666	0.0279666	0.0279666	0.0279666	0.0279666	0.0279666	0.0279666	0.0279666	0.0279666	0.0279666	0.0279666	0.0279666	0.0279666	0.0279666	0.0279666	0.0279666	0.0279666	0.004247074	0.0717974	0.07179744	0.3895204
139	1	-55.03716	-60.3527	5.315531	0.05595828	0.003741599	0.010288	0.010288	0.010288	0.010288	0.010288	0.010288	0.010288	0.010288	0.010288	0.010288	0.010288	0.010288	0.010288	0.010288	0.010288	0.010288	0.010288	0.010288	0.003241473	0.0559583	0.05595828	0.1838506
140	0	-53.72954	-58.14169	4.412142	0.07179744	0.002287392	0.0180697	0.0180697	0.0180697	0.0180697	0.0180697	0.0180697	0.0180697	0.0180697	0.0180697	0.0180697	0.0180697	0.0180697	0.0180697	0.0180697	0.0180697	0.0180697	0.0180697	0.0180697	0.001753823	0.0717974	0.07179744	0.251676
141	1	-54.70278	-60.24145	5.538677	0.0528229	0.001440606	0.0146313	0.0146313	0.0146313	0.0146313	0.0146313	0.0146313	0.0146313	0.0146313	0.0146313	0.0146313	0.0146313	0.0146313	0.0146313	0.0146313	0.0146313	0.0146313	0.0146313	0.0146313	0.0016929	0.0528229	0.0528229	0.2769886
142	0	-53.96986	-58.39839	4.428531	0.07179744	0.001887678	0.0306647	0.0306647	0.0306647	0.0306647	0.0306647	0.0306647	0.0306647	0.0306647	0.0306647	0.0306647	0.0306647	0.0306647	0.0306647	0.0306647	0.0306647	0.0306647	0.0306647	0.0306647	0.0005147134	0.0717974	0.07179744	0.4271008
143	1	-54.43068	-59.94738	5.516704	0.0528229	0.00387684	0.00727647	0.00727647	0.00727647	0.00727647	0.00727647	0.00727647	0.00727647	0.00727647	0.00727647	0.00727647	0.00727647	0.00727647	0.00727647	0.00727647	0.00727647	0.00727647	0.00727647	0.00727647	0.001453995	0.0528229	0.0528229	0.1377522
144	0	-56.40425	-60.91493	4.510686	0.0694667	0.007659925	0.029106	0.029106	0.029106	0.029106	0.029106	0.029106	0.029106	0.029106	0.029106	0.029106	0.029106	0.029106	0.029106	0.029106	0.029106	0.029106	0.029106	0.029106	0.000253203	0.0694667	0.0694667	0.4189917
145	1	-56.19973	-61.44654	5.246805	0.05705592	0.005746267	0.0178014	0.0178014	0.0178014	0.0178014	0.0178014	0.0178014	0.0178014	0.0178014	0.0178014	0.0178014	0.0178014	0.0178014	0.0178014	0.0178014	0.0178014	0.0178014	0.0178014	0.0178014	0.001645205	0.0570559	0.05705592	0.3119998
146	0	-55.02293	-59.53858	4.515653	0.0694667	0.00666718	0.0125757	0.0125757	0.0125757	0.0125757	0.0125757	0.0125757	0.0125757	0.0125757	0.0125757	0.0125757	0.0125757	0.0125757	0.0125757	0.0125757	0.0125757	0.0125757	0.0125757	0.0125757	0.0007492652	0.0694667	0.0694667	0.1810315
147	1	-56.69224	-61.87549	5.183248	0.05705592	0.01169811	0.00067365	0.00067365	0.00067365	0.00067365	0.00067365	0.00067365	0.00067365	0.00067365	0.00067365	0.00067365	0.00067365	0.00067365	0.00067365	0.00067365	0.00067365	0.00067365	0.00067365	0.00067365	0.002048987	0.0570559	0.05705592	0.01180684
148	0	-55.08565	-59.26974	4.184083	0.0752095	0.006377838	0.0234132	0.0234132	0.0234132	0.0234132	0.0234132	0.0234132	0.0234132	0.0234132	0.0234132	0.0234132	0.0234132	0.0234132	0.0234132	0.0234132	0.0234132	0.0234132	0.0234132	0.0234132	0.0003748087	0.0752095	0.0752095	0.3113059
149	1	-60.4084	-65.14172	4.733315	0.06151412	0.02439585	0.00806959	0.00806959	0.00806959	0.00806959	0.00806959	0.00806959	0.00806959	0.00806959	0.00806959	0.00806959	0.00806959	0.00806959	0.00806959	0.00806959	0.00806959	0.00806959	0.00806959	0.00806959	0.008089096	0.0615141	0.06151412	0.1311827
150	0	-53.31408	-57.23252	3.918442	0.08064391	0.0008417001	0.0117699	0.0117699	0.0117699	0.0117699	0.0117699	0.0117699	0.0117699	0.0117699	0.0117699	0.0117699	0.0117699	0.0117699	0.0117699	0.0117699	0.0117699	0.0117699	0.0117699	0.0117699	0.0004705229	0.0806439	0.08064391	0.1459494
151	1	-54.96536	-59.69002	4.724653	0.06595894	0.003579809	0.0167854	0.0167854	0.0167854	0.0167854	0.0167854	0.0167854	0.0167854	0.0167854	0.0167854	0.0167854	0.0167854	0.0167854	0.0167854	0.0167854	0.0167854	0.0167854	0.0167854	0.0167854	0.003594705	0.0659589	0.06595894	0.2544829
152	0	-53.8929	-59.92653	6.033628	0.04458625	0.0003072588	0.00381351	0.00381351	0.00381351	0.00381351	0.00381351	0.00381351	0.00381351	0.00381351	0.00381351	0.00381351	0.00381351	0.00381351	0.00381351	0.00381351	0.00381351	0.00381351	0.00381351	0.00381351	0.001838878	0.0445862	0.04458625	0.08553116
153	1	-55.27456	-60.62017	5.345602	0.0550619	0.00397767	0.00305495	0.00305495	0.00305495	0.00305495	0.00305495	0.00305495	0.00305495	0.00305495	0.00305495	0.00305495	0.00305495	0.00305495	0.00305495	0.00305495	0.00305495	0.00305495	0.00305495	0.00305495	0.005277317	0.0550619	0.0550619	0.05548207
154	0	-53.9185	-59.26483	5.34633	0.05584877	0.002877606	0.00841107	0.00841107	0.00841107	0.00841107	0.00841107	0.00841107	0.00841107	0.00841107	0.00841107	0.00841107	0.00841107	0.00841107	0.00841107	0.00841107	0.00841107	0.00841107	0.00841107	0.00841107	0.001670516	0.0558488	0.05584877	0.1506045
155	1	-54.78263	-59.12335	4.340716	0.07259519	0.005285779	0.0120184	0.0120184	0.0120184	0.0120184	0.0120184	0.0120184	0.0120184	0.0120184	0.0120184	0.0120184	0.0120184	0.0120184	0.0120184	0.0120184	0.0120184	0.0120184	0.0120184	0.0120184	0.001199909	0.0725952	0.07259519	0.1655541
