Iteration	Replicate_ID	Posterior	Likelihood	Prior	delta	gamma
373	3	-21.90889	-24.96753	3.058635	0.1038798	0.05077371
374	4	-21.00063	-24.62793	3.627307	0.07692994	0.02085641
375	0	-20.86402	-24.5075	3.64348	0.07213418	0.0240348
376	1	-20.36485	-24.64685	4.282002	0.02216938	0.01014743
377	2	-21.70439	-25.20355	3.499163	0.0934692	0.01713149
378	3	-21.16527	-24.52727	3.362	0.07627411	0.04804295
379	4	-21.13071	-24.46183	3.331119	0.06527425	0.0621309
380	0	-20.87184	-24.54022	3.668377	0.07210994	0.02156942
381	1	-19.52806	-23.68652	4.158466	0.01910537	0.02556507
382	2	-20.81787	-24.28662	3.468757	0.05788231	0.05575899
383	3	-20.23323	-24.04874	3.815513	0.04776835	0.0311974
384	4	-20.64449	-24.53678	3.892295	0.05722274	0.01406474
385	0	-19.96608	-23.83496	3.868878	0.03769205	0.03593718
386	1	-20.499	-24.19617	3.697165	0.05685717	0.03394333
387	2	-23.74036	-26.24277	2.502411	0.07493553	0.1353404
388	3	-19.73373	-23.89853	4.164799	0.02404501	0.01999208
389	4	-20.36342	-24.5628	4.19938	0.03011768	0.01046135
390	0	-22.68185	-25.40849	2.726639	0.1245826	0.06327048
391	1	-21.65472	-24.78891	3.134191	0.09159611	0.05550184
392	2	-22.62191	-25.67473	3.052816	0.1183288	0.03690662
393	3	-21.13916	-24.48212	3.342962	0.0454508	0.08077002
394	4	-21.02591	-25.22999	4.204077	0.03572771	0.004381564
395	0	-20.05909	-23.8402	3.781108	0.02705615	0.05535007
396	1	-20.05464	-23.93388	3.879238	0.04157894	0.03101425
397	2	-23.25055	-25.65295	2.402395	0.137518	0.08275947
398	3	-22.59679	-25.26762	2.670828	0.1135026	0.07993155
399	4	-20.85158	-25.26041	4.408831	0.01040548	0.009228397
400	0	-20.29213	-23.98174	3.689607	0.04375584	0.04780045
401	1	-20.38274	-24.19277	3.810029	0.05303743	0.02647669
402	2	-29.20202	-28.16728	-1.034741	0.2610022	0.302989
403	3	-24.97058	-26.86145	1.890873	0.1048067	0.166623
404	4	-19.71662	-24.01818	4.301563	0.009075619	0.02128507
405	0	-20.78535	-24.44027	3.654913	0.0689725	0.0260532
406	1	-20.28259	-24.03301	3.750424	0.04833888	0.03713574
407	2	-27.32605	-27.90774	0.5816813	0.2445737	0.1577752
408	3	-22.5864	-25.54707	2.960669	0.1203162	0.04413387
409	4	-20.02453	-24.1222	4.097674	0.00642541	0.04432417
410	0	-19.78299	-23.83771	4.054714	0.03061763	0.02442803
411	1	-19.48589	-23.60761	4.121712	0.01524525	0.03310057
412	2	-25.84517	-26.70383	0.8586608	0.1795983	0.1950527
413	3	-21.05349	-24.49247	3.438977	0.03685081	0.07976852
414	4	-20.47137	-24.06995	3.598583	0.03626756	0.06439117
415	0	-19.56492	-23.61549	4.050563	0.02262804	0.03283269
416	1	-21.84839	-24.99754	3.149154	0.04915882	0.09644284
417	2	-25.45818	-26.97815	1.519973	0.19392	0.1145997
418	3	-19.60201	-23.63218	4.030161	0.0163585	0.04114246
