Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_fission	clado_fusion	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	extinction[24]	extinction[25]	extinction[26]	extinction[27]	extinction[28]	extinction[29]	extinction[30]	extinction[31]	extinction[32]	extinction[33]	extinction[34]	extinction[35]	extinction[36]	extinction[37]	extinction[38]	extinction[39]	extinction[40]	gamma	speciation_rates[1]	speciation_rates[2]	speciation_rates[3]	total_speciation	turnover
4200	0	-95.14579	-104.948	9.802216	0.03056319	0.01829364	0.005691902	0.1308092	0.0400522	0.0400522	0.0400522	0.0400522	0.0400522	0.0400522	0.0400522	0.0400522	0.0400522	0.0400522	0.0400522	0.0400522	0.0400522	0.0400522	0.0400522	0.0400522	0.0400522	0.0400522	0.0400522	0.0400522	0.0400522	0.0400522	0.0400522	0.0400522	0.0400522	0.0400522	0.0400522	0.0400522	0.0400522	0.0400522	0.0400522	0.0400522	0.0400522	0.0400522	0.0400522	0.0400522	0.0400522	0.0400522	0.0400522	0.0400522	0.1289511	0.0056919	0.0305632	0.0182936	0.05454873	0.7342455
4201	1	-94.00873	-108.1792	14.17047	0.01906671	0.005508753	0.004317344	0.07361544	0.00493052	0.00493052	0.00493052	0.00493052	0.00493052	0.00493052	0.00493052	0.00493052	0.00493052	0.00493052	0.00493052	0.00493052	0.00493052	0.00493052	0.00493052	0.00493052	0.00493052	0.00493052	0.00493052	0.00493052	0.00493052	0.00493052	0.00493052	0.00493052	0.00493052	0.00493052	0.00493052	0.00493052	0.00493052	0.00493052	0.00493052	0.00493052	0.00493052	0.00493052	0.00493052	0.00493052	0.00493052	0.00493052	0.00493052	0.00493052	0.05909353	0.00431734	0.0190667	0.00550875	0.0288928	0.1706488
4202	0	-94.62031	-104.1865	9.566172	0.02185893	0.008976767	0.03653389	0.1008951	0.05002	0.05002	0.05002	0.05002	0.05002	0.05002	0.05002	0.05002	0.05002	0.05002	0.05002	0.05002	0.05002	0.05002	0.05002	0.05002	0.05002	0.05002	0.05002	0.05002	0.05002	0.05002	0.05002	0.05002	0.05002	0.05002	0.05002	0.05002	0.05002	0.05002	0.05002	0.05002	0.05002	0.05002	0.05002	0.05002	0.05002	0.05002	0.05002	0.05002	0.02766815	0.0365339	0.0218589	0.00897677	0.06736959	0.7424713
4203	1	-94.50888	-104.3497	9.840836	0.02336948	0.02279402	0.0191271	0.04616428	0.0446638	0.0446638	0.0446638	0.0446638	0.0446638	0.0446638	0.0446638	0.0446638	0.0446638	0.0446638	0.0446638	0.0446638	0.0446638	0.0446638	0.0446638	0.0446638	0.0446638	0.0446638	0.0446638	0.0446638	0.0446638	0.0446638	0.0446638	0.0446638	0.0446638	0.0446638	0.0446638	0.0446638	0.0446638	0.0446638	0.0446638	0.0446638	0.0446638	0.0446638	0.0446638	0.0446638	0.0446638	0.0446638	0.0446638	0.0446638	0.08003478	0.0191271	0.0233695	0.022794	0.06529059	0.6840765
4204	0	-94.42094	-104.7623	10.34137	0.02937639	0.01501984	0.01938823	0.07815284	0.0464474	0.0464474	0.0464474	0.0464474	0.0464474	0.0464474	0.0464474	0.0464474	0.0464474	0.0464474	0.0464474	0.0464474	0.0464474	0.0464474	0.0464474	0.0464474	0.0464474	0.0464474	0.0464474	0.0464474	0.0464474	0.0464474	0.0464474	0.0464474	0.0464474	0.0464474	0.0464474	0.0464474	0.0464474	0.0464474	0.0464474	0.0464474	0.0464474	0.0464474	0.0464474	0.0464474	0.0464474	0.0464474	0.0464474	0.0464474	0.01617843	0.0193882	0.0293764	0.0150198	0.06378446	0.7281926
4205	1	-93.62218	-105.4321	11.80992	0.003065854	0.006235156	0.03442985	0.0814107	0.0269855	0.0269855	0.0269855	0.0269855	0.0269855	0.0269855	0.0269855	0.0269855	0.0269855	0.0269855	0.0269855	0.0269855	0.0269855	0.0269855	0.0269855	0.0269855	0.0269855	0.0269855	0.0269855	0.0269855	0.0269855	0.0269855	0.0269855	0.0269855	0.0269855	0.0269855	0.0269855	0.0269855	0.0269855	0.0269855	0.0269855	0.0269855	0.0269855	0.0269855	0.0269855	0.0269855	0.0269855	0.0269855	0.0269855	0.0269855	0.108196	0.0344298	0.00306585	0.00623516	0.04373086	0.6170816
4206	0	-96.08811	-109.1849	13.0968	0.001498439	0.002352883	0.0387457	0.05618488	0.0195249	0.0195249	0.0195249	0.0195249	0.0195249	0.0195249	0.0195249	0.0195249	0.0195249	0.0195249	0.0195249	0.0195249	0.0195249	0.0195249	0.0195249	0.0195249	0.0195249	0.0195249	0.0195249	0.0195249	0.0195249	0.0195249	0.0195249	0.0195249	0.0195249	0.0195249	0.0195249	0.0195249	0.0195249	0.0195249	0.0195249	0.0195249	0.0195249	0.0195249	0.0195249	0.0195249	0.0195249	0.0195249	0.0195249	0.0195249	0.01842389	0.0387457	0.00149844	0.00235288	0.04259702	0.458364
4207	1	-98.06392	-109.8165	11.75254	0.002686865	0.01267542	0.02958494	0.06683709	0.00512885	0.00512885	0.00512885	0.00512885	0.00512885	0.00512885	0.00512885	0.00512885	0.00512885	0.00512885	0.00512885	0.00512885	0.00512885	0.00512885	0.00512885	0.00512885	0.00512885	0.00512885	0.00512885	0.00512885	0.00512885	0.00512885	0.00512885	0.00512885	0.00512885	0.00512885	0.00512885	0.00512885	0.00512885	0.00512885	0.00512885	0.00512885	0.00512885	0.00512885	0.00512885	0.00512885	0.00512885	0.00512885	0.00512885	0.00512885	0.1138209	0.0295849	0.00268686	0.0126754	0.04494722	0.1141083
4208	0	-95.34486	-105.1646	9.819775	0.006757611	0.01533653	0.04659522	0.06860944	0.0511077	0.0511077	0.0511077	0.0511077	0.0511077	0.0511077	0.0511077	0.0511077	0.0511077	0.0511077	0.0511077	0.0511077	0.0511077	0.0511077	0.0511077	0.0511077	0.0511077	0.0511077	0.0511077	0.0511077	0.0511077	0.0511077	0.0511077	0.0511077	0.0511077	0.0511077	0.0511077	0.0511077	0.0511077	0.0511077	0.0511077	0.0511077	0.0511077	0.0511077	0.0511077	0.0511077	0.0511077	0.0511077	0.0511077	0.0511077	0.01865831	0.0465952	0.00675761	0.0153365	0.06868936	0.7440407
4209	1	-94.05663	-107.5802	13.52358	0.002695358	0.01892927	0.01047261	0.06039337	0.00564094	0.00564094	0.00564094	0.00564094	0.00564094	0.00564094	0.00564094	0.00564094	0.00564094	0.00564094	0.00564094	0.00564094	0.00564094	0.00564094	0.00564094	0.00564094	0.00564094	0.00564094	0.00564094	0.00564094	0.00564094	0.00564094	0.00564094	0.00564094	0.00564094	0.00564094	0.00564094	0.00564094	0.00564094	0.00564094	0.00564094	0.00564094	0.00564094	0.00564094	0.00564094	0.00564094	0.00564094	0.00564094	0.00564094	0.00564094	0.09831386	0.0104726	0.00269536	0.0189293	0.03209724	0.1757454
4210	0	-95.68129	-104.5962	8.914877	0.008790476	0.04670985	0.0222311	0.04732894	0.0598445	0.0598445	0.0598445	0.0598445	0.0598445	0.0598445	0.0598445	0.0598445	0.0598445	0.0598445	0.0598445	0.0598445	0.0598445	0.0598445	0.0598445	0.0598445	0.0598445	0.0598445	0.0598445	0.0598445	0.0598445	0.0598445	0.0598445	0.0598445	0.0598445	0.0598445	0.0598445	0.0598445	0.0598445	0.0598445	0.0598445	0.0598445	0.0598445	0.0598445	0.0598445	0.0598445	0.0598445	0.0598445	0.0598445	0.0598445	0.02125315	0.0222311	0.00879048	0.0467098	0.07773142	0.7698886
4211	1	-93.94679	-105.2433	11.29651	0.002557926	0.0356499	0.009089192	0.08682749	0.0275601	0.0275601	0.0275601	0.0275601	0.0275601	0.0275601	0.0275601	0.0275601	0.0275601	0.0275601	0.0275601	0.0275601	0.0275601	0.0275601	0.0275601	0.0275601	0.0275601	0.0275601	0.0275601	0.0275601	0.0275601	0.0275601	0.0275601	0.0275601	0.0275601	0.0275601	0.0275601	0.0275601	0.0275601	0.0275601	0.0275601	0.0275601	0.0275601	0.0275601	0.0275601	0.0275601	0.0275601	0.0275601	0.0275601	0.0275601	0.111062	0.00908919	0.00255793	0.0356499	0.04729702	0.5827029
4212	0	-94.76	-106.5224	11.76238	0.02697873	0.02098059	0.005830843	0.06057663	0.0301873	0.0301873	0.0301873	0.0301873	0.0301873	0.0301873	0.0301873	0.0301873	0.0301873	0.0301873	0.0301873	0.0301873	0.0301873	0.0301873	0.0301873	0.0301873	0.0301873	0.0301873	0.0301873	0.0301873	0.0301873	0.0301873	0.0301873	0.0301873	0.0301873	0.0301873	0.0301873	0.0301873	0.0301873	0.0301873	0.0301873	0.0301873	0.0301873	0.0301873	0.0301873	0.0301873	0.0301873	0.0301873	0.0301873	0.0301873	0.0123264	0.00583084	0.0269787	0.0209806	0.05379016	0.5612043
4213	1	-94.33559	-106.2781	11.94255	0.004228546	0.002552893	0.03647382	0.1150247	0.0173121	0.0173121	0.0173121	0.0173121	0.0173121	0.0173121	0.0173121	0.0173121	0.0173121	0.0173121	0.0173121	0.0173121	0.0173121	0.0173121	0.0173121	0.0173121	0.0173121	0.0173121	0.0173121	0.0173121	0.0173121	0.0173121	0.0173121	0.0173121	0.0173121	0.0173121	0.0173121	0.0173121	0.0173121	0.0173121	0.0173121	0.0173121	0.0173121	0.0173121	0.0173121	0.0173121	0.0173121	0.0173121	0.0173121	0.0173121	0.06706211	0.0364738	0.00422855	0.00255289	0.04325526	0.4002311
4214	0	-94.61199	-104.5642	9.95219	0.03542102	0.01080456	0.0163201	0.07649875	0.0407229	0.0407229	0.0407229	0.0407229	0.0407229	0.0407229	0.0407229	0.0407229	0.0407229	0.0407229	0.0407229	0.0407229	0.0407229	0.0407229	0.0407229	0.0407229	0.0407229	0.0407229	0.0407229	0.0407229	0.0407229	0.0407229	0.0407229	0.0407229	0.0407229	0.0407229	0.0407229	0.0407229	0.0407229	0.0407229	0.0407229	0.0407229	0.0407229	0.0407229	0.0407229	0.0407229	0.0407229	0.0407229	0.0407229	0.0407229	0.07170747	0.0163201	0.035421	0.0108046	0.06254568	0.6510911
4215	1	-94.38241	-106.8903	12.50785	0.002793737	0.002513629	0.03578769	0.07578077	0.0295021	0.0295021	0.0295021	0.0295021	0.0295021	0.0295021	0.0295021	0.0295021	0.0295021	0.0295021	0.0295021	0.0295021	0.0295021	0.0295021	0.0295021	0.0295021	0.0295021	0.0295021	0.0295021	0.0295021	0.0295021	0.0295021	0.0295021	0.0295021	0.0295021	0.0295021	0.0295021	0.0295021	0.0295021	0.0295021	0.0295021	0.0295021	0.0295021	0.0295021	0.0295021	0.0295021	0.0295021	0.0295021	0.0295021	0.0295021	0.07585797	0.0357877	0.00279374	0.00251363	0.04109505	0.7179001
4216	0	-94.04902	-105.3289	11.2799	0.03960804	0.001516259	0.01106915	0.07102146	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.0349914	0.06940869	0.0110691	0.039608	0.00151626	0.05219345	0.6704179
4217	1	-93.68573	-106.824	13.13824	0.01513285	0.0150319	0.003470763	0.09177438	0.0138811	0.0138811	0.0138811	0.0138811	0.0138811	0.0138811	0.0138811	0.0138811	0.0138811	0.0138811	0.0138811	0.0138811	0.0138811	0.0138811	0.0138811	0.0138811	0.0138811	0.0138811	0.0138811	0.0138811	0.0138811	0.0138811	0.0138811	0.0138811	0.0138811	0.0138811	0.0138811	0.0138811	0.0138811	0.0138811	0.0138811	0.0138811	0.0138811	0.0138811	0.0138811	0.0138811	0.0138811	0.0138811	0.0138811	0.0138811	0.08689359	0.00347076	0.0151329	0.0150319	0.03363552	0.4126909
4218	0	-94.09207	-106.3083	12.2162	0.0384703	0.001516259	0.002270163	0.1222382	0.0216432	0.0216432	0.0216432	0.0216432	0.0216432	0.0216432	0.0216432	0.0216432	0.0216432	0.0216432	0.0216432	0.0216432	0.0216432	0.0216432	0.0216432	0.0216432	0.0216432	0.0216432	0.0216432	0.0216432	0.0216432	0.0216432	0.0216432	0.0216432	0.0216432	0.0216432	0.0216432	0.0216432	0.0216432	0.0216432	0.0216432	0.0216432	0.0216432	0.0216432	0.0216432	0.0216432	0.0216432	0.0216432	0.0216432	0.0216432	0.04453944	0.00227016	0.0384703	0.00151626	0.04225672	0.5121848
4219	1	-95.03453	-106.956	11.92149	0.01513285	0.02769595	0.001445571	0.126821	0.025337	0.025337	0.025337	0.025337	0.025337	0.025337	0.025337	0.025337	0.025337	0.025337	0.025337	0.025337	0.025337	0.025337	0.025337	0.025337	0.025337	0.025337	0.025337	0.025337	0.025337	0.025337	0.025337	0.025337	0.025337	0.025337	0.025337	0.025337	0.025337	0.025337	0.025337	0.025337	0.025337	0.025337	0.025337	0.025337	0.025337	0.025337	0.025337	0.025337	0.04506619	0.00144557	0.0151329	0.027696	0.04427437	0.5722726
4220	0	-94.981	-105.0046	10.02361	0.0384703	0.003090274	0.02326407	0.08653311	0.0425745	0.0425745	0.0425745	0.0425745	0.0425745	0.0425745	0.0425745	0.0425745	0.0425745	0.0425745	0.0425745	0.0425745	0.0425745	0.0425745	0.0425745	0.0425745	0.0425745	0.0425745	0.0425745	0.0425745	0.0425745	0.0425745	0.0425745	0.0425745	0.0425745	0.0425745	0.0425745	0.0425745	0.0425745	0.0425745	0.0425745	0.0425745	0.0425745	0.0425745	0.0425745	0.0425745	0.0425745	0.0425745	0.0425745	0.0425745	0.02701497	0.0232641	0.0384703	0.00309027	0.06482464	0.6567636
4221	1	-97.68513	-102.9299	5.244807	0.05997057	0.03542707	0.005941862	0.1048591	0.0802678	0.0802678	0.0802678	0.0802678	0.0802678	0.0802678	0.0802678	0.0802678	0.0802678	0.0802678	0.0802678	0.0802678	0.0802678	0.0802678	0.0802678	0.0802678	0.0802678	0.0802678	0.0802678	0.0802678	0.0802678	0.0802678	0.0802678	0.0802678	0.0802678	0.0802678	0.0802678	0.0802678	0.0802678	0.0802678	0.0802678	0.0802678	0.0802678	0.0802678	0.0802678	0.0802678	0.0802678	0.0802678	0.0802678	0.0802678	0.04568153	0.00594186	0.0599706	0.0354271	0.1013395	0.7920684
4222	0	-93.54831	-107.092	13.54368	0.008466403	0.007352161	0.01869228	0.07897712	0.0165098	0.0165098	0.0165098	0.0165098	0.0165098	0.0165098	0.0165098	0.0165098	0.0165098	0.0165098	0.0165098	0.0165098	0.0165098	0.0165098	0.0165098	0.0165098	0.0165098	0.0165098	0.0165098	0.0165098	0.0165098	0.0165098	0.0165098	0.0165098	0.0165098	0.0165098	0.0165098	0.0165098	0.0165098	0.0165098	0.0165098	0.0165098	0.0165098	0.0165098	0.0165098	0.0165098	0.0165098	0.0165098	0.0165098	0.0165098	0.04857795	0.0186923	0.0084664	0.00735216	0.03451085	0.4783946
4223	1	-95.08981	-103.3256	8.23582	0.004716645	0.01197538	0.06050595	0.05527563	0.0606297	0.0606297	0.0606297	0.0606297	0.0606297	0.0606297	0.0606297	0.0606297	0.0606297	0.0606297	0.0606297	0.0606297	0.0606297	0.0606297	0.0606297	0.0606297	0.0606297	0.0606297	0.0606297	0.0606297	0.0606297	0.0606297	0.0606297	0.0606297	0.0606297	0.0606297	0.0606297	0.0606297	0.0606297	0.0606297	0.0606297	0.0606297	0.0606297	0.0606297	0.0606297	0.0606297	0.0606297	0.0606297	0.0606297	0.0606297	0.0876531	0.0605059	0.00471664	0.0119754	0.07719798	0.7853792
4224	0	-95.78679	-108.1983	12.41148	0.006917322	0.007323994	0.02316571	0.1026166	0.0283672	0.0283672	0.0283672	0.0283672	0.0283672	0.0283672	0.0283672	0.0283672	0.0283672	0.0283672	0.0283672	0.0283672	0.0283672	0.0283672	0.0283672	0.0283672	0.0283672	0.0283672	0.0283672	0.0283672	0.0283672	0.0283672	0.0283672	0.0283672	0.0283672	0.0283672	0.0283672	0.0283672	0.0283672	0.0283672	0.0283672	0.0283672	0.0283672	0.0283672	0.0283672	0.0283672	0.0283672	0.0283672	0.0283672	0.0283672	0.1031899	0.0231657	0.00691732	0.00732399	0.03740703	0.758339
4225	1	-94.97169	-103.3706	8.398865	0.03072656	0.01636654	0.02862846	0.07877705	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.0594701	0.06567355	0.0286285	0.0307266	0.0163665	0.07572157	0.7853792
4226	0	-94.3112	-105.1555	10.84428	0.0005627273	0.02275598	0.02316571	0.1092154	0.0268488	0.0268488	0.0268488	0.0268488	0.0268488	0.0268488	0.0268488	0.0268488	0.0268488	0.0268488	0.0268488	0.0268488	0.0268488	0.0268488	0.0268488	0.0268488	0.0268488	0.0268488	0.0268488	0.0268488	0.0268488	0.0268488	0.0268488	0.0268488	0.0268488	0.0268488	0.0268488	0.0268488	0.0268488	0.0268488	0.0268488	0.0268488	0.0268488	0.0268488	0.0268488	0.0268488	0.0268488	0.0268488	0.0268488	0.0268488	0.1437085	0.0231657	0.000562727	0.022756	0.04648442	0.577587
4227	1	-96.79575	-104.257	7.461295	0.01639799	0.01784868	0.05296315	0.07765289	0.0643614	0.0643614	0.0643614	0.0643614	0.0643614	0.0643614	0.0643614	0.0643614	0.0643614	0.0643614	0.0643614	0.0643614	0.0643614	0.0643614	0.0643614	0.0643614	0.0643614	0.0643614	0.0643614	0.0643614	0.0643614	0.0643614	0.0643614	0.0643614	0.0643614	0.0643614	0.0643614	0.0643614	0.0643614	0.0643614	0.0643614	0.0643614	0.0643614	0.0643614	0.0643614	0.0643614	0.0643614	0.0643614	0.0643614	0.0643614	0.02184339	0.0529632	0.016398	0.0178487	0.08720982	0.7380065
4228	0	-94.62616	-109.0014	14.37527	0.005739184	0.002568298	0.0173954	0.0514764	0.00809016	0.00809016	0.00809016	0.00809016	0.00809016	0.00809016	0.00809016	0.00809016	0.00809016	0.00809016	0.00809016	0.00809016	0.00809016	0.00809016	0.00809016	0.00809016	0.00809016	0.00809016	0.00809016	0.00809016	0.00809016	0.00809016	0.00809016	0.00809016	0.00809016	0.00809016	0.00809016	0.00809016	0.00809016	0.00809016	0.00809016	0.00809016	0.00809016	0.00809016	0.00809016	0.00809016	0.00809016	0.00809016	0.00809016	0.00809016	0.09926854	0.0173954	0.00573918	0.0025683	0.02570288	0.3147568
4229	1	-94.2258	-104.439	10.21324	0.04004501	0.01443337	0.009642778	0.05203891	0.0495219	0.0495219	0.0495219	0.0495219	0.0495219	0.0495219	0.0495219	0.0495219	0.0495219	0.0495219	0.0495219	0.0495219	0.0495219	0.0495219	0.0495219	0.0495219	0.0495219	0.0495219	0.0495219	0.0495219	0.0495219	0.0495219	0.0495219	0.0495219	0.0495219	0.0495219	0.0495219	0.0495219	0.0495219	0.0495219	0.0495219	0.0495219	0.0495219	0.0495219	0.0495219	0.0495219	0.0495219	0.0495219	0.0495219	0.0495219	0.05103978	0.00964278	0.040045	0.0144334	0.06412116	0.7723178
4230	0	-96.40347	-111.4777	15.07418	0.004020297	0.0183533	0.004603521	0.03856782	0.01368	0.01368	0.01368	0.01368	0.01368	0.01368	0.01368	0.01368	0.01368	0.01368	0.01368	0.01368	0.01368	0.01368	0.01368	0.01368	0.01368	0.01368	0.01368	0.01368	0.01368	0.01368	0.01368	0.01368	0.01368	0.01368	0.01368	0.01368	0.01368	0.01368	0.01368	0.01368	0.01368	0.01368	0.01368	0.01368	0.01368	0.01368	0.01368	0.01368	0.02690081	0.00460352	0.0040203	0.0183533	0.02697712	0.5070973
4231	1	-97.6909	-107.1411	9.450173	0.009598225	0.05046541	0.006607508	0.04334689	0.0318824	0.0318824	0.0318824	0.0318824	0.0318824	0.0318824	0.0318824	0.0318824	0.0318824	0.0318824	0.0318824	0.0318824	0.0318824	0.0318824	0.0318824	0.0318824	0.0318824	0.0318824	0.0318824	0.0318824	0.0318824	0.0318824	0.0318824	0.0318824	0.0318824	0.0318824	0.0318824	0.0318824	0.0318824	0.0318824	0.0318824	0.0318824	0.0318824	0.0318824	0.0318824	0.0318824	0.0318824	0.0318824	0.0318824	0.0318824	0.1052494	0.00660751	0.00959822	0.0504654	0.06667114	0.4782036
4232	0	-94.27857	-105.9781	11.69953	0.007887391	0.02979847	0.01477168	0.03049139	0.0403109	0.0403109	0.0403109	0.0403109	0.0403109	0.0403109	0.0403109	0.0403109	0.0403109	0.0403109	0.0403109	0.0403109	0.0403109	0.0403109	0.0403109	0.0403109	0.0403109	0.0403109	0.0403109	0.0403109	0.0403109	0.0403109	0.0403109	0.0403109	0.0403109	0.0403109	0.0403109	0.0403109	0.0403109	0.0403109	0.0403109	0.0403109	0.0403109	0.0403109	0.0403109	0.0403109	0.0403109	0.0403109	0.0403109	0.0403109	0.06478678	0.0147717	0.00788739	0.0297985	0.05245755	0.768448
4233	1	-95.46232	-104.7449	9.282593	0.01264741	0.05046541	0.008425517	0.0522964	0.0475434	0.0475434	0.0475434	0.0475434	0.0475434	0.0475434	0.0475434	0.0475434	0.0475434	0.0475434	0.0475434	0.0475434	0.0475434	0.0475434	0.0475434	0.0475434	0.0475434	0.0475434	0.0475434	0.0475434	0.0475434	0.0475434	0.0475434	0.0475434	0.0475434	0.0475434	0.0475434	0.0475434	0.0475434	0.0475434	0.0475434	0.0475434	0.0475434	0.0475434	0.0475434	0.0475434	0.0475434	0.0475434	0.0475434	0.0475434	0.05429046	0.00842552	0.0126474	0.0504654	0.07153834	0.6645861
4234	0	-95.80391	-103.0064	7.202516	0.0166414	0.07137209	0.0018744	0.02763741	0.0726597	0.0726597	0.0726597	0.0726597	0.0726597	0.0726597	0.0726597	0.0726597	0.0726597	0.0726597	0.0726597	0.0726597	0.0726597	0.0726597	0.0726597	0.0726597	0.0726597	0.0726597	0.0726597	0.0726597	0.0726597	0.0726597	0.0726597	0.0726597	0.0726597	0.0726597	0.0726597	0.0726597	0.0726597	0.0726597	0.0726597	0.0726597	0.0726597	0.0726597	0.0726597	0.0726597	0.0726597	0.0726597	0.0726597	0.0726597	0.06540129	0.0018744	0.0166414	0.0713721	0.08988789	0.8083371
4235	1	-93.80701	-106.8903	13.0833	0.009929186	0.008416483	0.0135995	0.09206572	0.0128427	0.0128427	0.0128427	0.0128427	0.0128427	0.0128427	0.0128427	0.0128427	0.0128427	0.0128427	0.0128427	0.0128427	0.0128427	0.0128427	0.0128427	0.0128427	0.0128427	0.0128427	0.0128427	0.0128427	0.0128427	0.0128427	0.0128427	0.0128427	0.0128427	0.0128427	0.0128427	0.0128427	0.0128427	0.0128427	0.0128427	0.0128427	0.0128427	0.0128427	0.0128427	0.0128427	0.0128427	0.0128427	0.0128427	0.0128427	0.1125062	0.0135995	0.00992919	0.00841648	0.03194517	0.4020234
4236	0	-95.32074	-104.933	9.612254	0.0260425	0.04068669	0.001077536	0.03671115	0.0580017	0.0580017	0.0580017	0.0580017	0.0580017	0.0580017	0.0580017	0.0580017	0.0580017	0.0580017	0.0580017	0.0580017	0.0580017	0.0580017	0.0580017	0.0580017	0.0580017	0.0580017	0.0580017	0.0580017	0.0580017	0.0580017	0.0580017	0.0580017	0.0580017	0.0580017	0.0580017	0.0580017	0.0580017	0.0580017	0.0580017	0.0580017	0.0580017	0.0580017	0.0580017	0.0580017	0.0580017	0.0580017	0.0580017	0.0580017	0.08196587	0.00107754	0.0260425	0.0406867	0.06780673	0.8553968
4237	1	-93.74566	-107.0694	13.32376	0.002130445	0.01342014	0.01784631	0.06290821	0.00906378	0.00906378	0.00906378	0.00906378	0.00906378	0.00906378	0.00906378	0.00906378	0.00906378	0.00906378	0.00906378	0.00906378	0.00906378	0.00906378	0.00906378	0.00906378	0.00906378	0.00906378	0.00906378	0.00906378	0.00906378	0.00906378	0.00906378	0.00906378	0.00906378	0.00906378	0.00906378	0.00906378	0.00906378	0.00906378	0.00906378	0.00906378	0.00906378	0.00906378	0.00906378	0.00906378	0.00906378	0.00906378	0.00906378	0.00906378	0.1000893	0.0178463	0.00213045	0.0134201	0.0333969	0.2713957
4238	0	-93.74037	-106.7623	13.02197	0.02390121	0.01565742	0.0007869593	0.05069046	0.0263325	0.0263325	0.0263325	0.0263325	0.0263325	0.0263325	0.0263325	0.0263325	0.0263325	0.0263325	0.0263325	0.0263325	0.0263325	0.0263325	0.0263325	0.0263325	0.0263325	0.0263325	0.0263325	0.0263325	0.0263325	0.0263325	0.0263325	0.0263325	0.0263325	0.0263325	0.0263325	0.0263325	0.0263325	0.0263325	0.0263325	0.0263325	0.0263325	0.0263325	0.0263325	0.0263325	0.0263325	0.0263325	0.0263325	0.0263325	0.05858542	0.000786959	0.0239012	0.0156574	0.04034559	0.6526725
4239	1	-94.25027	-106.1702	11.91993	0.0119616	0.01116823	0.01784631	0.09715064	0.0168398	0.0168398	0.0168398	0.0168398	0.0168398	0.0168398	0.0168398	0.0168398	0.0168398	0.0168398	0.0168398	0.0168398	0.0168398	0.0168398	0.0168398	0.0168398	0.0168398	0.0168398	0.0168398	0.0168398	0.0168398	0.0168398	0.0168398	0.0168398	0.0168398	0.0168398	0.0168398	0.0168398	0.0168398	0.0168398	0.0168398	0.0168398	0.0168398	0.0168398	0.0168398	0.0168398	0.0168398	0.0168398	0.0168398	0.0168398	0.1147164	0.0178463	0.0119616	0.0111682	0.04097614	0.410966
4240	0	-95.12819	-105.7694	10.64122	0.03799084	0.008165346	0.0003595144	0.1593742	0.028194	0.028194	0.028194	0.028194	0.028194	0.028194	0.028194	0.028194	0.028194	0.028194	0.028194	0.028194	0.028194	0.028194	0.028194	0.028194	0.028194	0.028194	0.028194	0.028194	0.028194	0.028194	0.028194	0.028194	0.028194	0.028194	0.028194	0.028194	0.028194	0.028194	0.028194	0.028194	0.028194	0.028194	0.028194	0.028194	0.028194	0.028194	0.028194	0.028194	0.1134785	0.000359514	0.0379908	0.00816535	0.0465157	0.6061169
