Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_fission	clado_fusion	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	gamma	speciation_rates[1]	speciation_rates[2]	speciation_rates[3]	total_speciation	turnover
3403	1	-74.23907	-87.88299	13.64392	0.00030477	0.03311955	0.01639929	0.02025424	0.0306144	0.0306144	0.0306144	0.0306144	0.0306144	0.0306144	0.0306144	0.0306144	0.0306144	0.0306144	0.0306144	0.0306144	0.0306144	0.0306144	0.0306144	0.0306144	0.0306144	0.0306144	0.0306144	0.0306144	0.0306144	0.005214058	0.0163993	0.00030477	0.0331195	0.04982361	0.6144566
3404	0	-73.25514	-88.05682	14.80169	0.01281342	0.008077561	0.0133015	0.0001748809	0.00877644	0.00877644	0.00877644	0.00877644	0.00877644	0.00877644	0.00877644	0.00877644	0.00877644	0.00877644	0.00877644	0.00877644	0.00877644	0.00877644	0.00877644	0.00877644	0.00877644	0.00877644	0.00877644	0.00877644	0.00877644	0.002543313	0.0133015	0.0128134	0.00807756	0.03419248	0.2566776
3405	1	-74.00889	-87.94057	13.93168	0.007003243	0.01961644	0.01945397	0.01277778	0.0247328	0.0247328	0.0247328	0.0247328	0.0247328	0.0247328	0.0247328	0.0247328	0.0247328	0.0247328	0.0247328	0.0247328	0.0247328	0.0247328	0.0247328	0.0247328	0.0247328	0.0247328	0.0247328	0.0247328	0.0247328	0.006231786	0.019454	0.00700324	0.0196164	0.04607365	0.5368093
3406	0	-74.53143	-86.79861	12.26718	0.01850516	0.02211961	0.03534634	0.0002873266	0.04533	0.04533	0.04533	0.04533	0.04533	0.04533	0.04533	0.04533	0.04533	0.04533	0.04533	0.04533	0.04533	0.04533	0.04533	0.04533	0.04533	0.04533	0.04533	0.04533	0.04533	0.007241732	0.0353463	0.0185052	0.0221196	0.07597111	0.5966737
3407	1	-73.95144	-87.65671	13.70527	0.02019548	0.009753933	0.02115782	0.002388834	0.0224836	0.0224836	0.0224836	0.0224836	0.0224836	0.0224836	0.0224836	0.0224836	0.0224836	0.0224836	0.0224836	0.0224836	0.0224836	0.0224836	0.0224836	0.0224836	0.0224836	0.0224836	0.0224836	0.0224836	0.0224836	0.00930535	0.0211578	0.0201955	0.00975393	0.05110723	0.4399301
3408	0	-74.71001	-86.88417	12.17417	0.005953954	0.06305874	0.006999917	0.00123357	0.0526829	0.0526829	0.0526829	0.0526829	0.0526829	0.0526829	0.0526829	0.0526829	0.0526829	0.0526829	0.0526829	0.0526829	0.0526829	0.0526829	0.0526829	0.0526829	0.0526829	0.0526829	0.0526829	0.0526829	0.0526829	0.01534946	0.00699992	0.00595395	0.0630587	0.07601261	0.6930811
3409	1	-75.07396	-89.2786	14.20464	0.01854607	0.01419711	0.00651309	0.004053124	0.00802249	0.00802249	0.00802249	0.00802249	0.00802249	0.00802249	0.00802249	0.00802249	0.00802249	0.00802249	0.00802249	0.00802249	0.00802249	0.00802249	0.00802249	0.00802249	0.00802249	0.00802249	0.00802249	0.00802249	0.00802249	0.02823355	0.00651309	0.0185461	0.0141971	0.03925627	0.204362
3410	0	-75.25138	-87.2179	11.96652	0.006285271	0.05418203	0.01708305	0.001849047	0.0593878	0.0593878	0.0593878	0.0593878	0.0593878	0.0593878	0.0593878	0.0593878	0.0593878	0.0593878	0.0593878	0.0593878	0.0593878	0.0593878	0.0593878	0.0593878	0.0593878	0.0593878	0.0593878	0.0593878	0.0593878	0.02634728	0.017083	0.00628527	0.054182	0.07755035	0.7657973
3411	1	-75.30935	-88.17671	12.86736	0.02772365	0.03029356	0.005463707	0.005734005	0.0291131	0.0291131	0.0291131	0.0291131	0.0291131	0.0291131	0.0291131	0.0291131	0.0291131	0.0291131	0.0291131	0.0291131	0.0291131	0.0291131	0.0291131	0.0291131	0.0291131	0.0291131	0.0291131	0.0291131	0.0291131	0.01611031	0.00546371	0.0277236	0.0302936	0.06348091	0.4586126
3412	0	-75.88439	-89.27612	13.39173	0.04422262	0.009471998	0.001467359	0.007196102	0.0324842	0.0324842	0.0324842	0.0324842	0.0324842	0.0324842	0.0324842	0.0324842	0.0324842	0.0324842	0.0324842	0.0324842	0.0324842	0.0324842	0.0324842	0.0324842	0.0324842	0.0324842	0.0324842	0.0324842	0.0324842	0.0117207	0.00146736	0.0442226	0.009472	0.05516198	0.5888866
3413	1	-75.11521	-87.54595	12.43074	0.005251635	0.05434676	0.01040247	0.002996837	0.0388891	0.0388891	0.0388891	0.0388891	0.0388891	0.0388891	0.0388891	0.0388891	0.0388891	0.0388891	0.0388891	0.0388891	0.0388891	0.0388891	0.0388891	0.0388891	0.0388891	0.0388891	0.0388891	0.0388891	0.0388891	0.02370717	0.0104025	0.00525163	0.0543468	0.07000087	0.555551
3414	0	-77.13879	-88.27321	11.13442	0.05863473	0.01263477	0.02132352	0.00882779	0.0690843	0.0690843	0.0690843	0.0690843	0.0690843	0.0690843	0.0690843	0.0690843	0.0690843	0.0690843	0.0690843	0.0690843	0.0690843	0.0690843	0.0690843	0.0690843	0.0690843	0.0690843	0.0690843	0.0690843	0.0690843	0.01305348	0.0213235	0.0586347	0.0126348	0.09259302	0.7461071
3415	1	-74.32279	-88.60336	14.28057	0.0005327009	0.03257049	0.006619005	0.002327551	0.00227438	0.00227438	0.00227438	0.00227438	0.00227438	0.00227438	0.00227438	0.00227438	0.00227438	0.00227438	0.00227438	0.00227438	0.00227438	0.00227438	0.00227438	0.00227438	0.00227438	0.00227438	0.00227438	0.00227438	0.00227438	0.01959337	0.00661901	0.000532701	0.0325705	0.0397222	0.05725713
3416	0	-75.62409	-88.38618	12.76209	0.01252453	0.00611139	0.04430444	0.009114691	0.0316865	0.0316865	0.0316865	0.0316865	0.0316865	0.0316865	0.0316865	0.0316865	0.0316865	0.0316865	0.0316865	0.0316865	0.0316865	0.0316865	0.0316865	0.0316865	0.0316865	0.0316865	0.0316865	0.0316865	0.0316865	0.02647434	0.0443044	0.0125245	0.00611139	0.06294036	0.5034374
3417	1	-74.52998	-88.76552	14.23554	0.01906717	0.01063763	0.0115476	0.002266953	0.0204717	0.0204717	0.0204717	0.0204717	0.0204717	0.0204717	0.0204717	0.0204717	0.0204717	0.0204717	0.0204717	0.0204717	0.0204717	0.0204717	0.0204717	0.0204717	0.0204717	0.0204717	0.0204717	0.0204717	0.0204717	0.01504973	0.0115476	0.0190672	0.0106376	0.04125241	0.4962558
3418	0	-79.54376	-89.92579	10.38203	0.02489832	0.005886566	0.07045609	0.03250448	0.100757	0.100757	0.100757	0.100757	0.100757	0.100757	0.100757	0.100757	0.100757	0.100757	0.100757	0.100757	0.100757	0.100757	0.100757	0.100757	0.100757	0.100757	0.100757	0.100757	0.100757	0.01314926	0.0704561	0.0248983	0.00588657	0.101241	0.995217
3419	1	-74.10929	-87.66053	13.55124	0.003298796	0.03533811	0.01442333	0.001134185	0.0174007	0.0174007	0.0174007	0.0174007	0.0174007	0.0174007	0.0174007	0.0174007	0.0174007	0.0174007	0.0174007	0.0174007	0.0174007	0.0174007	0.0174007	0.0174007	0.0174007	0.0174007	0.0174007	0.0174007	0.0174007	0.01433922	0.0144233	0.0032988	0.0353381	0.05306024	0.3279433
3420	0	-77.98443	-90.43078	12.44635	0.003797742	0.01911187	0.03850175	0.03848458	0.0523761	0.0523761	0.0523761	0.0523761	0.0523761	0.0523761	0.0523761	0.0523761	0.0523761	0.0523761	0.0523761	0.0523761	0.0523761	0.0523761	0.0523761	0.0523761	0.0523761	0.0523761	0.0523761	0.0523761	0.0523761	0.03777776	0.0385017	0.00379774	0.0191119	0.06141136	0.8528736
3421	1	-76.2316	-86.25361	10.02201	0.01691636	0.0216117	0.07512711	0.001772564	0.100186	0.100186	0.100186	0.100186	0.100186	0.100186	0.100186	0.100186	0.100186	0.100186	0.100186	0.100186	0.100186	0.100186	0.100186	0.100186	0.100186	0.100186	0.100186	0.100186	0.100186	0.006001731	0.0751271	0.0169164	0.0216117	0.1136552	0.8814933
3422	0	-76.57316	-87.86595	11.29279	0.02526757	0.02183487	0.03850175	0.03277285	0.0629387	0.0629387	0.0629387	0.0629387	0.0629387	0.0629387	0.0629387	0.0629387	0.0629387	0.0629387	0.0629387	0.0629387	0.0629387	0.0629387	0.0629387	0.0629387	0.0629387	0.0629387	0.0629387	0.0629387	0.0629387	0.01486448	0.0385017	0.0252676	0.0218349	0.08560419	0.7352297
3423	1	-74.17247	-86.98662	12.81415	0.01852391	0.02882128	0.01884682	0.005151451	0.0471593	0.0471593	0.0471593	0.0471593	0.0471593	0.0471593	0.0471593	0.0471593	0.0471593	0.0471593	0.0471593	0.0471593	0.0471593	0.0471593	0.0471593	0.0471593	0.0471593	0.0471593	0.0471593	0.0471593	0.0471593	0.005879163	0.0188468	0.0185239	0.0288213	0.06619201	0.712462
3424	0	-77.12147	-89.61711	12.49564	0.01358751	0.009031979	0.03831177	0.06710518	0.0422127	0.0422127	0.0422127	0.0422127	0.0422127	0.0422127	0.0422127	0.0422127	0.0422127	0.0422127	0.0422127	0.0422127	0.0422127	0.0422127	0.0422127	0.0422127	0.0422127	0.0422127	0.0422127	0.0422127	0.0422127	0.007085048	0.0383118	0.0135875	0.00903198	0.06093126	0.692793
3425	1	-74.61849	-86.1667	11.5482	0.00879539	0.05115499	0.02866278	0.00123509	0.0709551	0.0709551	0.0709551	0.0709551	0.0709551	0.0709551	0.0709551	0.0709551	0.0709551	0.0709551	0.0709551	0.0709551	0.0709551	0.0709551	0.0709551	0.0709551	0.0709551	0.0709551	0.0709551	0.0709551	0.0709551	0.002953802	0.0286628	0.00879539	0.051155	0.08861316	0.800729
3426	0	-77.32804	-90.56751	13.23947	0.01353804	0.01498663	0.0182863	0.0671047	0.0300762	0.0300762	0.0300762	0.0300762	0.0300762	0.0300762	0.0300762	0.0300762	0.0300762	0.0300762	0.0300762	0.0300762	0.0300762	0.0300762	0.0300762	0.0300762	0.0300762	0.0300762	0.0300762	0.0300762	0.0300762	0.01673811	0.0182863	0.013538	0.0149866	0.04681097	0.6425034
3427	1	-75.00789	-86.85268	11.8448	0.01444505	0.05333023	0.01632149	0.001035526	0.0735157	0.0735157	0.0735157	0.0735157	0.0735157	0.0735157	0.0735157	0.0735157	0.0735157	0.0735157	0.0735157	0.0735157	0.0735157	0.0735157	0.0735157	0.0735157	0.0735157	0.0735157	0.0735157	0.0735157	0.0735157	0.000372849	0.0163215	0.014445	0.0533302	0.08409676	0.8741796
3428	0	-78.27338	-91.24933	12.97595	0.01643551	0.03013172	0.001010923	0.03581945	0.0055017	0.0055017	0.0055017	0.0055017	0.0055017	0.0055017	0.0055017	0.0055017	0.0055017	0.0055017	0.0055017	0.0055017	0.0055017	0.0055017	0.0055017	0.0055017	0.0055017	0.0055017	0.0055017	0.0055017	0.0055017	0.06980944	0.00101092	0.0164355	0.0301317	0.04757815	0.1156351
3429	1	-73.61211	-86.4882	12.87609	0.009690645	0.05040829	0.006535516	0.001627925	0.0404882	0.0404882	0.0404882	0.0404882	0.0404882	0.0404882	0.0404882	0.0404882	0.0404882	0.0404882	0.0404882	0.0404882	0.0404882	0.0404882	0.0404882	0.0404882	0.0404882	0.0404882	0.0404882	0.0404882	0.0404882	0.0005756871	0.00653552	0.00969065	0.0504083	0.06663445	0.6076167
3430	0	-77.13997	-90.99403	13.85406	0.002323978	0.0212133	0.01306347	0.01057353	0.00296007	0.00296007	0.00296007	0.00296007	0.00296007	0.00296007	0.00296007	0.00296007	0.00296007	0.00296007	0.00296007	0.00296007	0.00296007	0.00296007	0.00296007	0.00296007	0.00296007	0.00296007	0.00296007	0.00296007	0.00296007	0.07257468	0.0130635	0.00232398	0.0212133	0.03660075	0.08087445
3431	1	-73.96253	-86.91067	12.94814	0.01245724	0.03993394	0.01207779	0.005255169	0.0474428	0.0474428	0.0474428	0.0474428	0.0474428	0.0474428	0.0474428	0.0474428	0.0474428	0.0474428	0.0474428	0.0474428	0.0474428	0.0474428	0.0474428	0.0474428	0.0474428	0.0474428	0.0474428	0.0474428	0.0474428	0.00263153	0.0120778	0.0124572	0.0399339	0.06446897	0.7359016
3432	0	-76.93124	-88.51245	11.58121	0.004052789	0.07817047	0.00258302	0.004084531	0.0443053	0.0443053	0.0443053	0.0443053	0.0443053	0.0443053	0.0443053	0.0443053	0.0443053	0.0443053	0.0443053	0.0443053	0.0443053	0.0443053	0.0443053	0.0443053	0.0443053	0.0443053	0.0443053	0.0443053	0.0443053	0.01945989	0.00258302	0.00405279	0.0781705	0.08480628	0.52243
3433	1	-74.75992	-88.84252	14.08261	0.02490892	0.003792573	0.01745638	0.0007490167	0.00433951	0.00433951	0.00433951	0.00433951	0.00433951	0.00433951	0.00433951	0.00433951	0.00433951	0.00433951	0.00433951	0.00433951	0.00433951	0.00433951	0.00433951	0.00433951	0.00433951	0.00433951	0.00433951	0.00433951	0.00433951	0.002666774	0.0174564	0.0249089	0.00379257	0.04615787	0.09401457
3434	0	-74.39599	-87.56097	13.16498	0.01871765	0.03846758	0.001706666	0.005615668	0.0377017	0.0377017	0.0377017	0.0377017	0.0377017	0.0377017	0.0377017	0.0377017	0.0377017	0.0377017	0.0377017	0.0377017	0.0377017	0.0377017	0.0377017	0.0377017	0.0377017	0.0377017	0.0377017	0.0377017	0.0377017	0.01377823	0.00170667	0.0187177	0.0384676	0.0588919	0.6401855
3435	1	-74.84535	-88.52059	13.67524	0.03098541	0.003935143	0.01745638	0.001051394	0.0313554	0.0313554	0.0313554	0.0313554	0.0313554	0.0313554	0.0313554	0.0313554	0.0313554	0.0313554	0.0313554	0.0313554	0.0313554	0.0313554	0.0313554	0.0313554	0.0313554	0.0313554	0.0313554	0.0313554	0.0313554	0.006089388	0.0174564	0.0309854	0.00393514	0.05237693	0.598649
3436	0	-77.05483	-87.86568	10.81086	0.01705251	0.03846758	0.03868102	0.02081803	0.0823622	0.0823622	0.0823622	0.0823622	0.0823622	0.0823622	0.0823622	0.0823622	0.0823622	0.0823622	0.0823622	0.0823622	0.0823622	0.0823622	0.0823622	0.0823622	0.0823622	0.0823622	0.0823622	0.0823622	0.0823622	0.02384953	0.038681	0.0170525	0.0384676	0.09420111	0.8743231
3437	1	-75.88298	-89.79302	13.91004	0.0007995205	0.01420854	0.0300511	0.000413115	0.0308291	0.0308291	0.0308291	0.0308291	0.0308291	0.0308291	0.0308291	0.0308291	0.0308291	0.0308291	0.0308291	0.0308291	0.0308291	0.0308291	0.0308291	0.0308291	0.0308291	0.0308291	0.0308291	0.0308291	0.0308291	0.02679805	0.0300511	0.00079952	0.0142085	0.04505916	0.6841921
3438	0	-74.32274	-87.68681	13.36406	0.01575588	0.008691428	0.03264042	0.003493628	0.0208963	0.0208963	0.0208963	0.0208963	0.0208963	0.0208963	0.0208963	0.0208963	0.0208963	0.0208963	0.0208963	0.0208963	0.0208963	0.0208963	0.0208963	0.0208963	0.0208963	0.0208963	0.0208963	0.0208963	0.0208963	0.006728736	0.0326404	0.0157559	0.00869143	0.05708773	0.3660376
3439	1	-74.66683	-87.21594	12.54911	0.01480743	0.0337107	0.02021723	0.0005499216	0.0467899	0.0467899	0.0467899	0.0467899	0.0467899	0.0467899	0.0467899	0.0467899	0.0467899	0.0467899	0.0467899	0.0467899	0.0467899	0.0467899	0.0467899	0.0467899	0.0467899	0.0467899	0.0467899	0.0467899	0.0467899	0.02184891	0.0202172	0.0148074	0.0337107	0.06873536	0.6807247
3440	0	-76.26148	-89.81563	13.55415	0.01301448	0.02991014	0.005028988	0.0121976	0.0360922	0.0360922	0.0360922	0.0360922	0.0360922	0.0360922	0.0360922	0.0360922	0.0360922	0.0360922	0.0360922	0.0360922	0.0360922	0.0360922	0.0360922	0.0360922	0.0360922	0.0360922	0.0360922	0.0360922	0.0360922	0.03337685	0.00502899	0.0130145	0.0299101	0.04795361	0.7526489
3441	1	-75.65982	-89.32535	13.66554	0.01571602	0.00230326	0.0302452	0.0005722782	0.0227972	0.0227972	0.0227972	0.0227972	0.0227972	0.0227972	0.0227972	0.0227972	0.0227972	0.0227972	0.0227972	0.0227972	0.0227972	0.0227972	0.0227972	0.0227972	0.0227972	0.0227972	0.0227972	0.0227972	0.0227972	0.03201332	0.0302452	0.015716	0.00230326	0.04826449	0.4723396
3442	0	-77.11286	-88.00147	10.8886	0.02656679	0.04670425	0.01790735	0.0222335	0.0671103	0.0671103	0.0671103	0.0671103	0.0671103	0.0671103	0.0671103	0.0671103	0.0671103	0.0671103	0.0671103	0.0671103	0.0671103	0.0671103	0.0671103	0.0671103	0.0671103	0.0671103	0.0671103	0.0671103	0.0671103	0.03264896	0.0179074	0.0265668	0.0467042	0.09117839	0.7360324
3443	1	-75.86018	-89.09579	13.23561	0.008389917	0.04271071	0.006539534	0.0001537928	0.0106674	0.0106674	0.0106674	0.0106674	0.0106674	0.0106674	0.0106674	0.0106674	0.0106674	0.0106674	0.0106674	0.0106674	0.0106674	0.0106674	0.0106674	0.0106674	0.0106674	0.0106674	0.0106674	0.0106674	0.0106674	0.01962665	0.00653953	0.00838992	0.0427107	0.05764016	0.1850686
3444	0	-74.57636	-87.27788	12.70152	0.003832984	0.04670425	0.01531369	0.01771465	0.0368607	0.0368607	0.0368607	0.0368607	0.0368607	0.0368607	0.0368607	0.0368607	0.0368607	0.0368607	0.0368607	0.0368607	0.0368607	0.0368607	0.0368607	0.0368607	0.0368607	0.0368607	0.0368607	0.0368607	0.0368607	0.006609025	0.0153137	0.00383298	0.0467042	0.06585092	0.5597596
3445	1	-75.584	-88.08199	12.498	0.02538004	0.02409552	0.01980811	0.001384333	0.0565153	0.0565153	0.0565153	0.0565153	0.0565153	0.0565153	0.0565153	0.0565153	0.0565153	0.0565153	0.0565153	0.0565153	0.0565153	0.0565153	0.0565153	0.0565153	0.0565153	0.0565153	0.0565153	0.0565153	0.0565153	0.02286189	0.0198081	0.02538	0.0240955	0.06928368	0.8157082
3446	0	-79.62434	-89.15182	9.527479	0.03837173	0.02210481	0.04783921	0.067188	0.0796428	0.0796428	0.0796428	0.0796428	0.0796428	0.0796428	0.0796428	0.0796428	0.0796428	0.0796428	0.0796428	0.0796428	0.0796428	0.0796428	0.0796428	0.0796428	0.0796428	0.0796428	0.0796428	0.0796428	0.0796428	0.02181594	0.0478392	0.0383717	0.0221048	0.1083158	0.7352832
3447	1	-76.69868	-89.94933	13.25065	0.005559605	0.03277622	0.01674967	0.002752639	0.00622908	0.00622908	0.00622908	0.00622908	0.00622908	0.00622908	0.00622908	0.00622908	0.00622908	0.00622908	0.00622908	0.00622908	0.00622908	0.00622908	0.00622908	0.00622908	0.00622908	0.00622908	0.00622908	0.00622908	0.00622908	0.03072744	0.0167497	0.0055596	0.0327762	0.0550855	0.1130803
3448	0	-77.44007	-90.59482	13.15475	0.02210368	0.01458644	0.0102989	0.07971936	0.0229219	0.0229219	0.0229219	0.0229219	0.0229219	0.0229219	0.0229219	0.0229219	0.0229219	0.0229219	0.0229219	0.0229219	0.0229219	0.0229219	0.0229219	0.0229219	0.0229219	0.0229219	0.0229219	0.0229219	0.0229219	0.01153597	0.0102989	0.0221037	0.0145864	0.04698902	0.4878134
3449	1	-74.98803	-88.64437	13.65635	0.01390419	0.02156958	0.01205392	0.01111124	0.0174989	0.0174989	0.0174989	0.0174989	0.0174989	0.0174989	0.0174989	0.0174989	0.0174989	0.0174989	0.0174989	0.0174989	0.0174989	0.0174989	0.0174989	0.0174989	0.0174989	0.0174989	0.0174989	0.0174989	0.0174989	0.02677834	0.0120539	0.0139042	0.0215696	0.04752768	0.3681832
3450	0	-77.3402	-91.49941	14.15922	0.007172254	0.009418282	0.01474211	0.04685371	0.0046662	0.0046662	0.0046662	0.0046662	0.0046662	0.0046662	0.0046662	0.0046662	0.0046662	0.0046662	0.0046662	0.0046662	0.0046662	0.0046662	0.0046662	0.0046662	0.0046662	0.0046662	0.0046662	0.0046662	0.0046662	0.0371315	0.0147421	0.00717225	0.00941828	0.03133264	0.1489244
3451	1	-79.76804	-90.23554	10.4675	0.02125098	0.0484563	0.02354767	0.01344889	0.0893113	0.0893113	0.0893113	0.0893113	0.0893113	0.0893113	0.0893113	0.0893113	0.0893113	0.0893113	0.0893113	0.0893113	0.0893113	0.0893113	0.0893113	0.0893113	0.0893113	0.0893113	0.0893113	0.0893113	0.0893113	0.07118494	0.0235477	0.021251	0.0484563	0.09325496	0.9577107
3452	0	-81.02514	-92.29986	11.27472	0.00317916	0.00310541	0.06524105	0.1048067	0.0356755	0.0356755	0.0356755	0.0356755	0.0356755	0.0356755	0.0356755	0.0356755	0.0356755	0.0356755	0.0356755	0.0356755	0.0356755	0.0356755	0.0356755	0.0356755	0.0356755	0.0356755	0.0356755	0.0356755	0.0356755	0.02842467	0.0652411	0.00317916	0.00310541	0.07152562	0.4987787
3453	1	-77.02535	-88.01083	10.98548	0.01160088	0.06027583	0.01604033	0.007664712	0.0664929	0.0664929	0.0664929	0.0664929	0.0664929	0.0664929	0.0664929	0.0664929	0.0664929	0.0664929	0.0664929	0.0664929	0.0664929	0.0664929	0.0664929	0.0664929	0.0664929	0.0664929	0.0664929	0.0664929	0.0664929	0.05693895	0.0160403	0.0116009	0.0602758	0.08791704	0.7563136
3454	0	-80.79125	-92.15153	11.36028	0.009468926	0.0161912	0.03516446	0.1241874	0.0267831	0.0267831	0.0267831	0.0267831	0.0267831	0.0267831	0.0267831	0.0267831	0.0267831	0.0267831	0.0267831	0.0267831	0.0267831	0.0267831	0.0267831	0.0267831	0.0267831	0.0267831	0.0267831	0.0267831	0.0267831	0.06417445	0.0351645	0.00946893	0.0161912	0.06082459	0.440334
3455	1	-75.85529	-88.04052	12.18522	0.006207168	0.06062747	0.003219482	0.01435783	0.0460579	0.0460579	0.0460579	0.0460579	0.0460579	0.0460579	0.0460579	0.0460579	0.0460579	0.0460579	0.0460579	0.0460579	0.0460579	0.0460579	0.0460579	0.0460579	0.0460579	0.0460579	0.0460579	0.0460579	0.0460579	0.03658079	0.00321948	0.00620717	0.0606275	0.07005412	0.6574619
3456	0	-78.44118	-90.86854	12.42736	0.01838342	0.02124806	0.01341618	0.04120171	0.0246214	0.0246214	0.0246214	0.0246214	0.0246214	0.0246214	0.0246214	0.0246214	0.0246214	0.0246214	0.0246214	0.0246214	0.0246214	0.0246214	0.0246214	0.0246214	0.0246214	0.0246214	0.0246214	0.0246214	0.0246214	0.08673523	0.0134162	0.0183834	0.0212481	0.05304765	0.4641376
3457	1	-76.01898	-89.46013	13.44115	0.01259278	0.01795813	0.01805855	0.02934093	0.0129143	0.0129143	0.0129143	0.0129143	0.0129143	0.0129143	0.0129143	0.0129143	0.0129143	0.0129143	0.0129143	0.0129143	0.0129143	0.0129143	0.0129143	0.0129143	0.0129143	0.0129143	0.0129143	0.0129143	0.0129143	0.02363023	0.0180585	0.0125928	0.0179581	0.04860946	0.2656755
3458	0	-78.24035	-90.24367	12.00332	0.004463315	0.04414548	0.009922438	0.06126296	0.0331175	0.0331175	0.0331175	0.0331175	0.0331175	0.0331175	0.0331175	0.0331175	0.0331175	0.0331175	0.0331175	0.0331175	0.0331175	0.0331175	0.0331175	0.0331175	0.0331175	0.0331175	0.0331175	0.0331175	0.0331175	0.07644304	0.00992244	0.00446331	0.0441455	0.05853123	0.5658083
3459	1	-76.08485	-90.29955	14.21469	0.002457787	0.02922006	0.001504779	0.008002819	0.00131236	0.00131236	0.00131236	0.00131236	0.00131236	0.00131236	0.00131236	0.00131236	0.00131236	0.00131236	0.00131236	0.00131236	0.00131236	0.00131236	0.00131236	0.00131236	0.00131236	0.00131236	0.00131236	0.00131236	0.00131236	0.05942481	0.00150478	0.00245779	0.0292201	0.03318262	0.03954949
3460	0	-79.95275	-87.03229	7.079532	0.004460406	0.06913251	0.08511872	0.01578012	0.14632	0.14632	0.14632	0.14632	0.14632	0.14632	0.14632	0.14632	0.14632	0.14632	0.14632	0.14632	0.14632	0.14632	0.14632	0.14632	0.14632	0.14632	0.14632	0.14632	0.14632	0.01809398	0.0851187	0.00446041	0.0691325	0.1587116	0.9219235
3461	1	-74.81468	-88.96276	14.14808	0.002169231	0.03659124	0.0003183512	0.006949378	0.0119753	0.0119753	0.0119753	0.0119753	0.0119753	0.0119753	0.0119753	0.0119753	0.0119753	0.0119753	0.0119753	0.0119753	0.0119753	0.0119753	0.0119753	0.0119753	0.0119753	0.0119753	0.0119753	0.0119753	0.0119753	0.0320492	0.000318351	0.00216923	0.0365912	0.03907882	0.3064388
3462	0	-75.02497	-88.08093	13.05596	0.01353512	0.01287387	0.03261668	0.004391221	0.0271658	0.0271658	0.0271658	0.0271658	0.0271658	0.0271658	0.0271658	0.0271658	0.0271658	0.0271658	0.0271658	0.0271658	0.0271658	0.0271658	0.0271658	0.0271658	0.0271658	0.0271658	0.0271658	0.0271658	0.0271658	0.02510808	0.0326167	0.0135351	0.0128739	0.05902567	0.4602366
3463	1	-76.2602	-89.83424	13.57404	0.0007225379	0.04359197	0.002924927	0.00527266	0.0353567	0.0353567	0.0353567	0.0353567	0.0353567	0.0353567	0.0353567	0.0353567	0.0353567	0.0353567	0.0353567	0.0353567	0.0353567	0.0353567	0.0353567	0.0353567	0.0353567	0.0353567	0.0353567	0.0353567	0.0353567	0.04256303	0.00292493	0.000722538	0.043592	0.04723943	0.748457
3464	0	-74.79351	-87.84206	13.04856	0.01353512	0.02763867	0.0203956	0.003786248	0.0235879	0.0235879	0.0235879	0.0235879	0.0235879	0.0235879	0.0235879	0.0235879	0.0235879	0.0235879	0.0235879	0.0235879	0.0235879	0.0235879	0.0235879	0.0235879	0.0235879	0.0235879	0.0235879	0.0235879	0.0235879	0.01131476	0.0203956	0.0135351	0.0276387	0.06156939	0.3831107
3465	1	-82.30872	-89.23833	6.929617	0.06623244	0.05631944	0.03471943	0.003427065	0.139698	0.139698	0.139698	0.139698	0.139698	0.139698	0.139698	0.139698	0.139698	0.139698	0.139698	0.139698	0.139698	0.139698	0.139698	0.139698	0.139698	0.139698	0.139698	0.139698	0.139698	0.0540105	0.0347194	0.0662324	0.0563194	0.1572713	0.8882596
3466	0	-76.26227	-90.0292	13.76692	0.03699249	0.003810079	0.00709519	0.002969918	0.0235175	0.0235175	0.0235175	0.0235175	0.0235175	0.0235175	0.0235175	0.0235175	0.0235175	0.0235175	0.0235175	0.0235175	0.0235175	0.0235175	0.0235175	0.0235175	0.0235175	0.0235175	0.0235175	0.0235175	0.0235175	0.02165937	0.00709519	0.0369925	0.00381008	0.04789776	0.4909932
3467	1	-75.94232	-88.2494	12.30708	0.0451382	0.01942719	0.007776697	0.005667803	0.0492151	0.0492151	0.0492151	0.0492151	0.0492151	0.0492151	0.0492151	0.0492151	0.0492151	0.0492151	0.0492151	0.0492151	0.0492151	0.0492151	0.0492151	0.0492151	0.0492151	0.0492151	0.0492151	0.0492151	0.0492151	0.01946915	0.0077767	0.0451382	0.0194272	0.07234208	0.6803103
3468	0	-74.95382	-89.06158	14.10775	0.003499686	0.003941496	0.03600494	0.0005637562	0.0169047	0.0169047	0.0169047	0.0169047	0.0169047	0.0169047	0.0169047	0.0169047	0.0169047	0.0169047	0.0169047	0.0169047	0.0169047	0.0169047	0.0169047	0.0169047	0.0169047	0.0169047	0.0169047	0.0169047	0.0169047	0.01647594	0.0360049	0.00349969	0.0039415	0.04344613	0.3890946
