Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_fission	clado_fusion	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	gamma	speciation_rates[1]	speciation_rates[2]	speciation_rates[3]	total_speciation	turnover
4371	1	-46.19698	-59.61137	13.41439	0.003415017	0.0007239663	0.05356014	0.0008216884	0.00340294	0.00340294	0.00340294	0.00340294	0.00340294	0.00340294	0.00340294	0.00340294	0.00340294	0.00340294	0.00340294	0.00340294	0.00340294	0.00340294	0.00340294	0.00340294	0.00340294	0.00340294	0.001166296	0.0535601	0.00341502	0.000723966	0.05769913	0.05897724
4372	0	-58.21812	-70.16146	11.94334	0.001339076	0.02146989	0.04872394	0.01747485	0.0286051	0.0286051	0.0286051	0.0286051	0.0286051	0.0286051	0.0286051	0.0286051	0.0286051	0.0286051	0.0286051	0.0286051	0.0286051	0.0286051	0.0286051	0.0286051	0.0286051	0.0286051	0.05014725	0.0487239	0.00133908	0.0214699	0.07153291	0.3998871
4373	1	-48.4478	-62.32813	13.88033	0.002828971	0.000499643	0.04561766	0.002597792	0.00426362	0.00426362	0.00426362	0.00426362	0.00426362	0.00426362	0.00426362	0.00426362	0.00426362	0.00426362	0.00426362	0.00426362	0.00426362	0.00426362	0.00426362	0.00426362	0.00426362	0.00426362	0.004343127	0.0456177	0.00282897	0.000499643	0.04894627	0.08710821
4374	0	-56.56433	-69.52287	12.95854	0.01911889	0.005533039	0.03310901	0.01198841	0.00649191	0.00649191	0.00649191	0.00649191	0.00649191	0.00649191	0.00649191	0.00649191	0.00649191	0.00649191	0.00649191	0.00649191	0.00649191	0.00649191	0.00649191	0.00649191	0.00649191	0.00649191	0.03522028	0.033109	0.0191189	0.00553304	0.05776094	0.1123927
4375	1	-46.33506	-59.89934	13.56429	0.0002422507	0.001650727	0.05275237	0.0008972064	0.00132759	0.00132759	0.00132759	0.00132759	0.00132759	0.00132759	0.00132759	0.00132759	0.00132759	0.00132759	0.00132759	0.00132759	0.00132759	0.00132759	0.00132759	0.00132759	0.00132759	0.00132759	0.004085007	0.0527524	0.000242251	0.00165073	0.05464535	0.02429468
4376	0	-56.76158	-69.19362	12.43204	0.01911889	0.008080572	0.0389353	0.02041994	0.00883801	0.00883801	0.00883801	0.00883801	0.00883801	0.00883801	0.00883801	0.00883801	0.00883801	0.00883801	0.00883801	0.00883801	0.00883801	0.00883801	0.00883801	0.00883801	0.00883801	0.00883801	0.03012329	0.0389353	0.0191189	0.00808057	0.06613476	0.1336363
4377	1	-49.90587	-63.57867	13.6728	0.0009594733	0.008374582	0.04387129	0.0007931471	0.0110926	0.0110926	0.0110926	0.0110926	0.0110926	0.0110926	0.0110926	0.0110926	0.0110926	0.0110926	0.0110926	0.0110926	0.0110926	0.0110926	0.0110926	0.0110926	0.0110926	0.0110926	0.001818664	0.0438713	0.000959473	0.00837458	0.05320535	0.2084873
4378	0	-57.69631	-69.83793	12.14161	0.01459679	0.01470534	0.03975673	0.05053508	0.00654764	0.00654764	0.00654764	0.00654764	0.00654764	0.00654764	0.00654764	0.00654764	0.00654764	0.00654764	0.00654764	0.00654764	0.00654764	0.00654764	0.00654764	0.00654764	0.00654764	0.00654764	0.01182981	0.0397567	0.0145968	0.0147053	0.06905886	0.09481242
4379	1	-47.98624	-60.72764	12.7414	0.003344846	0.00114589	0.06390368	0.004248478	0.00999549	0.00999549	0.00999549	0.00999549	0.00999549	0.00999549	0.00999549	0.00999549	0.00999549	0.00999549	0.00999549	0.00999549	0.00999549	0.00999549	0.00999549	0.00999549	0.00999549	0.00999549	0.002050776	0.0639037	0.00334485	0.00114589	0.06839442	0.1461448
4380	0	-61.03038	-71.81702	10.78664	0.04537802	0.03412665	0.01029464	0.05588677	0.0399673	0.0399673	0.0399673	0.0399673	0.0399673	0.0399673	0.0399673	0.0399673	0.0399673	0.0399673	0.0399673	0.0399673	0.0399673	0.0399673	0.0399673	0.0399673	0.0399673	0.0399673	0.01982972	0.0102946	0.045378	0.0341267	0.08979931	0.4450733
4381	1	-49.83458	-62.62186	12.78728	0.001666523	0.0008145961	0.06390368	0.01190227	0.0183764	0.0183764	0.0183764	0.0183764	0.0183764	0.0183764	0.0183764	0.0183764	0.0183764	0.0183764	0.0183764	0.0183764	0.0183764	0.0183764	0.0183764	0.0183764	0.0183764	0.0183764	0.001644254	0.0639037	0.00166652	0.000814596	0.0663848	0.2768162
4382	0	-56.716	-69.24639	12.53039	0.01118174	0.01232438	0.04047684	0.03679272	0.0106836	0.0106836	0.0106836	0.0106836	0.0106836	0.0106836	0.0106836	0.0106836	0.0106836	0.0106836	0.0106836	0.0106836	0.0106836	0.0106836	0.0106836	0.0106836	0.0106836	0.0106836	0.01658766	0.0404768	0.0111817	0.0123244	0.06398296	0.1669754
4383	1	-47.05709	-59.45987	12.40278	0.0002910407	0.0007400817	0.07314513	0.005291036	0.0229651	0.0229651	0.0229651	0.0229651	0.0229651	0.0229651	0.0229651	0.0229651	0.0229651	0.0229651	0.0229651	0.0229651	0.0229651	0.0229651	0.0229651	0.0229651	0.0229651	0.0229651	0.0008197488	0.0731451	0.000291041	0.000740082	0.07417625	0.3096013
4384	0	-55.11172	-68.12591	13.01419	0.01468423	0.002660538	0.04072392	0.02343038	0.00274478	0.00274478	0.00274478	0.00274478	0.00274478	0.00274478	0.00274478	0.00274478	0.00274478	0.00274478	0.00274478	0.00274478	0.00274478	0.00274478	0.00274478	0.00274478	0.00274478	0.00274478	0.01640088	0.0407239	0.0146842	0.00266054	0.05806869	0.0472678
4385	1	-49.9681	-62.63416	12.66606	0.0004116757	0.01024212	0.05983388	0.0008556664	0.0274479	0.0274479	0.0274479	0.0274479	0.0274479	0.0274479	0.0274479	0.0274479	0.0274479	0.0274479	0.0274479	0.0274479	0.0274479	0.0274479	0.0274479	0.0274479	0.0274479	0.0274479	0.000650402	0.0598339	0.000411676	0.0102421	0.07048767	0.3893995
4386	0	-58.90042	-70.06068	11.16026	0.0100339	0.04415733	0.03668272	0.01703711	0.0476875	0.0476875	0.0476875	0.0476875	0.0476875	0.0476875	0.0476875	0.0476875	0.0476875	0.0476875	0.0476875	0.0476875	0.0476875	0.0476875	0.0476875	0.0476875	0.0476875	0.0476875	0.01498879	0.0366827	0.0100339	0.0441573	0.09087395	0.5247648
4387	1	-50.34556	-64.50776	14.1622	0.0001161786	0.0004107022	0.04445093	0.001298946	0.0192032	0.0192032	0.0192032	0.0192032	0.0192032	0.0192032	0.0192032	0.0192032	0.0192032	0.0192032	0.0192032	0.0192032	0.0192032	0.0192032	0.0192032	0.0192032	0.0192032	0.0192032	0.0008268952	0.0444509	0.000116179	0.000410702	0.04497781	0.4269487
4388	0	-61.48571	-74.38744	12.90173	0.00805239	0.02638494	0.02049405	0.04702608	0.0222016	0.0222016	0.0222016	0.0222016	0.0222016	0.0222016	0.0222016	0.0222016	0.0222016	0.0222016	0.0222016	0.0222016	0.0222016	0.0222016	0.0222016	0.0222016	0.0222016	0.0222016	0.02252791	0.020494	0.00805239	0.0263849	0.05493138	0.4041705
4389	1	-47.03007	-60.49194	13.46186	0.0007290724	0.003211594	0.05252692	0.002116748	0.00280561	0.00280561	0.00280561	0.00280561	0.00280561	0.00280561	0.00280561	0.00280561	0.00280561	0.00280561	0.00280561	0.00280561	0.00280561	0.00280561	0.00280561	0.00280561	0.00280561	0.00280561	0.002376223	0.0525269	0.000729072	0.00321159	0.05646759	0.04968536
4390	0	-57.22132	-69.18549	11.96418	0.01118477	0.03363041	0.03321361	0.006660774	0.0258328	0.0258328	0.0258328	0.0258328	0.0258328	0.0258328	0.0258328	0.0258328	0.0258328	0.0258328	0.0258328	0.0258328	0.0258328	0.0258328	0.0258328	0.0258328	0.0258328	0.0258328	0.02062185	0.0332136	0.0111848	0.0336304	0.07802879	0.3310681
4391	1	-48.83047	-59.83206	11.0016	0.001946449	0.0007450562	0.09541217	0.002183248	0.0567594	0.0567594	0.0567594	0.0567594	0.0567594	0.0567594	0.0567594	0.0567594	0.0567594	0.0567594	0.0567594	0.0567594	0.0567594	0.0567594	0.0567594	0.0567594	0.0567594	0.0567594	0.003131093	0.0954122	0.00194645	0.000745056	0.09810367	0.5785651
4392	0	-59.93143	-72.34522	12.41379	0.005609733	0.01781801	0.04601301	0.008178465	0.0429963	0.0429963	0.0429963	0.0429963	0.0429963	0.0429963	0.0429963	0.0429963	0.0429963	0.0429963	0.0429963	0.0429963	0.0429963	0.0429963	0.0429963	0.0429963	0.0429963	0.0429963	0.02471959	0.046013	0.00560973	0.017818	0.06944075	0.6191798
4393	1	-48.33835	-59.29758	10.95923	0.002523047	0.001044926	0.09541217	0.001345403	0.0490861	0.0490861	0.0490861	0.0490861	0.0490861	0.0490861	0.0490861	0.0490861	0.0490861	0.0490861	0.0490861	0.0490861	0.0490861	0.0490861	0.0490861	0.0490861	0.0490861	0.0490861	0.00304393	0.0954122	0.00252305	0.00104493	0.09898014	0.4959191
4394	0	-53.12626	-66.28673	13.16048	0.003305018	0.004834915	0.04904282	0.008217142	0.00289399	0.00289399	0.00289399	0.00289399	0.00289399	0.00289399	0.00289399	0.00289399	0.00289399	0.00289399	0.00289399	0.00289399	0.00289399	0.00289399	0.00289399	0.00289399	0.00289399	0.00289399	0.02220289	0.0490428	0.00330502	0.00483491	0.05718275	0.05060945
4395	1	-50.29971	-61.2849	10.98519	0.001065824	0.009640529	0.08816297	0.001524159	0.0400648	0.0400648	0.0400648	0.0400648	0.0400648	0.0400648	0.0400648	0.0400648	0.0400648	0.0400648	0.0400648	0.0400648	0.0400648	0.0400648	0.0400648	0.0400648	0.0400648	0.0400648	0.0009223848	0.088163	0.00106582	0.00964053	0.09886932	0.4052301
4396	0	-58.30881	-65.63312	7.324318	0.006277731	0.006473783	0.1449137	0.004271834	0.088447	0.088447	0.088447	0.088447	0.088447	0.088447	0.088447	0.088447	0.088447	0.088447	0.088447	0.088447	0.088447	0.088447	0.088447	0.088447	0.088447	0.088447	0.01799762	0.144914	0.00627773	0.00647378	0.1576653	0.5609797
4397	1	-48.04923	-59.3394	11.29017	0.000464301	0.00424697	0.08896051	0.001212896	0.0465029	0.0465029	0.0465029	0.0465029	0.0465029	0.0465029	0.0465029	0.0465029	0.0465029	0.0465029	0.0465029	0.0465029	0.0465029	0.0465029	0.0465029	0.0465029	0.0465029	0.0465029	0.001344643	0.0889605	0.000464301	0.00424697	0.09367178	0.4964449
4398	0	-57.85418	-67.76917	9.914985	0.004075113	0.03008744	0.07764072	0.003061281	0.0538924	0.0538924	0.0538924	0.0538924	0.0538924	0.0538924	0.0538924	0.0538924	0.0538924	0.0538924	0.0538924	0.0538924	0.0538924	0.0538924	0.0538924	0.0538924	0.0538924	0.0538924	0.0302341	0.0776407	0.00407511	0.0300874	0.1118033	0.4820289
4399	1	-48.96296	-61.25696	12.294	0.004954578	0.002707038	0.06870813	0.002455931	0.0277951	0.0277951	0.0277951	0.0277951	0.0277951	0.0277951	0.0277951	0.0277951	0.0277951	0.0277951	0.0277951	0.0277951	0.0277951	0.0277951	0.0277951	0.0277951	0.0277951	0.0277951	0.001615075	0.0687081	0.00495458	0.00270704	0.07636974	0.3639538
4400	0	-53.80873	-67.53734	13.72861	0.0068415	0.003292615	0.03791747	0.003130004	0.00165686	0.00165686	0.00165686	0.00165686	0.00165686	0.00165686	0.00165686	0.00165686	0.00165686	0.00165686	0.00165686	0.00165686	0.00165686	0.00165686	0.00165686	0.00165686	0.00165686	0.00165686	0.02425259	0.0379175	0.0068415	0.00329261	0.04805159	0.03448092
4401	1	-46.65025	-59.23737	12.58712	0.0008077672	0.002011221	0.06870813	0.001059211	0.0218975	0.0218975	0.0218975	0.0218975	0.0218975	0.0218975	0.0218975	0.0218975	0.0218975	0.0218975	0.0218975	0.0218975	0.0218975	0.0218975	0.0218975	0.0218975	0.0218975	0.0218975	0.002218516	0.0687081	0.000807767	0.00201122	0.07152711	0.3061428
4402	0	-54.99555	-67.84052	12.84498	0.0004887713	0.008859714	0.05112222	0.003117682	0.0136129	0.0136129	0.0136129	0.0136129	0.0136129	0.0136129	0.0136129	0.0136129	0.0136129	0.0136129	0.0136129	0.0136129	0.0136129	0.0136129	0.0136129	0.0136129	0.0136129	0.0136129	0.03948873	0.0511222	0.000488771	0.00885971	0.0604707	0.2251163
4403	1	-48.47207	-61.8267	13.35463	0.005402106	0.002826177	0.05009709	0.003038131	0.00211871	0.00211871	0.00211871	0.00211871	0.00211871	0.00211871	0.00211871	0.00211871	0.00211871	0.00211871	0.00211871	0.00211871	0.00211871	0.00211871	0.00211871	0.00211871	0.00211871	0.00211871	0.0012376	0.0500971	0.00540211	0.00282618	0.05832538	0.03632575
4404	0	-59.71005	-71.9173	12.20725	0.01004849	0.01234391	0.0442838	0.004044391	0.0258269	0.0258269	0.0258269	0.0258269	0.0258269	0.0258269	0.0258269	0.0258269	0.0258269	0.0258269	0.0258269	0.0258269	0.0258269	0.0258269	0.0258269	0.0258269	0.0258269	0.0258269	0.06578881	0.0442838	0.0100485	0.0123439	0.0666762	0.3873474
4405	1	-49.50343	-61.87758	12.37416	0.004161392	0.006076049	0.06502984	0.0007733774	0.00215432	0.00215432	0.00215432	0.00215432	0.00215432	0.00215432	0.00215432	0.00215432	0.00215432	0.00215432	0.00215432	0.00215432	0.00215432	0.00215432	0.00215432	0.00215432	0.00215432	0.00215432	0.001774426	0.0650298	0.00416139	0.00607605	0.07526728	0.02862221
4406	0	-56.19913	-66.88168	10.68255	0.01121839	0.0029633	0.08330822	0.008200526	0.0390271	0.0390271	0.0390271	0.0390271	0.0390271	0.0390271	0.0390271	0.0390271	0.0390271	0.0390271	0.0390271	0.0390271	0.0390271	0.0390271	0.0390271	0.0390271	0.0390271	0.0390271	0.03263357	0.0833082	0.0112184	0.0029633	0.09748991	0.4003199
4407	1	-46.1865	-59.20092	13.01443	0.00178764	0.001423437	0.06124076	0.00107296	0.0140566	0.0140566	0.0140566	0.0140566	0.0140566	0.0140566	0.0140566	0.0140566	0.0140566	0.0140566	0.0140566	0.0140566	0.0140566	0.0140566	0.0140566	0.0140566	0.0140566	0.0140566	0.00114266	0.0612408	0.00178764	0.00142344	0.06445183	0.218094
4408	0	-56.77536	-68.04906	11.2737	0.01400978	0.0119905	0.06298248	0.01256157	0.0468315	0.0468315	0.0468315	0.0468315	0.0468315	0.0468315	0.0468315	0.0468315	0.0468315	0.0468315	0.0468315	0.0468315	0.0468315	0.0468315	0.0468315	0.0468315	0.0468315	0.0468315	0.01925787	0.0629825	0.0140098	0.0119905	0.08898276	0.5262984
4409	1	-44.34095	-57.52544	13.18448	0.000108404	0.0003439314	0.06124076	0.001194693	0.00806894	0.00806894	0.00806894	0.00806894	0.00806894	0.00806894	0.00806894	0.00806894	0.00806894	0.00806894	0.00806894	0.00806894	0.00806894	0.00806894	0.00806894	0.00806894	0.00806894	0.00806894	0.0002619544	0.0612408	0.000108404	0.000343931	0.06169309	0.1307917
4410	0	-57.48926	-67.38462	9.895366	0.006102617	0.003379946	0.0982381	0.02434985	0.0570102	0.0570102	0.0570102	0.0570102	0.0570102	0.0570102	0.0570102	0.0570102	0.0570102	0.0570102	0.0570102	0.0570102	0.0570102	0.0570102	0.0570102	0.0570102	0.0570102	0.0570102	0.03495085	0.0982381	0.00610262	0.00337995	0.1077207	0.529241
4411	1	-51.44078	-60.1607	8.719921	0.0009918927	0.002199942	0.1332801	0.005855709	0.0967693	0.0967693	0.0967693	0.0967693	0.0967693	0.0967693	0.0967693	0.0967693	0.0967693	0.0967693	0.0967693	0.0967693	0.0967693	0.0967693	0.0967693	0.0967693	0.0967693	0.0967693	0.001666299	0.13328	0.000991893	0.00219994	0.1364719	0.7090789
4412	0	-59.65511	-69.18178	9.526675	0.002312527	0.006602775	0.0982381	0.03922416	0.0580424	0.0580424	0.0580424	0.0580424	0.0580424	0.0580424	0.0580424	0.0580424	0.0580424	0.0580424	0.0580424	0.0580424	0.0580424	0.0580424	0.0580424	0.0580424	0.0580424	0.0580424	0.06028647	0.0982381	0.00231253	0.00660278	0.1071534	0.5416755
4413	1	-47.87095	-60.83462	12.96367	0.0006344635	0.001482408	0.06230379	0.003540851	0.0172743	0.0172743	0.0172743	0.0172743	0.0172743	0.0172743	0.0172743	0.0172743	0.0172743	0.0172743	0.0172743	0.0172743	0.0172743	0.0172743	0.0172743	0.0172743	0.0172743	0.0172743	0.003933625	0.0623038	0.000634463	0.00148241	0.06442067	0.2681477
4414	0	-56.5569	-68.21399	11.65709	0.009050812	0.007474836	0.06196168	0.0141891	0.0219586	0.0219586	0.0219586	0.0219586	0.0219586	0.0219586	0.0219586	0.0219586	0.0219586	0.0219586	0.0219586	0.0219586	0.0219586	0.0219586	0.0219586	0.0219586	0.0219586	0.0219586	0.04110203	0.0619617	0.00905081	0.00747484	0.07848732	0.279772
4415	1	-49.08601	-61.92197	12.83596	0.003010165	0.0007663269	0.06230379	0.00964492	0.0132608	0.0132608	0.0132608	0.0132608	0.0132608	0.0132608	0.0132608	0.0132608	0.0132608	0.0132608	0.0132608	0.0132608	0.0132608	0.0132608	0.0132608	0.0132608	0.0132608	0.0132608	0.0008268317	0.0623038	0.00301016	0.000766327	0.06608029	0.200677
4416	0	-54.97995	-66.70703	11.72708	0.002821449	0.0126575	0.06543731	0.00571214	0.0235553	0.0235553	0.0235553	0.0235553	0.0235553	0.0235553	0.0235553	0.0235553	0.0235553	0.0235553	0.0235553	0.0235553	0.0235553	0.0235553	0.0235553	0.0235553	0.0235553	0.0235553	0.02827473	0.0654373	0.00282145	0.0126575	0.08091626	0.2911076
4417	1	-52.15251	-61.92643	9.773925	0.000685621	0.001789506	0.1148389	0.01415147	0.0631499	0.0631499	0.0631499	0.0631499	0.0631499	0.0631499	0.0631499	0.0631499	0.0631499	0.0631499	0.0631499	0.0631499	0.0631499	0.0631499	0.0631499	0.0631499	0.0631499	0.0631499	0.0007955369	0.114839	0.000685621	0.00178951	0.1173141	0.5382982
4418	0	-57.40057	-68.08995	10.68938	0.02791745	0.004897607	0.06543731	0.0108834	0.0466962	0.0466962	0.0466962	0.0466962	0.0466962	0.0466962	0.0466962	0.0466962	0.0466962	0.0466962	0.0466962	0.0466962	0.0466962	0.0466962	0.0466962	0.0466962	0.0466962	0.0466962	0.02477753	0.0654373	0.0279175	0.00489761	0.09825237	0.4752677
4419	1	-50.81247	-63.81465	13.00219	0.005579537	0.004178306	0.05325805	0.006679885	0.00782202	0.00782202	0.00782202	0.00782202	0.00782202	0.00782202	0.00782202	0.00782202	0.00782202	0.00782202	0.00782202	0.00782202	0.00782202	0.00782202	0.00782202	0.00782202	0.00782202	0.00782202	0.005216324	0.0532581	0.00557954	0.00417831	0.0630159	0.1241277
4420	0	-52.6677	-64.72148	12.05378	0.007411484	0.005550161	0.06543731	0.001709773	0.0204565	0.0204565	0.0204565	0.0204565	0.0204565	0.0204565	0.0204565	0.0204565	0.0204565	0.0204565	0.0204565	0.0204565	0.0204565	0.0204565	0.0204565	0.0204565	0.0204565	0.0204565	0.01443238	0.0654373	0.00741148	0.00555016	0.07839896	0.2609285
4421	1	-53.68068	-65.89777	12.21709	0.019977	0.003315763	0.05325805	0.006889135	0.0115439	0.0115439	0.0115439	0.0115439	0.0115439	0.0115439	0.0115439	0.0115439	0.0115439	0.0115439	0.0115439	0.0115439	0.0115439	0.0115439	0.0115439	0.0115439	0.0115439	0.0115439	0.003806616	0.0532581	0.019977	0.00331576	0.07655082	0.1508008
4422	0	-55.9932	-66.9163	10.92311	0.004040525	0.02413528	0.06853899	0.002405826	0.0341694	0.0341694	0.0341694	0.0341694	0.0341694	0.0341694	0.0341694	0.0341694	0.0341694	0.0341694	0.0341694	0.0341694	0.0341694	0.0341694	0.0341694	0.0341694	0.0341694	0.0341694	0.01893695	0.068539	0.00404052	0.0241353	0.0967148	0.3533006
4423	1	-54.47605	-66.74827	12.27222	0.02002139	0.001049501	0.05325805	0.01137769	0.00296946	0.00296946	0.00296946	0.00296946	0.00296946	0.00296946	0.00296946	0.00296946	0.00296946	0.00296946	0.00296946	0.00296946	0.00296946	0.00296946	0.00296946	0.00296946	0.00296946	0.00296946	0.006890111	0.0532581	0.0200214	0.0010495	0.07432895	0.03995023
4424	0	-50.05463	-62.36008	12.30545	0.003786668	0.002825866	0.06853899	0.002191729	0.0134227	0.0134227	0.0134227	0.0134227	0.0134227	0.0134227	0.0134227	0.0134227	0.0134227	0.0134227	0.0134227	0.0134227	0.0134227	0.0134227	0.0134227	0.0134227	0.0134227	0.0134227	0.007908629	0.068539	0.00378667	0.00282587	0.07515152	0.1786082
4425	1	-56.69085	-66.85225	10.1614	0.006459045	0.007211895	0.09237836	0.03337868	0.0466458	0.0466458	0.0466458	0.0466458	0.0466458	0.0466458	0.0466458	0.0466458	0.0466458	0.0466458	0.0466458	0.0466458	0.0466458	0.0466458	0.0466458	0.0466458	0.0466458	0.0466458	0.009161713	0.0923784	0.00645904	0.00721189	0.1060493	0.4398502
4426	0	-48.58391	-61.06976	12.48585	0.0003473265	0.001455883	0.07088986	0.002470698	0.0337128	0.0337128	0.0337128	0.0337128	0.0337128	0.0337128	0.0337128	0.0337128	0.0337128	0.0337128	0.0337128	0.0337128	0.0337128	0.0337128	0.0337128	0.0337128	0.0337128	0.0337128	0.004068032	0.0708899	0.000347326	0.00145588	0.07269307	0.4637689
4427	1	-46.63449	-59.78296	13.14847	0.0005509256	0.0006866196	0.06024836	0.003494448	0.00723607	0.00723607	0.00723607	0.00723607	0.00723607	0.00723607	0.00723607	0.00723607	0.00723607	0.00723607	0.00723607	0.00723607	0.00723607	0.00723607	0.00723607	0.00723607	0.00723607	0.00723607	0.002783986	0.0602484	0.000550926	0.00068662	0.06148591	0.1176867
4428	0	-53.96583	-65.29825	11.33243	0.006791593	0.01188175	0.07204513	0.01281853	0.0313866	0.0313866	0.0313866	0.0313866	0.0313866	0.0313866	0.0313866	0.0313866	0.0313866	0.0313866	0.0313866	0.0313866	0.0313866	0.0313866	0.0313866	0.0313866	0.0313866	0.0313866	0.002906248	0.0720451	0.00679159	0.0118818	0.09071847	0.3459785
4429	1	-52.69263	-65.01243	12.31981	0.004996964	0.009247186	0.06024836	0.004734333	0.00182822	0.00182822	0.00182822	0.00182822	0.00182822	0.00182822	0.00182822	0.00182822	0.00182822	0.00182822	0.00182822	0.00182822	0.00182822	0.00182822	0.00182822	0.00182822	0.00182822	0.00182822	0.007811298	0.0602484	0.00499696	0.00924719	0.07449251	0.02454227
4430	0	-56.75956	-68.61611	11.85655	0.008238856	0.02350222	0.047278	0.03064216	0.0110901	0.0110901	0.0110901	0.0110901	0.0110901	0.0110901	0.0110901	0.0110901	0.0110901	0.0110901	0.0110901	0.0110901	0.0110901	0.0110901	0.0110901	0.0110901	0.0110901	0.0110901	0.001571282	0.047278	0.00823886	0.0235022	0.07901907	0.1403466
4431	1	-54.7043	-66.96671	12.26241	0.01332776	0.01130136	0.05101063	0.002677784	0.0337293	0.0337293	0.0337293	0.0337293	0.0337293	0.0337293	0.0337293	0.0337293	0.0337293	0.0337293	0.0337293	0.0337293	0.0337293	0.0337293	0.0337293	0.0337293	0.0337293	0.0337293	0.008851395	0.0510106	0.0133278	0.0113014	0.07563975	0.44592
4432	0	-52.27975	-65.73188	13.45213	0.001510269	0.004770755	0.047278	0.02064307	0.00463531	0.00463531	0.00463531	0.00463531	0.00463531	0.00463531	0.00463531	0.00463531	0.00463531	0.00463531	0.00463531	0.00463531	0.00463531	0.00463531	0.00463531	0.00463531	0.00463531	0.00463531	0.001952814	0.047278	0.00151027	0.00477076	0.05355902	0.08654575
4433	1	-54.75825	-66.67886	11.92061	0.02860803	0.002137232	0.05101063	0.003580332	0.0303592	0.0303592	0.0303592	0.0303592	0.0303592	0.0303592	0.0303592	0.0303592	0.0303592	0.0303592	0.0303592	0.0303592	0.0303592	0.0303592	0.0303592	0.0303592	0.0303592	0.0303592	0.006109239	0.0510106	0.028608	0.00213723	0.0817559	0.371339
4434	0	-56.9998	-69.28344	12.28365	0.003827577	0.01347651	0.04887056	0.06218954	0.00581224	0.00581224	0.00581224	0.00581224	0.00581224	0.00581224	0.00581224	0.00581224	0.00581224	0.00581224	0.00581224	0.00581224	0.00581224	0.00581224	0.00581224	0.00581224	0.00581224	0.00581224	0.002957945	0.0488706	0.00382758	0.0134765	0.06617465	0.08783188
4435	1	-47.81003	-61.04138	13.23135	0.002595737	0.001106283	0.05620383	0.006168987	0.00236425	0.00236425	0.00236425	0.00236425	0.00236425	0.00236425	0.00236425	0.00236425	0.00236425	0.00236425	0.00236425	0.00236425	0.00236425	0.00236425	0.00236425	0.00236425	0.00236425	0.00236425	0.00112679	0.0562038	0.00259574	0.00110628	0.05990585	0.03946614
4436	0	-50.84034	-64.31339	13.47305	0.004131894	0.001858209	0.04887056	0.01067324	0.010402	0.010402	0.010402	0.010402	0.010402	0.010402	0.010402	0.010402	0.010402	0.010402	0.010402	0.010402	0.010402	0.010402	0.010402	0.010402	0.010402	0.010402	0.002165231	0.0488706	0.00413189	0.00185821	0.05486067	0.1896073
4437	1	-50.9124	-63.58062	12.66822	0.005723756	0.004590995	0.0585199	0.00877111	0.0122044	0.0122044	0.0122044	0.0122044	0.0122044	0.0122044	0.0122044	0.0122044	0.0122044	0.0122044	0.0122044	0.0122044	0.0122044	0.0122044	0.0122044	0.0122044	0.0122044	0.0122044	0.002253105	0.0585199	0.00572376	0.004591	0.06883465	0.1772998
4438	0	-52.11262	-65.2794	13.16679	0.006624587	0.003477445	0.04887056	0.01633092	0.00484302	0.00484302	0.00484302	0.00484302	0.00484302	0.00484302	0.00484302	0.00484302	0.00484302	0.00484302	0.00484302	0.00484302	0.00484302	0.00484302	0.00484302	0.00484302	0.00484302	0.00484302	0.002917325	0.0488706	0.00662459	0.00347745	0.05897259	0.08212325
4439	1	-47.87968	-61.1758	13.29612	0.001396747	0.003274387	0.05436086	0.003284923	0.00618816	0.00618816	0.00618816	0.00618816	0.00618816	0.00618816	0.00618816	0.00618816	0.00618816	0.00618816	0.00618816	0.00618816	0.00618816	0.00618816	0.00618816	0.00618816	0.00618816	0.00618816	0.002680231	0.0543609	0.00139675	0.00327439	0.05903199	0.1048272
4440	0	-53.76869	-66.3024	12.5337	0.00470332	0.01679712	0.04887056	0.01382084	0.0165073	0.0165073	0.0165073	0.0165073	0.0165073	0.0165073	0.0165073	0.0165073	0.0165073	0.0165073	0.0165073	0.0165073	0.0165073	0.0165073	0.0165073	0.0165073	0.0165073	0.0165073	0.001607806	0.0488706	0.00470332	0.0167971	0.07037101	0.2345754
4441	1	-54.57787	-67.09417	12.51629	0.01732421	0.005274228	0.04714131	0.007131699	0.019759	0.019759	0.019759	0.019759	0.019759	0.019759	0.019759	0.019759	0.019759	0.019759	0.019759	0.019759	0.019759	0.019759	0.019759	0.019759	0.019759	0.019759	0.0137556	0.0471413	0.0173242	0.00527423	0.06973975	0.2833246
4442	0	-57.72948	-66.4909	8.761426	0.01504144	0.005121875	0.1141124	0.0108854	0.103743	0.103743	0.103743	0.103743	0.103743	0.103743	0.103743	0.103743	0.103743	0.103743	0.103743	0.103743	0.103743	0.103743	0.103743	0.103743	0.103743	0.103743	0.005419954	0.114112	0.0150414	0.00512188	0.1342757	0.7726119
