Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_fission	clado_fusion	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	gamma	speciation_rates[1]	speciation_rates[2]	speciation_rates[3]	total_speciation	turnover
4210	0	-31.78445	-46.54452	14.76007	0.00954735	0.005380588	0.01662147	0.01304753	0.00230851	0.00230851	0.00230851	0.00230851	0.00230851	0.00230851	0.00230851	0.00230851	0.00230851	0.00230851	0.00230851	0.00230851	0.00230851	0.00230851	0.00230851	0.00230851	0.00230851	0.00230851	0.02314936	0.0166215	0.00954735	0.00538059	0.03154941	0.07317113
4211	1	-28.61843	-44.18784	15.56941	0.0001788948	0.0005499907	0.02318501	0.000464846	0.0104847	0.0104847	0.0104847	0.0104847	0.0104847	0.0104847	0.0104847	0.0104847	0.0104847	0.0104847	0.0104847	0.0104847	0.0104847	0.0104847	0.0104847	0.0104847	0.0104847	0.0104847	0.006946414	0.023185	0.000178895	0.000549991	0.02391389	0.4384367
4212	0	-34.41063	-47.83324	13.42262	0.00954735	0.01230236	0.02921244	0.01677814	0.0234907	0.0234907	0.0234907	0.0234907	0.0234907	0.0234907	0.0234907	0.0234907	0.0234907	0.0234907	0.0234907	0.0234907	0.0234907	0.0234907	0.0234907	0.0234907	0.0234907	0.0234907	0.01989767	0.0292124	0.00954735	0.0123024	0.05106215	0.4600411
4213	1	-28.16273	-43.36231	15.19958	0.003155898	0.005560834	0.02034079	0.0002870127	0.000922302	0.000922302	0.000922302	0.000922302	0.000922302	0.000922302	0.000922302	0.000922302	0.000922302	0.000922302	0.000922302	0.000922302	0.000922302	0.000922302	0.000922302	0.000922302	0.000922302	0.000922302	0.008977344	0.0203408	0.0031559	0.00556083	0.02905752	0.03174055
4214	0	-36.83486	-52.25854	15.42369	0.01001095	0.006943776	0.004742864	0.009168839	0.0104363	0.0104363	0.0104363	0.0104363	0.0104363	0.0104363	0.0104363	0.0104363	0.0104363	0.0104363	0.0104363	0.0104363	0.0104363	0.0104363	0.0104363	0.0104363	0.0104363	0.0104363	0.02795124	0.00474286	0.0100109	0.00694378	0.02169759	0.4809909
4215	1	-25.49536	-40.83288	15.33753	0.0006995341	0.0004544245	0.02628588	0.0001401062	0.00230533	0.00230533	0.00230533	0.00230533	0.00230533	0.00230533	0.00230533	0.00230533	0.00230533	0.00230533	0.00230533	0.00230533	0.00230533	0.00230533	0.00230533	0.00230533	0.00230533	0.00230533	0.006378132	0.0262859	0.000699534	0.000454424	0.02743984	0.08401412
4216	0	-32.65015	-47.57328	14.92313	0.008481539	0.00226846	0.01862263	0.006931447	0.00971997	0.00971997	0.00971997	0.00971997	0.00971997	0.00971997	0.00971997	0.00971997	0.00971997	0.00971997	0.00971997	0.00971997	0.00971997	0.00971997	0.00971997	0.00971997	0.00971997	0.00971997	0.02782633	0.0186226	0.00848154	0.00226846	0.02937263	0.3309195
4217	1	-28.2555	-42.9032	14.6477	0.004222202	0.0001136543	0.03298142	0.0005680888	0.0131515	0.0131515	0.0131515	0.0131515	0.0131515	0.0131515	0.0131515	0.0131515	0.0131515	0.0131515	0.0131515	0.0131515	0.0131515	0.0131515	0.0131515	0.0131515	0.0131515	0.0131515	0.00747297	0.0329814	0.0042222	0.000113654	0.03731727	0.3524246
4218	0	-32.87241	-47.51769	14.64529	0.01992523	9.263081e-05	0.01190109	0.01003553	0.000662337	0.000662337	0.000662337	0.000662337	0.000662337	0.000662337	0.000662337	0.000662337	0.000662337	0.000662337	0.000662337	0.000662337	0.000662337	0.000662337	0.000662337	0.000662337	0.000662337	0.000662337	0.03511589	0.0119011	0.0199252	9.26308e-05	0.03191895	0.02075058
4219	1	-29.84688	-44.53082	14.68394	0.0006553038	0.00244316	0.031733	0.0004169453	0.00900132	0.00900132	0.00900132	0.00900132	0.00900132	0.00900132	0.00900132	0.00900132	0.00900132	0.00900132	0.00900132	0.00900132	0.00900132	0.00900132	0.00900132	0.00900132	0.00900132	0.00900132	0.02097706	0.031733	0.000655304	0.00244316	0.03483147	0.2584249
4220	0	-33.01387	-47.29967	14.2858	0.00166808	0.01911482	0.01809288	0.007199507	0.0118439	0.0118439	0.0118439	0.0118439	0.0118439	0.0118439	0.0118439	0.0118439	0.0118439	0.0118439	0.0118439	0.0118439	0.0118439	0.0118439	0.0118439	0.0118439	0.0118439	0.0118439	0.02638689	0.0180929	0.00166808	0.0191148	0.03887579	0.3046605
4221	1	-29.0863	-43.30846	14.22215	0.001657214	0.004255948	0.0373577	0.0005325967	0.0132674	0.0132674	0.0132674	0.0132674	0.0132674	0.0132674	0.0132674	0.0132674	0.0132674	0.0132674	0.0132674	0.0132674	0.0132674	0.0132674	0.0132674	0.0132674	0.0132674	0.0132674	0.009401832	0.0373577	0.00165721	0.00425595	0.04327086	0.3066117
4222	0	-38.14326	-51.00963	12.86636	0.009852606	0.008130278	0.03667357	0.008440606	0.0394632	0.0394632	0.0394632	0.0394632	0.0394632	0.0394632	0.0394632	0.0394632	0.0394632	0.0394632	0.0394632	0.0394632	0.0394632	0.0394632	0.0394632	0.0394632	0.0394632	0.0394632	0.05931256	0.0366736	0.00985261	0.00813028	0.05465646	0.7220218
4223	1	-32.0325	-45.52256	13.49006	0.01402962	0.002830305	0.0373577	0.001216442	0.0263389	0.0263389	0.0263389	0.0263389	0.0263389	0.0263389	0.0263389	0.0263389	0.0263389	0.0263389	0.0263389	0.0263389	0.0263389	0.0263389	0.0263389	0.0263389	0.0263389	0.0263389	0.00716419	0.0373577	0.0140296	0.0028303	0.05421763	0.4858003
4224	0	-35.87777	-49.42878	13.55101	0.01422074	0.01940867	0.01559037	0.01060134	0.0293509	0.0293509	0.0293509	0.0293509	0.0293509	0.0293509	0.0293509	0.0293509	0.0293509	0.0293509	0.0293509	0.0293509	0.0293509	0.0293509	0.0293509	0.0293509	0.0293509	0.0293509	0.02581855	0.0155904	0.0142207	0.0194087	0.04921978	0.5963232
4225	1	-31.62188	-45.8558	14.23391	0.0009584389	0.0005369124	0.0373577	0.0005465923	0.00506652	0.00506652	0.00506652	0.00506652	0.00506652	0.00506652	0.00506652	0.00506652	0.00506652	0.00506652	0.00506652	0.00506652	0.00506652	0.00506652	0.00506652	0.00506652	0.00506652	0.00506652	0.03838404	0.0373577	0.000958439	0.000536912	0.03885305	0.1304021
4226	0	-36.29123	-48.97292	12.68168	0.004134698	0.006451406	0.04667764	0.01388951	0.0234661	0.0234661	0.0234661	0.0234661	0.0234661	0.0234661	0.0234661	0.0234661	0.0234661	0.0234661	0.0234661	0.0234661	0.0234661	0.0234661	0.0234661	0.0234661	0.0234661	0.0234661	0.05452477	0.0466776	0.0041347	0.00645141	0.05726375	0.4097893
4227	1	-30.8227	-45.64336	14.82065	0.007766394	0.002069471	0.02195297	0.004615047	0.00362139	0.00362139	0.00362139	0.00362139	0.00362139	0.00362139	0.00362139	0.00362139	0.00362139	0.00362139	0.00362139	0.00362139	0.00362139	0.00362139	0.00362139	0.00362139	0.00362139	0.00362139	0.02388829	0.021953	0.00776639	0.00206947	0.03178883	0.1139203
4228	0	-33.09452	-46.3069	13.21239	0.001657247	0.002881774	0.05073081	0.006836121	0.022403	0.022403	0.022403	0.022403	0.022403	0.022403	0.022403	0.022403	0.022403	0.022403	0.022403	0.022403	0.022403	0.022403	0.022403	0.022403	0.022403	0.022403	0.02212539	0.0507308	0.00165725	0.00288177	0.05526984	0.4053378
4229	1	-29.19696	-44.2263	15.02934	0.003749598	0.006994474	0.02110802	0.003888194	0.00876532	0.00876532	0.00876532	0.00876532	0.00876532	0.00876532	0.00876532	0.00876532	0.00876532	0.00876532	0.00876532	0.00876532	0.00876532	0.00876532	0.00876532	0.00876532	0.00876532	0.00876532	0.003314837	0.021108	0.0037496	0.00699447	0.03185209	0.2751883
4230	0	-31.37832	-45.84996	14.47164	0.02331226	0.0001435567	0.01627686	0.007133019	0.00643711	0.00643711	0.00643711	0.00643711	0.00643711	0.00643711	0.00643711	0.00643711	0.00643711	0.00643711	0.00643711	0.00643711	0.00643711	0.00643711	0.00643711	0.00643711	0.00643711	0.00643711	0.002017484	0.0162769	0.0233123	0.000143557	0.03973267	0.1620106
4231	1	-31.96946	-46.4579	14.48844	0.01524454	0.00299512	0.02081031	0.006989535	0.0182344	0.0182344	0.0182344	0.0182344	0.0182344	0.0182344	0.0182344	0.0182344	0.0182344	0.0182344	0.0182344	0.0182344	0.0182344	0.0182344	0.0182344	0.0182344	0.0182344	0.0182344	0.005143368	0.0208103	0.0152445	0.00299512	0.03904996	0.4669498
4232	0	-28.13489	-43.38966	15.25478	0.01086043	5.874997e-05	0.01816771	0.001333538	0.00358715	0.00358715	0.00358715	0.00358715	0.00358715	0.00358715	0.00358715	0.00358715	0.00358715	0.00358715	0.00358715	0.00358715	0.00358715	0.00358715	0.00358715	0.00358715	0.00358715	0.00358715	0.002211053	0.0181677	0.0108604	5.875e-05	0.0290869	0.1233252
4233	1	-32.86625	-47.97115	15.1049	0.001777935	0.0171176	0.01055779	0.002629144	0.0116633	0.0116633	0.0116633	0.0116633	0.0116633	0.0116633	0.0116633	0.0116633	0.0116633	0.0116633	0.0116633	0.0116633	0.0116633	0.0116633	0.0116633	0.0116633	0.0116633	0.0116633	0.01340038	0.0105578	0.00177794	0.0171176	0.02945332	0.3959942
4234	0	-30.98838	-45.30007	14.31169	0.008075407	0.007643929	0.02628899	0.004525049	0.00164222	0.00164222	0.00164222	0.00164222	0.00164222	0.00164222	0.00164222	0.00164222	0.00164222	0.00164222	0.00164222	0.00164222	0.00164222	0.00164222	0.00164222	0.00164222	0.00164222	0.00164222	0.005078951	0.026289	0.00807541	0.00764393	0.04200833	0.0390927
4235	1	-30.69075	-44.89129	14.20054	0.002443215	0.009203471	0.0312976	0.004664548	0.0104622	0.0104622	0.0104622	0.0104622	0.0104622	0.0104622	0.0104622	0.0104622	0.0104622	0.0104622	0.0104622	0.0104622	0.0104622	0.0104622	0.0104622	0.0104622	0.0104622	0.0104622	0.00966166	0.0312976	0.00244321	0.00920347	0.04294428	0.2436221
4236	0	-26.88397	-41.61273	14.72876	0.002397161	0.003600161	0.03056767	0.001381576	0.00536893	0.00536893	0.00536893	0.00536893	0.00536893	0.00536893	0.00536893	0.00536893	0.00536893	0.00536893	0.00536893	0.00536893	0.00536893	0.00536893	0.00536893	0.00536893	0.00536893	0.00536893	0.003691546	0.0305677	0.00239716	0.00360016	0.03656499	0.1468325
4237	1	-34.72464	-49.23681	14.51217	0.004376439	0.0252607	0.00722809	0.01318197	0.0177952	0.0177952	0.0177952	0.0177952	0.0177952	0.0177952	0.0177952	0.0177952	0.0177952	0.0177952	0.0177952	0.0177952	0.0177952	0.0177952	0.0177952	0.0177952	0.0177952	0.0177952	0.01149938	0.00722809	0.00437644	0.0252607	0.03686523	0.4827093
4238	0	-28.57143	-43.78677	15.21534	0.006491324	0.004562269	0.01831543	0.004335336	0.00490621	0.00490621	0.00490621	0.00490621	0.00490621	0.00490621	0.00490621	0.00490621	0.00490621	0.00490621	0.00490621	0.00490621	0.00490621	0.00490621	0.00490621	0.00490621	0.00490621	0.00490621	0.001225935	0.0183154	0.00649132	0.00456227	0.02936902	0.1670539
4239	1	-31.5799	-46.20543	14.62553	0.006417335	0.007379412	0.02237914	0.004765252	0.0143763	0.0143763	0.0143763	0.0143763	0.0143763	0.0143763	0.0143763	0.0143763	0.0143763	0.0143763	0.0143763	0.0143763	0.0143763	0.0143763	0.0143763	0.0143763	0.0143763	0.0143763	0.01328792	0.0223791	0.00641734	0.00737941	0.03617589	0.3974011
4240	0	-25.86988	-40.8642	14.99432	0.001030458	0.002315595	0.02924047	0.004826974	0.00186707	0.00186707	0.00186707	0.00186707	0.00186707	0.00186707	0.00186707	0.00186707	0.00186707	0.00186707	0.00186707	0.00186707	0.00186707	0.00186707	0.00186707	0.00186707	0.00186707	0.00186707	0.0008615673	0.0292405	0.00103046	0.00231559	0.03258652	0.05729583
4241	1	-29.62219	-44.14637	14.52418	0.004614539	0.004761481	0.02919811	0.002629525	0.0104467	0.0104467	0.0104467	0.0104467	0.0104467	0.0104467	0.0104467	0.0104467	0.0104467	0.0104467	0.0104467	0.0104467	0.0104467	0.0104467	0.0104467	0.0104467	0.0104467	0.0104467	0.009179393	0.0291981	0.00461454	0.00476148	0.03857414	0.2708219
4242	0	-30.52874	-45.12418	14.59543	0.009567317	0.003557354	0.02448772	0.0100127	0.0139087	0.0139087	0.0139087	0.0139087	0.0139087	0.0139087	0.0139087	0.0139087	0.0139087	0.0139087	0.0139087	0.0139087	0.0139087	0.0139087	0.0139087	0.0139087	0.0139087	0.0139087	0.001239459	0.0244877	0.00956732	0.00355735	0.03761239	0.3697907
4243	1	-26.46903	-41.29046	14.82143	0.001129752	0.00364205	0.03039839	0.002324364	0.00532433	0.00532433	0.00532433	0.00532433	0.00532433	0.00532433	0.00532433	0.00532433	0.00532433	0.00532433	0.00532433	0.00532433	0.00532433	0.00532433	0.00532433	0.00532433	0.00532433	0.00532433	0.003007124	0.0303984	0.00112975	0.00364205	0.0351702	0.1513875
4244	0	-26.65963	-42.0591	15.39947	0.0006524498	0.001333426	0.02448772	0.00603971	0.00525505	0.00525505	0.00525505	0.00525505	0.00525505	0.00525505	0.00525505	0.00525505	0.00525505	0.00525505	0.00525505	0.00525505	0.00525505	0.00525505	0.00525505	0.00525505	0.00525505	0.00525505	0.0008832025	0.0244877	0.00065245	0.00133343	0.02647359	0.1985017
4245	1	-32.58668	-46.40239	13.8157	0.005356859	0.01575585	0.02780369	0.008190454	0.0245746	0.0245746	0.0245746	0.0245746	0.0245746	0.0245746	0.0245746	0.0245746	0.0245746	0.0245746	0.0245746	0.0245746	0.0245746	0.0245746	0.0245746	0.0245746	0.0245746	0.0245746	0.003831383	0.0278037	0.00535686	0.0157559	0.04891641	0.5023793
4246	0	-31.24458	-45.34944	14.10486	0.004460542	0.003851189	0.03542866	0.01630302	0.00569765	0.00569765	0.00569765	0.00569765	0.00569765	0.00569765	0.00569765	0.00569765	0.00569765	0.00569765	0.00569765	0.00569765	0.00569765	0.00569765	0.00569765	0.00569765	0.00569765	0.00569765	0.002153678	0.0354287	0.00446054	0.00385119	0.04374039	0.1302606
4247	1	-24.59342	-39.77774	15.18432	0.001347826	0.000967864	0.02780369	0.0010631	0.00379209	0.00379209	0.00379209	0.00379209	0.00379209	0.00379209	0.00379209	0.00379209	0.00379209	0.00379209	0.00379209	0.00379209	0.00379209	0.00379209	0.00379209	0.00379209	0.00379209	0.00379209	0.002475374	0.0278037	0.00134783	0.000967864	0.03011938	0.125902
4248	0	-32.24944	-47.51654	15.2671	0.002152171	0.008035464	0.01528364	0.02254551	0.00699768	0.00699768	0.00699768	0.00699768	0.00699768	0.00699768	0.00699768	0.00699768	0.00699768	0.00699768	0.00699768	0.00699768	0.00699768	0.00699768	0.00699768	0.00699768	0.00699768	0.00699768	0.004460228	0.0152836	0.00215217	0.00803546	0.02547128	0.2747283
4249	1	-27.0206	-39.97676	12.95616	0.0004016695	0.0004534433	0.06204854	0.001151709	0.0395379	0.0395379	0.0395379	0.0395379	0.0395379	0.0395379	0.0395379	0.0395379	0.0395379	0.0395379	0.0395379	0.0395379	0.0395379	0.0395379	0.0395379	0.0395379	0.0395379	0.0395379	0.001296213	0.0620485	0.00040167	0.000453443	0.06290366	0.6285466
4250	0	-32.27515	-46.83623	14.56108	0.01523127	0.005101861	0.01625692	0.02055376	0.0118398	0.0118398	0.0118398	0.0118398	0.0118398	0.0118398	0.0118398	0.0118398	0.0118398	0.0118398	0.0118398	0.0118398	0.0118398	0.0118398	0.0118398	0.0118398	0.0118398	0.0118398	0.001115816	0.0162569	0.0152313	0.00510186	0.03659005	0.3235804
4251	1	-28.64459	-43.78562	15.14103	0.0002866784	0.007447442	0.02260582	0.0007569959	0.00954043	0.00954043	0.00954043	0.00954043	0.00954043	0.00954043	0.00954043	0.00954043	0.00954043	0.00954043	0.00954043	0.00954043	0.00954043	0.00954043	0.00954043	0.00954043	0.00954043	0.00954043	0.005604208	0.0226058	0.000286678	0.00744744	0.03033994	0.3144511
4252	0	-30.62136	-45.69582	15.07446	0.003232443	0.005582724	0.02081866	0.0105037	0.00863218	0.00863218	0.00863218	0.00863218	0.00863218	0.00863218	0.00863218	0.00863218	0.00863218	0.00863218	0.00863218	0.00863218	0.00863218	0.00863218	0.00863218	0.00863218	0.00863218	0.00863218	0.007336975	0.0208187	0.00323244	0.00558272	0.02963383	0.2912948
4253	1	-26.78794	-42.19848	15.41054	0.002556133	0.003899308	0.02019542	0.0004716411	0.00210405	0.00210405	0.00210405	0.00210405	0.00210405	0.00210405	0.00210405	0.00210405	0.00210405	0.00210405	0.00210405	0.00210405	0.00210405	0.00210405	0.00210405	0.00210405	0.00210405	0.00210405	0.004134387	0.0201954	0.00255613	0.00389931	0.02665086	0.07894886
4254	0	-31.87724	-46.80201	14.92477	0.002076219	0.0006937461	0.02791193	0.02150907	0.0144669	0.0144669	0.0144669	0.0144669	0.0144669	0.0144669	0.0144669	0.0144669	0.0144669	0.0144669	0.0144669	0.0144669	0.0144669	0.0144669	0.0144669	0.0144669	0.0144669	0.0144669	0.004142875	0.0279119	0.00207622	0.000693746	0.0306819	0.4715109
4255	1	-26.06201	-40.27099	14.20898	0.003521198	8.044026e-05	0.04099476	5.282159e-05	0.0132938	0.0132938	0.0132938	0.0132938	0.0132938	0.0132938	0.0132938	0.0132938	0.0132938	0.0132938	0.0132938	0.0132938	0.0132938	0.0132938	0.0132938	0.0132938	0.0132938	0.0132938	0.002145952	0.0409948	0.0035212	8.04403e-05	0.0445964	0.2980906
4256	0	-27.58724	-43.17113	15.58389	0.0004047126	0.0005382586	0.02232464	0.007110391	0.00378626	0.00378626	0.00378626	0.00378626	0.00378626	0.00378626	0.00378626	0.00378626	0.00378626	0.00378626	0.00378626	0.00378626	0.00378626	0.00378626	0.00378626	0.00378626	0.00378626	0.00378626	0.003267003	0.0223246	0.000404713	0.000538259	0.02326761	0.1627267
4257	1	-22.77638	-38.00515	15.22878	0.0004924642	8.228165e-05	0.02914734	0.0001117457	0.00297497	0.00297497	0.00297497	0.00297497	0.00297497	0.00297497	0.00297497	0.00297497	0.00297497	0.00297497	0.00297497	0.00297497	0.00297497	0.00297497	0.00297497	0.00297497	0.00297497	0.00297497	0.001694413	0.0291473	0.000492464	8.22816e-05	0.02972209	0.1000928
4258	0	-31.67968	-46.32318	14.6435	0.009983373	0.003078717	0.02232464	0.01446253	0.0131557	0.0131557	0.0131557	0.0131557	0.0131557	0.0131557	0.0131557	0.0131557	0.0131557	0.0131557	0.0131557	0.0131557	0.0131557	0.0131557	0.0131557	0.0131557	0.0131557	0.0131557	0.007183222	0.0223246	0.00998337	0.00307872	0.03538673	0.3717683
4259	1	-24.71816	-39.87595	15.15779	0.001137407	3.777855e-05	0.02914734	0.0001853746	0.0029952	0.0029952	0.0029952	0.0029952	0.0029952	0.0029952	0.0029952	0.0029952	0.0029952	0.0029952	0.0029952	0.0029952	0.0029952	0.0029952	0.0029952	0.0029952	0.0029952	0.0029952	0.004618618	0.0291473	0.00113741	3.77785e-05	0.03032253	0.09877815
4260	0	-32.59974	-47.02379	14.42405	0.001319594	0.01614927	0.01890152	0.03276088	0.00811629	0.00811629	0.00811629	0.00811629	0.00811629	0.00811629	0.00811629	0.00811629	0.00811629	0.00811629	0.00811629	0.00811629	0.00811629	0.00811629	0.00811629	0.00811629	0.00811629	0.00811629	0.004112206	0.0189015	0.00131959	0.0161493	0.03637038	0.2231567
4261	1	-26.82974	-41.57571	14.74598	0.006849136	0.0006775736	0.02914734	0.0003296643	0.00338984	0.00338984	0.00338984	0.00338984	0.00338984	0.00338984	0.00338984	0.00338984	0.00338984	0.00338984	0.00338984	0.00338984	0.00338984	0.00338984	0.00338984	0.00338984	0.00338984	0.00338984	0.002276769	0.0291473	0.00684914	0.000677574	0.03667405	0.09243149
4262	0	-30.36208	-45.06883	14.70675	0.009888255	0.006551082	0.01935837	0.009813117	0.00479506	0.00479506	0.00479506	0.00479506	0.00479506	0.00479506	0.00479506	0.00479506	0.00479506	0.00479506	0.00479506	0.00479506	0.00479506	0.00479506	0.00479506	0.00479506	0.00479506	0.00479506	0.002700879	0.0193584	0.00988825	0.00655108	0.0357977	0.1339488
4263	1	-22.85151	-38.01644	15.16493	0.0006334491	0.000919795	0.02914734	0.0003154074	5.48483e-05	5.48483e-05	5.48483e-05	5.48483e-05	5.48483e-05	5.48483e-05	5.48483e-05	5.48483e-05	5.48483e-05	5.48483e-05	5.48483e-05	5.48483e-05	5.48483e-05	5.48483e-05	5.48483e-05	5.48483e-05	5.48483e-05	5.48483e-05	0.001192859	0.0291473	0.000633449	0.000919795	0.03070059	0.001786555
4264	0	-32.6868	-46.37487	13.68807	0.01116593	0.005469672	0.0336443	0.01208595	0.0277888	0.0277888	0.0277888	0.0277888	0.0277888	0.0277888	0.0277888	0.0277888	0.0277888	0.0277888	0.0277888	0.0277888	0.0277888	0.0277888	0.0277888	0.0277888	0.0277888	0.0277888	0.003387269	0.0336443	0.0111659	0.00546967	0.0502799	0.5526813
4265	1	-23.02006	-37.97955	14.9595	0.0009017025	0.0008142059	0.03209932	0.0001244313	0.00473133	0.00473133	0.00473133	0.00473133	0.00473133	0.00473133	0.00473133	0.00473133	0.00473133	0.00473133	0.00473133	0.00473133	0.00473133	0.00473133	0.00473133	0.00473133	0.00473133	0.00473133	0.0006549676	0.0320993	0.000901703	0.000814206	0.03381522	0.1399173
4266	0	-33.77498	-46.69731	12.92234	0.01425338	0.002297128	0.04468608	0.01496496	0.0297552	0.0297552	0.0297552	0.0297552	0.0297552	0.0297552	0.0297552	0.0297552	0.0297552	0.0297552	0.0297552	0.0297552	0.0297552	0.0297552	0.0297552	0.0297552	0.0297552	0.0297552	0.002250353	0.0446861	0.0142534	0.00229713	0.06123658	0.4859053
4267	1	-25.28981	-40.09194	14.80214	0.00115238	0.002901128	0.03209932	0.0003567479	0.014278	0.014278	0.014278	0.014278	0.014278	0.014278	0.014278	0.014278	0.014278	0.014278	0.014278	0.014278	0.014278	0.014278	0.014278	0.014278	0.014278	0.014278	0.0001935606	0.0320993	0.00115238	0.00290113	0.03615282	0.3949355
4268	0	-32.68543	-46.22507	13.53963	0.001060105	0.002365558	0.04793306	0.008823722	0.0104027	0.0104027	0.0104027	0.0104027	0.0104027	0.0104027	0.0104027	0.0104027	0.0104027	0.0104027	0.0104027	0.0104027	0.0104027	0.0104027	0.0104027	0.0104027	0.0104027	0.0104027	0.01412501	0.0479331	0.0010601	0.00236556	0.05135872	0.2025506
4269	1	-25.75408	-41.27284	15.51876	0.003168574	0.004140737	0.01832688	0.0004037209	0.000924701	0.000924701	0.000924701	0.000924701	0.000924701	0.000924701	0.000924701	0.000924701	0.000924701	0.000924701	0.000924701	0.000924701	0.000924701	0.000924701	0.000924701	0.000924701	0.000924701	0.000924701	0.0003099851	0.0183269	0.00316857	0.00414074	0.02563619	0.03607015
4270	0	-28.60365	-44.08301	15.47936	0.004864175	0.0007179186	0.01899196	0.00611256	0.00213499	0.00213499	0.00213499	0.00213499	0.00213499	0.00213499	0.00213499	0.00213499	0.00213499	0.00213499	0.00213499	0.00213499	0.00213499	0.00213499	0.00213499	0.00213499	0.00213499	0.00213499	0.005795016	0.018992	0.00486417	0.000717919	0.02457405	0.08687991
4271	1	-25.95411	-40.44226	14.48814	0.003190455	0.003074573	0.03447434	0.0001282368	0.0126473	0.0126473	0.0126473	0.0126473	0.0126473	0.0126473	0.0126473	0.0126473	0.0126473	0.0126473	0.0126473	0.0126473	0.0126473	0.0126473	0.0126473	0.0126473	0.0126473	0.0126473	0.0004964575	0.0344743	0.00319045	0.00307457	0.04073937	0.3104451
4272	0	-32.31655	-47.08175	14.7652	0.01757146	0.002423987	0.01427832	0.01404639	0.0129265	0.0129265	0.0129265	0.0129265	0.0129265	0.0129265	0.0129265	0.0129265	0.0129265	0.0129265	0.0129265	0.0129265	0.0129265	0.0129265	0.0129265	0.0129265	0.0129265	0.0129265	0.003030419	0.0142783	0.0175715	0.00242399	0.03427377	0.377153
4273	1	-22.03059	-37.11335	15.08276	0.0002355243	0.0003722657	0.03144214	0.0003881794	0.00230714	0.00230714	0.00230714	0.00230714	0.00230714	0.00230714	0.00230714	0.00230714	0.00230714	0.00230714	0.00230714	0.00230714	0.00230714	0.00230714	0.00230714	0.00230714	0.00230714	0.00230714	0.0001214294	0.0314421	0.000235524	0.000372266	0.03204993	0.07198572
4274	0	-32.49962	-47.06432	14.5647	0.01746152	0.002500027	0.0164968	0.01505975	0.0134092	0.0134092	0.0134092	0.0134092	0.0134092	0.0134092	0.0134092	0.0134092	0.0134092	0.0134092	0.0134092	0.0134092	0.0134092	0.0134092	0.0134092	0.0134092	0.0134092	0.0134092	0.007147035	0.0164968	0.0174615	0.00250003	0.03645835	0.3677956
4275	1	-25.4768	-40.97684	15.50004	0.0006865021	0.0009820871	0.02422706	0.000727419	0.0111325	0.0111325	0.0111325	0.0111325	0.0111325	0.0111325	0.0111325	0.0111325	0.0111325	0.0111325	0.0111325	0.0111325	0.0111325	0.0111325	0.0111325	0.0111325	0.0111325	0.0111325	8.605705e-05	0.0242271	0.000686502	0.000982087	0.02589564	0.4298972
4276	0	-31.7639	-46.64643	14.88253	0.001380019	0.01082179	0.0180849	0.02641888	0.00600566	0.00600566	0.00600566	0.00600566	0.00600566	0.00600566	0.00600566	0.00600566	0.00600566	0.00600566	0.00600566	0.00600566	0.00600566	0.00600566	0.00600566	0.00600566	0.00600566	0.00600566	0.006156032	0.0180849	0.00138002	0.0108218	0.03028671	0.1982934
4277	1	-22.1088	-37.30499	15.1962	7.539411e-05	0.0004443727	0.02986946	0.0003198798	0.00399372	0.00399372	0.00399372	0.00399372	0.00399372	0.00399372	0.00399372	0.00399372	0.00399372	0.00399372	0.00399372	0.00399372	0.00399372	0.00399372	0.00399372	0.00399372	0.00399372	0.00399372	0.000188021	0.0298695	7.53941e-05	0.000444373	0.03038922	0.131419
4278	0	-32.71376	-48.26678	15.55302	0.004514396	0.007837347	0.01072432	0.0141156	0.00804596	0.00804596	0.00804596	0.00804596	0.00804596	0.00804596	0.00804596	0.00804596	0.00804596	0.00804596	0.00804596	0.00804596	0.00804596	0.00804596	0.00804596	0.00804596	0.00804596	0.00804596	0.0006566731	0.0107243	0.0045144	0.00783735	0.02307606	0.348671
4279	1	-23.90239	-39.0077	15.10531	5.011981e-06	0.001719373	0.02986946	0.0004161446	0.00867119	0.00867119	0.00867119	0.00867119	0.00867119	0.00867119	0.00867119	0.00867119	0.00867119	0.00867119	0.00867119	0.00867119	0.00867119	0.00867119	0.00867119	0.00867119	0.00867119	0.00867119	0.0009533011	0.0298695	5.01198e-06	0.00171937	0.03159384	0.2744582
4280	0	-32.15849	-46.87291	14.71442	0.009051639	0.01955952	0.007338222	0.01009291	0.00596488	0.00596488	0.00596488	0.00596488	0.00596488	0.00596488	0.00596488	0.00596488	0.00596488	0.00596488	0.00596488	0.00596488	0.00596488	0.00596488	0.00596488	0.00596488	0.00596488	0.00596488	0.0006184676	0.00733822	0.00905164	0.0195595	0.03594938	0.1659245
4281	1	-24.13036	-38.31841	14.18805	0.0001554454	0.0004726735	0.04442765	0.0005019585	0.0106101	0.0106101	0.0106101	0.0106101	0.0106101	0.0106101	0.0106101	0.0106101	0.0106101	0.0106101	0.0106101	0.0106101	0.0106101	0.0106101	0.0106101	0.0106101	0.0106101	0.0106101	0.0006520972	0.0444277	0.000155445	0.000472674	0.04505577	0.2354874
