Iteration	Replicate_ID	Posterior	Likelihood	Prior	clado_fission	clado_fusion	clado_no_change	delta	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction[11]	extinction[12]	extinction[13]	extinction[14]	extinction[15]	extinction[16]	extinction[17]	extinction[18]	extinction[19]	extinction[20]	extinction[21]	extinction[22]	extinction[23]	gamma	speciation_rates[1]	speciation_rates[2]	speciation_rates[3]	total_speciation	turnover
3476	0	-23.89158	-35.63963	11.74805	0.02186205	0.04625892	0.008012478	0.06477933	0.0302949	0.0302949	0.0302949	0.0302949	0.0302949	0.0302949	0.0302949	0.0302949	0.0302949	0.0302949	0.0302949	0.0302949	0.0302949	0.0302949	0.0302949	0.0302949	0.0302949	0.0302949	0.0302949	0.0302949	0.0302949	0.0302949	0.0302949	0.01271359	0.00801248	0.021862	0.0462589	0.07613344	0.3979182
3477	1	-24.52318	-35.61306	11.08988	0.05047898	0.02498274	0.001708594	0.03803117	0.0238539	0.0238539	0.0238539	0.0238539	0.0238539	0.0238539	0.0238539	0.0238539	0.0238539	0.0238539	0.0238539	0.0238539	0.0238539	0.0238539	0.0238539	0.0238539	0.0238539	0.0238539	0.0238539	0.0238539	0.0238539	0.0238539	0.0238539	0.1000216	0.00170859	0.050479	0.0249827	0.07717031	0.309107
3478	0	-23.74159	-36.57487	12.83328	0.007227242	0.015903	0.006912276	0.1479656	0.00322918	0.00322918	0.00322918	0.00322918	0.00322918	0.00322918	0.00322918	0.00322918	0.00322918	0.00322918	0.00322918	0.00322918	0.00322918	0.00322918	0.00322918	0.00322918	0.00322918	0.00322918	0.00322918	0.00322918	0.00322918	0.00322918	0.00322918	0.05468588	0.00691228	0.00722724	0.015903	0.03004251	0.107487
3479	1	-24.43406	-34.79374	10.35969	0.01288571	0.03418889	0.0113563	0.1357663	0.0153916	0.0153916	0.0153916	0.0153916	0.0153916	0.0153916	0.0153916	0.0153916	0.0153916	0.0153916	0.0153916	0.0153916	0.0153916	0.0153916	0.0153916	0.0153916	0.0153916	0.0153916	0.0153916	0.0153916	0.0153916	0.0153916	0.0153916	0.1703152	0.0113563	0.0128857	0.0341889	0.0584309	0.2634152
3480	0	-29.91771	-37.21733	7.299617	0.1254828	0.007368148	0.02224355	0.08585792	0.106935	0.106935	0.106935	0.106935	0.106935	0.106935	0.106935	0.106935	0.106935	0.106935	0.106935	0.106935	0.106935	0.106935	0.106935	0.106935	0.106935	0.106935	0.106935	0.106935	0.106935	0.106935	0.106935	0.03614467	0.0222435	0.125483	0.00736815	0.1550945	0.6894838
3481	1	-26.2197	-35.84931	9.629612	0.03680579	0.008933076	0.05290252	0.142714	0.0501159	0.0501159	0.0501159	0.0501159	0.0501159	0.0501159	0.0501159	0.0501159	0.0501159	0.0501159	0.0501159	0.0501159	0.0501159	0.0501159	0.0501159	0.0501159	0.0501159	0.0501159	0.0501159	0.0501159	0.0501159	0.0501159	0.0501159	0.03250718	0.0529025	0.0368058	0.00893308	0.09864138	0.5080619
3482	0	-22.1662	-34.64816	12.48196	0.004771528	0.03570976	0.004231656	0.1011156	0.00112732	0.00112732	0.00112732	0.00112732	0.00112732	0.00112732	0.00112732	0.00112732	0.00112732	0.00112732	0.00112732	0.00112732	0.00112732	0.00112732	0.00112732	0.00112732	0.00112732	0.00112732	0.00112732	0.00112732	0.00112732	0.00112732	0.00112732	0.06228903	0.00423166	0.00477153	0.0357098	0.04471294	0.02521235
3483	1	-25.78252	-37.65095	11.86843	0.002608922	0.0317349	0.0150689	0.173274	0.0229157	0.0229157	0.0229157	0.0229157	0.0229157	0.0229157	0.0229157	0.0229157	0.0229157	0.0229157	0.0229157	0.0229157	0.0229157	0.0229157	0.0229157	0.0229157	0.0229157	0.0229157	0.0229157	0.0229157	0.0229157	0.0229157	0.0229157	0.02765542	0.0150689	0.00260892	0.0317349	0.04941273	0.4637617
3484	0	-22.59522	-35.21221	12.61699	0.01744689	0.01526916	0.01307362	0.07925106	0.00499665	0.00499665	0.00499665	0.00499665	0.00499665	0.00499665	0.00499665	0.00499665	0.00499665	0.00499665	0.00499665	0.00499665	0.00499665	0.00499665	0.00499665	0.00499665	0.00499665	0.00499665	0.00499665	0.00499665	0.00499665	0.00499665	0.00499665	0.06519133	0.0130736	0.0174469	0.0152692	0.04578967	0.1091218
3485	1	-23.77275	-36.37389	12.60114	0.002102082	0.0317349	0.02422828	0.06082963	0.0252043	0.0252043	0.0252043	0.0252043	0.0252043	0.0252043	0.0252043	0.0252043	0.0252043	0.0252043	0.0252043	0.0252043	0.0252043	0.0252043	0.0252043	0.0252043	0.0252043	0.0252043	0.0252043	0.0252043	0.0252043	0.0252043	0.0252043	0.02295983	0.0242283	0.00210208	0.0317349	0.05806527	0.4340687
3486	0	-28.08089	-36.44988	8.368993	0.06344356	0.01768097	0.01859824	0.1819433	0.0291147	0.0291147	0.0291147	0.0291147	0.0291147	0.0291147	0.0291147	0.0291147	0.0291147	0.0291147	0.0291147	0.0291147	0.0291147	0.0291147	0.0291147	0.0291147	0.0291147	0.0291147	0.0291147	0.0291147	0.0291147	0.0291147	0.0291147	0.1138571	0.0185982	0.0634436	0.017681	0.09972277	0.291956
3487	1	-23.45091	-35.87607	12.42517	0.02013885	0.02347511	0.01636436	0.07296413	0.0223088	0.0223088	0.0223088	0.0223088	0.0223088	0.0223088	0.0223088	0.0223088	0.0223088	0.0223088	0.0223088	0.0223088	0.0223088	0.0223088	0.0223088	0.0223088	0.0223088	0.0223088	0.0223088	0.0223088	0.0223088	0.0223088	0.0223088	0.01872403	0.0163644	0.0201388	0.0234751	0.05997831	0.3719471
3488	0	-24.43902	-36.47154	12.03252	0.008542102	0.04337075	0.007128639	0.08879646	0.0331709	0.0331709	0.0331709	0.0331709	0.0331709	0.0331709	0.0331709	0.0331709	0.0331709	0.0331709	0.0331709	0.0331709	0.0331709	0.0331709	0.0331709	0.0331709	0.0331709	0.0331709	0.0331709	0.0331709	0.0331709	0.0331709	0.0331709	0.04690596	0.00712864	0.0085421	0.0433708	0.05904149	0.5618232
3489	1	-22.71544	-35.03588	12.32043	0.01553673	0.01335093	0.02836512	0.1070195	0.00466154	0.00466154	0.00466154	0.00466154	0.00466154	0.00466154	0.00466154	0.00466154	0.00466154	0.00466154	0.00466154	0.00466154	0.00466154	0.00466154	0.00466154	0.00466154	0.00466154	0.00466154	0.00466154	0.00466154	0.00466154	0.00466154	0.00466154	0.008960314	0.0283651	0.0155367	0.0133509	0.05725278	0.08142026
3490	0	-22.22688	-34.99528	12.7684	0.005500738	0.0436103	0.0007524066	0.04025103	0.00221946	0.00221946	0.00221946	0.00221946	0.00221946	0.00221946	0.00221946	0.00221946	0.00221946	0.00221946	0.00221946	0.00221946	0.00221946	0.00221946	0.00221946	0.00221946	0.00221946	0.00221946	0.00221946	0.00221946	0.00221946	0.00221946	0.00221946	0.06839587	0.000752407	0.00550074	0.0436103	0.04986344	0.0445108
3491	1	-22.47771	-35.40552	12.92781	0.01064321	0.002393732	0.02836512	0.1317487	0.0023868	0.0023868	0.0023868	0.0023868	0.0023868	0.0023868	0.0023868	0.0023868	0.0023868	0.0023868	0.0023868	0.0023868	0.0023868	0.0023868	0.0023868	0.0023868	0.0023868	0.0023868	0.0023868	0.0023868	0.0023868	0.0023868	0.0023868	0.00385697	0.0283651	0.0106432	0.00239373	0.04140206	0.05764941
3492	0	-23.02033	-35.72847	12.70813	0.000258078	0.04525174	0.007627869	0.02602322	0.0136904	0.0136904	0.0136904	0.0136904	0.0136904	0.0136904	0.0136904	0.0136904	0.0136904	0.0136904	0.0136904	0.0136904	0.0136904	0.0136904	0.0136904	0.0136904	0.0136904	0.0136904	0.0136904	0.0136904	0.0136904	0.0136904	0.0136904	0.07205025	0.00762787	0.000258078	0.0452517	0.05313768	0.2576396
3493	1	-22.92079	-36.81107	13.89029	0.01528087	0.007083753	0.0129402	0.06637214	0.00131497	0.00131497	0.00131497	0.00131497	0.00131497	0.00131497	0.00131497	0.00131497	0.00131497	0.00131497	0.00131497	0.00131497	0.00131497	0.00131497	0.00131497	0.00131497	0.00131497	0.00131497	0.00131497	0.00131497	0.00131497	0.00131497	0.00131497	0.003898838	0.0129402	0.0152809	0.00708375	0.03530483	0.03724623
3494	0	-23.19608	-35.07299	11.87691	0.01121456	0.005824488	0.03808245	0.06525531	0.001537	0.001537	0.001537	0.001537	0.001537	0.001537	0.001537	0.001537	0.001537	0.001537	0.001537	0.001537	0.001537	0.001537	0.001537	0.001537	0.001537	0.001537	0.001537	0.001537	0.001537	0.001537	0.001537	0.105883	0.0380825	0.0112146	0.00582449	0.0551215	0.0278839
3495	1	-27.95056	-36.96166	9.011093	0.02357378	0.08015233	0.0322225	0.04051064	0.0897181	0.0897181	0.0897181	0.0897181	0.0897181	0.0897181	0.0897181	0.0897181	0.0897181	0.0897181	0.0897181	0.0897181	0.0897181	0.0897181	0.0897181	0.0897181	0.0897181	0.0897181	0.0897181	0.0897181	0.0897181	0.0897181	0.0897181	0.007414182	0.0322225	0.0235738	0.0801523	0.1359486	0.6599414
3496	0	-26.744	-37.10778	10.36379	0.0273386	0.01036548	0.04967328	0.05801896	0.0093473	0.0093473	0.0093473	0.0093473	0.0093473	0.0093473	0.0093473	0.0093473	0.0093473	0.0093473	0.0093473	0.0093473	0.0093473	0.0093473	0.0093473	0.0093473	0.0093473	0.0093473	0.0093473	0.0093473	0.0093473	0.0093473	0.0093473	0.1008936	0.0496733	0.0273386	0.0103655	0.08737735	0.1069762
3497	1	-23.51859	-37.02386	13.50527	0.01769383	0.007511889	0.008765519	0.1093161	0.00803289	0.00803289	0.00803289	0.00803289	0.00803289	0.00803289	0.00803289	0.00803289	0.00803289	0.00803289	0.00803289	0.00803289	0.00803289	0.00803289	0.00803289	0.00803289	0.00803289	0.00803289	0.00803289	0.00803289	0.00803289	0.00803289	0.00803289	0.006217663	0.00876552	0.0176938	0.00751189	0.03397124	0.2364614
3498	0	-24.18149	-36.0953	11.91382	0.02278866	0.02845495	0.01922749	0.02419712	0.0205063	0.0205063	0.0205063	0.0205063	0.0205063	0.0205063	0.0205063	0.0205063	0.0205063	0.0205063	0.0205063	0.0205063	0.0205063	0.0205063	0.0205063	0.0205063	0.0205063	0.0205063	0.0205063	0.0205063	0.0205063	0.0205063	0.0205063	0.0654275	0.0192275	0.0227887	0.0284549	0.0704711	0.2909888
3499	1	-22.52842	-35.40823	12.8798	0.02970926	0.02507142	0.0008895687	0.06200875	0.0060005	0.0060005	0.0060005	0.0060005	0.0060005	0.0060005	0.0060005	0.0060005	0.0060005	0.0060005	0.0060005	0.0060005	0.0060005	0.0060005	0.0060005	0.0060005	0.0060005	0.0060005	0.0060005	0.0060005	0.0060005	0.0060005	0.0060005	0.006057685	0.000889569	0.0297093	0.0250714	0.05567025	0.1077865
3500	0	-25.34116	-35.83936	10.4982	0.02138678	0.04112659	0.01923062	0.03884885	0.0165452	0.0165452	0.0165452	0.0165452	0.0165452	0.0165452	0.0165452	0.0165452	0.0165452	0.0165452	0.0165452	0.0165452	0.0165452	0.0165452	0.0165452	0.0165452	0.0165452	0.0165452	0.0165452	0.0165452	0.0165452	0.0165452	0.0165452	0.1351833	0.0192306	0.0213868	0.0411266	0.08174399	0.2024032
3501	1	-22.71743	-35.68893	12.9715	0.006588309	0.04360802	0.00338342	0.05783268	0.0152398	0.0152398	0.0152398	0.0152398	0.0152398	0.0152398	0.0152398	0.0152398	0.0152398	0.0152398	0.0152398	0.0152398	0.0152398	0.0152398	0.0152398	0.0152398	0.0152398	0.0152398	0.0152398	0.0152398	0.0152398	0.0152398	0.0152398	0.01166255	0.00338342	0.00658831	0.043608	0.05357975	0.2844321
3502	0	-24.44935	-36.27245	11.8231	0.02308626	0.04927307	0.005248284	0.01455966	0.0195474	0.0195474	0.0195474	0.0195474	0.0195474	0.0195474	0.0195474	0.0195474	0.0195474	0.0195474	0.0195474	0.0195474	0.0195474	0.0195474	0.0195474	0.0195474	0.0195474	0.0195474	0.0195474	0.0195474	0.0195474	0.0195474	0.0195474	0.04795402	0.00524828	0.0230863	0.0492731	0.07760762	0.2518753
3503	1	-24.07922	-35.73512	11.6559	0.02391924	0.05070617	0.001913685	0.03088821	0.0254613	0.0254613	0.0254613	0.0254613	0.0254613	0.0254613	0.0254613	0.0254613	0.0254613	0.0254613	0.0254613	0.0254613	0.0254613	0.0254613	0.0254613	0.0254613	0.0254613	0.0254613	0.0254613	0.0254613	0.0254613	0.0254613	0.0254613	0.05376319	0.00191368	0.0239192	0.0507062	0.0765391	0.332657
3504	0	-27.13362	-37.65815	10.52453	0.05076468	0.01274197	0.02729447	0.01299649	0.0251155	0.0251155	0.0251155	0.0251155	0.0251155	0.0251155	0.0251155	0.0251155	0.0251155	0.0251155	0.0251155	0.0251155	0.0251155	0.0251155	0.0251155	0.0251155	0.0251155	0.0251155	0.0251155	0.0251155	0.0251155	0.0251155	0.0251155	0.1124828	0.0272945	0.0507647	0.012742	0.09080112	0.2765986
3505	1	-24.21199	-35.59512	11.38314	0.02226366	0.04383861	0.002102117	0.06463742	0.0319696	0.0319696	0.0319696	0.0319696	0.0319696	0.0319696	0.0319696	0.0319696	0.0319696	0.0319696	0.0319696	0.0319696	0.0319696	0.0319696	0.0319696	0.0319696	0.0319696	0.0319696	0.0319696	0.0319696	0.0319696	0.0319696	0.0319696	0.08954735	0.00210212	0.0222637	0.0438386	0.06820438	0.4687323
3506	0	-23.52231	-36.05235	12.53004	0.03013437	0.0109438	0.009555806	0.01687038	0.00578937	0.00578937	0.00578937	0.00578937	0.00578937	0.00578937	0.00578937	0.00578937	0.00578937	0.00578937	0.00578937	0.00578937	0.00578937	0.00578937	0.00578937	0.00578937	0.00578937	0.00578937	0.00578937	0.00578937	0.00578937	0.00578937	0.00578937	0.1117063	0.00955581	0.0301344	0.0109438	0.05063397	0.1143376
3507	1	-25.16228	-35.59415	10.43187	0.007470011	0.0584446	0.01063785	0.03306569	0.0348993	0.0348993	0.0348993	0.0348993	0.0348993	0.0348993	0.0348993	0.0348993	0.0348993	0.0348993	0.0348993	0.0348993	0.0348993	0.0348993	0.0348993	0.0348993	0.0348993	0.0348993	0.0348993	0.0348993	0.0348993	0.0348993	0.0348993	0.1739206	0.0106379	0.00747001	0.0584446	0.07655246	0.4558876
3508	0	-23.69388	-36.73009	13.03622	0.03370981	0.001454748	0.01069834	0.01687038	0.00409225	0.00409225	0.00409225	0.00409225	0.00409225	0.00409225	0.00409225	0.00409225	0.00409225	0.00409225	0.00409225	0.00409225	0.00409225	0.00409225	0.00409225	0.00409225	0.00409225	0.00409225	0.00409225	0.00409225	0.00409225	0.00409225	0.00409225	0.0852782	0.0106983	0.0337098	0.00145475	0.04586289	0.08922781
3509	1	-24.18446	-35.54772	11.36326	0.009912244	0.041563	0.01921099	0.03854537	0.0285895	0.0285895	0.0285895	0.0285895	0.0285895	0.0285895	0.0285895	0.0285895	0.0285895	0.0285895	0.0285895	0.0285895	0.0285895	0.0285895	0.0285895	0.0285895	0.0285895	0.0285895	0.0285895	0.0285895	0.0285895	0.0285895	0.0285895	0.1050439	0.019211	0.00991224	0.041563	0.07068623	0.404457
3510	0	-24.03232	-35.29218	11.25985	0.01715346	0.004639914	0.03316637	0.06482103	0.0056908	0.0056908	0.0056908	0.0056908	0.0056908	0.0056908	0.0056908	0.0056908	0.0056908	0.0056908	0.0056908	0.0056908	0.0056908	0.0056908	0.0056908	0.0056908	0.0056908	0.0056908	0.0056908	0.0056908	0.0056908	0.0056908	0.0056908	0.1688426	0.0331664	0.0171535	0.00463991	0.05495975	0.1035449
3511	1	-23.90345	-35.34996	11.44651	0.0115428	0.03243553	0.006023828	0.04997047	0.00602458	0.00602458	0.00602458	0.00602458	0.00602458	0.00602458	0.00602458	0.00602458	0.00602458	0.00602458	0.00602458	0.00602458	0.00602458	0.00602458	0.00602458	0.00602458	0.00602458	0.00602458	0.00602458	0.00602458	0.00602458	0.00602458	0.00602458	0.1901627	0.00602383	0.0115428	0.0324355	0.05000216	0.1204863
3512	0	-26.69378	-37.45103	10.75725	0.06933349	0.005204642	0.002949785	0.06482435	0.0556036	0.0556036	0.0556036	0.0556036	0.0556036	0.0556036	0.0556036	0.0556036	0.0556036	0.0556036	0.0556036	0.0556036	0.0556036	0.0556036	0.0556036	0.0556036	0.0556036	0.0556036	0.0556036	0.0556036	0.0556036	0.0556036	0.0556036	0.1048815	0.00294979	0.0693335	0.00520464	0.07748792	0.7175779
3513	1	-26.03572	-34.89314	8.85742	0.007559511	0.04329366	0.01038887	0.2427286	0.0176307	0.0176307	0.0176307	0.0176307	0.0176307	0.0176307	0.0176307	0.0176307	0.0176307	0.0176307	0.0176307	0.0176307	0.0176307	0.0176307	0.0176307	0.0176307	0.0176307	0.0176307	0.0176307	0.0176307	0.0176307	0.0176307	0.0176307	0.1993271	0.0103889	0.00755951	0.0432937	0.06124204	0.2878855
3514	0	-26.15918	-35.47529	9.31611	0.08105886	0.000558859	0.004875902	0.1319767	0.0344022	0.0344022	0.0344022	0.0344022	0.0344022	0.0344022	0.0344022	0.0344022	0.0344022	0.0344022	0.0344022	0.0344022	0.0344022	0.0344022	0.0344022	0.0344022	0.0344022	0.0344022	0.0344022	0.0344022	0.0344022	0.0344022	0.0344022	0.136184	0.0048759	0.0810589	0.000558859	0.08649362	0.397743
3515	1	-26.40697	-36.28019	9.873224	0.004451127	0.02643924	0.001302476	0.2478611	0.004148	0.004148	0.004148	0.004148	0.004148	0.004148	0.004148	0.004148	0.004148	0.004148	0.004148	0.004148	0.004148	0.004148	0.004148	0.004148	0.004148	0.004148	0.004148	0.004148	0.004148	0.004148	0.004148	0.239894	0.00130248	0.00445113	0.0264392	0.03219284	0.1288485
3516	0	-26.53512	-36.80322	10.26809	0.03129015	0.03613137	0.01740035	0.07646535	0.00338303	0.00338303	0.00338303	0.00338303	0.00338303	0.00338303	0.00338303	0.00338303	0.00338303	0.00338303	0.00338303	0.00338303	0.00338303	0.00338303	0.00338303	0.00338303	0.00338303	0.00338303	0.00338303	0.00338303	0.00338303	0.00338303	0.00338303	0.1049727	0.0174003	0.0312901	0.0361314	0.08482186	0.03988397
3517	1	-30.55796	-37.3334	6.775448	0.01018502	0.06317316	0.02999224	0.2913637	0.0560189	0.0560189	0.0560189	0.0560189	0.0560189	0.0560189	0.0560189	0.0560189	0.0560189	0.0560189	0.0560189	0.0560189	0.0560189	0.0560189	0.0560189	0.0560189	0.0560189	0.0560189	0.0560189	0.0560189	0.0560189	0.0560189	0.0560189	0.1453989	0.0299922	0.010185	0.0631732	0.1033504	0.5420289
3518	0	-25.6023	-35.36829	9.765984	0.02807781	0.008678656	0.02689489	0.181402	0.0274745	0.0274745	0.0274745	0.0274745	0.0274745	0.0274745	0.0274745	0.0274745	0.0274745	0.0274745	0.0274745	0.0274745	0.0274745	0.0274745	0.0274745	0.0274745	0.0274745	0.0274745	0.0274745	0.0274745	0.0274745	0.0274745	0.0274745	0.157582	0.0268949	0.0280778	0.00867866	0.06365135	0.4316404
3519	1	-26.86998	-36.41468	9.544707	0.02682066	0.000804658	0.02114312	0.1806896	0.0207319	0.0207319	0.0207319	0.0207319	0.0207319	0.0207319	0.0207319	0.0207319	0.0207319	0.0207319	0.0207319	0.0207319	0.0207319	0.0207319	0.0207319	0.0207319	0.0207319	0.0207319	0.0207319	0.0207319	0.0207319	0.0207319	0.0207319	0.2558786	0.0211431	0.0268207	0.000804658	0.04876844	0.4251089
3520	0	-24.253	-35.88298	11.62997	0.01643874	0.004877982	0.01634156	0.2062427	0.00638277	0.00638277	0.00638277	0.00638277	0.00638277	0.00638277	0.00638277	0.00638277	0.00638277	0.00638277	0.00638277	0.00638277	0.00638277	0.00638277	0.00638277	0.00638277	0.00638277	0.00638277	0.00638277	0.00638277	0.00638277	0.00638277	0.00638277	0.07812781	0.0163416	0.0164387	0.00487798	0.03765828	0.1694919
3521	1	-27.70577	-36.57962	8.873843	0.03218219	0.01451382	0.02573777	0.1215475	0.00760777	0.00760777	0.00760777	0.00760777	0.00760777	0.00760777	0.00760777	0.00760777	0.00760777	0.00760777	0.00760777	0.00760777	0.00760777	0.00760777	0.00760777	0.00760777	0.00760777	0.00760777	0.00760777	0.00760777	0.00760777	0.00760777	0.00760777	0.2621235	0.0257378	0.0321822	0.0145138	0.07243378	0.1050307
3522	0	-24.03195	-37.09874	13.06679	0.003896241	0.009409657	0.01971805	0.106031	0.00853965	0.00853965	0.00853965	0.00853965	0.00853965	0.00853965	0.00853965	0.00853965	0.00853965	0.00853965	0.00853965	0.00853965	0.00853965	0.00853965	0.00853965	0.00853965	0.00853965	0.00853965	0.00853965	0.00853965	0.00853965	0.00853965	0.00853965	0.05815362	0.0197181	0.00389624	0.00940966	0.03302395	0.2585897
3523	1	-24.40258	-36.79895	12.39636	0.01234554	0.01449945	0.001016325	0.1027824	0.00210833	0.00210833	0.00210833	0.00210833	0.00210833	0.00210833	0.00210833	0.00210833	0.00210833	0.00210833	0.00210833	0.00210833	0.00210833	0.00210833	0.00210833	0.00210833	0.00210833	0.00210833	0.00210833	0.00210833	0.00210833	0.00210833	0.00210833	0.1546195	0.00101632	0.0123455	0.0144994	0.02786131	0.07567219
3524	0	-23.48899	-35.34014	11.85115	0.02057811	0.01737733	0.002831862	0.1161519	0.00627474	0.00627474	0.00627474	0.00627474	0.00627474	0.00627474	0.00627474	0.00627474	0.00627474	0.00627474	0.00627474	0.00627474	0.00627474	0.00627474	0.00627474	0.00627474	0.00627474	0.00627474	0.00627474	0.00627474	0.00627474	0.00627474	0.00627474	0.1302367	0.00283186	0.0205781	0.0173773	0.0407873	0.1538406
3525	1	-24.94432	-35.37444	10.43012	0.009320017	0.03122504	0.03016051	0.1806378	0.017897	0.017897	0.017897	0.017897	0.017897	0.017897	0.017897	0.017897	0.017897	0.017897	0.017897	0.017897	0.017897	0.017897	0.017897	0.017897	0.017897	0.017897	0.017897	0.017897	0.017897	0.017897	0.017897	0.05616728	0.0301605	0.00932002	0.031225	0.07070557	0.25312
3526	0	-24.53232	-34.61402	10.0817	0.009375076	0.01134754	0.02868035	0.1704224	0.00546953	0.00546953	0.00546953	0.00546953	0.00546953	0.00546953	0.00546953	0.00546953	0.00546953	0.00546953	0.00546953	0.00546953	0.00546953	0.00546953	0.00546953	0.00546953	0.00546953	0.00546953	0.00546953	0.00546953	0.00546953	0.00546953	0.00546953	0.2092297	0.0286804	0.00937508	0.0113475	0.04940296	0.1107126
3527	1	-24.98262	-37.57797	12.59535	0.03192244	0.0003369767	0.02608595	0.05209984	0.0294179	0.0294179	0.0294179	0.0294179	0.0294179	0.0294179	0.0294179	0.0294179	0.0294179	0.0294179	0.0294179	0.0294179	0.0294179	0.0294179	0.0294179	0.0294179	0.0294179	0.0294179	0.0294179	0.0294179	0.0294179	0.0294179	0.0294179	0.0308487	0.026086	0.0319224	0.000336977	0.05834537	0.5042021
3528	0	-25.35949	-35.3152	9.955704	0.009986286	0.01577953	0.04691125	0.1961705	0.0117422	0.0117422	0.0117422	0.0117422	0.0117422	0.0117422	0.0117422	0.0117422	0.0117422	0.0117422	0.0117422	0.0117422	0.0117422	0.0117422	0.0117422	0.0117422	0.0117422	0.0117422	0.0117422	0.0117422	0.0117422	0.0117422	0.0117422	0.07808095	0.0469112	0.00998629	0.0157795	0.07267706	0.1615664
3529	1	-23.29156	-35.2479	11.95634	0.01164421	0.02210377	0.01720986	0.1468291	0.0128958	0.0128958	0.0128958	0.0128958	0.0128958	0.0128958	0.0128958	0.0128958	0.0128958	0.0128958	0.0128958	0.0128958	0.0128958	0.0128958	0.0128958	0.0128958	0.0128958	0.0128958	0.0128958	0.0128958	0.0128958	0.0128958	0.0128958	0.03747537	0.0172099	0.0116442	0.0221038	0.05095784	0.2530678
3530	0	-24.15534	-35.81924	11.6639	0.01868427	0.02788888	0.01042819	0.09682066	0.0255715	0.0255715	0.0255715	0.0255715	0.0255715	0.0255715	0.0255715	0.0255715	0.0255715	0.0255715	0.0255715	0.0255715	0.0255715	0.0255715	0.0255715	0.0255715	0.0255715	0.0255715	0.0255715	0.0255715	0.0255715	0.0255715	0.0255715	0.08608712	0.0104282	0.0186843	0.0278889	0.05700135	0.4486115
3531	1	-27.87838	-36.21469	8.33631	0.08324601	0.006851342	0.01532239	0.195502	0.0424992	0.0424992	0.0424992	0.0424992	0.0424992	0.0424992	0.0424992	0.0424992	0.0424992	0.0424992	0.0424992	0.0424992	0.0424992	0.0424992	0.0424992	0.0424992	0.0424992	0.0424992	0.0424992	0.0424992	0.0424992	0.0424992	0.0424992	0.07468297	0.0153224	0.083246	0.00685134	0.1054197	0.4031428
3532	0	-23.95576	-36.26727	12.31152	0.01286578	0.002003151	0.03148229	0.04906839	0.0130657	0.0130657	0.0130657	0.0130657	0.0130657	0.0130657	0.0130657	0.0130657	0.0130657	0.0130657	0.0130657	0.0130657	0.0130657	0.0130657	0.0130657	0.0130657	0.0130657	0.0130657	0.0130657	0.0130657	0.0130657	0.0130657	0.0130657	0.1230741	0.0314823	0.0128658	0.00200315	0.04635122	0.2818837
3533	1	-33.14681	-38.27593	5.129115	0.0902516	0.03254958	0.05354709	0.1333151	0.16091	0.16091	0.16091	0.16091	0.16091	0.16091	0.16091	0.16091	0.16091	0.16091	0.16091	0.16091	0.16091	0.16091	0.16091	0.16091	0.16091	0.16091	0.16091	0.16091	0.16091	0.16091	0.16091	0.09798055	0.0535471	0.0902516	0.0325496	0.1763483	0.9124541
3534	0	-23.68873	-36.41058	12.72185	0.03550203	0.01338968	0.01182279	0.03853407	0.000392121	0.000392121	0.000392121	0.000392121	0.000392121	0.000392121	0.000392121	0.000392121	0.000392121	0.000392121	0.000392121	0.000392121	0.000392121	0.000392121	0.000392121	0.000392121	0.000392121	0.000392121	0.000392121	0.000392121	0.000392121	0.000392121	0.000392121	0.01975287	0.0118228	0.035502	0.0133897	0.0607145	0.00645844
3535	1	-22.80642	-35.06058	12.25416	0.01573561	0.02632547	0.009441116	0.08752324	0.0099793	0.0099793	0.0099793	0.0099793	0.0099793	0.0099793	0.0099793	0.0099793	0.0099793	0.0099793	0.0099793	0.0099793	0.0099793	0.0099793	0.0099793	0.0099793	0.0099793	0.0099793	0.0099793	0.0099793	0.0099793	0.0099793	0.0099793	0.06423909	0.00944112	0.0157356	0.0263255	0.0515022	0.1937646
3536	0	-22.77143	-36.56579	13.79436	0.005603264	0.01396361	0.01559596	0.06017136	0.000537796	0.000537796	0.000537796	0.000537796	0.000537796	0.000537796	0.000537796	0.000537796	0.000537796	0.000537796	0.000537796	0.000537796	0.000537796	0.000537796	0.000537796	0.000537796	0.000537796	0.000537796	0.000537796	0.000537796	0.000537796	0.000537796	0.000537796	0.02041213	0.015596	0.00560326	0.0139636	0.03516284	0.01529445
3537	1	-23.79883	-35.05647	11.25764	0.01573561	0.02346709	0.01797852	0.1429035	0.017939	0.017939	0.017939	0.017939	0.017939	0.017939	0.017939	0.017939	0.017939	0.017939	0.017939	0.017939	0.017939	0.017939	0.017939	0.017939	0.017939	0.017939	0.017939	0.017939	0.017939	0.017939	0.017939	0.07971807	0.0179785	0.0157356	0.0234671	0.05718121	0.3137226
3538	0	-22.98994	-35.09603	12.10609	0.02104608	0.03487611	0.00812279	0.09361815	0.00484598	0.00484598	0.00484598	0.00484598	0.00484598	0.00484598	0.00484598	0.00484598	0.00484598	0.00484598	0.00484598	0.00484598	0.00484598	0.00484598	0.00484598	0.00484598	0.00484598	0.00484598	0.00484598	0.00484598	0.00484598	0.00484598	0.00484598	0.00935915	0.00812279	0.0210461	0.0348761	0.06404498	0.07566531
